ntp_code,ntp_formal_name,ntp_status,ntp_type,ntp_status_effective_time
"9002060","acetaminophen 500 mg and caffeine 65 mg oral tablet","ACTIVE",NA,"19861231"
"9000264","morphine sulfate 50 mg per mL oral drops","ACTIVE",NA,"19861231"
"9000243","acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","ACTIVE",NA,"19861231"
"9000246","erythromycin 250 mg oral tablet","ACTIVE",NA,"19861231"
"9000259","morphine hydrochloride 20 mg per mL syrup","ACTIVE",NA,"19861231"
"9000260","morphine sulfate 150 mg per 30 mL solution for injection vial","ACTIVE",NA,"19861231"
"9000244","betamethasone (betamethasone valerate) 0.05 % lotion","ACTIVE",NA,"19861231"
"9000252","haloperidol 2 mg oral tablet","ACTIVE",NA,"19861231"
"9000248","erythromycin (erythromycin stearate) 500 mg oral tablet","ACTIVE",NA,"19861231"
"9000253","hydromorphone hydrochloride 1 mg oral tablet","ACTIVE",NA,"19861231"
"9000254","hydroxyzine hydrochloride 10 mg oral capsule","ACTIVE",NA,"19861231"
"9010665","minoxidil 20 mg per mL cutaneous solution","ACTIVE",NA,"19861231"
"9000283","ranitidine (ranitidine hydrochloride) 300 mg oral tablet","ACTIVE",NA,"19871231"
"9000278","metoprolol tartrate 5 mg per 5 mL solution for injection ampoule","ACTIVE",NA,"19871231"
"9000271","enalapril sodium 8 mg oral tablet","ACTIVE",NA,"19871231"
"9000269","enalapril sodium 16 mg oral tablet","ACTIVE",NA,"19871231"
"9002104","docusate sodium 4 mg per mL syrup","ACTIVE",NA,"19871231"
"9006548","meperidine hydrochloride 50 mg per 1 mL solution for injection ampoule","ACTIVE",NA,"19871231"
"9000270","enalapril sodium 4 mg oral tablet","ACTIVE",NA,"19871231"
"9002118","theophylline 600 mg prolonged-release oral tablet","ACTIVE",NA,"19871231"
"9006211","morphine sulfate 250 mg per 5 mL solution for injection vial","ACTIVE",NA,"19871231"
"9002103","cyproterone acetate 50 mg oral tablet","ACTIVE",NA,"19871231"
"9006212","morphine sulfate 500 mg per 10 mL solution for injection vial","ACTIVE",NA,"19871231"
"9006214","morphine sulfate 50 mg per mL solution for injection 50 mL vial","ACTIVE",NA,"19871231"
"9009387","ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet with lactose oral tablet","ACTIVE","Comb","19871231"
"9000267","benztropine mesylate 1 mg oral tablet","ACTIVE",NA,"19871231"
"9000282","ranitidine (ranitidine hydrochloride) 150 mg oral tablet","ACTIVE",NA,"19871231"
"9006213","morphine sulfate 50 mg per 1 mL solution for injection vial","ACTIVE",NA,"19871231"
NA,"epinephrine 10 mg per 10 mL solution for injection syringe","ACTIVE",NA,"19871231"
"9002117","theophylline 400 mg prolonged-release oral tablet","ACTIVE",NA,"19871231"
"9000284","sulfamethoxazole 40 mg per mL and trimethoprim 8 mg per mL oral suspension","ACTIVE",NA,"19871231"
"9009386","ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet","ACTIVE","Comb","19871231"
"9000268","doxycycline (doxycycline hyclate) 100 mg oral capsule","ACTIVE",NA,"19871231"
"9000280","morphine sulfate 10 mg per mL syrup","ACTIVE",NA,"19871231"
"9000275","medroxyprogesterone acetate 10 mg oral tablet","ACTIVE",NA,"19871231"
"9000279","metronidazole 500 mg per 100 mL solution for injection bag","ACTIVE",NA,"19871231"
"9000266","acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","ACTIVE",NA,"19871231"
"9000274","hydroxyzine hydrochloride 50 mg per 1 mL solution for injection vial","ACTIVE",NA,"19871231"
"9010783","nadolol 40 mg oral tablet","ACTIVE",NA,"19881231"
"9000305","timolol maleate 10 mg oral tablet","ACTIVE",NA,"19881231"
"9000300","naproxen sodium 275 mg oral tablet","ACTIVE",NA,"19881231"
"9000285","atenolol 100 mg oral tablet","ACTIVE",NA,"19881231"
"9000289","carbamazepine 400 mg prolonged-release oral tablet","ACTIVE",NA,"19881231"
"9000303","phenytoin sodium 100 mg per 2 mL solution for injection ampoule","ACTIVE",NA,"19881231"
"9000290","clotrimazole 1 % cutaneous cream","ACTIVE",NA,"19881231"
"9000297","haloperidol 20 mg oral tablet","ACTIVE",NA,"19881231"
"9000309","triamcinolone acetonide 0.1 % cutaneous ointment","ACTIVE",NA,"19881231"
"9000304","phenytoin sodium 250 mg per 5 mL solution for injection ampoule","ACTIVE",NA,"19881231"
"9010782","nadolol 160 mg oral tablet","ACTIVE",NA,"19881231"
"9012358","verapamil hydrochloride 240 mg prolonged-release oral tablet","ACTIVE",NA,"19881231"
"9000306","timolol maleate 20 mg oral tablet","ACTIVE",NA,"19881231"
"9010784","nadolol 80 mg oral tablet","ACTIVE",NA,"19881231"
"9000291","diltiazem hydrochloride 30 mg oral tablet","ACTIVE",NA,"19881231"
"9000292","diltiazem hydrochloride 60 mg oral tablet","ACTIVE",NA,"19881231"
"9000286","atenolol 50 mg oral tablet","ACTIVE",NA,"19881231"
"9000302","nitroglycerin 50 mg per 10 mL solution for injection vial","ACTIVE",NA,"19881231"
"9000296","erythromycin (erythromycin lactobionate) 500 mg per vial powder for solution for injection","ACTIVE",NA,"19881231"
"9000308","timolol (timolol maleate) 0.25 % ophthalmic drops","ACTIVE",NA,"19881231"
"9000301","nifedipine 10 mg oral capsule","ACTIVE",NA,"19881231"
"9001366","betamethasone (betamethasone valerate) 0.1 % cutaneous ointment","ACTIVE",NA,"19881231"
"9000294","epinephrine 1 mg per 1 mL solution for injection ampoule","ACTIVE",NA,"19881231"
"9000307","timolol maleate 5 mg oral tablet","ACTIVE",NA,"19881231"
"9000288","carbamazepine 200 mg prolonged-release oral tablet","ACTIVE",NA,"19881231"
"9000295","erythromycin (erythromycin lactobionate) 1 g per vial powder for solution for injection","ACTIVE",NA,"19881231"
"9000312","clotrimazole 2 % vaginal cream","ACTIVE",NA,"19891231"
"9002430","chlorhexidine gluconate 0.05 % cutaneous solution","ACTIVE",NA,"19891231"
"9002228","triazolam 0.25 mg oral tablet","ACTIVE",NA,"19891231"
"9000338","salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution 10 mL bottle","ACTIVE",NA,"19891231"
"9000336","omeprazole 20 mg gastro-resistant capsule","ACTIVE",NA,"19891231"
"9000311","clotrimazole 1 % vaginal cream","ACTIVE",NA,"19891231"
"9000326","haloperidol 5 mg per 1 mL solution for injection ampoule","ACTIVE",NA,"19891231"
"9002648","chlorhexidine gluconate 20 % cutaneous solution","ACTIVE",NA,"19891231"
"9002226","tamoxifen (tamoxifen citrate) 10 mg oral tablet","ACTIVE",NA,"19891231"
"9000335","nystatin 100000 unit per mL oral suspension","ACTIVE",NA,"19891231"
"9000330","metoclopramide hydrochloride 5 mg oral tablet","ACTIVE",NA,"19891231"
"9007114","amiloride hydrochloride 5 mg and hydrochlorothiazide 50 mg oral tablet","ACTIVE",NA,"19891231"
"9000328","hydromorphone hydrochloride 8 mg oral tablet","ACTIVE",NA,"19891231"
"9010873","nitroglycerin 0.2 mg per hour transdermal patch","ACTIVE",NA,"19891231"
"9000317","diclofenac sodium 75 mg prolonged-release oral tablet","ACTIVE",NA,"19891231"
"9012360","verapamil hydrochloride 80 mg oral tablet","ACTIVE",NA,"19891231"
"9000323","fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule","ACTIVE",NA,"19891231"
"9000329","metoclopramide hydrochloride 10 mg oral tablet","ACTIVE",NA,"19891231"
"9000332","nifedipine 5 mg oral capsule","ACTIVE",NA,"19891231"
"9000316","diclofenac sodium 25 mg gastro-resistant tablet","ACTIVE",NA,"19891231"
"9000318","doxycycline (doxycycline hyclate) 100 mg oral tablet","ACTIVE",NA,"19891231"
"9012352","verapamil hydrochloride 120 mg oral tablet","ACTIVE",NA,"19891231"
"9010876","nitroglycerin 0.4 mg per hour transdermal patch","ACTIVE",NA,"19891231"
"9000320","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial","ACTIVE",NA,"19891231"
"9000327","hydromorphone hydrochloride 1 mg per mL oral liquid","ACTIVE",NA,"19891231"
"9002165","acetaminophen 650 mg per pck and phenylephrine hydrochloride 10 mg per pck oral powder","ACTIVE",NA,"19891231"
"9000325","fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule","ACTIVE",NA,"19891231"
"9002227","tamoxifen (tamoxifen citrate) 20 mg oral tablet","ACTIVE",NA,"19891231"
"9000324","fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial","ACTIVE",NA,"19891231"
"9000321","fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule","ACTIVE",NA,"19891231"
NA,"cyproterone acetate 300 mg per 3 mL solution for injection ampoule","ACTIVE",NA,"19901231"
"9000352","dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial","ACTIVE",NA,"19901231"
"9002302","fluconazole 100 mg oral tablet","ACTIVE",NA,"19901231"
"9002237","acetaminophen 80 mg per mL oral solution","ACTIVE",NA,"19901231"
"9002309","hydralazine hydrochloride 10 mg oral tablet","ACTIVE",NA,"19901231"
"9002299","docusate sodium 200 mg oral capsule","ACTIVE",NA,"19901231"
"9000359","lisinopril 20 mg oral tablet","ACTIVE",NA,"19901231"
"9002327","terbutaline sulfate 0.5 mg per actuation inhalation powder","ACTIVE",NA,"19901231"
"9003552","chlorhexidine gluconate 2 % cutaneous solution","ACTIVE",NA,"19901231"
"9000367","oxycodone hydrochloride 5 mg oral tablet","ACTIVE",NA,"19901231"
"9008156","captopril 12.5 mg oral tablet","ACTIVE",NA,"19901231"
"9006551","dexamethasone (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial","ACTIVE",NA,"19901231"
"9000358","lisinopril 10 mg oral tablet","ACTIVE",NA,"19901231"
"9002241","acetylsalicylic acid 650 mg suppository","ACTIVE",NA,"19901231"
"9008158","captopril 50 mg oral tablet","ACTIVE",NA,"19901231"
"9002326","sodium citrate 4 g per 100 mL NA","ACTIVE",NA,"19901231"
"9000347","clonidine hydrochloride 0.2 mg oral tablet","ACTIVE",NA,"19901231"
"9002244","benzalkonium chloride 4 mg per mL pad","ACTIVE",NA,"19901231"
"9002304","fluconazole 50 mg oral tablet","ACTIVE",NA,"19901231"
"9000360","metronidazole 1500 mg per 300 mL solution for injection bag","ACTIVE",NA,"19901231"
"9002236","acetaminophen 32 mg per mL oral solution","ACTIVE",NA,"19901231"
"9002300","docusate sodium 50 mg per mL syrup","ACTIVE",NA,"19901231"
"9000370","zopiclone 7.5 mg oral tablet","ACTIVE",NA,"19901231"
"9000344","budesonide 200 mcg per actuation inhalation powder","ACTIVE",NA,"19901231"
"9006552","fluconazole 200 mg per 100 mL solution for injection bottle","ACTIVE",NA,"19901231"
"9002245","betamethasone (betamethasone dipropionate) 0.05 % and clotrimazole 1 % cutaneous cream","ACTIVE",NA,"19901231"
"9002240","acetylsalicylic acid 500 mg gastro-resistant tablet","ACTIVE",NA,"19901231"
"9006567","folic acid (sodium folate) 50 mg per 10 mL solution for injection vial","ACTIVE",NA,"19901231"
"9002273","dexamethasone 0.1 % and tobramycin 0.3 % ophthalmic drops","ACTIVE",NA,"19901231"
"9000355","erythromycin 333 mg gastro-resistant capsule","ACTIVE",NA,"19901231"
"9000346","clonidine hydrochloride 0.1 mg oral tablet","ACTIVE",NA,"19901231"
"9000342","budesonide 100 mcg per actuation inhalation powder","ACTIVE",NA,"19901231"
"9008155","captopril 100 mg oral tablet","ACTIVE",NA,"19901231"
"9008157","captopril 25 mg oral tablet","ACTIVE",NA,"19901231"
"9002298","docusate sodium 10 mg per mL oral drops","ACTIVE",NA,"19901231"
"9000368","pravastatin sodium 20 mg oral tablet","ACTIVE",NA,"19901231"
"9002274","dexamethasone 0.1 % and tobramycin 0.3 % ophthalmic ointment","ACTIVE",NA,"19901231"
"9002239","acetylsalicylic acid 150 mg suppository","ACTIVE",NA,"19901231"
"9002235","acetaminophen 16 mg per mL oral solution","ACTIVE",NA,"19901231"
"9000369","simvastatin 10 mg oral tablet","ACTIVE",NA,"19901231"
"9000357","gliclazide 80 mg oral tablet","ACTIVE",NA,"19901231"
"9002301","enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet","ACTIVE",NA,"19901231"
"9002266","chloral hydrate 100 mg per mL syrup","ACTIVE",NA,"19901231"
"9002358","docusate sodium 10 mg per mL oral solution","ACTIVE",NA,"19911231"
"9010877","nitroglycerin 0.6 mg per hour transdermal patch","ACTIVE",NA,"19911231"
"9009618","furosemide 250 mg per 25 mL solution for injection 25 mL vial","ACTIVE",NA,"19911231"
"9012354","verapamil hydrochloride 120 mg prolonged-release oral tablet","ACTIVE",NA,"19911231"
"9000376","carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet","ACTIVE",NA,"19911231"
"9002337","acetaminophen 80 mg per mL oral drops","ACTIVE",NA,"19911231"
"9002334","acetaminophen 80 mg oral tablet","ACTIVE",NA,"19911231"
"9000385","hydromorphone hydrochloride 3 mg suppository","ACTIVE",NA,"19911231"
"9000378","clozapine 100 mg oral tablet","ACTIVE",NA,"19911231"
"9002348","chlorhexidine gluconate 2 % cutaneous gel","ACTIVE",NA,"19911231"
"9002330","acetaminophen 160 mg per 5 mL oral solution","ACTIVE",NA,"19911231"
"9000387","mometasone furoate 0.1 % cutaneous ointment","ACTIVE",NA,"19911231"
"9000379","clozapine 25 mg oral tablet","ACTIVE",NA,"19911231"
"9000390","morphine sulfate 30 mg oral tablet","ACTIVE",NA,"19911231"
"9002336","acetaminophen 80 mg per 5 mL syrup","ACTIVE",NA,"19911231"
"9002359","docusate sodium 20 mg per 5 mL syrup","ACTIVE",NA,"19911231"
"9000371","acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution","ACTIVE",NA,"19911231"
"9006222","mometasone furoate 0.1 % lotion","ACTIVE",NA,"19911231"
"9000372","acyclovir 200 mg per 5 mL oral suspension","ACTIVE",NA,"19911231"
"9000380","diclofenac sodium 0.1 % ophthalmic drops","ACTIVE",NA,"19911231"
"9000377","clindamycin (clindamycin phosphate) 1 % cutaneous solution","ACTIVE",NA,"19911231"
"9000375","belladonna 15 mg and opium 65 mg suppository","ACTIVE",NA,"19911231"
"9002373","hydralazine hydrochloride 25 mg oral tablet","ACTIVE",NA,"19911231"
"9000386","mometasone furoate 0.1 % cutaneous cream","ACTIVE",NA,"19911231"
"9000383","glyburide 2.5 mg oral tablet","ACTIVE",NA,"19911231"
"9002344","bisacodyl 5 mg oral tablet","ACTIVE",NA,"19911231"
"9002343","benzoyl peroxide 10 % cutaneous gel","ACTIVE",NA,"19911231"
"9000389","morphine sulfate 20 mg oral tablet","ACTIVE",NA,"19911231"
"9000384","hydromorphone hydrochloride 1 mg per mL syrup","ACTIVE",NA,"19911231"
"9000381","erythromycin 5 mg per g ophthalmic ointment","ACTIVE",NA,"19911231"
"9002374","hydralazine hydrochloride 50 mg oral tablet","ACTIVE",NA,"19911231"
"9002402","acetaminophen 160 mg per 5 mL oral suspension","ACTIVE",NA,"19921231"
"9000443","quinapril (quinapril hydrochloride) 5 mg oral tablet","ACTIVE",NA,"19921231"
"9000992","amoxicillin 250 mg per 5 mL and clavulanic acid (potassium clavulanate) 62.5 mg per 5 mL oral suspension","ACTIVE",NA,"19921231"
"9000420","doxazosin (doxazosin mesylate) 4 mg oral tablet","ACTIVE",NA,"19921231"
"9000435","nifedipine 30 mg prolonged-release oral tablet","ACTIVE",NA,"19921231"
"9000440","quinapril (quinapril hydrochloride) 10 mg oral tablet","ACTIVE",NA,"19921231"
"9000438","phenytoin sodium 250 mg per 5 mL solution for injection vial","ACTIVE",NA,"19921231"
"9000427","ketorolac tromethamine 0.5 % ophthalmic drops","ACTIVE",NA,"19921231"
"9000418","doxazosin (doxazosin mesylate) 1 mg oral tablet","ACTIVE",NA,"19921231"
"9000413","dexamethasone 0.5 mg per 5 mL oral liquid","ACTIVE",NA,"19921231"
"9000404","budesonide 0.5 mg per 2 mL nebuliser suspension unit dose vial","ACTIVE",NA,"19921231"
"9000415","dextroamphetamine sulfate 15 mg prolonged-release oral capsule","ACTIVE",NA,"19921231"
"9000441","quinapril (quinapril hydrochloride) 20 mg oral tablet","ACTIVE",NA,"19921231"
"9002415","ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection","ACTIVE",NA,"19921231"
"9000406","budesonide 400 mcg per actuation inhalation powder","ACTIVE",NA,"19921231"
"9010499","mesalazine 500 mg gastro-resistant tablet","ACTIVE",NA,"19921231"
"9000399","amlodipine (amlodipine besylate) 5 mg oral tablet","ACTIVE",NA,"19921231"
"9002414","ampicillin (ampicillin sodium) 2000 mg per vial powder for solution for injection","ACTIVE",NA,"19921231"
"9000410","clobetasol propionate 0.05 % cutaneous cream","ACTIVE",NA,"19921231"
"9009884","hydrocodone bitartrate 5 mg per 5 mL syrup","ACTIVE",NA,"19921231"
"9000411","clobetasol propionate 0.05 % cutaneous ointment","ACTIVE",NA,"19921231"
"9009401","ethinyl estradiol 35 mcg and norgestimate 250 mcg with lactose oral tablet","ACTIVE","NA","19921231"
"9000396","acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet","ACTIVE",NA,"19921231"
"9000991","amoxicillin 125 mg per 5 mL and clavulanic acid (potassium clavulanate) 31.25 mg per 5 mL oral suspension","ACTIVE",NA,"19921231"
"9000402","amoxicillin 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet","ACTIVE",NA,"19921231"
"9006461","vitamin D3 (cholecalciferol) 10000 unit oral tablet","ACTIVE",NA,"19921231"
"9000419","doxazosin (doxazosin mesylate) 2 mg oral tablet","ACTIVE",NA,"19921231"
"9000412","clobetasol propionate 0.05 % lotion","ACTIVE",NA,"19921231"
"9000423","felodipine 5 mg prolonged-release oral tablet","ACTIVE",NA,"19921231"
"9000409","clarithromycin 250 mg oral tablet","ACTIVE",NA,"19921231"
"9000451","warfarin sodium 4 mg oral tablet","ACTIVE",NA,"19921231"
NA,"acetaminophen 80 mg per 1 mL oral drops, suspension","ACTIVE",NA,"19921231"
"9002481","mupirocin 2 % cutaneous ointment","ACTIVE",NA,"19921231"
"9000436","nifedipine 60 mg prolonged-release oral tablet","ACTIVE",NA,"19921231"
"9012384","hydralazine hydrochloride 20 mg per 1 mL solution for injection vial","ACTIVE",NA,"19921231"
"9000444","salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial","ACTIVE",NA,"19921231"
"9000429","medroxyprogesterone acetate 2.5 mg oral tablet","ACTIVE",NA,"19921231"
"9002413","ampicillin (ampicillin sodium) 1000 mg per vial powder for solution for injection","ACTIVE",NA,"19921231"
"9000414","dextroamphetamine sulfate 10 mg prolonged-release oral capsule","ACTIVE",NA,"19921231"
"9001294","testosterone undecanoate 40 mg oral capsule","ACTIVE",NA,"19921231"
"9000416","dextroamphetamine sulfate 5 mg oral tablet","ACTIVE",NA,"19921231"
"9000445","sertraline (sertraline hydrochloride) 100 mg oral capsule","ACTIVE",NA,"19921231"
"9002404","acetaminophen 325 mg suppository","ACTIVE",NA,"19921231"
"9002416","ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection","ACTIVE",NA,"19921231"
"9000446","sertraline (sertraline hydrochloride) 50 mg oral capsule","ACTIVE",NA,"19921231"
"9000433","morphine sulfate 5 mg per 5 mL solution for injection ampoule","ACTIVE",NA,"19921231"
"9002434","chlorhexidine gluconate 4 % cutaneous gel","ACTIVE",NA,"19921231"
"9000405","budesonide 1 mg per 2 mL nebuliser suspension unit dose vial","ACTIVE",NA,"19921231"
"9006227","morphine sulfate 2 mg per 1 mL solution for injection vial","ACTIVE",NA,"19921231"
"9002407","acetaminophen 650 mg suppository","ACTIVE",NA,"19921231"
"9000437","phenytoin sodium 100 mg per 2 mL solution for injection vial","ACTIVE",NA,"19921231"
"9009882","hydrocodone bitartrate 5 mg oral tablet","ACTIVE",NA,"19921231"
"9000450","warfarin sodium 2.5 mg oral tablet","ACTIVE",NA,"19921231"
"9000398","amlodipine (amlodipine besylate) 10 mg oral tablet","ACTIVE",NA,"19921231"
"9000408","ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic drops","ACTIVE",NA,"19921231"
"9002487","phenylephrine (phenylephrine hydrochloride) 10 mg per mL solution for injection","ACTIVE",NA,"19921231"
