"ntp_code","ntp_formal_name","n_mp","greater_than_5_AIs","ntp_status_effective_time","en_display","fr_display"
9001245,"hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet",7,FALSE,2008-05-12,NA,NA
9001246,"hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet",7,FALSE,2008-05-12,NA,NA
9001384,"ciprofloxacin (ciprofloxacin lactate) 2 mg per mL solution for injection",2,FALSE,2008-05-16,NA,NA
9001248,"topiramate 50 mg oral tablet",1,FALSE,2008-06-17,NA,NA
9001249,"fentanyl 12 mcg per hour transdermal patch",8,FALSE,2008-06-27,NA,NA
9001250,"dabigatran etexilate (dabigatran etexilate mesilate) 110 mg oral capsule",1,FALSE,2008-07-03,NA,NA
9001251,"dabigatran etexilate (dabigatran etexilate mesilate) 75 mg oral capsule",1,FALSE,2008-07-03,NA,NA
9001252,"pramipexole dihydrochloride 0.125 mg oral tablet",1,FALSE,2008-07-09,NA,NA
9001253,"candesartan cilexetil 32 mg oral tablet",15,FALSE,2008-07-17,NA,NA
9001254,"minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder",1,FALSE,2008-07-27,NA,NA
9001255,"diclofenac diethylamine 1.16 % cutaneous gel",2,FALSE,2008-09-02,NA,NA
9001256,"quetiapine (quetiapine fumarate) 150 mg oral tablet",3,FALSE,2008-09-04,NA,NA
9001257,"rivaroxaban 10 mg oral tablet",1,FALSE,2008-09-16,NA,NA
9001258,"carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel",1,FALSE,2008-11-10,NA,NA
9001259,"travoprost 0.004 % ophthalmic drops",4,FALSE,2008-11-10,NA,NA
9001260,"risedronate sodium 150 mg oral tablet",5,FALSE,2008-12-01,NA,NA
9001261,"hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet",11,FALSE,2008-12-02,NA,NA
9001262,"hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet",4,FALSE,2008-12-22,NA,NA
9001263,"hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet",4,FALSE,2008-12-22,NA,NA
9001264,"hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet",4,FALSE,2008-12-22,NA,NA
9001265,"olmesartan medoxomil 20 mg oral tablet",7,FALSE,2008-12-22,NA,NA
9001266,"olmesartan medoxomil 40 mg oral tablet",7,FALSE,2008-12-22,NA,NA
9001268,"methotrexate (methotrexate sodium) 10 mg per 1 mL solution for injection syringe",1,FALSE,2009-01-26,NA,NA
9001269,"methotrexate (methotrexate sodium) 15 mg per 1.5 mL solution for injection 1.5 mL syringe",1,FALSE,2009-01-26,NA,NA
9001270,"methotrexate (methotrexate sodium) 7.5 mg per 0.75 mL solution for injection 0.75 mL syringe",1,FALSE,2009-01-26,NA,NA
9001271,"desvenlafaxine (desvenlafaxine succinate) 50 mg prolonged-release oral tablet",1,FALSE,2009-03-05,NA,NA
9001272,"desvenlafaxine (desvenlafaxine succinate) 100 mg prolonged-release oral tablet",1,FALSE,2009-03-06,NA,NA
9002467,"hydrocodone bitartrate 1 mg per mL syrup",1,FALSE,2009-03-21,NA,NA
9001273,"quetiapine (quetiapine fumarate) 150 mg prolonged-release oral tablet",5,FALSE,2009-04-14,NA,NA
9001274,"indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet",1,FALSE,2009-05-07,NA,NA
9001275,"naproxen sodium 220 mg oral tablet",5,FALSE,2009-06-15,NA,NA
9001276,"bimatoprost 0.01 % ophthalmic drops",1,FALSE,2009-06-16,NA,NA
9001277,"amlodipine (amlodipine besylate) 2.5 mg oral tablet",14,FALSE,2009-07-15,NA,NA
9001278,"lisdexamfetamine dimesylate 30 mg oral capsule",1,FALSE,2009-08-04,NA,NA
9001279,"lisdexamfetamine dimesylate 50 mg oral capsule",1,FALSE,2009-08-04,NA,NA
9001281,"enalapril sodium 32 mg oral tablet",1,FALSE,2009-09-15,NA,NA
9001282,"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet",5,FALSE,2009-09-28,NA,NA
9001283,"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet",4,FALSE,2009-09-28,NA,NA
9001284,"aripiprazole 10 mg oral tablet",1,FALSE,2009-09-30,NA,NA
9001285,"aripiprazole 15 mg oral tablet",1,FALSE,2009-09-30,NA,NA
9001286,"aripiprazole 20 mg oral tablet",1,FALSE,2009-09-30,NA,NA
9001287,"aripiprazole 2 mg oral tablet",1,FALSE,2009-09-30,NA,NA
9001288,"aripiprazole 30 mg oral tablet",1,FALSE,2009-09-30,NA,NA
9001289,"aripiprazole 5 mg oral tablet",1,FALSE,2009-09-30,NA,NA
9001290,"clopidogrel (clopidogrel bisulfate) 300 mg oral tablet",3,FALSE,2009-09-30,NA,NA
9001291,"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",1,FALSE,2009-10-08,NA,NA
9001292,"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",1,FALSE,2009-10-08,NA,NA
9001293,"metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",1,FALSE,2009-10-08,NA,NA
9001294,"testosterone undecanoate 40 mg oral capsule",2,FALSE,2009-10-08,NA,NA
9001295,"azithromycin (azithromycin hydrogen citrate) 500 mg per vial powder for solution for injection",1,FALSE,2009-10-14,NA,NA
9001296,"saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet",1,FALSE,2009-10-29,NA,NA
9001297,"pregabalin 225 mg oral capsule",6,FALSE,2009-11-18,NA,NA
9001300,"progesterone 100 mg effervescent vaginal tablet",1,FALSE,2009-11-30,NA,NA
9001302,"atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule",5,FALSE,2009-12-16,NA,NA
9001303,"atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",5,FALSE,2010-01-08,NA,NA
9001304,"hydromorphone hydrochloride 16 mg prolonged-release oral tablet",1,FALSE,2010-03-04,NA,NA
9001305,"hydromorphone hydrochloride 32 mg prolonged-release oral tablet",1,FALSE,2010-03-04,NA,NA
9001306,"hydromorphone hydrochloride 4 mg prolonged-release oral tablet",1,FALSE,2010-03-04,NA,NA
9001307,"hydromorphone hydrochloride 8 mg prolonged-release oral tablet",1,FALSE,2010-03-04,NA,NA
9001308,"tacrolimus 3 mg prolonged-release oral capsule",1,FALSE,2010-04-05,NA,NA
9001309,"calcitriol 3 mcg per g cutaneous ointment",1,FALSE,2010-04-09,NA,NA
9001310,"lisdexamfetamine dimesylate 20 mg oral capsule",1,FALSE,2010-04-13,NA,NA
9001311,"lisdexamfetamine dimesylate 40 mg oral capsule",1,FALSE,2010-04-14,NA,NA
9001312,"lisdexamfetamine dimesylate 60 mg oral capsule",1,FALSE,2010-04-14,NA,NA
9001313,"estradiol 10 mcg vaginal tablet",1,FALSE,2010-04-28,NA,NA
9001315,"buprenorphine 10 mcg per hour transdermal patch",1,FALSE,2010-05-26,NA,NA
9001316,"buprenorphine 20 mcg per hour transdermal patch",1,FALSE,2010-05-26,NA,NA
9001317,"buprenorphine 5 mcg per hour transdermal patch",1,FALSE,2010-05-26,NA,NA
9001318,"tramadol hydrochloride 50 mg oral tablet",2,FALSE,2010-06-28,NA,NA
9001319,"dexlansoprazole 30 mg gastro-resistant capsule",1,FALSE,2010-08-05,NA,NA
9001320,"dexlansoprazole 60 mg gastro-resistant capsule",1,FALSE,2010-08-05,NA,NA
9001321,"sildenafil (sildenafil citrate) 10 mg per 12.5 mL solution for injection vial",1,FALSE,2010-08-31,NA,NA
9001322,"naloxone hydrochloride 10 mg and oxycodone hydrochloride 20 mg prolonged-release oral tablet",1,FALSE,2010-10-05,NA,NA
9001323,"naloxone hydrochloride 20 mg and oxycodone hydrochloride 40 mg prolonged-release oral tablet",1,FALSE,2010-10-05,NA,NA
9001324,"naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet",1,FALSE,2010-10-05,NA,NA
9001325,"bimatoprost 0.03 % cutaneous solution",1,FALSE,2010-11-01,NA,NA
9001326,"fentanyl 37 mcg per hour transdermal patch",1,FALSE,2010-11-01,NA,NA
9001327,"dabigatran etexilate (dabigatran etexilate mesilate) 150 mg oral capsule",1,FALSE,2010-11-03,NA,NA
9001328,"galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule",8,FALSE,2010-11-12,NA,NA
9001329,"galantamine (galantamine hydrobromide) 24 mg prolonged-release oral capsule",8,FALSE,2010-11-12,NA,NA
9001330,"galantamine (galantamine hydrobromide) 8 mg prolonged-release oral capsule",8,FALSE,2010-11-12,NA,NA
9001331,"gliclazide 60 mg prolonged-release oral tablet",5,FALSE,2010-12-09,NA,NA
9001332,"betahistine hydrochloride 8 mg oral tablet",2,FALSE,2010-12-13,NA,NA
9001333,"quetiapine (quetiapine fumarate) 50 mg oral tablet",1,FALSE,2011-01-21,NA,NA
9001334,"esomeprazole (esomeprazole magnesium) 20 mg and naproxen 375 mg modified-release oral tablet",2,FALSE,2011-02-04,NA,NA
9001335,"esomeprazole (esomeprazole magnesium) 20 mg and naproxen 500 mg modified-release oral tablet",2,FALSE,2011-02-04,NA,NA
9001336,"tramadol hydrochloride 75 mg prolonged-release oral tablet",1,FALSE,2011-03-02,NA,NA
9001337,"trazodone hydrochloride 150 mg prolonged-release oral tablet",1,FALSE,2011-03-09,NA,NA
9001338,"trazodone hydrochloride 300 mg prolonged-release oral tablet",1,FALSE,2011-03-09,NA,NA
9001339,"hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet",13,FALSE,2011-03-21,NA,NA
9001340,"hydromorphone hydrochloride 4.5 mg prolonged-release oral capsule",1,FALSE,2011-04-14,NA,NA
9001341,"hydromorphone hydrochloride 9 mg prolonged-release oral capsule",1,FALSE,2011-04-14,NA,NA
9001342,"olopatadine (olopatadine hydrochloride) 0.2 % ophthalmic drops",4,FALSE,2011-04-14,NA,NA
9001344,"fentanyl (fentanyl citrate) 100 mcg sublingual tablet",1,FALSE,2011-04-18,NA,NA
9001345,"fentanyl (fentanyl citrate) 200 mcg sublingual tablet",1,FALSE,2011-04-18,NA,NA
9001346,"fentanyl (fentanyl citrate) 300 mcg sublingual tablet",1,FALSE,2011-04-18,NA,NA
9001347,"fentanyl (fentanyl citrate) 400 mcg sublingual tablet",1,FALSE,2011-04-18,NA,NA
9001348,"dexamethasone 0.7 mg intravitreal implant",1,FALSE,2011-06-02,NA,NA
9001349,"fentanyl (fentanyl citrate) 800 mcg sublingual tablet",1,FALSE,2011-06-03,NA,NA
9001350,"furosemide 20 mg per 2 mL solution for injection vial",1,FALSE,2011-06-08,NA,NA
9001351,"furosemide 40 mg per 4 mL solution for injection vial",1,FALSE,2011-06-08,NA,NA
9001352,"fentanyl (fentanyl citrate) 600 mcg sublingual tablet",1,FALSE,2011-06-14,NA,NA
9001353,"risedronate sodium 35 mg gastro-resistant tablet",1,FALSE,2011-08-10,NA,NA
9001354,"naproxen sodium 220 mg oral capsule",3,FALSE,2011-09-12,NA,NA
9001355,"oxycodone hydrochloride 10 mg prolonged-release oral tablet",4,FALSE,2011-09-13,NA,NA
9001356,"oxycodone hydrochloride 15 mg prolonged-release oral tablet",2,FALSE,2011-09-13,NA,NA
9001357,"oxycodone hydrochloride 20 mg prolonged-release oral tablet",4,FALSE,2011-09-13,NA,NA
9001358,"oxycodone hydrochloride 30 mg prolonged-release oral tablet",2,FALSE,2011-09-13,NA,NA
9001359,"oxycodone hydrochloride 40 mg prolonged-release oral tablet",4,FALSE,2011-09-13,NA,NA
9001360,"oxycodone hydrochloride 60 mg prolonged-release oral tablet",2,FALSE,2011-09-13,NA,NA
9001361,"oxycodone hydrochloride 80 mg prolonged-release oral tablet",4,FALSE,2011-09-13,NA,NA
9001362,"haloperidol 5 mg per 1 mL solution for injection vial",2,FALSE,2011-09-19,NA,NA
9001363,"methotrexate 1000 mg per 40 mL solution for injection vial",1,FALSE,2011-09-30,NA,NA
9001364,"methotrexate 500 mg per 20 mL solution for injection vial",1,FALSE,2011-09-30,NA,NA
9001365,"methotrexate 50 mg per 2 mL solution for injection vial",1,FALSE,2011-09-30,NA,NA
9001368,"risperidone 3 mg orodispersible tablet",2,FALSE,2011-12-16,NA,NA
9001369,"risperidone 4 mg orodispersible tablet",2,FALSE,2011-12-16,NA,NA
9001370,"mometasone furoate 200 mcg per actuation inhalation powder",1,FALSE,2011-12-21,NA,NA
9001371,"mometasone furoate 400 mcg per actuation inhalation powder",1,FALSE,2011-12-21,NA,NA
9001372,"saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",1,FALSE,2011-12-23,NA,NA
9001373,"ketorolac tromethamine 0.45 % ophthalmic drops",1,FALSE,2012-01-10,NA,NA
9001374,"rivaroxaban 15 mg oral tablet",1,FALSE,2012-01-17,NA,NA
9001375,"rivaroxaban 20 mg oral tablet",1,FALSE,2012-01-17,NA,NA
9001376,"hydrochlorothiazide 25 mg and telmisartan (telmisartan sodium) 80 mg oral tablet",2,FALSE,2012-02-06,NA,NA
9001377,"betamethasone valerate 0.12 % cutaneous foam",1,FALSE,2012-02-10,NA,NA
9001378,"hydrochlorothiazide 12.5 mg and telmisartan (telmisartan sodium) 80 mg oral tablet",2,FALSE,2012-02-16,NA,NA
9001379,"tramadol hydrochloride 100 mg prolonged-release oral capsule",1,FALSE,2012-03-19,NA,NA
9001380,"tramadol hydrochloride 200 mg prolonged-release oral capsule",1,FALSE,2012-03-19,NA,NA
9001381,"tramadol hydrochloride 300 mg prolonged-release oral capsule",1,FALSE,2012-03-19,NA,NA
9005007,"tapentadol (tapentadol hydrochloride) 100 mg oral tablet",1,FALSE,2012-03-20,NA,NA
9005008,"tapentadol (tapentadol hydrochloride) 50 mg oral tablet",1,FALSE,2012-03-20,NA,NA
9005009,"tapentadol (tapentadol hydrochloride) 75 mg oral tablet",1,FALSE,2012-03-20,NA,NA
9001382,"rizatriptan (rizatriptan benzoate) 5 mg oral tablet",4,FALSE,2012-03-26,NA,NA
9001383,"cetirizine hydrochloride 10 mg oral capsule",1,FALSE,2012-04-01,NA,NA
9001385,"diclofenac potassium 50 mg per pck powder for oral solution",1,FALSE,2012-06-02,NA,NA
9001387,"sitagliptin (sitagliptin phosphate) 25 mg oral tablet",1,FALSE,2012-09-17,NA,NA
9001388,"sitagliptin (sitagliptin phosphate) 50 mg oral tablet",1,FALSE,2012-09-17,NA,NA
9001389,"escitalopram 10 mg orodispersible tablet",2,FALSE,2012-10-04,NA,NA
9001390,"escitalopram 20 mg orodispersible tablet",2,FALSE,2012-10-04,NA,NA
9001391,"naloxone hydrochloride 2.5 mg and oxycodone hydrochloride 5 mg prolonged-release oral tablet",1,FALSE,2012-10-16,NA,NA
9001392,"morphine sulfate 50 mg per 5 mL solution for injection ampoule",1,FALSE,2012-10-18,NA,NA
9001393,"oxycodone hydrochloride 5 mg prolonged-release oral tablet",2,FALSE,2012-11-26,NA,NA
9001394,"doxycycline 40 mg modified-release oral capsule",1,FALSE,2012-11-29,NA,NA
9001396,"clobetasol propionate 0.05 % cutaneous foam",1,FALSE,2013-02-04,NA,NA
9001397,"mesalazine 1 g prolonged-release oral tablet",1,FALSE,2013-03-12,NA,NA
9001401,"testosterone 2 % cutaneous solution",1,FALSE,2013-05-08,NA,NA
9001402,"nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch",1,FALSE,2013-06-04,NA,NA
9001403,"nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch",1,FALSE,2013-06-04,NA,NA
9001404,"nitroglycerin 62.2 mg per 22.2 sq cm transdermal patch",1,FALSE,2013-06-04,NA,NA
9001405,"nitroglycerin 82.9 mg per 29.6 sq cm transdermal patch",1,FALSE,2013-06-04,NA,NA
9001406,"insulin lispro 100 unit per mL solution for injection 3 mL pen",1,FALSE,2013-08-14,NA,NA
9001407,"insulin isophane human 100 unit per mL suspension for injection 3 mL pen",1,FALSE,2013-09-13,NA,NA
9001408,"insulin detemir 100 unit per mL solution for injection 3 mL pen",1,FALSE,2013-11-25,NA,NA
9001409,"clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag",1,FALSE,2013-12-05,NA,NA
9001410,"clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag",1,FALSE,2013-12-05,NA,NA
9001411,"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet",1,FALSE,2014-01-15,NA,NA
9001412,"cetirizine hydrochloride 10 mg orodispersible tablet",1,FALSE,2014-03-21,NA,NA
9005492,"tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet",1,FALSE,2014-04-16,NA,NA
9005493,"tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet",1,FALSE,2014-04-16,NA,NA
9005494,"tapentadol (tapentadol hydrochloride) 200 mg prolonged-release oral tablet",1,FALSE,2014-04-16,NA,NA
9005495,"tapentadol (tapentadol hydrochloride) 250 mg prolonged-release oral tablet",1,FALSE,2014-04-16,NA,NA
9005496,"tapentadol (tapentadol hydrochloride) 50 mg prolonged-release oral tablet",1,FALSE,2014-04-16,NA,NA
9001418,"methotrexate 10 mg per 0.4 mL solution for injection 0.4 mL syringe",1,FALSE,2014-05-08,NA,NA
9001419,"methotrexate 15 mg per 0.6 mL solution for injection 0.6 mL syringe",1,FALSE,2014-05-08,NA,NA
9001420,"methotrexate 20 mg per 0.8 mL solution for injection 0.8 mL syringe",1,FALSE,2014-05-08,NA,NA
9001421,"methotrexate 25 mg per 1 mL solution for injection syringe",1,FALSE,2014-05-08,NA,NA
9001422,"methotrexate 7.5 mg per 0.3 mL solution for injection",1,FALSE,2014-05-08,NA,NA
9001423,"methotrexate 7.5 mg per 0.3 mL solution for injection syringe",1,FALSE,2014-05-08,NA,NA
9001424,"fentanyl (fentanyl citrate) 100 mcg buccal tablet",1,FALSE,2014-05-14,NA,NA
9001425,"fentanyl (fentanyl citrate) 200 mcg buccal tablet",1,FALSE,2014-05-14,NA,NA
9001426,"fentanyl (fentanyl citrate) 400 mcg buccal tablet",1,FALSE,2014-05-14,NA,NA
9001427,"fentanyl (fentanyl citrate) 600 mcg buccal tablet",1,FALSE,2014-05-14,NA,NA
9001428,"fentanyl (fentanyl citrate) 800 mcg buccal tablet",1,FALSE,2014-05-14,NA,NA
9001429,"esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant capsule",1,FALSE,2014-06-12,NA,NA
9001430,"olanzapine (olanzapine tartrate) 10 mg powder for solution for injection",1,FALSE,2014-07-22,NA,NA
9001431,"conjugated estrogens 0.3 mg prolonged-release oral tablet",1,FALSE,2014-10-03,NA,NA
9001432,"conjugated estrogens 0.625 mg prolonged-release oral tablet",1,FALSE,2014-10-03,NA,NA
9001433,"conjugated estrogens 1.25 mg prolonged-release oral tablet",1,FALSE,2014-10-03,NA,NA
9001434,"diclofenac diethylamine 2.32 % cutaneous gel",1,FALSE,2014-10-06,NA,NA
9001435,"haloperidol 50 mg per 10 mL solution for injection vial",1,FALSE,2014-10-20,NA,NA
9001436,"tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution",1,FALSE,2014-12-19,NA,NA
9001437,"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 100 mg prolonged-release oral tablet",1,FALSE,2015-01-13,NA,NA
9001438,"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet",1,FALSE,2015-01-13,NA,NA
9001439,"clindamycin hydrochloride 150 mg oral capsule",1,FALSE,2015-03-02,NA,NA
9001440,"clindamycin hydrochloride 300 mg oral capsule",1,FALSE,2015-03-02,NA,NA
9001441,"mometasone furoate 100 mcg per actuation inhalation powder",1,FALSE,2015-04-08,NA,NA
9001442,"estradiol 0.1 % transdermal gel",3,FALSE,2015-04-13,NA,NA
9001443,"calcitriol 4 mcg per 2 mL solution for injection ampoule",1,FALSE,2015-04-16,NA,NA
9001444,"rivastigmine 27 mg per 15 sq cm transdermal patch",1,FALSE,2015-04-17,NA,NA
9001446,"lisdexamfetamine dimesylate 10 mg oral capsule",1,FALSE,2015-06-26,NA,NA
9001447,"insulin glargine 300 unit per mL solution for injection 1.5 mL pen",1,FALSE,2015-07-15,NA,NA
9001448,"amiodarone hydrochloride 150 mg per 3 mL solution for injection syringe",1,FALSE,2015-08-12,NA,NA
9001449,"insulin lispro 200 unit per mL solution for injection 3 mL pen",1,FALSE,2015-09-14,NA,NA
9001451,"lorazepam 2 mg per 1 mL solution for injection vial",1,FALSE,2015-11-12,NA,NA
9001452,"fluticasone furoate 200 mcg inhalation powder",1,FALSE,2015-12-14,NA,NA
9001454,"fluticasone furoate 100 mcg inhalation powder",1,FALSE,2016-01-26,NA,NA
9001457,"progesterone 500 mg per 10 mL solution for injection vial",1,FALSE,2016-04-13,NA,NA
9001458,"testosterone 4.5 % nasal gel",1,FALSE,2016-05-06,NA,NA
9001459,"buprenorphine 15 mcg per hour transdermal patch",1,FALSE,2016-06-15,NA,NA
9001460,"budesonide 9 mg modified-release oral tablet",1,FALSE,2016-07-25,NA,NA
9001461,"esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant capsule",1,FALSE,2016-08-10,NA,NA
9001462,"ibuprofen 600 mg prolonged-release oral tablet",1,FALSE,2016-08-22,NA,NA
9001463,"morphine sulfate 10 mg oral capsule",1,FALSE,2016-09-06,NA,NA
9001464,"morphine sulfate 20 mg oral capsule",1,FALSE,2016-09-06,NA,NA
9001465,"morphine sulfate 30 mg oral capsule",1,FALSE,2016-09-06,NA,NA
9001466,"morphine sulfate 5 mg oral capsule",1,FALSE,2016-09-06,NA,NA
9000147,"epinephrine 0.3 mg per 0.3 mL solution for injection syringe",1,FALSE,2016-10-31,NA,NA
9001468,"methotrexate (methotrexate sodium) 17.5 mg per 0.35 mL solution for injection 0.35 mL syringe",1,FALSE,2016-12-02,NA,NA
9001469,"methotrexate (methotrexate sodium) 20 mg per 0.4 mL solution for injection 0.4 mL syringe",1,FALSE,2016-12-02,NA,NA
9001470,"methotrexate (methotrexate sodium) 22.5 mg per 0.45 mL solution for injection 0.45 mL syringe",1,FALSE,2016-12-02,NA,NA
9001471,"methotrexate (methotrexate sodium) 25 mg per 0.5 mL solution for injection 0.5 mL syringe",1,FALSE,2016-12-02,NA,NA
9001472,"lisdexamfetamine dimesylate 70 mg oral capsule",1,FALSE,2017-01-05,NA,NA
9001473,"hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule",1,FALSE,2017-02-06,NA,NA
9001474,"hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule",1,FALSE,2017-02-06,NA,NA
9001475,"travoprost 0.003 % ophthalmic drops",1,FALSE,2017-02-06,NA,NA
9001476,"insulin aspart 100 unit per mL solution for injection 3 mL pen",1,FALSE,2017-03-03,NA,NA
9001477,"diazepam 10 mg per 2 mL solution for injection ampoule",1,FALSE,2017-03-16,NA,NA
9006198,"ethinyl estradiol 0.035 mg and norethindrone 500 mcg oral tablet with lactose oral tablet",2,FALSE,1974-12-31,NA,NA
9006199,"ethinyl estradiol 0.03 mg and norethindrone acetate 1.5 mg oral tablet",1,FALSE,1974-12-31,NA,NA
9006200,"ethinyl estradiol 0.02 mg and norethindrone acetate 1 mg oral tablet",1,FALSE,1975-12-31,NA,NA
9006201,"ethinyl estradiol 0.02 mg and norethindrone acetate 1 mg oral tablet with lactose oral tablet",1,FALSE,1975-12-31,NA,NA
9006202,"ethinyl estradiol 0.03 mg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet",1,FALSE,1976-12-31,NA,NA
9006203,"penicillin v potassium 300 mg per 5 mL powder for oral solution",2,FALSE,1977-12-31,NA,NA
9006204,"codeine phosphate 10 mg per 5 mL oral solution",1,FALSE,1978-12-31,NA,NA
9006205,"ethinyl estradiol 0.035 mg and norethindrone 1 mg oral tablet with lactose oral tablet",3,FALSE,1980-12-31,NA,NA
9006206,"alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup",2,FALSE,1983-12-31,NA,NA
9006207,"ethinyl estradiol 0.035 mg and norethindrone 500 mcg oral tablet with ethinyl estradiol 0.035 mg and norethindrone 750 mcg oral tablet with ethinyl estradiol 0.035 mg and norethindrone 1 mg oral tablett",1,TRUE,1983-12-31,NA,NA
9006208,"ethinyl estradiol 0.035 mg and norethindrone 500 mcg oral tablet with ethinyl estradiol 0.035 mg and norethindrone 750 mcg oral tablet with ethinyl estradiol 0.035 mg and norethindrone 1 mg oral tablet with lactose oral tablet",1,TRUE,1983-12-31,NA,NA
9006209,"hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial",2,FALSE,1984-12-31,NA,NA
9006210,"penicillin v potassium 125 mg per 5 mL powder for oral solution",1,FALSE,1985-12-31,NA,NA
9006211,"penicillin v potassium 300 mg oral tablet",1,FALSE,1985-12-31,NA,NA
9006212,"codeine phosphate 25 mg per 5 mL syrup",1,FALSE,1986-12-18,NA,NA
9006213,"meperidine hydrochloride 10 mg per mL solution for injection 30 mL vial",1,FALSE,1986-12-31,NA,NA
9006214,"ethinyl estradiol 0.03 mg and levonorgestrel 0.05 mg oral tablet with ethinyl estradiol 0.04 mg and norgestimate 0.75 mg oral tablet with ethinyl estradiol 0.03 mg and norgestimate 0.125 mg oral tablet",1,TRUE,1987-12-31,NA,NA
9006215,"ethinyl estradiol 0.03 mg and levonorgestrel 0.05 mg oral tablet with ethinyl estradiol 0.04 mg and norgestimate 0.75 mg oral tablet with ethinyl estradiol 0.03 mg and norgestimate 0.125 mg oral tablet with lactose oral tablet",1,TRUE,1987-12-31,NA,NA
9006216,"morphine sulfate 250 mg per 5 mL solution for injection vial",1,FALSE,1987-12-31,NA,NA
9006217,"morphine sulfate 500 mg per 10 mL solution for injection vial",1,FALSE,1987-12-31,NA,NA
9006218,"morphine sulfate 50 mg per 1 mL solution for injection vial",1,FALSE,1987-12-31,NA,NA
9006219,"morphine sulfate 50 mg per mL solution for injection 50 mL vial",3,FALSE,1987-12-31,NA,NA
9006220,"nitroglycerin 500 mg per 10 mL solution for injection vial",2,FALSE,1988-12-31,NA,NA
9006221,"dexamethasone phosphate (dexamethasone sodium phosphate) 1 mg per mL ophthalmic/otic drops",1,FALSE,1989-12-31,NA,NA
9006222,"dexamethasone (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection",1,FALSE,1990-12-31,NA,NA
9006223,"folic acid 50 mg per 10 mL and folic acid 50 mg per 10 mL solution for injection vial",1,FALSE,1990-12-31,NA,NA
9006224,"morphine sulfate 50 mg per mL solution for injection 20 mL vial",1,FALSE,1990-12-31,NA,NA
9006225,"nitroglycerin 100 mg per 10 mL solution for injection vial",1,FALSE,1990-12-31,NA,NA
9006226,"furosemide 6250 mg per 25 mL solution for injection vial",1,FALSE,1991-12-31,NA,NA
9006227,"mometasone furoate 0.1 % lotion",2,FALSE,1991-12-31,NA,NA
9006228,"acetaminophen 500 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet",1,FALSE,1992-12-31,NA,NA
9006229,"ethinyl estradiol 0.035 mg and norgestimate 0.25 mg oral tablet with lactose oral tablet",1,FALSE,1992-12-31,NA,NA
9006230,"hydrocortisone acetate 2.5 % ophthalmic ointment",1,FALSE,1992-12-31,NA,NA
9006231,"morphine sulfate 10 mg per 10 mL solution for injection vial",1,FALSE,1992-12-31,NA,NA
9006232,"morphine sulfate 1 mg per mL solution for injection 50 mL vial",2,FALSE,1992-12-31,NA,NA
