"ccdd","tm_code","tm_formal_name","greater_than_5_AIs","n_dins","n_ntps","tm_status","tm_status_effective_time","audit_id"
FALSE,NA,"recombinant cholera toxin b subunit and vibrio cholerae inaba 48 classical biotype, heat inactivated and vibrio cholerae inaba 6973 e1 tor biotype, formalin inactivated and vibrio cholerae ogawa 50 classical biotype, formalin inactivated and vibrio cholerae ogawa 50 classical biotype, heat inactivated",FALSE,1,1,"Active","20030415",NA
FALSE,NA,"anti-thymocyte globulin (rabbit)",FALSE,1,1,"Active","20030506",NA
FALSE,NA,"milrinone (milrinone lactate)",FALSE,2,1,"Active","20030625",NA
FALSE,NA,"allergenic extract non-pollen",FALSE,3,1,"Active","20030630",NA
FALSE,NA,"allergenic extracts pollens",FALSE,3,1,"Active","20030630",NA
FALSE,8000936,"ibuprofen and methocarbamol",FALSE,9,1,"Active","20030702",32341
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and sodium bicarbonate and sodium chloride and sodium lactate",TRUE,6,1,"Active","20030805",NA
FALSE,NA,"cefotaxime sodium",FALSE,4,1,"Active","20030811",NA
FALSE,NA,"peginterferon alfa-2a",FALSE,2,1,"Active","20030814",NA
FALSE,NA,"enfuvirtide",FALSE,1,1,"Active","20030818",NA
FALSE,NA,"ertapenem (ertapenem sodium)",FALSE,1,1,"Active","20030827",NA
FALSE,NA,"menotropins",FALSE,2,1,"Active","20030828",NA
FALSE,NA,"disopyramide",FALSE,1,1,"Active","20030912",NA
FALSE,NA,"petrolatum and zinc oxide",FALSE,2,2,"Active","20031010",NA
FALSE,NA,"octinoxate and octocrylene and oxybenzone",FALSE,3,2,"Active","20031025",NA
FALSE,NA,"gefitinib",FALSE,2,1,"Active","20031217",NA
FALSE,NA,"follitropin alfa",FALSE,6,2,"Active","20031229",NA
FALSE,NA,"avobenzone and homosalate and octinoxate and oxybenzone",FALSE,10,2,"Active","20040105",NA
FALSE,NA,"atazanavir (atazanavir sulfate)",FALSE,9,1,"Active","20040109",NA
FALSE,8000938,"acetaminophen and chlorpheniramine maleate",FALSE,1,1,"Active","20040112",32343
FALSE,8000939,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide",FALSE,3,2,"Active","20040112",32344
FALSE,NA,"chlorpheniramine maleate and dextromethorphan hydrobromide",FALSE,4,2,"Active","20040112",NA
FALSE,8000940,"alcohol anhydrous and butanediol and propyl alcohol and propylene glycol",FALSE,1,1,"Active","20040120",32345
FALSE,NA,"gadobutrol",FALSE,1,1,"Active","20040130",NA
FALSE,8000942,"guaifenesin and pseudoephedrine hydrochloride",FALSE,1,1,"Active","20040202",32347
FALSE,NA,"avobenzone and octisalate and octocrylene",FALSE,48,7,"Active","20040301",NA
FALSE,NA,"cetrorelix (cetrorelix acetate)",FALSE,1,1,"Active","20040303",NA
FALSE,NA,"octinoxate and oxybenzone and zinc oxide",FALSE,3,3,"Active","20040312",NA
FALSE,NA,"pegfilgrastim",FALSE,1,1,"Active","20040312",NA
FALSE,NA,"tenofovir disoproxil fumarate",FALSE,5,1,"Active","20040315",NA
FALSE,NA,"vardenafil (vardenafil hydrochloride)",FALSE,4,2,"Active","20040317",NA
FALSE,NA,"agalsidase alfa",FALSE,1,1,"Active","20040318",NA
FALSE,NA,"glycerine and naphazoline hydrochloride and zinc sulfate",FALSE,1,1,"Active","20040324",NA
FALSE,NA,"polyvinyl alcohol and povidone",FALSE,1,1,"Active","20040324",NA
FALSE,NA,"agalsidase beta",FALSE,2,1,"Active","20040408",NA
FALSE,NA,"polyethylene glycol 400 and propylene glycol",FALSE,1,1,"Active","20040408",NA
FALSE,NA,"flumazenil",FALSE,2,1,"Active","20040421",NA
FALSE,NA,"treprostinil (treprostinil sodium)",FALSE,4,1,"Active","20040430",NA
FALSE,NA,"octinoxate and octisalate and octocrylene and zinc oxide",FALSE,5,1,"Active","20040510",NA
FALSE,NA,"clodronate disodium",FALSE,1,1,"Active","20040513",NA
FALSE,NA,"hyprolose",FALSE,1,1,"Active","20040525",NA
FALSE,NA,"miglustat",FALSE,1,1,"Active","20040526",NA
FALSE,NA,"aminolevulinic acid hydrochloride",FALSE,1,1,"Active","20040603",NA
FALSE,NA,"fulvestrant",FALSE,1,1,"Active","20040614",NA
FALSE,NA,"teriparatide",FALSE,1,1,"Active","20040715",NA
FALSE,8000945,"chlorpheniramine maleate and ibuprofen and pseudoephedrine hydrochloride",FALSE,7,3,"Active","20040802",32350
FALSE,NA,"pemetrexed (pemetrexed disodium)",FALSE,3,1,"Active","20040803",NA
FALSE,NA,"laronidase",FALSE,1,1,"Active","20040812",NA
FALSE,NA,"chorionic gonadotropin",FALSE,1,1,"Active","20040913",NA
FALSE,NA,"cinacalcet (cinacalcet hydrochloride)",FALSE,12,1,"Active","20040916",NA
FALSE,NA,"peginterferon alfa-2b and ribavirin",FALSE,4,1,"Active","20040917",NA
FALSE,NA,"rasburicase",FALSE,1,1,"Active","20040921",NA
FALSE,NA,"terconazole",FALSE,1,1,"Active","20040921",NA
FALSE,NA,"octinoxate and terephthalylidene dicamphor sulfonic acid and titanium dioxide",FALSE,1,1,"Active","20040923",NA
FALSE,NA,"adalimumab",FALSE,3,1,"Active","20040924",NA
FALSE,NA,"gatifloxacin",FALSE,1,1,"Active","20040927",NA
FALSE,NA,"zoledronic acid (zoledronic acid monohydrate)",FALSE,14,1,"Active","20041014",NA
FALSE,NA,"imatinib (imatinib mesylate)",FALSE,10,1,"Active","20041025",NA
FALSE,NA,"gadobenate dimeglumine",FALSE,1,1,"Active","20041028",NA
FALSE,NA,"alfentanil (alfentanil hydrochloride)",FALSE,1,1,"Active","20041101",NA
FALSE,NA,"anagrelide (anagrelide hydrochloride monohydrate)",FALSE,3,1,"Active","20041105",NA
FALSE,NA,"etidronate disodium",FALSE,1,1,"Active","20041110",NA
FALSE,NA,"voriconazole",FALSE,11,3,"Active","20041112",NA
FALSE,NA,"citric acid and magnesium oxide and sodium picosulfate",FALSE,3,1,"Active","20041125",NA
FALSE,NA,"glycerine and propylene glycol",FALSE,3,1,"Active","20041201",NA
FALSE,NA,"antihemophilic factor (human) and von willebrand factor (human)",FALSE,3,1,"Active","20041206",NA
FALSE,NA,"memantine hydrochloride",FALSE,12,1,"Active","20041216",NA
FALSE,8000948,"acetaminophen and pamabrom",FALSE,1,1,"Active","20041220",32353
FALSE,NA,"choriogonadotropin alpha",FALSE,2,1,"Active","20041220",NA
FALSE,NA,"fosamprenavir (fosamprenavir calcium)",FALSE,2,2,"Active","20041222",NA
FALSE,NA,"vinorelbine (vinorelbine tartrate)",FALSE,4,1,"Active","20041222",NA
FALSE,NA,"quinagolide (quinagolide hydrochloride)",FALSE,4,1,"Active","20041229",NA
FALSE,NA,"bortezomib (bortezomib mannitol boronic ester)",FALSE,4,1,"Active","20050201",NA
FALSE,NA,"benzethonium chloride and benzocaine",FALSE,1,1,"Active","20050209",NA
FALSE,NA,"mycophenolic acid (mycophenolate sodium)",FALSE,4,1,"Active","20050211",NA
FALSE,NA,"iron (sodium ferric gluconate complex in sucrose injection)",FALSE,1,1,"Active","20050302",NA
FALSE,NA,"iodoform",FALSE,1,1,"Active","20050303",NA
FALSE,NA,"dextran 70 and polyethylene glycol 400 and povidone and tetrahydrozoline hydrochloride",FALSE,3,1,"Active","20050308",NA
FALSE,8000949,"dextromethorphan hydrobromide and guaifenesin and menthol",FALSE,3,2,"Active","20050330",32354
FALSE,NA,"avobenzone and homosalate and octinoxate and octisalate and oxybenzone",FALSE,9,2,"Active","20050401",NA
FALSE,NA,"octinoxate and oxybenzone and titanium dioxide and zinc oxide",FALSE,1,1,"Active","20050401",NA
FALSE,NA,"octinoxate and titanium dioxide and zinc oxide",FALSE,19,4,"Active","20050401",NA
FALSE,NA,"avobenzone and ensulizole and octocrylene and oxybenzone",FALSE,1,1,"Active","20050504",NA
FALSE,NA,"avobenzone and octocrylene and oxybenzone and titanium dioxide",FALSE,3,1,"Active","20050504",NA
FALSE,NA,"oxybenzone and padimate o",FALSE,3,1,"Active","20050515",NA
FALSE,NA,"rabies vaccine inactivated (purified chick embryo cell culture)",FALSE,1,1,"Active","20050516",NA
FALSE,NA,"white petrolatum",FALSE,7,3,"Active","20050520",NA
FALSE,NA,"bacitracin zinc and gramicidin and lidocaine and polymyxin b (polymyxin b sulfate)",FALSE,1,1,"Active","20050524",NA
FALSE,NA,"cannabidiol (cannabis sativa extract) and delta-9-tetrahydrocannabinol (cannabis sativa extract)",FALSE,1,1,"Active","20050622",NA
FALSE,NA,"lutropin alfa",FALSE,1,1,"Active","20050628",NA
FALSE,NA,"hydroquinone and octinoxate and oxybenzone",FALSE,1,1,"Active","20050713",NA
FALSE,NA,"erlotinib (erlotinib hydrochloride)",FALSE,11,1,"Active","20050719",NA
FALSE,NA,"docosanol",FALSE,1,1,"Active","20050815",NA
FALSE,NA,"lamivudine and NA",FALSE,6,1,"Active","20050817",NA
FALSE,NA,"octinoxate and octocrylene and titanium dioxide",FALSE,3,2,"Active","20050907",NA
FALSE,8000950,"insulin aspart and insulin aspart protamine",FALSE,1,1,"Active","20050912",32355
FALSE,8000951,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",FALSE,3,1,"Active","20050923",32356
FALSE,8000952,"dextromethorphan hydrobromide and guaifenesin and menthol and pseudoephedrine hydrochloride",FALSE,1,1,"Active","20050930",32357
FALSE,8000953,"guaifenesin and menthol",FALSE,4,2,"Active","20050930",32358
FALSE,NA,"eflornithine hydrochloride",FALSE,1,1,"Active","20051101",NA
FALSE,NA,"bevacizumab",FALSE,1,1,"Active","20051102",NA
FALSE,NA,"hepatitis a vaccine, inactivated and salmonella typhi vi capsular polysaccharide vaccine",FALSE,1,1,"Active","20051109",NA
FALSE,NA,"nitric oxide",FALSE,5,1,"Active","20051123",NA
FALSE,NA,"tipranavir",FALSE,1,1,"Active","20051201",NA
FALSE,NA,"triptorelin (triptorelin pamoate)",FALSE,3,1,"Active","20051215",NA
FALSE,NA,"etanercept",FALSE,6,1,"Active","20051221",NA
FALSE,NA,"lactic acid and magnesium chloride and sodium bicarbonate and sodium chloride",FALSE,1,1,"Active","20051224",NA
FALSE,NA,"pegvisomant",FALSE,5,1,"Active","20060124",NA
FALSE,NA,"avobenzone and octisalate and octocrylene and oxybenzone and terephthalylidene dicamphor sulfonic acid and titanium dioxide",TRUE,2,1,"Active","20060215",NA
FALSE,NA,"calcium chloride and dextrose anhydrous and lactic acid and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",TRUE,1,1,"Active","20060221",NA
FALSE,NA,"insulin isophane injection pork",FALSE,1,1,"Active","20060401",NA
FALSE,NA,"insulin pork",FALSE,1,1,"Active","20060401",NA
FALSE,NA,"emtricitabine and tenofovir disoproxil fumarate",FALSE,4,1,"Active","20060406",NA
FALSE,NA,"adefovir dipivoxil",FALSE,2,1,"Active","20060418",NA
FALSE,NA,"ensulizole and homosalate and octinoxate and octocrylene and zinc oxide",FALSE,1,1,"Active","20060601",NA
FALSE,8000957,"acetaminophen and dextromethorphan hydrobromide and doxylamine",FALSE,6,3,"Active","20060612",32362
FALSE,NA,"midodrine hydrochloride",FALSE,2,1,"Active","20060613",NA
FALSE,8000958,"acetaminophen and caffeine and pyrilamine maleate",FALSE,3,1,"Active","20060622",32363
FALSE,NA,"sunitinib (sunitinib malate)",FALSE,3,1,"Active","20060622",NA
FALSE,8000959,"acetaminophen and dextromethorphan hydrobromide and phenylephrine",FALSE,11,5,"Active","20060626",32364
FALSE,8000960,"dextromethorphan hydrobromide and phenylephrine",FALSE,4,3,"Active","20060710",32365
FALSE,8000961,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide and phenylephrine",FALSE,5,1,"Active","20060724",32366
FALSE,NA,"sorafenib (sorafenib tosylate)",FALSE,1,1,"Active","20060731",NA
FALSE,NA,"abatacept",FALSE,2,2,"Active","20060808",NA
FALSE,8000962,"acetaminophen and menthol",FALSE,1,1,"Active","20060809",32367
FALSE,NA,"recombinant human papillomavirus type 11 l1 protein and recombinant human papillomavirus type 16 l1 protein and recombinant human papillomavirus type 18 l1 protein and recombinant human papillomavirus type 6 l1 protein",FALSE,1,1,"Active","20060816",NA
FALSE,8000963,"acetaminophen and dextromethorphan hydrobromide and diphenhydramine hydrochloride",FALSE,3,1,"Active","20060831",32368
FALSE,NA,"isopropyl myristate",FALSE,1,1,"Active","20060901",NA
FALSE,NA,"trypan blue",FALSE,1,1,"Active","20060906",NA
FALSE,NA,"entecavir",FALSE,4,1,"Active","20060912",NA
FALSE,NA,"rasagiline (rasagiline mesylate)",FALSE,6,1,"Active","20060914",NA
FALSE,NA,"hydroxyethyl starch 130/0.4",FALSE,2,1,"Active","20060918",NA
FALSE,NA,"antihemophilic factor (recombinant)",FALSE,20,2,"Active","20061006",NA
FALSE,NA,"human-bovine rotavirus reassortant type g1 and human-bovine rotavirus reassortant type g2 and human-bovine rotavirus reassortant type g3 and human-bovine rotavirus reassortant type g4 and human-bovine rotavirus reassortant type p1(8)",FALSE,1,1,"Active","20061016",NA
FALSE,NA,"meningococcal polysaccharide-diphtheria toxoid conjugate, group a and meningococcal polysaccharide-diphtheria toxoid conjugate, group c and meningococcal polysaccharide-diphtheria toxoid conjugate, group w 135 and meningococcal polysaccharide-diphtheria toxoid conjugate, group y",FALSE,1,1,"Active","20061020",NA
FALSE,NA,"desmopressin (desmopressin acetate)",FALSE,5,1,"Active","20061102",NA
FALSE,NA,"deferasirox",FALSE,18,2,"Active","20061110",NA
FALSE,NA,"ensulizole and octinoxate",FALSE,4,1,"Active","20061113",NA
FALSE,NA,"natalizumab",FALSE,1,1,"Active","20061121",NA
FALSE,NA,"idarubicin hydrochloride",FALSE,3,1,"Active","20061125",NA
FALSE,NA,"avobenzone and octinoxate and octisalate and oxybenzone",FALSE,14,3,"Active","20061128",NA
FALSE,NA,"tigecycline",FALSE,2,1,"Active","20061130",NA
FALSE,NA,"alglucosidase alfa",FALSE,1,1,"Active","20061206",NA
FALSE,NA,"lanthanum (lanthanum carbonate hydrate)",FALSE,4,1,"Active","20061206",NA
FALSE,NA,"telbivudine",FALSE,1,1,"Active","20061214",NA
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",FALSE,195,9,"Active","20070129",NA
FALSE,NA,"homosalate and octinoxate and octisalate and oxybenzone",FALSE,13,5,"Active","20070215",NA
FALSE,NA,"lanreotide (lanreotide acetate)",FALSE,3,1,"Active","20070222",NA
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",FALSE,19,1,"Active","20070223",NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",FALSE,8,2,"Active","20070301",NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and titanium dioxide",FALSE,3,1,"Active","20070301",NA
FALSE,8000964,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and phenylephrine",FALSE,3,2,"Active","20070306",32369
FALSE,NA,"diphenhydramine hydrochloride and zinc acetate",FALSE,2,2,"Active","20070309",NA
FALSE,NA,"inactivated poliomyelitis vaccine (v.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (v.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (v.c.o.) type 3 saukett",FALSE,1,1,"Active","20070322",NA
FALSE,NA,"hexylresorcinol and l-menthol",FALSE,1,1,"Active","20070323",NA
FALSE,NA,"avobenzone and octisalate and octocrylene and oxybenzone",FALSE,14,4,"Active","20070327",NA
FALSE,NA,"avobenzone and homosalate and octisalate and oxybenzone and titanium dioxide",FALSE,4,1,"Active","20070330",NA
FALSE,NA,"dasatinib (dasatinib monohydrate)",FALSE,6,1,"Active","20070413",NA
FALSE,NA,"coagulation factor ix (recombinant)",FALSE,5,1,"Active","20070414",NA
FALSE,NA,"octinoxate and octocrylene and oxybenzone and sulisobenzone and titanium dioxide",FALSE,2,1,"Active","20070505",NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and pertactin and pertussis toxoid and tetanus toxoid",FALSE,1,1,"Active","20070529",NA
FALSE,NA,"dyclonine hydrochloride and menthol",FALSE,1,1,"Active","20070531",NA
FALSE,NA,"posaconazole",FALSE,3,3,"Active","20070606",NA
FALSE,NA,"oxaliplatin",FALSE,8,1,"Active","20070717",NA
FALSE,NA,"ranibizumab",FALSE,2,1,"Active","20070726",NA
FALSE,NA,"acamprosate calcium",FALSE,1,1,"Active","20070730",NA
FALSE,NA,"idursulfase",FALSE,1,1,"Active","20070801",NA
FALSE,NA,"sodium oxybate",FALSE,1,1,"Active","20070803",NA
FALSE,NA,"alemtuzumab",FALSE,2,1,"Active","20070907",NA
FALSE,NA,"micafungin sodium",FALSE,2,1,"Active","20070918",NA
FALSE,NA,"aprepitant",FALSE,3,2,"Active","20070924",NA
FALSE,NA,"maraviroc",FALSE,2,1,"Active","20070926",NA
FALSE,NA,"paliperidone",FALSE,3,1,"Active","20071002",NA
FALSE,NA,"efavirenz and emtricitabine and tenofovir disoproxil fumarate",FALSE,3,1,"Active","20071023",NA
FALSE,NA,"calcium chloride and dextrose anhydrous and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",TRUE,1,1,"Active","20071031",NA
FALSE,NA,"calcium chloride and magnesium chloride and sodium bicarbonate and sodium chloride",FALSE,1,1,"Active","20071031",NA
FALSE,NA,"piperacillin (piperacillin sodium) and tazobactam (tazobactam sodium)",FALSE,19,1,"Active","20071105",NA
FALSE,NA,"gemcitabine (gemcitabine hydrochloride)",FALSE,15,2,"Active","20071120",NA
FALSE,NA,"raltegravir (raltegravir potassium)",FALSE,4,2,"Active","20071128",NA
FALSE,NA,"daptomycin",FALSE,2,1,"Active","20071203",NA
FALSE,8000966,"chlorhexidine and lidocaine hydrochloride (lidocaine hydrochloride monohydrate)",FALSE,1,1,"Active","20071206",32371
FALSE,NA,"frovatriptan (frovatriptan succinate)",FALSE,2,1,"Active","20080104",NA
FALSE,NA,"ziprasidone (ziprasidone hydrochloride monohydrate)",FALSE,4,1,"Active","20080104",NA
FALSE,NA,"temsirolimus",FALSE,1,1,"Active","20080111",NA
FALSE,NA,"nelarabine",FALSE,1,1,"Active","20080117",NA
FALSE,NA,"desmopressin acetate (desmopressin acetate trihydrate)",FALSE,2,1,"Active","20080123",NA
FALSE,NA,"lenalidomide",FALSE,6,1,"Active","20080219",NA
FALSE,NA,"phenobarbital sodium",FALSE,2,1,"Active","20080229",NA
FALSE,NA,"polyvinyl alcohol and povidone and tetrahydrozoline hydrochloride",FALSE,1,1,"Active","20080326",NA
FALSE,NA,"etravirine",FALSE,3,1,"Active","20080327",NA
FALSE,NA,"avobenzone and homosalate and octisalate and oxybenzone",FALSE,19,3,"Active","20080403",NA
FALSE,NA,"calcium (calcium carbonate) and etidronate disodium",FALSE,3,2,"Active","20080410",NA
FALSE,8000967,"carbidopa and entacapone and levodopa",FALSE,5,1,"Active","20080428",32372
FALSE,NA,"antihemophilic factor (human) and human plasma proteins and von willebrand factor (human)",FALSE,2,1,"Active","20080429",NA
FALSE,NA,"methylnaltrexone bromide",FALSE,1,1,"Active","20080507",NA
FALSE,NA,"panitumumab",FALSE,2,1,"Active","20080527",NA
FALSE,NA,"measles virus vaccine live attenuated and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and varicella-zoster virus vaccine live attenuated (oka/merck strain)",FALSE,1,1,"Active","20080604",NA
FALSE,NA,"penicillin g benzathine",FALSE,1,1,"Active","20080611",NA
FALSE,NA,"rho d immune globulin human",FALSE,3,1,"Active","20080616",NA
FALSE,NA,"coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s",TRUE,4,2,"Active","20080708",NA
FALSE,NA,"homosalate and meradimate and octinoxate and octisalate and oxybenzone",FALSE,2,1,"Active","20080722",NA
FALSE,NA,"octinoxate and octisalate",FALSE,5,2,"Active","20080724",NA
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene",FALSE,14,3,"Active","20080801",NA
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene and padimate o",FALSE,2,2,"Active","20080801",NA
FALSE,NA,"avobenzone and octinoxate and octisalate and padimate o",FALSE,1,1,"Active","20080801",NA
FALSE,NA,"menthol and trolamine salicylate and NA",FALSE,1,1,"Active","20080915",NA
FALSE,NA,"insulin glulisine (recombinant dna origin)",FALSE,3,1,"Active","20080922",NA
FALSE,NA,"nilotinib (nilotinib hydrochloride monohydrate)",FALSE,2,1,"Active","20080930",NA
FALSE,NA,"cetuximab",FALSE,1,1,"Active","20081028",NA
FALSE,NA,"avobenzone and octinoxate and octocrylene",FALSE,11,4,"Active","20081204",NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and haemophilus influenzae type b-prp and hepatitis b surface antigen (recombinant) and inactivated poliovirus type i and inactivated poliovirus type ii and inactivated poliovirus type iii and pertactin and pertussis toxoid and tetanus toxoid and tetanus toxoid adsorbed",TRUE,1,1,"Active","20081204",NA
FALSE,NA,"polyethylene glycol 3350",FALSE,12,2,"Active","20081210",NA
FALSE,NA,"rotavirus vaccine (rix4414 strain), live, oral, attenuated (human)",FALSE,1,1,"Active","20081216",NA
FALSE,NA,"ustekinumab",FALSE,3,1,"Active","20090105",NA
FALSE,NA,"octinoxate and octisalate and octocrylene and oxybenzone and titanium dioxide",FALSE,1,1,"Active","20090121",NA
FALSE,NA,"bacitracin zinc and gramicidin and lidocaine and polymyxin b sulfate",FALSE,1,1,"Active","20090123",NA
FALSE,NA,"moroctocog alfa",FALSE,7,2,"Active","20090123",NA
FALSE,8000971,"betamethasone dipropionate and calcipotriol (calcipotriol monohydrate)",FALSE,2,2,"Active","20090128",32376
FALSE,NA,"ensulizole and octinoxate and octocrylene",FALSE,1,1,"Active","20090202",NA
FALSE,NA,"dimethicone and menthol and pramoxine hydrochloride",FALSE,1,1,"Active","20090305",NA
FALSE,8000972,"benzalkonium and pramoxine hydrochloride",FALSE,1,1,"Active","20090312",32377
FALSE,NA,"darunavir (darunavir ethanolate)",FALSE,5,2,"Active","20090317",NA
FALSE,NA,"cefepime (cefepime hydrochloride)",FALSE,1,1,"Active","20090319",NA
FALSE,NA,"homosalate and meradimate and octinoxate and oxybenzone",FALSE,1,1,"Active","20090403",NA
FALSE,NA,"romiplostim",FALSE,2,1,"Active","20090415",NA
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene",FALSE,102,8,"Active","20090429",NA
FALSE,NA,"avobenzone and octocrylene and oxybenzone",FALSE,16,6,"Active","20090501",NA
FALSE,NA,"lidocaine hydrochloride and menthol",FALSE,1,1,"Active","20090505",NA
FALSE,NA,"dimethicone and zinc oxide",FALSE,3,1,"Active","20090520",NA
FALSE,NA,"eculizumab",FALSE,1,1,"Active","20090525",NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and octisalate and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",TRUE,3,1,"Active","20090527",NA
FALSE,NA,"lapatinib (lapatinib ditosylate monohydrate)",FALSE,1,1,"Active","20090605",NA
FALSE,NA,"methyl aminolevulinate (methyl aminolevulinate hydrochloride)",FALSE,1,1,"Active","20090616",NA
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene and oxybenzone",FALSE,10,5,"Active","20090622",NA
FALSE,NA,"golimumab",FALSE,5,1,"Active","20090622",NA
FALSE,NA,"loteprednol etabonate",FALSE,4,3,"Active","20090624",NA
FALSE,NA,"vorinostat",FALSE,1,1,"Active","20090629",NA
FALSE,NA,"cladribine",FALSE,2,2,"Active","20090630",NA
FALSE,NA,"homosalate and octinoxate and octisalate and titanium dioxide",FALSE,1,1,"Active","20090708",NA
FALSE,NA,"avobenzone and ensulizole and octinoxate and octocrylene and oxybenzone and titanium dioxide",TRUE,1,1,"Active","20090713",NA
FALSE,NA,"incobotulinumtoxina",FALSE,3,1,"Active","20090721",NA
FALSE,NA,"nimodipine",FALSE,1,1,"Active","20090724",NA
FALSE,NA,"gramicidin and lidocaine hydrochloride and polymyxin b sulfate",FALSE,5,1,"Active","20090730",NA
FALSE,NA,"standardized kentucky blue/june grass pollen and standardized orchard grass pollen and standardized redtop grass pollen and standardized sweet vernal grass pollen and standardized timothy grass pollen",FALSE,1,1,"Active","20090730",NA
FALSE,NA,"certolizumab pegol",FALSE,2,1,"Active","20090831",NA
FALSE,NA,"dronedarone (dronedarone hydrochloride)",FALSE,1,1,"Active","20090928",NA
FALSE,NA,"avobenzone and octinoxate and octocrylene and oxybenzone",FALSE,9,4,"Active","20091008",NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and octisalate and octocrylene",FALSE,2,1,"Active","20091102",NA
FALSE,NA,"aztreonam",FALSE,1,1,"Active","20091111",NA
FALSE,NA,"degarelix (degarelix acetate)",FALSE,2,1,"Active","20091124",NA
FALSE,NA,"bacitracin zinc and gramicidin and polymyxin b sulfate",FALSE,1,1,"Active","20091223",NA
FALSE,NA,"glucagon (recombinant dna origin) (glucagon hydrochloride)",FALSE,2,1,"Active","20091223",NA
FALSE,NA,"gramicidin and polymyxin b sulfate",FALSE,4,2,"Active","20091223",NA
FALSE,NA,"inact.japanese encephal virus(attenuat. strain sa14-14-2 produced in vero cells)",FALSE,1,1,"Active","20091229",NA
FALSE,NA,"azacitidine",FALSE,3,1,"Active","20100104",NA
FALSE,8000976,"chlorpheniramine maleate and phenylephrine",FALSE,1,1,"Active","20100111",32381
FALSE,8000977,"diphenhydramine hydrochloride and phenylephrine",FALSE,3,2,"Active","20100111",32382
FALSE,NA,"everolimus",FALSE,7,2,"Active","20100119",NA
FALSE,NA,"anidulafungin",FALSE,1,1,"Active","20100125",NA
FALSE,NA,"besifloxacin",FALSE,1,1,"Active","20100127",NA
FALSE,NA,"octocrylene and oxybenzone",FALSE,2,1,"Active","20100129",NA
FALSE,NA,"desloratadine and pseudoephedrine sulfate",FALSE,1,1,"Active","20100201",NA
FALSE,NA,"gadoxetate disodium",FALSE,1,1,"Active","20100204",NA
FALSE,NA,"clofarabine",FALSE,1,1,"Active","20100210",NA
FALSE,NA,"recombinant human papillomavirus type 16 l1 protein and recombinant human papillomavirus type 18 l1 protein",FALSE,1,1,"Active","20100210",NA
FALSE,NA,"homosalate and hydroquinone and octinoxate and octocrylene and oxybenzone",FALSE,1,1,"Active","20100215",NA
FALSE,NA,"corynebacterium diphtheriae crm-197 protein and pneumococcal polysaccharide serotype 1 and pneumococcal polysaccharide serotype 14 and pneumococcal polysaccharide serotype 18c and pneumococcal polysaccharide serotype 19a and pneumococcal polysaccharide serotype 19f and pneumococcal polysaccharide serotype 23f and pneumococcal polysaccharide serotype 3 and pneumococcal polysaccharide serotype 4 and pneumococcal polysaccharide serotype 5 and pneumococcal polysaccharide serotype 6a and pneumococcal polysaccharide serotype 6b and pneumococcal polysaccharide serotype 7f and pneumococcal polysaccharide serotype 9v",TRUE,1,1,"Active","20100301",NA
FALSE,NA,"homosalate and octinoxate and octisalate and octocrylene and oxybenzone",FALSE,1,1,"Active","20100301",NA
FALSE,NA,"octinoxate and octisalate and zinc oxide",FALSE,9,2,"Active","20100330",NA
FALSE,NA,"canakinumab",FALSE,2,2,"Active","20100427",NA
FALSE,NA,"avobenzone and bemotrizinol and drometrizole trisiloxane and octisalate and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",TRUE,1,1,"Active","20100504",NA
FALSE,NA,"prasugrel (prasugrel hydrochloride)",FALSE,1,1,"Active","20100517",NA
FALSE,NA,"bemotrizinol and bisoctrizole and octinoxate",FALSE,3,2,"Active","20100525",NA
FALSE,NA,"tocilizumab",FALSE,4,1,"Active","20100526",NA
