"ntp_formal_name","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code","en_display","fr_display"
"ramipril 15 mg oral capsule",8,FALSE,2006-08-14,9001172,NA,NA
"ciclesonide 100 mcg per actuation pressurised inhalation",1,FALSE,2006-09-27,9001173,NA,NA
"ciclesonide 200 mcg per actuation pressurised inhalation",1,FALSE,2006-09-27,9001174,NA,NA
"fenofibrate 160 mg oral capsule",1,FALSE,2006-11-14,9001175,NA,NA
"hydrochlorothiazide 12.5 mg and ramipril 10 mg oral tablet",4,FALSE,2006-11-16,9001176,NA,NA
"hydrochlorothiazide 12.5 mg and ramipril 2.5 mg oral tablet",2,FALSE,2006-11-16,9001177,NA,NA
"hydrochlorothiazide 12.5 mg and ramipril 5 mg oral tablet",4,FALSE,2006-11-16,9001178,NA,NA
"hydrochlorothiazide 25 mg and ramipril 10 mg oral tablet",4,FALSE,2006-11-16,9001179,NA,NA
"hydrochlorothiazide 25 mg and ramipril 5 mg oral tablet",3,FALSE,2006-11-16,9001180,NA,NA
"lansoprazole 15 mg gastro-resistant tablet",1,FALSE,2006-11-24,9001181,NA,NA
"tramadol hydrochloride 150 mg prolonged-release oral tablet",1,FALSE,2006-12-07,9001182,NA,NA
"tramadol hydrochloride 200 mg prolonged-release oral tablet",4,FALSE,2006-12-07,9001183,NA,NA
"tramadol hydrochloride 300 mg prolonged-release oral tablet",4,FALSE,2006-12-07,9001184,NA,NA
"tramadol hydrochloride 400 mg prolonged-release oral tablet",1,FALSE,2006-12-07,9001185,NA,NA
"olanzapine 20 mg orodispersible tablet",14,FALSE,2007-01-02,9001186,NA,NA
"valsartan 320 mg oral tablet",12,FALSE,2007-02-14,9001187,NA,NA
"tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule",3,FALSE,2007-02-21,9001188,NA,NA
"methylphenidate hydrochloride 80 mg prolonged-release oral capsule",1,FALSE,2007-03-09,9001189,NA,NA
"ciprofloxacin 10 mg per mL solution for injection",1,FALSE,2007-03-12,9001190,NA,NA
"risperidone 0.5 mg orodispersible tablet",2,FALSE,2007-03-13,9001191,NA,NA
"risperidone 1 mg orodispersible tablet",2,FALSE,2007-03-13,9001192,NA,NA
"risperidone 2 mg orodispersible tablet",2,FALSE,2007-03-13,9001193,NA,NA
"amiodarone hydrochloride 100 mg oral tablet",1,FALSE,2007-04-03,9001194,NA,NA
"cyproterone acetate 2 mg and ethinyl estradiol 0.035 mg oral tablet",4,FALSE,2007-04-03,9001195,NA,NA
"pantoprazole (pantoprazole sodium) 40 mg per vial powder for solution for injection",4,FALSE,2007-04-03,9001196,NA,NA
"varenicline (varenicline tartrate) 0.5 mg oral tablet",1,FALSE,2007-04-11,9001197,NA,NA
"varenicline (varenicline tartrate) 1 mg oral tablet",1,FALSE,2007-04-11,9001198,NA,NA
"olanzapine 20 mg oral tablet",6,FALSE,2007-04-30,9001199,NA,NA
"paroxetine (paroxetine hydrochloride) 40 mg oral tablet",1,FALSE,2007-05-03,9001200,NA,NA
"ramipril 10 mg oral tablet",1,FALSE,2007-07-05,9001201,NA,NA
"ramipril 1.25 mg oral tablet",1,FALSE,2007-07-05,9001202,NA,NA
"ramipril 2.5 mg oral tablet",1,FALSE,2007-07-05,9001203,NA,NA
"ramipril 5 mg oral tablet",1,FALSE,2007-07-05,9001204,NA,NA
"mesalazine 1.2 g modified-release oral tablet",1,FALSE,2007-07-27,9001205,NA,NA
"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet",4,FALSE,2007-08-14,9001206,NA,NA
"tramadol hydrochloride 100 mg prolonged-release oral tablet",4,FALSE,2007-08-14,9001207,NA,NA
"hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet",12,FALSE,2007-09-10,9001208,NA,NA
"omeprazole 10 mg gastro-resistant capsule",3,FALSE,2007-09-14,9001209,NA,NA
"insulin glargine 100 unit per mL solution for injection 3 mL pen",2,FALSE,2007-09-24,9001210,NA,NA
"quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet",5,FALSE,2007-09-27,9001211,NA,NA
"quetiapine (quetiapine fumarate) 300 mg prolonged-release oral tablet",5,FALSE,2007-09-27,9001212,NA,NA
"quetiapine (quetiapine fumarate) 400 mg prolonged-release oral tablet",5,FALSE,2007-09-27,9001213,NA,NA
"quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet",5,FALSE,2007-09-27,9001214,NA,NA
"enalapril sodium 2 mg oral tablet",8,FALSE,2007-10-17,9001217,NA,NA
"enalapril sodium (enalapril maleate) 16 mg oral tablet",1,FALSE,2007-10-17,9001218,NA,NA
"enalapril sodium (enalapril maleate) 2 mg oral tablet",1,FALSE,2007-10-17,9001219,NA,NA
"enalapril sodium (enalapril maleate) 4 mg oral tablet",1,FALSE,2007-10-17,9001220,NA,NA
"enalapril sodium (enalapril maleate) 8 mg oral tablet",1,FALSE,2007-10-17,9001221,NA,NA
"fluticasone furoate 27.5 mcg per actuation nasal spray",1,FALSE,2007-10-22,9001222,NA,NA
"citalopram (citalopram hydrobromide) 30 mg oral tablet",1,FALSE,2007-10-31,9001225,NA,NA
"buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg sublingual tablet",3,FALSE,2007-11-26,9001226,NA,NA
"buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride) 2 mg sublingual tablet",3,FALSE,2007-11-26,9001227,NA,NA
"rivastigmine 18 mg per 10 sq cm transdermal patch",3,FALSE,2007-12-12,9001228,NA,NA
"rivastigmine 9 mg per 5 sq cm transdermal patch",3,FALSE,2007-12-12,9001229,NA,NA
"metronidazole 1 % cutaneous gel",1,FALSE,2007-12-20,9001230,NA,NA
"esomeprazole (esomeprazole magnesium) 10 mg per pck gastro-resistant granules for oral suspension",1,FALSE,2008-01-02,9001231,NA,NA
"sitagliptin (sitagliptin phosphate) 100 mg oral tablet",1,FALSE,2008-01-02,9001232,NA,NA
"metformin hydrochloride 1000 mg prolonged-release oral tablet",1,FALSE,2008-01-08,9001233,NA,NA
"duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule",14,FALSE,2008-01-18,9001234,NA,NA
"duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule",14,FALSE,2008-01-18,9001235,NA,NA
"tadalafil 2.5 mg oral tablet",11,FALSE,2008-01-18,9001236,NA,NA
"tadalafil 5 mg oral tablet",14,FALSE,2008-01-18,9001237,NA,NA
"clozapine 200 mg oral tablet",2,FALSE,2008-02-05,9001238,NA,NA
"clozapine 50 mg oral tablet",2,FALSE,2008-02-05,9001239,NA,NA
"ciprofloxacin 2 mg per mL solution for injection",4,FALSE,2008-03-27,9001240,NA,NA
"tacrolimus 0.5 mg prolonged-release oral capsule",1,FALSE,2008-04-09,9001241,NA,NA
"tacrolimus 1 mg prolonged-release oral capsule",1,FALSE,2008-04-09,9001242,NA,NA
"tacrolimus 5 mg prolonged-release oral capsule",1,FALSE,2008-04-09,9001243,NA,NA
"ciclesonide 50 mcg per actuation nasal spray",1,FALSE,2008-04-10,9001244,NA,NA
"hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet",7,FALSE,2008-05-12,9001245,NA,NA
"hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet",7,FALSE,2008-05-12,9001246,NA,NA
"ciprofloxacin (ciprofloxacin lactate) 0.2 % solution for injection",1,FALSE,2008-05-16,9001247,NA,NA
"topiramate 50 mg oral tablet",1,FALSE,2008-06-17,9001248,NA,NA
"fentanyl 12 mcg per hour transdermal patch",8,FALSE,2008-06-27,9001249,NA,NA
"dabigatran etexilate (dabigatran etexilate mesilate) 110 mg oral capsule",1,FALSE,2008-07-03,9001250,NA,NA
"dabigatran etexilate (dabigatran etexilate mesilate) 75 mg oral capsule",1,FALSE,2008-07-03,9001251,NA,NA
"pramipexole dihydrochloride 0.125 mg oral tablet",2,FALSE,2008-07-09,9001252,NA,NA
"candesartan cilexetil 32 mg oral tablet",15,FALSE,2008-07-17,9001253,NA,NA
"minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder",1,FALSE,2008-07-27,9001254,NA,NA
"diclofenac diethylamine 1.16 % cutaneous gel",2,FALSE,2008-09-02,9001255,NA,NA
"quetiapine (quetiapine fumarate) 150 mg oral tablet",3,FALSE,2008-09-04,9001256,NA,NA
"rivaroxaban 10 mg oral tablet",1,FALSE,2008-09-16,9001257,NA,NA
"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet",4,FALSE,2008-09-17,9004459,NA,NA
"carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel",1,FALSE,2008-11-10,9001258,NA,NA
"travoprost 0.004 % ophthalmic drops",4,FALSE,2008-11-10,9001259,NA,NA
"risedronate sodium 150 mg oral tablet",6,FALSE,2008-12-01,9001260,NA,NA
"hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet",11,FALSE,2008-12-02,9001261,NA,NA
"hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet",4,FALSE,2008-12-22,9001262,NA,NA
"hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet",4,FALSE,2008-12-22,9001263,NA,NA
"hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet",4,FALSE,2008-12-22,9001264,NA,NA
"olmesartan medoxomil 20 mg oral tablet",7,FALSE,2008-12-22,9001265,NA,NA
"olmesartan medoxomil 40 mg oral tablet",7,FALSE,2008-12-22,9001266,NA,NA
"drospirenone 3 mg and ethinyl estradiol 0.02 mg oral tablet",2,FALSE,2009-01-06,9001267,NA,NA
"methotrexate (methotrexate sodium) 10 mg per 1 mL solution for injection syringe",1,FALSE,2009-01-26,9001268,NA,NA
"methotrexate (methotrexate sodium) 15 mg per 1.5 mL solution for injection 1.5 mL syringe",1,FALSE,2009-01-26,9001269,NA,NA
"methotrexate (methotrexate sodium) 7.5 mg per 0.75 mL solution for injection 0.75 mL syringe",1,FALSE,2009-01-26,9001270,NA,NA
"desvenlafaxine (desvenlafaxine succinate) 50 mg prolonged-release oral tablet",1,FALSE,2009-03-05,9001271,NA,NA
"desvenlafaxine (desvenlafaxine succinate) 100 mg prolonged-release oral tablet",1,FALSE,2009-03-06,9001272,NA,NA
"quetiapine (quetiapine fumarate) 150 mg prolonged-release oral tablet",5,FALSE,2009-04-14,9001273,NA,NA
"indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet",1,FALSE,2009-05-07,9001274,NA,NA
"naproxen sodium 220 mg oral tablet",5,FALSE,2009-06-15,9001275,NA,NA
"bimatoprost 0.01 % ophthalmic drops",1,FALSE,2009-06-16,9001276,NA,NA
"amlodipine (amlodipine besylate) 2.5 mg oral tablet",14,FALSE,2009-07-15,9001277,NA,NA
"lisdexamfetamine dimesylate 30 mg oral capsule",1,FALSE,2009-08-04,9001278,NA,NA
"lisdexamfetamine dimesylate 50 mg oral capsule",1,FALSE,2009-08-04,9001279,NA,NA
"enalapril sodium 32 mg oral tablet",1,FALSE,2009-09-15,9001281,NA,NA
"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet",5,FALSE,2009-09-28,9001282,NA,NA
"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet",4,FALSE,2009-09-28,9001283,NA,NA
"aripiprazole 10 mg oral tablet",1,FALSE,2009-09-30,9001284,NA,NA
"aripiprazole 15 mg oral tablet",1,FALSE,2009-09-30,9001285,NA,NA
"aripiprazole 20 mg oral tablet",1,FALSE,2009-09-30,9001286,NA,NA
"aripiprazole 2 mg oral tablet",1,FALSE,2009-09-30,9001287,NA,NA
"aripiprazole 30 mg oral tablet",1,FALSE,2009-09-30,9001288,NA,NA
"aripiprazole 5 mg oral tablet",1,FALSE,2009-09-30,9001289,NA,NA
"clopidogrel (clopidogrel bisulfate) 300 mg oral tablet",3,FALSE,2009-09-30,9001290,NA,NA
"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",1,FALSE,2009-10-08,9001291,NA,NA
"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",1,FALSE,2009-10-08,9001292,NA,NA
"metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",1,FALSE,2009-10-08,9001293,NA,NA
"testosterone undecanoate 40 mg oral capsule",2,FALSE,2009-10-08,9001294,NA,NA
"azithromycin (azithromycin hydrogen citrate) 500 mg per vial powder for solution for injection",1,FALSE,2009-10-14,9001295,NA,NA
"saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet",1,FALSE,2009-10-29,9001296,NA,NA
"pregabalin 225 mg oral capsule",6,FALSE,2009-11-18,9001297,NA,NA
"epinephrine 0.15 mg per 0.3 mL solution for injection 0.3 mL syringe",1,FALSE,2009-11-23,9001298,NA,NA
"epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe",1,FALSE,2009-11-23,9001299,NA,NA
"progesterone 100 mg effervescent vaginal tablet",1,FALSE,2009-11-30,9001300,NA,NA
"mometasone furoate 0.1 % cutaneous solution",1,FALSE,2009-12-01,9001301,NA,NA
"atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule",5,FALSE,2009-12-16,9001302,NA,NA
"atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",5,FALSE,2010-01-08,9001303,NA,NA
"hydromorphone hydrochloride 16 mg prolonged-release oral tablet",1,FALSE,2010-03-04,9001304,NA,NA
"hydromorphone hydrochloride 32 mg prolonged-release oral tablet",1,FALSE,2010-03-04,9001305,NA,NA
"hydromorphone hydrochloride 4 mg prolonged-release oral tablet",1,FALSE,2010-03-04,9001306,NA,NA
"hydromorphone hydrochloride 8 mg prolonged-release oral tablet",1,FALSE,2010-03-04,9001307,NA,NA
"tacrolimus 3 mg prolonged-release oral capsule",1,FALSE,2010-04-05,9001308,NA,NA
"calcitriol 3 mcg per g cutaneous ointment",1,FALSE,2010-04-09,9001309,NA,NA
"lisdexamfetamine dimesylate 20 mg oral capsule",1,FALSE,2010-04-13,9001310,NA,NA
"lisdexamfetamine dimesylate 40 mg oral capsule",1,FALSE,2010-04-14,9001311,NA,NA
"lisdexamfetamine dimesylate 60 mg oral capsule",1,FALSE,2010-04-14,9001312,NA,NA
"estradiol 10 mcg vaginal tablet",1,FALSE,2010-04-28,9001313,NA,NA
"valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet",4,FALSE,2010-05-25,9001314,NA,NA
"buprenorphine 10 mcg per hour transdermal patch",1,FALSE,2010-05-26,9001315,NA,NA
"buprenorphine 20 mcg per hour transdermal patch",1,FALSE,2010-05-26,9001316,NA,NA
"buprenorphine 5 mcg per hour transdermal patch",1,FALSE,2010-05-26,9001317,NA,NA
"tramadol hydrochloride 50 mg oral tablet",2,FALSE,2010-06-28,9001318,NA,NA
"sildenafil (sildenafil citrate) 10 mg per 12.5 mL solution for injection vial",1,FALSE,2010-08-31,9001321,NA,NA
"naloxone hydrochloride 10 mg and oxycodone hydrochloride 20 mg prolonged-release oral tablet",1,FALSE,2010-10-05,9001322,NA,NA
"naloxone hydrochloride 20 mg and oxycodone hydrochloride 40 mg prolonged-release oral tablet",1,FALSE,2010-10-05,9001323,NA,NA
"naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet",1,FALSE,2010-10-05,9001324,NA,NA
"bimatoprost 0.03 % cutaneous solution",1,FALSE,2010-11-01,9001325,NA,NA
"fentanyl 37 mcg per hour transdermal patch",1,FALSE,2010-11-01,9001326,NA,NA
"dabigatran etexilate (dabigatran etexilate mesilate) 150 mg oral capsule",1,FALSE,2010-11-03,9001327,NA,NA
"galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule",8,FALSE,2010-11-12,9001328,NA,NA
"galantamine (galantamine hydrobromide) 24 mg prolonged-release oral capsule",8,FALSE,2010-11-12,9001329,NA,NA
"galantamine (galantamine hydrobromide) 8 mg prolonged-release oral capsule",8,FALSE,2010-11-12,9001330,NA,NA
"gliclazide 60 mg prolonged-release oral tablet",5,FALSE,2010-12-09,9001331,NA,NA
"betahistine hydrochloride 8 mg oral tablet",2,FALSE,2010-12-13,9001332,NA,NA
"quetiapine (quetiapine fumarate) 50 mg oral tablet",1,FALSE,2011-01-21,9001333,NA,NA
"esomeprazole (esomeprazole magnesium) 20 mg and naproxen 375 mg modified-release oral tablet",2,FALSE,2011-02-04,9001334,NA,NA
"esomeprazole (esomeprazole magnesium) 20 mg and naproxen 500 mg modified-release oral tablet",2,FALSE,2011-02-04,9001335,NA,NA
"tramadol hydrochloride 75 mg prolonged-release oral tablet",1,FALSE,2011-03-02,9001336,NA,NA
"trazodone hydrochloride 150 mg prolonged-release oral tablet",1,FALSE,2011-03-09,9001337,NA,NA
"trazodone hydrochloride 300 mg prolonged-release oral tablet",1,FALSE,2011-03-09,9001338,NA,NA
"hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet",13,FALSE,2011-03-21,9001339,NA,NA
"hydromorphone hydrochloride 4.5 mg prolonged-release oral capsule",1,FALSE,2011-04-14,9001340,NA,NA
"hydromorphone hydrochloride 9 mg prolonged-release oral capsule",1,FALSE,2011-04-14,9001341,NA,NA
"olopatadine (olopatadine hydrochloride) 0.2 % ophthalmic drops",4,FALSE,2011-04-14,9001342,NA,NA
"ethinyl estradiol 0.01 mg and ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet",1,FALSE,2011-04-18,9001343,NA,NA
"fentanyl (fentanyl citrate) 100 mcg sublingual tablet",1,FALSE,2011-04-18,9001344,NA,NA
"fentanyl (fentanyl citrate) 200 mcg sublingual tablet",1,FALSE,2011-04-18,9001345,NA,NA
"fentanyl (fentanyl citrate) 300 mcg sublingual tablet",1,FALSE,2011-04-18,9001346,NA,NA
"fentanyl (fentanyl citrate) 400 mcg sublingual tablet",1,FALSE,2011-04-18,9001347,NA,NA
"dexamethasone 0.7 mg intravitreal implant",1,FALSE,2011-06-02,9001348,NA,NA
"fentanyl (fentanyl citrate) 800 mcg sublingual tablet",1,FALSE,2011-06-03,9001349,NA,NA
"furosemide 20 mg per 2 mL solution for injection vial",1,FALSE,2011-06-08,9001350,NA,NA
"furosemide 40 mg per 4 mL solution for injection vial",1,FALSE,2011-06-08,9001351,NA,NA
"fentanyl (fentanyl citrate) 600 mcg sublingual tablet",1,FALSE,2011-06-14,9001352,NA,NA
"risedronate sodium 35 mg gastro-resistant tablet",1,FALSE,2011-08-10,9001353,NA,NA
"naproxen sodium 220 mg oral capsule",3,FALSE,2011-09-12,9001354,NA,NA
"oxycodone hydrochloride 10 mg prolonged-release oral tablet",4,FALSE,2011-09-13,9001355,NA,NA
"oxycodone hydrochloride 15 mg prolonged-release oral tablet",2,FALSE,2011-09-13,9001356,NA,NA
"oxycodone hydrochloride 20 mg prolonged-release oral tablet",4,FALSE,2011-09-13,9001357,NA,NA
"oxycodone hydrochloride 30 mg prolonged-release oral tablet",2,FALSE,2011-09-13,9001358,NA,NA
"oxycodone hydrochloride 40 mg prolonged-release oral tablet",4,FALSE,2011-09-13,9001359,NA,NA
"oxycodone hydrochloride 60 mg prolonged-release oral tablet",2,FALSE,2011-09-13,9001360,NA,NA
"oxycodone hydrochloride 80 mg prolonged-release oral tablet",4,FALSE,2011-09-13,9001361,NA,NA
"haloperidol 5 mg per 1 mL solution for injection vial",2,FALSE,2011-09-19,9001362,NA,NA
"methotrexate 1000 mg per 40 mL solution for injection vial",1,FALSE,2011-09-30,9001363,NA,NA
"methotrexate 500 mg per 20 mL solution for injection vial",1,FALSE,2011-09-30,9001364,NA,NA
"methotrexate 50 mg per 2 mL solution for injection vial",1,FALSE,2011-09-30,9001365,NA,NA
"betamethasone (betamethasone valerate) 0.1 % cutaneous ointment",1,FALSE,2011-10-19,9001366,NA,NA
"oxybutynin chloride 100 mg per g cutaneous gel",1,FALSE,2011-10-27,9001367,NA,NA
"risperidone 3 mg orodispersible tablet",2,FALSE,2011-12-16,9001368,NA,NA
"risperidone 4 mg orodispersible tablet",2,FALSE,2011-12-16,9001369,NA,NA
"mometasone furoate 200 mcg per actuation inhalation powder",1,FALSE,2011-12-21,9001370,NA,NA
"mometasone furoate 400 mcg per actuation inhalation powder",1,FALSE,2011-12-21,9001371,NA,NA
"saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",1,FALSE,2011-12-23,9001372,NA,NA
"ketorolac tromethamine 0.45 % ophthalmic drops",1,FALSE,2012-01-10,9001373,NA,NA
"rivaroxaban 15 mg oral tablet",1,FALSE,2012-01-17,9001374,NA,NA
"rivaroxaban 20 mg oral tablet",1,FALSE,2012-01-17,9001375,NA,NA
"hydrochlorothiazide 25 mg and telmisartan (telmisartan sodium) 80 mg oral tablet",2,FALSE,2012-02-06,9001376,NA,NA
"betamethasone valerate 0.12 % cutaneous foam",1,FALSE,2012-02-10,9001377,NA,NA
"hydrochlorothiazide 12.5 mg and telmisartan (telmisartan sodium) 80 mg oral tablet",2,FALSE,2012-02-16,9001378,NA,NA
"tramadol hydrochloride 100 mg prolonged-release oral capsule",1,FALSE,2012-03-19,9001379,NA,NA
"tramadol hydrochloride 200 mg prolonged-release oral capsule",1,FALSE,2012-03-19,9001380,NA,NA
"tramadol hydrochloride 300 mg prolonged-release oral capsule",1,FALSE,2012-03-19,9001381,NA,NA
"tapentadol (tapentadol hydrochloride) 100 mg oral tablet",1,FALSE,2012-03-20,9005007,NA,NA
"tapentadol (tapentadol hydrochloride) 50 mg oral tablet",1,FALSE,2012-03-20,9005008,NA,NA
"tapentadol (tapentadol hydrochloride) 75 mg oral tablet",1,FALSE,2012-03-20,9005009,NA,NA
"rizatriptan (rizatriptan benzoate) 5 mg oral tablet",4,FALSE,2012-03-26,9001382,NA,NA
"cetirizine hydrochloride 10 mg oral capsule",1,FALSE,2012-04-01,9001383,NA,NA
"ciprofloxacin (ciprofloxacin lactate) 2 mg per mL solution for injection",1,FALSE,2012-04-17,9001384,NA,NA
"diclofenac potassium 50 mg per pck powder for oral solution",1,FALSE,2012-06-02,9001385,NA,NA
"sitagliptin (sitagliptin phosphate) 25 mg oral tablet",1,FALSE,2012-09-17,9001387,NA,NA
"sitagliptin (sitagliptin phosphate) 50 mg oral tablet",1,FALSE,2012-09-17,9001388,NA,NA
"escitalopram 10 mg orodispersible tablet",2,FALSE,2012-10-04,9001389,NA,NA
"escitalopram 20 mg orodispersible tablet",2,FALSE,2012-10-04,9001390,NA,NA
"naloxone hydrochloride 2.5 mg and oxycodone hydrochloride 5 mg prolonged-release oral tablet",1,FALSE,2012-10-16,9001391,NA,NA
"morphine sulfate 50 mg per 5 mL solution for injection ampoule",1,FALSE,2012-10-18,9001392,NA,NA
"oxycodone hydrochloride 5 mg prolonged-release oral tablet",2,FALSE,2012-11-26,9001393,NA,NA
"doxycycline 40 mg modified-release oral capsule",1,FALSE,2012-11-29,9001394,NA,NA
"methadone hydrochloride 10 mg per mL oral solution",2,FALSE,2013-01-03,9001395,NA,NA
"clobetasol propionate 0.05 % cutaneous foam",1,FALSE,2013-02-04,9001396,NA,NA
"mesalazine 1 g prolonged-release oral tablet",1,FALSE,2013-03-12,9001397,NA,NA
"mometasone furoate 50 mcg nasal spray",1,FALSE,2013-03-25,9001398,NA,NA
"diclofenac sodium 50 mg and misoprostol 200 mcg gastro-resistant tablet",1,FALSE,2013-03-27,9001399,NA,NA
"diclofenac sodium 75 mg and misoprostol 200 mcg gastro-resistant tablet",1,FALSE,2013-03-27,9001400,NA,NA
"dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per mL solution for injection",1,FALSE,2013-05-08,9000859,NA,NA
"testosterone 2 % cutaneous solution",1,FALSE,2013-05-08,9001401,NA,NA
"nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch",1,FALSE,2013-06-04,9001402,NA,NA
"nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch",1,FALSE,2013-06-04,9001403,NA,NA
"nitroglycerin 62.2 mg per 22.2 sq cm transdermal patch",1,FALSE,2013-06-04,9001404,NA,NA
"nitroglycerin 82.9 mg per 29.6 sq cm transdermal patch",1,FALSE,2013-06-04,9001405,NA,NA
"insulin lispro 100 unit per mL solution for injection 3 mL pen",1,FALSE,2013-08-14,9001406,NA,NA
"insulin isophane human 100 unit per mL suspension for injection 3 mL pen",1,FALSE,2013-09-13,9001407,NA,NA
"insulin detemir 100 unit per mL solution for injection 3 mL pen",1,FALSE,2013-11-25,9001408,NA,NA
"clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag",1,FALSE,2013-12-05,9001409,NA,NA
"clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag",1,FALSE,2013-12-05,9001410,NA,NA
"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet",1,FALSE,2014-01-15,9001411,NA,NA
"cetirizine hydrochloride 10 mg orodispersible tablet",1,FALSE,2014-03-21,9001412,NA,NA
"ethinyl estradiol 10 mcg and ethinyl estradiol 10 mcg and norethindrone acetate 1 mg oral tablet",1,FALSE,2014-03-24,9001413,NA,NA
"tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet",1,FALSE,2014-04-16,9005492,NA,NA
"tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet",1,FALSE,2014-04-16,9005493,NA,NA
"tapentadol (tapentadol hydrochloride) 200 mg prolonged-release oral tablet",1,FALSE,2014-04-16,9005494,NA,NA
"tapentadol (tapentadol hydrochloride) 250 mg prolonged-release oral tablet",1,FALSE,2014-04-16,9005495,NA,NA
"tapentadol (tapentadol hydrochloride) 50 mg prolonged-release oral tablet",1,FALSE,2014-04-16,9005496,NA,NA
"methotrexate 10 mg per 0.4 mL solution for injection 0.4 mL syringe",1,FALSE,2014-05-08,9001418,NA,NA
"methotrexate 15 mg per 0.6 mL solution for injection 0.6 mL syringe",1,FALSE,2014-05-08,9001419,NA,NA
"methotrexate 20 mg per 0.8 mL solution for injection 0.8 mL syringe",1,FALSE,2014-05-08,9001420,NA,NA
"methotrexate 25 mg per 1 mL solution for injection syringe",1,FALSE,2014-05-08,9001421,NA,NA
"methotrexate 7.5 mg per 0.3 mL solution for injection",1,FALSE,2014-05-08,9001422,NA,NA
"methotrexate 7.5 mg per 0.3 mL solution for injection syringe",1,FALSE,2014-05-08,9001423,NA,NA
"fentanyl (fentanyl citrate) 100 mcg buccal tablet",1,FALSE,2014-05-14,9001424,NA,NA
"fentanyl (fentanyl citrate) 200 mcg buccal tablet",1,FALSE,2014-05-14,9001425,NA,NA
"fentanyl (fentanyl citrate) 400 mcg buccal tablet",1,FALSE,2014-05-14,9001426,NA,NA
"fentanyl (fentanyl citrate) 600 mcg buccal tablet",1,FALSE,2014-05-14,9001427,NA,NA
"fentanyl (fentanyl citrate) 800 mcg buccal tablet",1,FALSE,2014-05-14,9001428,NA,NA
"esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant capsule",1,FALSE,2014-06-12,9001429,NA,NA
"olanzapine (olanzapine tartrate) 10 mg powder for solution for injection",1,FALSE,2014-07-22,9001430,NA,NA
"conjugated estrogens 0.3 mg prolonged-release oral tablet",1,FALSE,2014-10-03,9001431,NA,NA
"conjugated estrogens 0.625 mg prolonged-release oral tablet",1,FALSE,2014-10-03,9001432,NA,NA
"conjugated estrogens 1.25 mg prolonged-release oral tablet",1,FALSE,2014-10-03,9001433,NA,NA
"diclofenac diethylamine 2.32 % cutaneous gel",1,FALSE,2014-10-06,9001434,NA,NA
"haloperidol 50 mg per 10 mL solution for injection vial",1,FALSE,2014-10-20,9001435,NA,NA
