"ccdd","mp_code","drug_identification_number","product_status","product_status_effective_time","brand_name","company_name","mp_formal_name","en_display","fr_display"
FALSE,"00759198","00759198","MARKETED",1990-12-31,"PMS-BETHANECHOL CHLORIDE TAB 50MG","PHARMASCIENCE INC","PMS-BETHANECHOL CHLORIDE TAB 50MG (bethanechol chloride 50 mg oral tablet) PHARMASCIENCE INC",NA,NA
FALSE,"00785547","00785547","MARKETED",1990-12-31,"ASA SUPPOSITORIES 150MG","PHARMASCIENCE INC","ASA SUPPOSITORIES 150MG (acetylsalicylic acid 150 mg suppository) PHARMASCIENCE INC",NA,NA
FALSE,"00582867","00582867","MARKETED",1990-12-31,"ASA SUPPOSITORIES 650MG","PHARMASCIENCE INC","ASA SUPPOSITORIES 650MG (acetylsalicylic acid 650 mg suppository) PHARMASCIENCE INC",NA,NA
FALSE,"00611174","00611174","MARKETED",1990-12-31,"LOTRIDERM CREAM","MERCK CANADA INC","LOTRIDERM CREAM (betamethasone (betamethasone dipropionate) 0.05 % and clotrimazole 1 % cutaneous cream) MERCK CANADA INC",NA,NA
FALSE,"00812390","00812390","MARKETED",1989-12-31,"APO-TAMOX TAB 20MG","APOTEX INC","APO-TAMOX TAB 20MG (tamoxifen (tamoxifen citrate) 20 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00658413","00658413","MARKETED",1990-12-31,"BAXEDIN LIQ 20%","OMEGA LABORATORIES LTD","BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous liquid) OMEGA LABORATORIES LTD",NA,NA
FALSE,"00821780","00821780","MARKETED",1990-12-31,"CALCIJECT INJ 100MG/ML","OMEGA LABORATORIES LTD","CALCIJECT INJ 100MG/ML (calcium chloride 100 mg per mL solution for injection) OMEGA LABORATORIES LTD",NA,NA
TRUE,"00870978","00870978","MARKETED",1990-12-31,"DICLOFENAC ECT 50MG","PRO DOC LIMITEE","DICLOFENAC ECT 50MG (diclofenac sodium 50 mg gastro-resistant tablet) PRO DOC LIMITEE",NA,NA
FALSE,"00851965","00851965","MARKETED",1990-12-31,"TEVA-TAMOXIFEN","TEVA CANADA LIMITED","TEVA-TAMOXIFEN (tamoxifen (tamoxifen citrate) 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA
FALSE,"00851973","00851973","MARKETED",1990-12-31,"TEVA-TAMOXIFEN","TEVA CANADA LIMITED","TEVA-TAMOXIFEN (tamoxifen (tamoxifen citrate) 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA
FALSE,"00870943","00870943","MARKETED",1990-12-31,"AMI-HYDRO TAB","PRO DOC LIMITEE","AMI-HYDRO TAB (amiloride hydrochloride 5 mg and hydrochlorothiazide 50 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"00890197","00890197","MARKETED",1990-12-31,"ACID CONCENTRATE D12207","BAXTER CORPORATION","ACID CONCENTRATE D12207 (acetic acid 10.8 g per l and calcium chloride 7.49 g per l and dextrose 45 g per l and magnesium chloride 2.14 g per l and potassium chloride 10.05 g per l and sodium chloride 263 g per l solution for haemodialysis) BAXTER CORPORATION",NA,NA
FALSE,"00882801","00882801","MARKETED",1990-12-31,"APO-PRAZO TAB 1MG","APOTEX INC","APO-PRAZO TAB 1MG (prazosin (prazosin hydrochloride) 1 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00882828","00882828","MARKETED",1990-12-31,"APO-PRAZO TAB 2MG","APOTEX INC","APO-PRAZO TAB 2MG (prazosin (prazosin hydrochloride) 2 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00882836","00882836","MARKETED",1990-12-31,"APO-PRAZO TAB 5MG","APOTEX INC","APO-PRAZO TAB 5MG (prazosin (prazosin hydrochloride) 5 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00577308","00577308","MARKETED",1990-12-31,"ZADITEN","TEVA CANADA LIMITED","ZADITEN (ketotifen (ketotifen fumarate) 1 mg oral tablet) TEVA CANADA LIMITED",NA,NA
TRUE,"00720941","00720941","MARKETED",1986-12-31,"EUGLUCON","PHARMASCIENCE INC","EUGLUCON (glyburide 5 mg oral tablet) PHARMASCIENCE INC",NA,NA
FALSE,"00010391","00010391","MARKETED",1957-12-31,"SINTROM","PALADIN LABS INC","SINTROM (acenocoumarol 4 mg oral tablet) PALADIN LABS INC",NA,NA
TRUE,"00023698","00023698","MARKETED",1952-12-31,"DILANTIN INFATABS","PFIZER CANADA INC","DILANTIN INFATABS (phenytoin 50 mg oral tablet) PFIZER CANADA INC",NA,NA
FALSE,"00600784","00600784","MARKETED",1990-12-31,"ZADITEN","TEVA CANADA LIMITED","ZADITEN (ketotifen (ketotifen fumarate) 1 mg per 5 mL syrup) TEVA CANADA LIMITED",NA,NA
FALSE,"00865095","00865095","MARKETED",1990-12-31,"DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM","BAXTER CORPORATION","DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM (calcium chloride 18.3 mg per 100 mL and dextrose 1.5 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis) BAXTER CORPORATION",NA,NA
FALSE,"00865109","00865109","MARKETED",1990-12-31,"DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM","BAXTER CORPORATION","DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM (calcium chloride 18.3 mg per 100 mL and dextrose 2.5 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis) BAXTER CORPORATION",NA,NA
FALSE,"00865117","00865117","MARKETED",1990-12-31,"DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM","BAXTER CORPORATION","DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM (calcium chloride 18.3 mg per 100 mL and dextrose 4.25 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis) BAXTER CORPORATION",NA,NA
FALSE,"00786292","00786292","MARKETED",1990-12-31,"(20 MMOL/L) POTASSIUM CHLORIDE IN 5% DEXTROSE AND 0.9% SODIUM CHLORIDE INJECTION USP","BAXTER CORPORATION","(20 MMOL/L) POTASSIUM CHLORIDE IN 5% DEXTROSE AND 0.9% SODIUM CHLORIDE INJECTION USP (dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and sodium chloride 900 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786306","00786306","MARKETED",1990-12-31,"POTASS CHLOR 40MEQ 5% DEX AND 0.9% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 40MEQ 5% DEX AND 0.9% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 900 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
TRUE,"700001","00870420","MARKETED",1990-12-31,"METRONIDAZOLE 5MG/ML INJECTION","BAXTER CORPORATION","METRONIDAZOLE 5MG/ML INJECTION (metronidazole 500 mg per 100 mL solution for injection bag) BAXTER CORPORATION",NA,NA
TRUE,"700002","00870420","MARKETED",1990-12-31,"METRONIDAZOLE 5MG/ML INJECTION","BAXTER CORPORATION","METRONIDAZOLE 5MG/ML INJECTION (metronidazole 1500 mg per 300 mL solution for injection bag) BAXTER CORPORATION",NA,NA
FALSE,"00757683","00757683","MARKETED",1990-12-31,"PDP-DIPHENHYDRAMINE","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PDP-DIPHENHYDRAMINE (diphenhydramine hydrochloride 25 mg oral capsule) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA
FALSE,"00757691","00757691","MARKETED",1990-12-31,"PDP-DIPHENHYDRAMINE","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PDP-DIPHENHYDRAMINE (diphenhydramine hydrochloride 50 mg oral capsule) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA
FALSE,"00868906","00868906","MARKETED",1990-12-31,"PMS-NEOSTIGMINE METHYLSULFATE INJ 0.5MG/ML","PHARMASCIENCE INC","PMS-NEOSTIGMINE METHYLSULFATE INJ 0.5MG/ML (neostigmine methylsulfate 0.5 mg per mL solution for injection) PHARMASCIENCE INC",NA,NA
FALSE,"00868930","00868930","MARKETED",1990-12-31,"PMS-NEOSTIGMINE METHYLSULFATE INJ 1MG/ML","PHARMASCIENCE INC","PMS-NEOSTIGMINE METHYLSULFATE INJ 1MG/ML (neostigmine methylsulfate 1 mg per mL solution for injection) PHARMASCIENCE INC",NA,NA
FALSE,"00880140","00880140","MARKETED",1990-12-31,"PMS-DOCUSATE SODIUM DROPS 10MG/ML","PHARMASCIENCE INC","PMS-DOCUSATE SODIUM DROPS 10MG/ML (docusate sodium 10 mg per mL oral drops) PHARMASCIENCE INC",NA,NA
TRUE,"00830208","00830208","MARKETED",1990-12-31,"CONGEST TAB 2.5MG","LABORATOIRES TRIANON INC","CONGEST TAB 2.5MG (conjugated estrogens 2.5 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA
TRUE,"00830216","00830216","MARKETED",1990-12-31,"CONGEST TAB 1.25MG","LABORATOIRES TRIANON INC","CONGEST TAB 1.25MG (conjugated estrogens 1.25 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA
TRUE,"00830224","00830224","MARKETED",1990-12-31,"CONGEST TAB 0.9MG","LABORATOIRES TRIANON INC","CONGEST TAB 0.9MG (conjugated estrogens 0.9 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA
TRUE,"00830232","00830232","MARKETED",1990-12-31,"CONGEST TAB 0.625MG","LABORATOIRES TRIANON INC","CONGEST TAB 0.625MG (conjugated estrogens 0.625 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA
TRUE,"00830240","00830240","MARKETED",1990-12-31,"CONGEST TAB 0.3MG","LABORATOIRES TRIANON INC","CONGEST TAB 0.3MG (conjugated estrogens 0.3 mg oral tablet) LABORATOIRES TRIANON INC",NA,NA
TRUE,"00887064","00887064","MARKETED",1990-12-31,"DOXYTAB 100MG","PRO DOC LIMITEE","DOXYTAB 100MG (doxycycline (doxycycline hyclate) 100 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"00860697","00860697","MARKETED",1990-12-31,"CLORAZEPATE","AA PHARMA INC","CLORAZEPATE (clorazepate dipotassium 15 mg oral capsule) AA PHARMA INC",NA,NA
FALSE,"00065927","00065927","MARKETED",1950-12-31,"NEO-LARYNGOBIS","TEVA CANADA LIMITED","NEO-LARYNGOBIS (bismuth dipropylacetate 135 mg suppository) TEVA CANADA LIMITED",NA,NA
FALSE,"00893625","00893625","MARKETED",1990-12-31,"APO-CAPTO TAB 100MG","APOTEX INC","APO-CAPTO TAB 100MG (captopril 100 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00860689","00860689","MARKETED",1990-12-31,"CLORAZEPATE","AA PHARMA INC","CLORAZEPATE (clorazepate dipotassium 3.75 mg oral capsule) AA PHARMA INC",NA,NA
FALSE,"00860700","00860700","MARKETED",1990-12-31,"CLORAZEPATE","AA PHARMA INC","CLORAZEPATE (clorazepate dipotassium 7.5 mg oral capsule) AA PHARMA INC",NA,NA
TRUE,"00865397","00865397","MARKETED",1990-12-31,"APO-ALPRAZ","APOTEX INC","APO-ALPRAZ (alprazolam 0.25 mg oral tablet) APOTEX INC",NA,NA
TRUE,"00865400","00865400","MARKETED",1990-12-31,"APO-ALPRAZ","APOTEX INC","APO-ALPRAZ (alprazolam 0.5 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00893595","00893595","MARKETED",1990-12-31,"APO-CAPTO TAB 12.5MG","APOTEX INC","APO-CAPTO TAB 12.5MG (captopril 12.5 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00893609","00893609","MARKETED",1990-12-31,"APO-CAPTO TAB 25MG","APOTEX INC","APO-CAPTO TAB 25MG (captopril 25 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00893617","00893617","MARKETED",1990-12-31,"APO-CAPTO TAB 50MG","APOTEX INC","APO-CAPTO TAB 50MG (captopril 50 mg oral tablet) APOTEX INC",NA,NA
TRUE,"00868949","00868949","MARKETED",1990-12-31,"APO-CLONIDINE TAB 0.1MG","APOTEX INC","APO-CLONIDINE TAB 0.1MG (clonidine hydrochloride 0.1 mg oral tablet) APOTEX INC",NA,NA
TRUE,"00868957","00868957","MARKETED",1990-12-31,"APO-CLONIDINE TAB 0.2MG","APOTEX INC","APO-CLONIDINE TAB 0.2MG (clonidine hydrochloride 0.2 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00874949","00874949","MARKETED",1990-12-31,"LIDOMYXIN","SANDOZ CANADA INCORPORATED","LIDOMYXIN (lidocaine hydrochloride 50 mg per mL and polymyxin b sulfate 10000 unit per mL otic drops) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"00657298","00657298","MARKETED",1990-12-31,"VASERETIC","MERCK CANADA INC","VASERETIC (enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet) MERCK CANADA INC",NA,NA
TRUE,"00765996","00765996","MARKETED",1990-12-31,"DIAMICRON","SERVIER CANADA INC","DIAMICRON (gliclazide 80 mg oral tablet) SERVIER CANADA INC",NA,NA
FALSE,"00060879","00060879","MARKETED",1990-12-31,"ALCOHOL 5% AND DEXTROSE 5% INJ USP","BAXTER CORPORATION","ALCOHOL 5% AND DEXTROSE 5% INJ USP (alcohol anhydrous 5 mL per 100 mL and dextrose 5 g per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786179","00786179","MARKETED",1990-12-31,"DEXTROSE 5% AND SOD CHLORIDE 0.33% INJ USP","BAXTER CORPORATION","DEXTROSE 5% AND SOD CHLORIDE 0.33% INJ USP (dextrose 5 g per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786187","00786187","MARKETED",1990-12-31,"POTASS CHLORIDE 10MEQ IN 5% DEXTROSE INJ USP","BAXTER CORPORATION","POTASS CHLORIDE 10MEQ IN 5% DEXTROSE INJ USP (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786195","00786195","MARKETED",1990-12-31,"POTASS CHLORIDE 30MEQ IN 5% DEXTROSE INJ USP","BAXTER CORPORATION","POTASS CHLORIDE 30MEQ IN 5% DEXTROSE INJ USP (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786225","00786225","MARKETED",1990-12-31,"POTASS CHLOR 10MEQ 5% DEX AND 0.2% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 10MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786233","00786233","MARKETED",1990-12-31,"POTAS CHLOR 30MEQ 5% DEX AND 0.2% SOD CHLOR","BAXTER CORPORATION","POTAS CHLOR 30MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00503150","00503150","MARKETED",1990-12-31,"POTASS CHLOR 40MEQ 5% DEX AND 0.2% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 40MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786241","00786241","MARKETED",1990-12-31,"POTASSIUM 20MEQ 5% DEXTROSE AND 0.33% SODIUM CHLORIDE","BAXTER CORPORATION","POTASSIUM 20MEQ 5% DEXTROSE AND 0.33% SODIUM CHLORIDE (dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786268","00786268","MARKETED",1990-12-31,"POTASS CHLOR 30MEQ 5% DEX AND 0.33% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 30MEQ 5% DEX AND 0.33% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786276","00786276","MARKETED",1990-12-31,"POTASS CHLOR 40MEQ 5% DEX AND 0.33% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 40MEQ 5% DEX AND 0.33% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786284","00786284","MARKETED",1990-12-31,"POTASS CHLOR 30MEQ 5% DEX AND 0.45% SOD CHLOR","BAXTER CORPORATION","POTASS CHLOR 30MEQ 5% DEX AND 0.45% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 450 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786314","00786314","MARKETED",1990-12-31,"POTAS CHLOR 20MEQ 5% DEX AND LACTATE RINGER","BAXTER CORPORATION","POTAS CHLOR 20MEQ 5% DEX AND LACTATE RINGER (calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 179 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00786322","00786322","MARKETED",1990-12-31,"POTASSIUM CHLOR 40MEQ 5% DEX & LAC RING","BAXTER CORPORATION","POTASSIUM CHLOR 40MEQ 5% DEX & LAC RING (calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 328 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00790109","00790109","MARKETED",1990-12-31,"POTASS CHLORIDE 5% DEXTR 0.45% SOD CHLOR INJ","BAXTER CORPORATION","POTASS CHLORIDE 5% DEXTR 0.45% SOD CHLOR INJ (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL and sodium chloride 450 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00800007","00800007","MARKETED",1990-12-31,"TIS-U-SOL SOLUTION","BAXTER CORPORATION","TIS-U-SOL SOLUTION (magnesium sulfate 20 mg per 100 mL and potassium chloride 40 mg per 100 mL and potassium phosphate monobasic 6.25 mg per 100 mL and sodium chloride 800 mg per 100 mL and sodium phosphate dibasic 8.75 mg per 100 mL irrigation solution) BAXTER CORPORATION",NA,NA
TRUE,"00849669","00849669","MARKETED",1990-12-31,"RATIO-TOPILENE","TEVA CANADA LIMITED","RATIO-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) TEVA CANADA LIMITED",NA,NA
TRUE,"00809187","00809187","MARKETED",1990-12-31,"RATIO-TOPISONE","TEVA CANADA LIMITED","RATIO-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) TEVA CANADA LIMITED",NA,NA
TRUE,"00884332","00884332","MARKETED",1990-12-31,"ZOCOR","MERCK CANADA INC","ZOCOR (simvastatin 10 mg oral tablet) MERCK CANADA INC",NA,NA
FALSE,"00869007","00869007","MARKETED",1990-12-31,"TEVA-PINDOLOL","TEVA CANADA LIMITED","TEVA-PINDOLOL (pindolol 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA
FALSE,"00869015","00869015","MARKETED",1990-12-31,"TEVA-PINDOLOL","TEVA CANADA LIMITED","TEVA-PINDOLOL (pindolol 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA
FALSE,"00869023","00869023","MARKETED",1990-12-31,"TEVA-PINDOLOL","TEVA CANADA LIMITED","TEVA-PINDOLOL (pindolol 15 mg oral tablet) TEVA CANADA LIMITED",NA,NA
FALSE,"00891800","00891800","MARKETED",1990-12-31,"DIFLUCAN TAB 50MG","PFIZER CANADA INC","DIFLUCAN TAB 50MG (fluconazole 50 mg oral tablet) PFIZER CANADA INC",NA,NA
FALSE,"00891819","00891819","MARKETED",1990-12-31,"DIFLUCAN TAB 100MG","PFIZER CANADA INC","DIFLUCAN TAB 100MG (fluconazole 100 mg oral tablet) PFIZER CANADA INC",NA,NA
FALSE,"00891835","00891835","MARKETED",1990-12-31,"DIFLUCAN INJ 2MG/ML","PFIZER CANADA INC","DIFLUCAN INJ 2MG/ML (fluconazole 2 mg per mL solution for injection) PFIZER CANADA INC",NA,NA
FALSE,"00778915","00778915","MARKETED",1990-12-31,"TOBRADEX","NOVARTIS PHARMACEUTICALS CANADA INC","TOBRADEX (dexamethasone 0.1 % and tobramycin 0.3 % ophthalmic ointment) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
FALSE,"00765104","00765104","MARKETED",1990-12-31,"PMS-DOCUSATE SODIUM","PHARMASCIENCE INC","PMS-DOCUSATE SODIUM (docusate sodium 200 mg oral capsule) PHARMASCIENCE INC",NA,NA
FALSE,"00792659","00792659","MARKETED",1990-12-31,"PMS-CHLORAL HYDRATE SYRUP 100MG/ML","PHARMASCIENCE INC","PMS-CHLORAL HYDRATE SYRUP 100MG/ML (chloral hydrate 100 mg per mL syrup) PHARMASCIENCE INC",NA,NA
FALSE,"00811874","00811874","MARKETED",1990-12-31,"PMS-LIDOCAINE VISCOUS 2%","PHARMASCIENCE INC","PMS-LIDOCAINE VISCOUS 2% (lidocaine hydrochloride 2 % dental solution) PHARMASCIENCE INC",NA,NA
FALSE,"00870196","00870196","MARKETED",1990-12-31,"TEVA-DOCUSATE SODIUM","TEVA CANADA LIMITED","TEVA-DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) TEVA CANADA LIMITED",NA,NA
FALSE,"00872881","00872881","MARKETED",1990-12-31,"PMS-GENTAMICIN OINTMENT 1MG/GM","PHARMASCIENCE INC","PMS-GENTAMICIN OINTMENT 1MG/GM (gentamicin (gentamicin sulfate) 1 mg per g cutaneous ointment) PHARMASCIENCE INC",NA,NA
FALSE,"00800686","00800686","MARKETED",1990-12-31,"Z-PLUS SHAMPOO","DORMER LABORATORIES INC.","Z-PLUS SHAMPOO (menthol 0.3 % and pyrithione zinc 2 % shampoo) DORMER LABORATORIES INC.",NA,NA
FALSE,"00800821","00800821","MARKETED",1990-12-31,"EXPECTORANT SYRUP","TEVA CANADA LIMITED","EXPECTORANT SYRUP (guaifenesin 100 mg per 5 mL syrup) TEVA CANADA LIMITED",NA,NA
TRUE,"00783900","00783900","MARKETED",1990-12-31,"PMS-DEXAMETHASONE SOD PHOSPHATE INJ 10MG/ML","PHARMASCIENCE INC","PMS-DEXAMETHASONE SOD PHOSPHATE INJ 10MG/ML (dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial) PHARMASCIENCE INC",NA,NA
FALSE,"00852015","00852015","MARKETED",1990-12-31,"ENTROPHEN ECT 500MG","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","ENTROPHEN ECT 500MG (acetylsalicylic acid 500 mg gastro-resistant tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA
FALSE,"00511021","00511021","MARKETED",1988-12-31,"SEDATUSS DM SIROP 15MG/5ML","LABORATOIRES TRIANON INC","SEDATUSS DM SIROP 15MG/5ML (dextromethorphan hydrobromide 15 mg per 5 mL syrup) LABORATOIRES TRIANON INC",NA,NA
FALSE,"00830267","00830267","MARKETED",1990-12-31,"DOCUSATE SODIUM CAP 100MG USP","LABORATOIRES TRIANON INC","DOCUSATE SODIUM CAP 100MG USP (docusate sodium 100 mg oral capsule) LABORATOIRES TRIANON INC",NA,NA
FALSE,"00221570","00221570","MARKETED",1971-12-31,"CERUMOL","THORNTON & ROSS LTD","CERUMOL (chlorobutanol 5 % per 11 mL and dichlorobenzene 2 % per 11 mL and oil of turpentine 10 % per 11 mL and peanut oil 57 % per 11 mL otic drops) THORNTON & ROSS LTD",NA,NA
TRUE,"00893757","00893757","MARKETED",1990-12-31,"PRAVACHOL - TAB 20MG","BRISTOL-MYERS SQUIBB CANADA","PRAVACHOL - TAB 20MG (pravastatin sodium 20 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
FALSE,"00895644","00895644","MARKETED",1990-12-31,"APO-DIPYRIDAMOLE-FC TAB 25MG","APOTEX INC","APO-DIPYRIDAMOLE-FC TAB 25MG (dipyridamole 25 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00895652","00895652","MARKETED",1990-12-31,"APO-DIPYRIDAMOLE-FC TAB 50MG","APOTEX INC","APO-DIPYRIDAMOLE-FC TAB 50MG (dipyridamole 50 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00895660","00895660","MARKETED",1990-12-31,"APO-DIPYRIDAMOLE-FC TAB 75MG","APOTEX INC","APO-DIPYRIDAMOLE-FC TAB 75MG (dipyridamole 75 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00060232","00060232","MARKETED",1990-12-31,"SODIUM CHLORIDE 3% INJ","BAXTER CORPORATION","SODIUM CHLORIDE 3% INJ (sodium chloride 3 g per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00060240","00060240","MARKETED",1990-12-31,"SODIUM CHLORIDE 5% INJ","BAXTER CORPORATION","SODIUM CHLORIDE 5% INJ (sodium chloride 5 g per 100 mL solution for injection) BAXTER CORPORATION",NA,NA
FALSE,"00441619","00441619","MARKETED",1990-12-31,"APO-HYDRALAZINE","APOTEX INC","APO-HYDRALAZINE (hydralazine hydrochloride 10 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00882755","00882755","MARKETED",1990-12-31,"CARBON DIOXIDE 7.1% W OXYGEN","PRAXAIR CANADA INC","CARBON DIOXIDE 7.1% W OXYGEN (carbon dioxide 12 % and oxygen 88 % medicinal gas) PRAXAIR CANADA INC",NA,NA
FALSE,"00882763","00882763","MARKETED",1990-12-31,"CARBON DIOXIDE 12.1% W OXYGEN","PRAXAIR CANADA INC","CARBON DIOXIDE 12.1% W OXYGEN (carbon dioxide 23 % and oxygen 77 % medicinal gas) PRAXAIR CANADA INC",NA,NA
FALSE,"00882771","00882771","MARKETED",1990-12-31,"CARBON DIOXIDE 23.1% W OXYGEN","PRAXAIR CANADA INC","CARBON DIOXIDE 23.1% W OXYGEN (carbon dioxide 50 % and oxygen 50 % medicinal gas) PRAXAIR CANADA INC",NA,NA
