"concept_code","concept_name","tm_formal_name","policy","policy_url"
"02295709","SUBOXONE (buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg sublingual tablet) INDIVIOR UK LIMITED","buprenorphine and naloxone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02408090","MYLAN-BUPRENORPHINE/NALOXONE (buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg sublingual tablet) MYLAN PHARMACEUTICALS ULC","buprenorphine and naloxone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02408104","MYLAN-BUPRENORPHINE/NALOXONE (buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg sublingual tablet) MYLAN PHARMACEUTICALS ULC","buprenorphine and naloxone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02424851","PMS-BUPRENORPHINE-NALOXONE (buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg sublingual tablet) PHARMASCIENCE INC","buprenorphine and naloxone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02424878","PMS-BUPRENORPHINE-NALOXONE (buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride dihydrate) 2 mg sublingual tablet) PHARMASCIENCE INC","buprenorphine and naloxone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00050024","CODEINE PHOSPHATE SYRUP (codeine phosphate 25 mg per 5 mL syrup) LABORATOIRE ATLAS INC","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00380571","LINCTUS CODEINE BLANC (codeine phosphate 10 mg per 5 mL oral solution) LABORATOIRE ATLAS INC","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00544884","CODEINE PHOSPHATE INJECTION USP (codeine phosphate 30 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00593435","RATIO-CODEINE (codeine phosphate 15 mg oral tablet) TEVA CANADA LIMITED","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00593451","RATIO-CODEINE (codeine phosphate 30 mg oral tablet) TEVA CANADA LIMITED","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02009757","CODEINE 30 (codeine phosphate 30 mg oral tablet) LABORATOIRE RIVA INC","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02009889","CODEINE 15 (codeine phosphate 15 mg oral tablet) LABORATOIRE RIVA INC","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02163799","CODEINE CONTIN 200MG CONTROLLED RELEASE TAB (codeine (codeine monohydrate, codeine sulfate trihydrate) 200 mg prolonged-release oral tablet) PURDUE PHARMA","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02163748","CODEINE CONTIN 100MG CONTROLLED RELEASE TAB (codeine (codeine monohydrate, codeine sulfate trihydrate) 100 mg prolonged-release oral tablet) PURDUE PHARMA","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02163780","CODEINE CONTIN 150MG CONTROLLED RELEASE TAB (codeine (codeine monohydrate, codeine sulfate trihydrate) 150 mg prolonged-release oral tablet) PURDUE PHARMA","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02230302","CODEINE CONTIN 50MG CONTROLLED RELEASE TAB (codeine (codeine monohydrate, codeine sulfate trihydrate) 50 mg prolonged-release oral tablet) PURDUE PHARMA","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02243979","PMS-CODEINE (codeine phosphate 30 mg oral tablet) PHARMASCIENCE INC","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00497282","CODEINE PHOSPHATE INJ 30MG/ML (codeine phosphate 30 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00497290","CODEINE PHOSPHATE INJ 60MG/ML (codeine phosphate 60 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02243978","PMS-CODEINE (codeine phosphate 15 mg oral tablet) PHARMASCIENCE INC","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02241377","METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02244290","METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02247374","METADOL-D (methadone hydrochloride 1 mg per mL oral solution) PALADIN LABS INC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02247694","METADOL (methadone hydrochloride 1 mg per mL oral solution) PALADIN LABS INC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02247698","METADOL (methadone hydrochloride 1 mg oral tablet) PALADIN LABS INC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02247699","METADOL (methadone hydrochloride 5 mg oral tablet) PALADIN LABS INC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02247700","METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02247701","METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394596","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394618","METHADOSE (methadone hydrochloride 10 mg per mL oral solution) MALLINCKRODT CANADA ULC","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00392472","SUPEUDOL 20 (oxycodone hydrochloride 20 mg suppository) SANDOZ CANADA INCORPORATED","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00392480","SUPEUDOL 10 (oxycodone hydrochloride 10 mg suppository) SANDOZ CANADA INCORPORATED","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00443948","SUPEUDOL 10 (oxycodone hydrochloride 10 mg oral tablet) SANDOZ CANADA INCORPORATED","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00789739","SUPEUDOL 5 (oxycodone hydrochloride 5 mg oral tablet) SANDOZ CANADA INCORPORATED","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02231934","OXY.IR (oxycodone hydrochloride 5 mg oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02240131","OXY.IR (oxycodone hydrochloride 10 mg oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02240132","OXY.IR (oxycodone hydrochloride 20 mg oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02262983","SUPEUDOL (oxycodone hydrochloride 20 mg oral tablet) SANDOZ CANADA INCORPORATED","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02306530","APO-OXYCODONE CR (oxycodone hydrochloride 40 mg prolonged-release oral tablet) APOTEX INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02309882","PMS-OXYCODONE CR (oxycodone hydrochloride 10 mg prolonged-release oral tablet) PHARMASCIENCE INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02309890","PMS-OXYCODONE CR (oxycodone hydrochloride 20 mg prolonged-release oral tablet) PHARMASCIENCE INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02309904","PMS-OXYCODONE CR (oxycodone hydrochloride 40 mg prolonged-release oral tablet) PHARMASCIENCE INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02309912","PMS-OXYCODONE CR (oxycodone hydrochloride 80 mg prolonged-release oral tablet) PHARMASCIENCE INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02319977","PMS-OXYCODONE (oxycodone hydrochloride 5 mg oral tablet) PHARMASCIENCE INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02319985","PMS-OXYCODONE (oxycodone hydrochloride 10 mg oral tablet) PHARMASCIENCE INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02319993","PMS-OXYCODONE (oxycodone hydrochloride 20 mg oral tablet) PHARMASCIENCE INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02325950","OXYCODONE (oxycodone hydrochloride 5 mg oral tablet) PRO DOC LIMITEE","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02325969","OXYCODONE (oxycodone hydrochloride 10 mg oral tablet) PRO DOC LIMITEE","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02325977","OXYCODONE (oxycodone hydrochloride 20 mg oral tablet) PRO DOC LIMITEE","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02366746","APO-OXYCODONE CR (oxycodone hydrochloride 5 mg prolonged-release oral tablet) APOTEX INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02366762","APO-OXYCODONE CR (oxycodone hydrochloride 20 mg prolonged-release oral tablet) APOTEX INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02366789","APO-OXYCODONE CR (oxycodone hydrochloride 80 mg prolonged-release oral tablet) APOTEX INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02372525","OXYNEO (oxycodone hydrochloride 10 mg prolonged-release oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02372533","OXYNEO (oxycodone hydrochloride 15 mg prolonged-release oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02372541","OXYNEO (oxycodone hydrochloride 30 mg prolonged-release oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02372568","OXYNEO (oxycodone hydrochloride 40 mg prolonged-release oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02372576","OXYNEO (oxycodone hydrochloride 60 mg prolonged-release oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02372584","OXYNEO (oxycodone hydrochloride 80 mg prolonged-release oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02372797","OXYNEO (oxycodone hydrochloride 20 mg prolonged-release oral tablet) PURDUE PHARMA","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394170","ACT OXYCODONE CR (oxycodone hydrochloride 5 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394189","ACT OXYCODONE CR (oxycodone hydrochloride 10 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394197","ACT OXYCODONE CR (oxycodone hydrochloride 20 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394200","ACT OXYCODONE CR (oxycodone hydrochloride 40 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394219","ACT OXYCODONE CR (oxycodone hydrochloride 80 mg prolonged-release oral tablet) ACTAVIS PHARMA COMPANY","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394766","APO-OXYCODONE CR (oxycodone hydrochloride 15 mg prolonged-release oral tablet) APOTEX INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394782","APO-OXYCODONE CR (oxycodone hydrochloride 60 mg prolonged-release oral tablet) APOTEX INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02366754","APO-OXYCODONE CR (oxycodone hydrochloride 10 mg prolonged-release oral tablet) APOTEX INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02394774","APO-OXYCODONE CR (oxycodone hydrochloride 30 mg prolonged-release oral tablet) APOTEX INC","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02286424","ZYTRAM XL (tramadol hydrochloride 150 mg prolonged-release oral tablet) PURDUE PHARMA","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02286432","ZYTRAM XL (tramadol hydrochloride 200 mg prolonged-release oral tablet) PURDUE PHARMA","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02286440","ZYTRAM XL (tramadol hydrochloride 300 mg prolonged-release oral tablet) PURDUE PHARMA","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02286459","ZYTRAM XL (tramadol hydrochloride 400 mg prolonged-release oral tablet) PURDUE PHARMA","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02296381","TRIDURAL (tramadol hydrochloride 100 mg prolonged-release oral tablet) PALADIN LABS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02296403","TRIDURAL (tramadol hydrochloride 200 mg prolonged-release oral tablet) PALADIN LABS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02296411","TRIDURAL (tramadol hydrochloride 300 mg prolonged-release oral tablet) PALADIN LABS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02299194","RALIVIA (tramadol hydrochloride 100 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02299208","RALIVIA (tramadol hydrochloride 200 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02299216","RALIVIA (tramadol hydrochloride 300 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02349469","ULTRAM (tramadol hydrochloride 50 mg oral tablet) JANSSEN INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02360322","ZYTRAM XL (tramadol hydrochloride 75 mg prolonged-release oral tablet) PURDUE PHARMA","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02360349","ZYTRAM XL (tramadol hydrochloride 100 mg prolonged-release oral tablet) PURDUE PHARMA","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02373017","DURELA (tramadol hydrochloride 100 mg prolonged-release oral capsule) CIPHER PHARMACEUTICALS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02373025","DURELA (tramadol hydrochloride 200 mg prolonged-release oral capsule) CIPHER PHARMACEUTICALS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02373033","DURELA (tramadol hydrochloride 300 mg prolonged-release oral capsule) CIPHER PHARMACEUTICALS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02426153","APO-TRAMADOL (tramadol hydrochloride 50 mg oral tablet) APOTEX INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02450429","TARO-TRAMADOL ER (tramadol hydrochloride 100 mg prolonged-release oral tablet) TARO PHARMACEUTICALS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02450437","TARO-TRAMADOL ER (tramadol hydrochloride 200 mg prolonged-release oral tablet) TARO PHARMACEUTICALS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02450445","TARO-TRAMADOL ER (tramadol hydrochloride 300 mg prolonged-release oral tablet) TARO PHARMACEUTICALS INC","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"00608157","RATIO-OXYCODAN (acetylsalicylic acid 325 mg and oxycodone hydrochloride 5 mg oral tablet) TEVA CANADA LIMITED","acetylsalicylic acid and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02341174","BUTRANS 5 (buprenorphine 5 mcg per hour transdermal patch) PURDUE PHARMA","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02341212","BUTRANS 10 (buprenorphine 10 mcg per hour transdermal patch) PURDUE PHARMA","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02341220","BUTRANS 20 (buprenorphine 20 mcg per hour transdermal patch) PURDUE PHARMA","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02450771","BUTRANS 15 (buprenorphine 15 mcg per hour transdermal patch) PURDUE PHARMA","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02242504","BUTORPHANOL NASAL SPRAY (butorphanol tartrate 10 mg per mL nasal spray) AA PHARMA INC","butorphanol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02244508","PMS-BUTORPHANOL (butorphanol tartrate 10 mg per mL nasal spray) PHARMASCIENCE INC","butorphanol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"01916971","TUSSIONEX (hydrocodone 5 mg per 5 mL and phenyltoloxamine 10 mg per 5 mL oral suspension) SANOFI-AVENTIS CANADA INC","hydrocodone and phenyltoloxamine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02049481","NOVAHISTEX DH (hydrocodone bitartrate 5 mg per 5 mL and phenylephrine hydrochloride 20 mg per 5 mL syrup) SANOFI-AVENTIS CANADA INC","hydrocodone and phenylephrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02049473","NOVAHISTINE DH (hydrocodone bitartrate 1.7 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL syrup) SANOFI-AVENTIS CANADA INC","hydrocodone and phenylephrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02339609","TARGIN (naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet) PURDUE PHARMA","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02339617","TARGIN (naloxone hydrochloride 10 mg and oxycodone hydrochloride 20 mg prolonged-release oral tablet) PURDUE PHARMA","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02339625","TARGIN (naloxone hydrochloride 20 mg and oxycodone hydrochloride 40 mg prolonged-release oral tablet) PURDUE PHARMA","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02387425","TARGIN (naloxone hydrochloride 2.5 mg and oxycodone hydrochloride 5 mg prolonged-release oral tablet) PURDUE PHARMA","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02224577","COPHYLAC DROPS (normethadone hydrochloride 10 mg per mL and p-hydroxyephedrine hydrochloride 20 mg per mL oral drops) VALEANT CANADA LP/VALEANT CANADA S.E.C.","normethadone and p-hydroxyephedrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"01901869","SANDOZ OPIUM & BELLADONNA (belladonna 15 mg and opium 65 mg suppository) SANDOZ CANADA INCORPORATED","belladonna and opium","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02137984","TALWIN (pentazocine (pentazocine hydrochloride) 50 mg oral tablet) SANOFI-AVENTIS CANADA INC","pentazocine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02241976","TALWIN 30 MG/ML (pentazocine (pentazocine lactate) 30 mg per 1 mL solution for injection) HOSPIRA HEALTHCARE CORPORATION","pentazocine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02244080","DIMETANE EXPECTORANT DC (brompheniramine maleate 2 mg per 5 mL and guaifenesin 100 mg per 5 mL and hydrocodone bitartrate 1.8 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","brompheniramine and guaifenesin and hydrocodone and phenylephrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02378272","NUCYNTA IR (tapentadol (tapentadol hydrochloride) 50 mg oral tablet) ENDO VENTURES LTD","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02378280","NUCYNTA IR (tapentadol (tapentadol hydrochloride) 75 mg oral tablet) ENDO VENTURES LTD","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
