"mp_code","drug_identification_number","product_status","product_status_effective_time","brand_name","company_name","mp_formal_name","en_display","fr_display"
"02304678","02304678","MARKETED",2008-08-28,"SANDOZ ALFUZOSIN","SANDOZ CANADA INCORPORATED","SANDOZ ALFUZOSIN (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02314282","02314282","MARKETED",2010-08-31,"TEVA-ALFUZOSIN PR","TEVA CANADA LIMITED","TEVA-ALFUZOSIN PR (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) TEVA CANADA LIMITED",NA,NA
"02315866","02315866","MARKETED",2008-08-20,"APO-ALFUZOSIN","APOTEX INC","APO-ALFUZOSIN (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) APOTEX INC",NA,NA
"02414759","02414759","MARKETED",2013-11-21,"ALFUZOSIN","PRO DOC LIMITEE","ALFUZOSIN (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA
"02443201","02443201","MARKETED",2015-09-02,"AURO-ALFUZOSIN","AURO PHARMA INC","AURO-ALFUZOSIN (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) AURO PHARMA INC",NA,NA
"02447576","02447576","MARKETED",2015-11-25,"ALFUZOSIN","SIVEM PHARMACEUTICALS ULC","ALFUZOSIN (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"00402818","00402818","MARKETED",1981-12-31,"ZYLOPRIM","AA PHARMA INC","ZYLOPRIM (allopurinol 100 mg oral tablet) AA PHARMA INC",NA,NA
"00402796","00402796","MARKETED",1981-12-31,"ZYLOPRIM","AA PHARMA INC","ZYLOPRIM (allopurinol 300 mg oral tablet) AA PHARMA INC",NA,NA
"00479799","00479799","MARKETED",1981-12-31,"ZYLOPRIM","AA PHARMA INC","ZYLOPRIM (allopurinol 200 mg oral tablet) AA PHARMA INC",NA,NA
"00555681","00555681","MARKETED",1982-12-31,"ALLOPURINOL-100","PRO DOC LIMITEE","ALLOPURINOL-100 (allopurinol 100 mg oral tablet) PRO DOC LIMITEE",NA,NA
"00555703","00555703","MARKETED",1982-12-31,"ALLOPURINOL-300","PRO DOC LIMITEE","ALLOPURINOL-300 (allopurinol 300 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02130157","02130157","MARKETED",1995-12-31,"ALLOPURINOL-200","PRO DOC LIMITEE","ALLOPURINOL-200 (allopurinol 200 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02396327","02396327","MARKETED",2013-04-17,"MAR-ALLOPURINOL","MARCAN PHARMACEUTICALS INC","MAR-ALLOPURINOL (allopurinol 100 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02396335","02396335","MARKETED",2013-04-17,"MAR-ALLOPURINOL","MARCAN PHARMACEUTICALS INC","MAR-ALLOPURINOL (allopurinol 200 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02396343","02396343","MARKETED",2013-04-17,"MAR-ALLOPURINOL","MARCAN PHARMACEUTICALS INC","MAR-ALLOPURINOL (allopurinol 300 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02402769","02402769","MARKETED",2013-04-23,"APO-ALLOPURINOL","APOTEX INC","APO-ALLOPURINOL (allopurinol 100 mg oral tablet) APOTEX INC",NA,NA
"02402777","02402777","MARKETED",2013-04-23,"APO-ALLOPURINOL","APOTEX INC","APO-ALLOPURINOL (allopurinol 200 mg oral tablet) APOTEX INC",NA,NA
"02402785","02402785","MARKETED",2013-04-23,"APO-ALLOPURINOL","APOTEX INC","APO-ALLOPURINOL (allopurinol 300 mg oral tablet) APOTEX INC",NA,NA
"02421593","02421593","MARKETED",2014-03-10,"JAMP-ALLOPURINOL","JAMP PHARMA CORPORATION","JAMP-ALLOPURINOL (allopurinol 100 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02421607","02421607","MARKETED",2014-03-10,"JAMP-ALLOPURINOL","JAMP PHARMA CORPORATION","JAMP-ALLOPURINOL (allopurinol 200 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02421615","02421615","MARKETED",2014-03-10,"JAMP-ALLOPURINOL","JAMP PHARMA CORPORATION","JAMP-ALLOPURINOL (allopurinol 300 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"00294322","00294322","DORMANT",1974-12-31,"ALLOPURINOL","APOTEX INC","ALLOPURINOL (allopurinol 300 mg oral tablet) APOTEX INC",NA,NA
"00548359","00548359","MARKETED",1981-12-31,"XANAX","PFIZER CANADA INC","XANAX (alprazolam 0.25 mg oral tablet) PFIZER CANADA INC",NA,NA
"00548367","00548367","MARKETED",1981-12-31,"XANAX TAB 0.5MG","PFIZER CANADA INC","XANAX TAB 0.5MG (alprazolam 0.5 mg oral tablet) PFIZER CANADA INC",NA,NA
"00865397","00865397","MARKETED",1990-12-31,"APO-ALPRAZ","APOTEX INC","APO-ALPRAZ (alprazolam 0.25 mg oral tablet) APOTEX INC",NA,NA
"00865400","00865400","MARKETED",1990-12-31,"APO-ALPRAZ","APOTEX INC","APO-ALPRAZ (alprazolam 0.5 mg oral tablet) APOTEX INC",NA,NA
"01908189","01908189","MARKETED",1991-12-31,"ALPRAZOLAM-0.25","PRO DOC LIMITEE","ALPRAZOLAM-0.25 (alprazolam 0.25 mg oral tablet) PRO DOC LIMITEE",NA,NA
"01908170","01908170","MARKETED",1991-12-31,"ALPRAZOLAM-0.5","PRO DOC LIMITEE","ALPRAZOLAM-0.5 (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE",NA,NA
"01913484","01913484","MARKETED",1991-12-31,"TEVA-ALPRAZOLAM","TEVA CANADA LIMITED","TEVA-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"01913492","01913492","MARKETED",1993-09-23,"TEVA-ALPRAZOLAM","TEVA CANADA LIMITED","TEVA-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"00723770","00723770","MARKETED",1993-12-31,"XANAX TAB 1MG","PFIZER CANADA INC","XANAX TAB 1MG (alprazolam 1 mg oral tablet) PFIZER CANADA INC",NA,NA
"00813958","00813958","MARKETED",1993-12-31,"XANAX TS","PFIZER CANADA INC","XANAX TS (alprazolam 2 mg oral tablet) PFIZER CANADA INC",NA,NA
"02137534","02137534","MARKETED",1994-12-31,"MYLAN-ALPRAZOLAM","MYLAN PHARMACEUTICALS ULC","MYLAN-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02137542","02137542","MARKETED",1994-12-31,"MYLAN-ALPRAZOLAM","MYLAN PHARMACEUTICALS ULC","MYLAN-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02229813","02229813","MARKETED",1997-01-09,"MYLAN-ALPRAZOLAM","MYLAN PHARMACEUTICALS ULC","MYLAN-ALPRAZOLAM (alprazolam 1 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02229814","02229814","MARKETED",1997-01-09,"MYLAN-ALPRAZOLAM","MYLAN PHARMACEUTICALS ULC","MYLAN-ALPRAZOLAM (alprazolam 2 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02243611","02243611","MARKETED",2001-04-16,"APO-ALPRAZ","APOTEX INC","APO-ALPRAZ (alprazolam 1 mg oral tablet) APOTEX INC",NA,NA
"02243612","02243612","MARKETED",2001-04-16,"APO-ALPRAZ TS","APOTEX INC","APO-ALPRAZ TS (alprazolam 2 mg oral tablet) APOTEX INC",NA,NA
"02248706","02248706","MARKETED",2004-04-01,"ALPRAZOLAM","PRO DOC LIMITEE","ALPRAZOLAM (alprazolam 1 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02349191","02349191","MARKETED",2010-04-30,"ALPRAZOLAM","SANIS HEALTH INC","ALPRAZOLAM (alprazolam 0.25 mg oral tablet) SANIS HEALTH INC",NA,NA
"02349205","02349205","MARKETED",2010-04-30,"ALPRAZOLAM","SANIS HEALTH INC","ALPRAZOLAM (alprazolam 0.5 mg oral tablet) SANIS HEALTH INC",NA,NA
"02400111","02400111","MARKETED",2014-05-15,"JAMP-ALPRAZOLAM","JAMP PHARMA CORPORATION","JAMP-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02400138","02400138","MARKETED",2014-05-15,"JAMP-ALPRAZOLAM","JAMP PHARMA CORPORATION","JAMP-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02400146","02400146","MARKETED",2014-05-15,"JAMP-ALPRAZOLAM","JAMP PHARMA CORPORATION","JAMP-ALPRAZOLAM (alprazolam 1 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02400154","02400154","MARKETED",2015-10-25,"JAMP-ALPRAZOLAM","JAMP PHARMA CORPORATION","JAMP-ALPRAZOLAM (alprazolam 2 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02404877","02404877","MARKETED",2014-11-20,"RIVA-ALPRAZOLAM","LABORATOIRE RIVA INC","RIVA-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
"02404885","02404885","MARKETED",2014-11-20,"RIVA-ALPRAZOLAM","LABORATOIRE RIVA INC","RIVA-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
"02404893","02404893","MARKETED",2014-11-20,"RIVA-ALPRAZOLAM","LABORATOIRE RIVA INC","RIVA-ALPRAZOLAM (alprazolam 1 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
"02404907","02404907","MARKETED",2015-06-05,"RIVA-ALPRAZOLAM","LABORATOIRE RIVA INC","RIVA-ALPRAZOLAM (alprazolam 2 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
"02417634","02417634","MARKETED",2015-07-22,"NAT-ALPRAZOLAM","NATCO PHARMA (CANADA) INC","NAT-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA
"02417642","02417642","MARKETED",2015-07-22,"NAT-ALPRAZOLAM","NATCO PHARMA (CANADA) INC","NAT-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA
"02417650","02417650","MARKETED",2015-07-22,"NAT-ALPRAZOLAM","NATCO PHARMA (CANADA) INC","NAT-ALPRAZOLAM (alprazolam 1 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA
"02417669","02417669","MARKETED",2016-05-05,"NAT-ALPRAZOLAM","NATCO PHARMA (CANADA) INC","NAT-ALPRAZOLAM (alprazolam 2 mg oral tablet) NATCO PHARMA (CANADA) INC",NA,NA
"02239835","02239835","MARKETED",1999-03-29,"TEVA-AMIODARONE","TEVA CANADA LIMITED","TEVA-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02240604","02240604","MARKETED",1999-08-04,"MYLAN-AMIODARONE","MYLAN PHARMACEUTICALS ULC","MYLAN-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"700080","02242325","MARKETED",2000-06-14,"AMIODARONE HYDROCHLORIDE FOR INJECTION","SANDOZ CANADA INCORPORATED","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA
"700081","02242325","MARKETED",2000-06-14,"AMIODARONE HYDROCHLORIDE FOR INJECTION","SANDOZ CANADA INCORPORATED","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 450 mg per 9 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA
"700082","02242325","MARKETED",2000-06-14,"AMIODARONE HYDROCHLORIDE FOR INJECTION","SANDOZ CANADA INCORPORATED","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 900 mg per 18 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA
"02242472","02242472","MARKETED",2000-07-28,"PMS-AMIODARONE","PHARMASCIENCE INC","PMS-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02243836","02243836","MARKETED",2001-08-21,"SANDOZ AMIODARONE","SANDOZ CANADA INCORPORATED","SANDOZ AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02245248","02245248","MARKETED",2002-04-23,"AMIODARONE HYDROCHLORIDE INJECTION","FRESENIUS KABI CANADA LTD","AMIODARONE HYDROCHLORIDE INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) FRESENIUS KABI CANADA LTD",NA,NA
"700092","02245696","MARKETED",2002-08-29,"AMIODARONE HYDROCHLORIDE FOR INJECTION","HOSPIRA HEALTHCARE CORPORATION","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA
"700093","02245696","MARKETED",2002-08-29,"AMIODARONE HYDROCHLORIDE FOR INJECTION","HOSPIRA HEALTHCARE CORPORATION","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 300 mg per 6 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA
"02245781","02245781","MARKETED",2002-05-27,"PHL-AMIODARONE","PHARMEL INC","PHL-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) PHARMEL INC",NA,NA
"02246194","02246194","MARKETED",2003-09-05,"APO-AMIODARONE TABLETS","APOTEX INC","APO-AMIODARONE TABLETS (amiodarone hydrochloride 200 mg oral tablet) APOTEX INC",NA,NA
"700094","02246953","MARKETED",2004-04-21,"AMIODARONE FOR INJECTION 50MG/ML","TEVA CANADA LIMITED","AMIODARONE FOR INJECTION 50MG/ML (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) TEVA CANADA LIMITED",NA,NA
"700095","02246953","MARKETED",2004-04-21,"AMIODARONE FOR INJECTION 50MG/ML","TEVA CANADA LIMITED","AMIODARONE FOR INJECTION 50MG/ML (amiodarone hydrochloride 900 mg per 18 mL solution for injection vial) TEVA CANADA LIMITED",NA,NA
"02247217","02247217","MARKETED",2003-03-05,"RIVA-AMIODARONE","LABORATOIRE RIVA INC","RIVA-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
"02292173","02292173","MARKETED",2007-04-03,"PMS-AMIODARONE","PHARMASCIENCE INC","PMS-AMIODARONE (amiodarone hydrochloride 100 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02309661","02309661","MARKETED",2008-07-04,"PRO-AMIODARONE - 200","PRO DOC LIMITEE","PRO-AMIODARONE - 200 (amiodarone hydrochloride 200 mg oral tablet) PRO DOC LIMITEE",NA,NA
"02364336","02364336","MARKETED",2011-06-10,"AMIODARONE","SANIS HEALTH INC","AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) SANIS HEALTH INC",NA,NA
"02374684","02374684","MARKETED",2015-08-12,"AMIODARONE SYRINGE","SANDOZ CANADA INCORPORATED","AMIODARONE SYRINGE (amiodarone hydrochloride 150 mg per 3 mL solution for injection syringe) SANDOZ CANADA INCORPORATED",NA,NA
"02385465","02385465","MARKETED",2012-06-10,"AMIODARONE","SIVEM PHARMACEUTICALS ULC","AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02246331","02246331","DORMANT",2004-04-15,"DOM-AMIODARONE","DOMINION PHARMACAL","DOM-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) DOMINION PHARMACAL",NA,NA
"00335053","00335053","MARKETED",1975-12-31,"ELAVIL","AA PHARMA INC","ELAVIL (amitriptyline hydrochloride 10 mg oral tablet) AA PHARMA INC",NA,NA
"00335061","00335061","MARKETED",1975-12-31,"ELAVIL","AA PHARMA INC","ELAVIL (amitriptyline hydrochloride 25 mg oral tablet) AA PHARMA INC",NA,NA
"00335088","00335088","MARKETED",1975-12-31,"ELAVIL","AA PHARMA INC","ELAVIL (amitriptyline hydrochloride 50 mg oral tablet) AA PHARMA INC",NA,NA
"00370991","00370991","MARKETED",1976-12-31,"AMITRIPTYLINE-10","PRO DOC LIMITEE","AMITRIPTYLINE-10 (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE",NA,NA
"00371009","00371009","MARKETED",1976-12-31,"AMITRIPTYLINE-25","PRO DOC LIMITEE","AMITRIPTYLINE-25 (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE",NA,NA
"00456349","00456349","MARKETED",1978-12-31,"AMITRIPTYLINE-50","PRO DOC LIMITEE","AMITRIPTYLINE-50 (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE",NA,NA
"00754129","00754129","MARKETED",1987-12-31,"ELAVIL","AA PHARMA INC","ELAVIL (amitriptyline hydrochloride 75 mg oral tablet) AA PHARMA INC",NA,NA
"00654515","00654515","MARKETED",1988-12-31,"PMS-AMITRIPTYLINE TABLETS 25MG","PHARMASCIENCE INC","PMS-AMITRIPTYLINE TABLETS 25MG (amitriptyline hydrochloride 25 mg oral tablet) PHARMASCIENCE INC",NA,NA
"00654523","00654523","MARKETED",1988-12-31,"PMS-AMITRIPTYLINE TABLETS 10MG","PHARMASCIENCE INC","PMS-AMITRIPTYLINE TABLETS 10MG (amitriptyline hydrochloride 10 mg oral tablet) PHARMASCIENCE INC",NA,NA
"00654507","00654507","MARKETED",1988-12-31,"PMS-AMITRIPTYLINE TABLETS 50MG","PHARMASCIENCE INC","PMS-AMITRIPTYLINE TABLETS 50MG (amitriptyline hydrochloride 50 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02326043","02326043","MARKETED",2014-12-03,"TEVA-AMITRIPTYLINE","TEVA CANADA LIMITED","TEVA-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02326051","02326051","MARKETED",2014-12-03,"TEVA-AMITRIPTYLINE","TEVA CANADA LIMITED","TEVA-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02326078","02326078","MARKETED",2014-12-03,"TEVA-AMITRIPTYLINE","TEVA CANADA LIMITED","TEVA-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02403137","02403137","MARKETED",2013-06-12,"APO-AMITRIPTYLINE","APOTEX INC","APO-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) APOTEX INC",NA,NA
"02403145","02403145","MARKETED",2013-06-12,"APO-AMITRIPTYLINE","APOTEX INC","APO-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) APOTEX INC",NA,NA
"02403153","02403153","MARKETED",2013-06-12,"APO-AMITRIPTYLINE","APOTEX INC","APO-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) APOTEX INC",NA,NA
"02403161","02403161","MARKETED",2013-06-12,"APO-AMITRIPTYLINE","APOTEX INC","APO-AMITRIPTYLINE (amitriptyline hydrochloride 75 mg oral tablet) APOTEX INC",NA,NA
"02429861","02429861","MARKETED",2015-04-24,"MAR-AMITRIPTYLINE","MARCAN PHARMACEUTICALS INC","MAR-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02429888","02429888","MARKETED",2015-04-24,"MAR-AMITRIPTYLINE","MARCAN PHARMACEUTICALS INC","MAR-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02429896","02429896","MARKETED",2015-04-24,"MAR-AMITRIPTYLINE","MARCAN PHARMACEUTICALS INC","MAR-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02429918","02429918","MARKETED",2015-04-27,"MAR-AMITRIPTYLINE","MARCAN PHARMACEUTICALS INC","MAR-AMITRIPTYLINE (amitriptyline hydrochloride 75 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
"02435527","02435527","MARKETED",2015-01-12,"JAMP-AMITRIPTYLINE TABLETS","JAMP PHARMA CORPORATION","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 10 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02435535","02435535","MARKETED",2015-01-12,"JAMP-AMITRIPTYLINE TABLETS","JAMP PHARMA CORPORATION","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 25 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02435543","02435543","MARKETED",2015-01-12,"JAMP-AMITRIPTYLINE TABLETS","JAMP PHARMA CORPORATION","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 50 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02435551","02435551","MARKETED",2015-01-12,"JAMP-AMITRIPTYLINE TABLETS","JAMP PHARMA CORPORATION","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 75 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
"02451786","02451786","MARKETED",2016-02-11,"AMITRIPTYLINE","SIVEM PHARMACEUTICALS ULC","AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02451794","02451794","MARKETED",2016-02-11,"AMITRIPTYLINE","SIVEM PHARMACEUTICALS ULC","AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"02451808","02451808","MARKETED",2016-02-11,"AMITRIPTYLINE","SIVEM PHARMACEUTICALS ULC","AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
"00037427","00037427","DORMANT",1972-12-31,"NOVO-TRIPTYN TAB 50MG","NOVOPHARM LIMITED","NOVO-TRIPTYN TAB 50MG (amitriptyline hydrochloride 50 mg oral tablet) NOVOPHARM LIMITED",NA,NA
"00037419","00037419","DORMANT",1972-12-31,"NOVO-TRIPTYN TAB 25MG","NOVOPHARM LIMITED","NOVO-TRIPTYN TAB 25MG (amitriptyline hydrochloride 25 mg oral tablet) NOVOPHARM LIMITED",NA,NA
"00037400","00037400","DORMANT",1972-12-31,"NOVO-TRIPTYN TAB 10MG","NOVOPHARM LIMITED","NOVO-TRIPTYN TAB 10MG (amitriptyline hydrochloride 10 mg oral tablet) NOVOPHARM LIMITED",NA,NA
"00271152","00271152","DORMANT",1969-12-31,"LEVATE","BIOMED PHARMA","LEVATE (amitriptyline hydrochloride 50 mg oral tablet) BIOMED PHARMA",NA,NA
"00293911","00293911","DORMANT",1965-12-31,"LEVATE","BIOMED PHARMA","LEVATE (amitriptyline hydrochloride 10 mg oral tablet) BIOMED PHARMA",NA,NA
"00306320","00306320","DORMANT",1974-12-31,"LEVATE","BIOMED PHARMA","LEVATE (amitriptyline hydrochloride 25 mg oral tablet) BIOMED PHARMA",NA,NA
"00405612","00405612","DORMANT",1979-12-31,"LEVATE","BIOMED PHARMA","LEVATE (amitriptyline hydrochloride 75 mg oral tablet) BIOMED PHARMA",NA,NA
"02247166","02247166","DORMANT",2003-04-23,"BIO-AMITRIPTYLINE","BIOMED PHARMA","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) BIOMED PHARMA",NA,NA
"02247167","02247167","DORMANT",2003-04-23,"BIO-AMITRIPTYLINE","BIOMED PHARMA","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) BIOMED PHARMA",NA,NA
"02247168","02247168","DORMANT",2003-04-23,"BIO-AMITRIPTYLINE","BIOMED PHARMA","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) BIOMED PHARMA",NA,NA
"00878928","00878928","MARKETED",1992-12-31,"NORVASC TAB 5MG","PFIZER CANADA INC","NORVASC TAB 5MG (amlodipine (amlodipine besylate) 5 mg oral tablet) PFIZER CANADA INC",NA,NA
"00878936","00878936","MARKETED",1992-12-31,"NORVASC TAB 10MG","PFIZER CANADA INC","NORVASC TAB 10MG (amlodipine (amlodipine besylate) 10 mg oral tablet) PFIZER CANADA INC",NA,NA
"02250497","02250497","MARKETED",2009-07-09,"TEVA-AMLODIPINE","TEVA CANADA LIMITED","TEVA-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02250500","02250500","MARKETED",2009-07-09,"TEVA-AMLODIPINE","TEVA CANADA LIMITED","TEVA-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA
"02272113","02272113","MARKETED",2009-07-09,"MYLAN-AMLODIPINE","MYLAN PHARMACEUTICALS ULC","MYLAN-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02272121","02272121","MARKETED",2009-07-09,"MYLAN-AMLODIPINE","MYLAN PHARMACEUTICALS ULC","MYLAN-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
"02273373","02273373","MARKETED",2009-07-09,"APO-AMLODIPINE","APOTEX INC","APO-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) APOTEX INC",NA,NA
"02273381","02273381","MARKETED",2009-07-09,"APO-AMLODIPINE","APOTEX INC","APO-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) APOTEX INC",NA,NA
"02280132","02280132","MARKETED",2009-07-22,"GD-AMLODIPINE","GENMED A DIVISION OF PFIZER CANADA INC","GD-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) GENMED A DIVISION OF PFIZER CANADA INC",NA,NA
"02280140","02280140","MARKETED",2009-07-22,"GD-AMLODIPINE","GENMED A DIVISION OF PFIZER CANADA INC","GD-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) GENMED A DIVISION OF PFIZER CANADA INC",NA,NA
"02284065","02284065","MARKETED",2009-07-09,"PMS-AMLODIPINE","PHARMASCIENCE INC","PMS-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02284073","02284073","MARKETED",2009-07-09,"PMS-AMLODIPINE","PHARMASCIENCE INC","PMS-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) PHARMASCIENCE INC",NA,NA
"02284383","02284383","MARKETED",2009-07-09,"SANDOZ AMLODIPINE","SANDOZ CANADA INCORPORATED","SANDOZ AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02284391","02284391","MARKETED",2009-07-09,"SANDOZ AMLODIPINE","SANDOZ CANADA INCORPORATED","SANDOZ AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA
"02295148","02295148","MARKETED",2009-07-15,"PMS-AMLODIPINE","PHARMASCIENCE INC","PMS-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) PHARMASCIENCE INC",NA,NA
