"DRUG_IDENTIFICATION_NUMBER","formal_description_ntp","ntp_code","formal_description_tm","tm_code"
"02326779","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02326809","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02326833","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02331284","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02331497","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02357194","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02357712","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02362651","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02369230","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02371715","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02385791","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02392135","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02397072","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02426986","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"02429217","amlodipine (amlodipine besylate) 5 mg oral tablet",9000545,"amlodipine",9000132
"00885886","amoxicillin 250 mg oral capsule",9000575,"amoxicillin",9000139
"00628115","amoxicillin 250 mg oral capsule",9000575,"amoxicillin",9000139
"00885894","amoxicillin 500 mg oral capsule",9000579,"amoxicillin",9000139
"00628123","amoxicillin 500 mg oral capsule",9000579,"amoxicillin",9000139
"00644315","amoxicillin 500 mg oral capsule",9000579,"amoxicillin",9000139
"00885908","amoxicillin 125 mg per 5 ml oral suspension",NA,"amoxicillin",9000139
"00885916","amoxicillin 250 mg per 5 ml oral suspension",NA,"amoxicillin",9000139
"00644331","amoxicillin 250 mg per 5 ml powder for oral solution",NA,"amoxicillin",9000139
"02230879","amoxicillin 125 mg per 5 ml powder for oral suspension",NA,"amoxicillin",9000139
"00628131","amoxicillin 125 mg per 5 ml powder for oral suspension",NA,"amoxicillin",9000139
"02230880","amoxicillin 250 mg per 5 ml powder for oral suspension",NA,"amoxicillin",9000139
"00628158","amoxicillin 250 mg per 5 ml powder for oral suspension",NA,"amoxicillin",9000139
"02248808","amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule",9000584,"amphetamine and dextroamphetamine",9000141
"02439239","amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule",9000584,"amphetamine and dextroamphetamine",9000141
"02440369","amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule",9000584,"amphetamine and dextroamphetamine",9000141
"02457288","amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule",9000584,"amphetamine and dextroamphetamine",9000141
"02248809","amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule",9000585,"amphetamine and dextroamphetamine",9000141
"02439247","amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule",9000585,"amphetamine and dextroamphetamine",9000141
"02440377","amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule",9000585,"amphetamine and dextroamphetamine",9000141
"02457296","amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule",9000585,"amphetamine and dextroamphetamine",9000141
"02248810","amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule",9000586,"amphetamine and dextroamphetamine",9000141
"02439255","amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule",9000586,"amphetamine and dextroamphetamine",9000141
"02440385","amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule",9000586,"amphetamine and dextroamphetamine",9000141
"02457318","amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule",9000586,"amphetamine and dextroamphetamine",9000141
"02248811","amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule",9000587,"amphetamine and dextroamphetamine",9000141
"02439263","amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule",9000587,"amphetamine and dextroamphetamine",9000141
"02440393","amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule",9000587,"amphetamine and dextroamphetamine",9000141
"02457326","amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule",9000587,"amphetamine and dextroamphetamine",9000141
"02248812","amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule",9000588,"amphetamine and dextroamphetamine",9000141
"02439271","amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule",9000588,"amphetamine and dextroamphetamine",9000141
"02440407","amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule",9000588,"amphetamine and dextroamphetamine",9000141
"02457334","amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule",9000588,"amphetamine and dextroamphetamine",9000141
"02248813","amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule",9000589,"amphetamine and dextroamphetamine",9000141
"02439298","amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule",9000589,"amphetamine and dextroamphetamine",9000141
"02440415","amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule",9000589,"amphetamine and dextroamphetamine",9000141
"02457342","amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule",9000589,"amphetamine and dextroamphetamine",9000141
"02420864","aripiprazole 300 mg per vial kit",9000694,"aripiprazole",9000168
"02420872","aripiprazole 400 mg per vial kit",9000696,"aripiprazole",9000168
"02322390","aripiprazole 10 mg oral tablet",9000689,"aripiprazole",9000168
"02322404","aripiprazole 15 mg oral tablet",9000690,"aripiprazole",9000168
"02322374","aripiprazole 2 mg oral tablet",9000691,"aripiprazole",9000168
"02322412","aripiprazole 20 mg oral tablet",9000692,"aripiprazole",9000168
"02322455","aripiprazole 30 mg oral tablet",9000693,"aripiprazole",9000168
"02322382","aripiprazole 5 mg oral tablet",9000698,"aripiprazole",9000168
"02420864","aripiprazole 300 mg per vial powder for prolonged-release suspension for injection",9000695,"aripiprazole",9000168
"02420872","aripiprazole 400 mg per vial powder for prolonged-release suspension for injection",9000697,"aripiprazole",9000168
"02039540","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02147432","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02171805","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02229468","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02237601","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02238318","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02242093","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02255553","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02267993","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02367572","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02368048","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02368668","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02371995","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02392186","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"00773697","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"00828793","atenolol 100 mg oral tablet",9000717,"atenolol",9000179
"02246581","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02247182","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02266660","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02277379","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02303647","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02326701","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02367556","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02368013","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02368633","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02371979","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02373963","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02392194","atenolol 25 mg oral tablet",9000718,"atenolol",9000179
"02039532","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02146894","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02171791","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02229467","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02237600","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02238316","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02242094","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02255545","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02267985","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02367564","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02368021","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02368641","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02371987","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02392178","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"00773689","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"00828807","atenolol 50 mg oral tablet",9000720,"atenolol",9000179
"02262800","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000721,"atomoxetine",9000181
"02314541","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000721,"atomoxetine",9000181
"02318024","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000721,"atomoxetine",9000181
"02381028","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000721,"atomoxetine",9000181
"02386410","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000721,"atomoxetine",9000181
"02396904","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000721,"atomoxetine",9000181
"02405962","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000721,"atomoxetine",9000181
"02445883","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000721,"atomoxetine",9000181
"02279355","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000722,"atomoxetine",9000181
"02318083","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000722,"atomoxetine",9000181
"02362538","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000722,"atomoxetine",9000181
"02378981","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000722,"atomoxetine",9000181
"02386488","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000722,"atomoxetine",9000181
"02262819","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02314568","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02318032","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02378930","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02381036","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02386429","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02396912","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02405970","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02445905","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000723,"atomoxetine",9000181
"02262827","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02314576","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02318040","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02378949","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02381044","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02386437","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02390485","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02396920","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02405989","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02445913","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000724,"atomoxetine",9000181
"02262835","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02314584","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02318059","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02378957","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02381052","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02386445","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02390493","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02396939","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02405997","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
"02445948","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000725,"atomoxetine",9000181
