"ccdd","greater_than_5_AIs","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp"
TRUE,FALSE,9011504,NA,NA,"Active","19831231",NA,"prazosin (prazosin hydrochloride) 1 mg oral tablet",3
TRUE,FALSE,9011505,NA,NA,"Active","19831231",NA,"prazosin (prazosin hydrochloride) 2 mg oral tablet",3
TRUE,FALSE,9011506,NA,NA,"Active","19831231",NA,"prazosin (prazosin hydrochloride) 5 mg oral tablet",3
TRUE,FALSE,9001997,NA,NA,"Active","19831231",NA,"tobramycin (tobramycin sulfate) 1.2 g per vial powder for solution for injection",2
TRUE,FALSE,9000194,NA,NA,"Active","19841231",NA,"acetaminophen 300 mg and codeine phosphate 30 mg oral tablet",4
TRUE,FALSE,9000195,NA,NA,"Active","19841231",NA,"acetylsalicylic acid 325 mg and oxycodone hydrochloride 5 mg oral tablet",1
TRUE,FALSE,NA,NA,NA,"Active","19841231",NA,"aminophylline 500 mg per 10 mL solution for injection vial",1
TRUE,FALSE,9001298,NA,NA,"Active","19841231",NA,"epinephrine 0.15 mg per 0.3 mL solution for injection 0.3 mL syringe",3
TRUE,FALSE,9002020,NA,NA,"Active","19841231",NA,"fusidate sodium 2 % cutaneous ointment",1
TRUE,FALSE,9000199,NA,NA,"Active","19841231",NA,"fusidic acid 2 % cutaneous cream",1
TRUE,FALSE,9000200,NA,NA,"Active","19841231",NA,"haloperidol 5 mg oral tablet",2
TRUE,FALSE,9000201,NA,NA,"Active","19841231",NA,"hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial",3
TRUE,FALSE,9006204,NA,NA,"Active","19841231",NA,"hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial",3
TRUE,FALSE,9000202,NA,NA,"Active","19841231",NA,"hydromorphone hydrochloride 2 mg oral tablet",4
TRUE,FALSE,9000203,NA,NA,"Active","19841231",NA,"hydromorphone hydrochloride 2 mg per 1 mL solution for injection ampoule",3
TRUE,FALSE,9000204,NA,NA,"Active","19841231",NA,"hydromorphone hydrochloride 4 mg oral tablet",4
TRUE,FALSE,9000206,NA,NA,"Active","19841231",NA,"hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial",3
TRUE,FALSE,9000207,NA,NA,"Active","19841231",NA,"ibuprofen 600 mg oral tablet",3
TRUE,FALSE,9000208,NA,NA,"Active","19841231",NA,"methylphenidate hydrochloride 20 mg prolonged-release oral tablet",3
TRUE,FALSE,9000209,NA,NA,"Active","19841231",NA,"morphine hydrochloride 1 mg per mL syrup",2
TRUE,FALSE,9000210,NA,NA,"Active","19841231",NA,"morphine sulfate 1 mg per mL syrup",1
TRUE,FALSE,9000211,NA,NA,"Active","19841231",NA,"morphine sulfate 20 mg per mL oral drops",1
TRUE,FALSE,9000212,NA,NA,"Active","19841231",NA,"morphine sulfate 5 mg per mL syrup",1
TRUE,FALSE,9000213,NA,NA,"Active","19841231",NA,"procyclidine hydrochloride 2.5 mg per 5 mL oral solution",1
TRUE,FALSE,9002035,NA,NA,"Active","19841231",NA,"tobramycin 0.3 % ophthalmic ointment",1
TRUE,FALSE,9000214,NA,NA,"Active","19841231",NA,"valproic acid (divalproex sodium) 125 mg gastro-resistant tablet",7
TRUE,FALSE,9000215,NA,NA,"Active","19841231",NA,"valproic acid (divalproex sodium) 250 mg gastro-resistant tablet",7
TRUE,FALSE,9000216,NA,NA,"Active","19841231",NA,"valproic acid (divalproex sodium) 500 mg gastro-resistant tablet",7
TRUE,FALSE,9002038,NA,NA,"Active","19851231",NA,"acetaminophen 160 mg per 5 mL syrup",2
TRUE,FALSE,9000218,NA,NA,"Active","19851231",NA,"baclofen 20 mg oral tablet",9
TRUE,FALSE,9000219,NA,NA,"Active","19851231",NA,"carbamazepine 100 mg chewable tablet",4
TRUE,FALSE,9000220,NA,NA,"Active","19851231",NA,"carbamazepine 200 mg chewable tablet",4
TRUE,FALSE,9000221,NA,NA,"Active","19851231",NA,"diclofenac sodium 100 mg prolonged-release oral tablet",6
TRUE,FALSE,9000222,NA,NA,"Active","19851231",NA,"diclofenac sodium 100 mg suppository",4
TRUE,FALSE,9000223,NA,NA,"Active","19851231",NA,"diclofenac sodium 50 mg suppository",4
TRUE,FALSE,9002048,NA,NA,"Active","19851231",NA,"isosorbide dinitrate 5 mg sublingual tablet",1
TRUE,FALSE,9000224,NA,NA,"Active","19851231",NA,"lorazepam 0.5 mg oral tablet",7
TRUE,FALSE,9000225,NA,NA,"Active","19851231",NA,"lorazepam 1 mg oral tablet",7
TRUE,FALSE,9000226,NA,NA,"Active","19851231",NA,"lorazepam 2 mg oral tablet",7
TRUE,FALSE,9000227,NA,NA,"Active","19851231",NA,"metoprolol tartrate 100 mg prolonged-release oral tablet",4
TRUE,FALSE,9000228,NA,NA,"Active","19851231",NA,"morphine hydrochloride 5 mg per mL syrup",2
TRUE,FALSE,9000229,NA,NA,"Active","19851231",NA,"morphine sulfate 10 mg oral tablet",2
TRUE,FALSE,9000230,NA,NA,"Active","19851231",NA,"morphine sulfate 10 mg suppository",1
TRUE,FALSE,9000231,NA,NA,"Active","19851231",NA,"morphine sulfate 20 mg suppository",1
TRUE,FALSE,9000232,NA,NA,"Active","19851231",NA,"morphine sulfate 25 mg oral tablet",1
TRUE,FALSE,9000233,NA,NA,"Active","19851231",NA,"morphine sulfate 5 mg oral tablet",2
TRUE,FALSE,9010881,NA,NA,"Active","19851231",NA,"nitroglycerin 2 % cutaneous ointment",1
TRUE,FALSE,9006206,NA,NA,"Active","19851231",NA,"penicillin v potassium 300 mg oral tablet",1
TRUE,FALSE,9000238,NA,NA,"Active","19851231",NA,"procyclidine hydrochloride 2.5 mg oral tablet",1
TRUE,FALSE,9000239,NA,NA,"Active","19851231",NA,"procyclidine hydrochloride 5 mg oral tablet",1
TRUE,FALSE,9006207,NA,NA,"Active","19861218",NA,"codeine phosphate 25 mg per 5 mL syrup",1
TRUE,FALSE,9000241,NA,NA,"Active","19861231",NA,"acebutolol (acebutolol hydrochloride) 100 mg oral tablet",7
TRUE,FALSE,9000242,NA,NA,"Active","19861231",NA,"acebutolol (acebutolol hydrochloride) 200 mg oral tablet",7
TRUE,FALSE,9000243,NA,NA,"Active","19861231",NA,"acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet",9
TRUE,FALSE,9002060,NA,NA,"Active","19861231",NA,"acetaminophen 500 mg and caffeine 65 mg oral tablet",6
TRUE,FALSE,9000244,NA,NA,"Active","19861231",NA,"betamethasone (betamethasone valerate) 0.05 % lotion",1
TRUE,FALSE,9000315,NA,NA,"Active","19861231",NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 20 mg per 5 mL solution for injection vial",3
TRUE,FALSE,9002070,NA,NA,"Active","19861231",NA,"docusate calcium 240 mg oral capsule",8
TRUE,FALSE,9000246,NA,NA,"Active","19861231",NA,"erythromycin 250 mg oral tablet",1
TRUE,FALSE,9000248,NA,NA,"Active","19861231",NA,"erythromycin (erythromycin stearate) 500 mg oral tablet",1
TRUE,FALSE,9009625,NA,NA,"Active","19861231",NA,"furosemide 80 mg oral tablet",4
TRUE,FALSE,9000250,NA,NA,"Active","19861231",NA,"glyburide 5 mg oral tablet",10
TRUE,FALSE,9000251,NA,NA,"Active","19861231",NA,"haloperidol 10 mg oral tablet",2
TRUE,FALSE,9000252,NA,NA,"Active","19861231",NA,"haloperidol 2 mg oral tablet",2
TRUE,FALSE,9000253,NA,NA,"Active","19861231",NA,"hydromorphone hydrochloride 1 mg oral tablet",4
TRUE,FALSE,9000254,NA,NA,"Active","19861231",NA,"hydroxyzine hydrochloride 10 mg oral capsule",3
TRUE,FALSE,9000255,NA,NA,"Active","19861231",NA,"hydroxyzine hydrochloride 25 mg oral capsule",3
TRUE,FALSE,9000256,NA,NA,"Active","19861231",NA,"hydroxyzine hydrochloride 50 mg oral capsule",3
TRUE,FALSE,9010195,NA,NA,"Active","19861231",NA,"lactulose 667 mg per mL oral solution",7
TRUE,FALSE,9006208,NA,NA,"Active","19861231",NA,"meperidine hydrochloride 10 mg per mL solution for injection 30 mL vial",1
TRUE,FALSE,9010665,NA,NA,"Active","19861231",NA,"minoxidil 20 mg per mL cutaneous solution",4
TRUE,FALSE,9000258,NA,NA,"Active","19861231",NA,"morphine hydrochloride 10 mg per mL syrup",1
TRUE,FALSE,9000259,NA,NA,"Active","19861231",NA,"morphine hydrochloride 20 mg per mL syrup",1
TRUE,FALSE,9000260,NA,NA,"Active","19861231",NA,"morphine sulfate 150 mg per 30 mL solution for injection vial",1
TRUE,FALSE,9000262,NA,NA,"Active","19861231",NA,"morphine sulfate 30 mg per 30 mL solution for injection vial",1
TRUE,FALSE,9000263,NA,NA,"Active","19861231",NA,"morphine sulfate 50 mg oral tablet",1
TRUE,FALSE,9000264,NA,NA,"Active","19861231",NA,"morphine sulfate 50 mg per mL oral drops",1
TRUE,FALSE,9000265,NA,NA,"Active","19861231",NA,"propranolol hydrochloride 20 mg oral tablet",2
TRUE,FALSE,9000266,NA,NA,"Active","19871231",NA,"acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet",3
TRUE,FALSE,9000267,NA,NA,"Active","19871231",NA,"benztropine mesylate 1 mg oral tablet",1
TRUE,FALSE,9002103,NA,NA,"Active","19871231",NA,"cyproterone acetate 50 mg oral tablet",4
TRUE,FALSE,9002104,NA,NA,"Active","19871231",NA,"docusate sodium 4 mg per mL syrup",5
TRUE,FALSE,9000268,NA,NA,"Active","19871231",NA,"doxycycline (doxycycline hyclate) 100 mg oral capsule",5
TRUE,FALSE,9000269,NA,NA,"Active","19871231",NA,"enalapril sodium 16 mg oral tablet",9
TRUE,FALSE,9000270,NA,NA,"Active","19871231",NA,"enalapril sodium 4 mg oral tablet",9
TRUE,FALSE,9000271,NA,NA,"Active","19871231",NA,"enalapril sodium 8 mg oral tablet",9
TRUE,FALSE,9000272,NA,NA,"Active","19871231",NA,"epinephrine 1 mg per 10 mL solution for injection syringe",1
TRUE,FALSE,9009386,NA,NA,"Active","19871231","comb","ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet",1
TRUE,FALSE,9009387,NA,NA,"Active","19871231","comb","ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet with lactose oral tablet",1
TRUE,FALSE,9000274,NA,NA,"Active","19871231",NA,"hydroxyzine hydrochloride 50 mg per 1 mL solution for injection vial",1
TRUE,FALSE,9000275,NA,NA,"Active","19871231",NA,"medroxyprogesterone acetate 10 mg oral tablet",3
TRUE,FALSE,9006548,NA,NA,"Active","19871231",NA,"meperidine hydrochloride 50 mg per 1 mL solution for injection ampoule",2
TRUE,FALSE,9000278,NA,NA,"Active","19871231",NA,"metoprolol tartrate 5 mg per 5 mL solution for injection ampoule",1
TRUE,FALSE,9000279,NA,NA,"Active","19871231",NA,"metronidazole 500 mg per 100 mL solution for injection bag",2
TRUE,FALSE,9000280,NA,NA,"Active","19871231",NA,"morphine sulfate 10 mg per mL syrup",1
TRUE,FALSE,9006211,NA,NA,"Active","19871231",NA,"morphine sulfate 250 mg per 5 mL solution for injection vial",1
TRUE,FALSE,9006212,NA,NA,"Active","19871231",NA,"morphine sulfate 500 mg per 10 mL solution for injection vial",1
TRUE,FALSE,9006213,NA,NA,"Active","19871231",NA,"morphine sulfate 50 mg per 1 mL solution for injection vial",1
TRUE,FALSE,9006214,NA,NA,"Active","19871231",NA,"morphine sulfate 50 mg per mL solution for injection 50 mL vial",3
TRUE,FALSE,9000282,NA,NA,"Active","19871231",NA,"ranitidine (ranitidine hydrochloride) 150 mg oral tablet",18
TRUE,FALSE,9000283,NA,NA,"Active","19871231",NA,"ranitidine (ranitidine hydrochloride) 300 mg oral tablet",12
TRUE,FALSE,9002117,NA,NA,"Active","19871231",NA,"theophylline 400 mg prolonged-release oral tablet",2
TRUE,FALSE,9002118,NA,NA,"Active","19871231",NA,"theophylline 600 mg prolonged-release oral tablet",2
TRUE,FALSE,9000285,NA,NA,"Active","19881231",NA,"atenolol 100 mg oral tablet",17
TRUE,FALSE,9000286,NA,NA,"Active","19881231",NA,"atenolol 50 mg oral tablet",17
TRUE,FALSE,9001366,NA,NA,"Active","19881231",NA,"betamethasone (betamethasone valerate) 0.1 % cutaneous ointment",2
TRUE,FALSE,9000288,NA,NA,"Active","19881231",NA,"carbamazepine 200 mg prolonged-release oral tablet",6
TRUE,FALSE,9000289,NA,NA,"Active","19881231",NA,"carbamazepine 400 mg prolonged-release oral tablet",6
TRUE,FALSE,9000290,NA,NA,"Active","19881231",NA,"clotrimazole 1 % cutaneous cream",4
TRUE,FALSE,9000291,NA,NA,"Active","19881231",NA,"diltiazem hydrochloride 30 mg oral tablet",2
TRUE,FALSE,9000292,NA,NA,"Active","19881231",NA,"diltiazem hydrochloride 60 mg oral tablet",2
TRUE,FALSE,9000294,NA,NA,"Active","19881231",NA,"epinephrine 1 mg per 1 mL solution for injection ampoule",3
TRUE,FALSE,9000295,NA,NA,"Active","19881231",NA,"erythromycin (erythromycin lactobionate) 1 g per vial powder for solution for injection",1
TRUE,FALSE,9000296,NA,NA,"Active","19881231",NA,"erythromycin (erythromycin lactobionate) 500 mg per vial powder for solution for injection",1
TRUE,FALSE,9000297,NA,NA,"Active","19881231",NA,"haloperidol 20 mg oral tablet",1
TRUE,FALSE,9010782,NA,NA,"Active","19881231",NA,"nadolol 160 mg oral tablet",1
TRUE,FALSE,9010783,NA,NA,"Active","19881231",NA,"nadolol 40 mg oral tablet",2
TRUE,FALSE,9010784,NA,NA,"Active","19881231",NA,"nadolol 80 mg oral tablet",2
TRUE,FALSE,9000300,NA,NA,"Active","19881231",NA,"naproxen sodium 275 mg oral tablet",5
TRUE,FALSE,9000301,NA,NA,"Active","19881231",NA,"nifedipine 10 mg oral capsule",2
TRUE,FALSE,9010882,NA,NA,"Active","19881231",NA,"nitroglycerin 500 mg per 10 mL solution for injection vial",2
TRUE,FALSE,9000303,NA,NA,"Active","19881231",NA,"phenytoin sodium 100 mg per 2 mL solution for injection ampoule",2
TRUE,FALSE,9000304,NA,NA,"Active","19881231",NA,"phenytoin sodium 250 mg per 5 mL solution for injection ampoule",2
TRUE,FALSE,9000305,NA,NA,"Active","19881231",NA,"timolol maleate 10 mg oral tablet",2
TRUE,FALSE,9000306,NA,NA,"Active","19881231",NA,"timolol maleate 20 mg oral tablet",2
TRUE,FALSE,9000307,NA,NA,"Active","19881231",NA,"timolol maleate 5 mg oral tablet",2
TRUE,FALSE,9000308,NA,NA,"Active","19881231",NA,"timolol (timolol maleate) 0.25 % ophthalmic drops",5
TRUE,FALSE,9000309,NA,NA,"Active","19881231",NA,"triamcinolone acetonide 0.1 % cutaneous ointment",2
TRUE,FALSE,9012358,NA,NA,"Active","19881231",NA,"verapamil hydrochloride 240 mg prolonged-release oral tablet",8
TRUE,FALSE,9002165,NA,NA,"Active","19891231",NA,"acetaminophen 650 mg per pck and phenylephrine hydrochloride 10 mg per pck oral powder",1
TRUE,FALSE,9007114,NA,NA,"Active","19891231",NA,"amiloride hydrochloride 5 mg and hydrochlorothiazide 50 mg oral tablet",2
TRUE,FALSE,9002430,NA,NA,"Active","19891231",NA,"chlorhexidine gluconate 0.05 % cutaneous solution",4
TRUE,FALSE,9002648,NA,NA,"Active","19891231",NA,"chlorhexidine gluconate 20 % cutaneous solution",3
TRUE,FALSE,9000311,NA,NA,"Active","19891231",NA,"clotrimazole 1 % vaginal cream",4
TRUE,FALSE,9000312,NA,NA,"Active","19891231",NA,"clotrimazole 2 % vaginal cream",3
TRUE,FALSE,9000316,NA,NA,"Active","19891231",NA,"diclofenac sodium 25 mg gastro-resistant tablet",5
TRUE,FALSE,9000317,NA,NA,"Active","19891231",NA,"diclofenac sodium 75 mg prolonged-release oral tablet",7
TRUE,FALSE,9000318,NA,NA,"Active","19891231",NA,"doxycycline (doxycycline hyclate) 100 mg oral tablet",6
TRUE,FALSE,9000320,NA,NA,"Active","19891231",NA,"fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial",2
TRUE,FALSE,9000321,NA,NA,"Active","19891231",NA,"fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule",4
TRUE,FALSE,9000323,NA,NA,"Active","19891231",NA,"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule",3
TRUE,FALSE,9000324,NA,NA,"Active","19891231",NA,"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial",2
TRUE,FALSE,9000325,NA,NA,"Active","19891231",NA,"fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule",22
TRUE,FALSE,9000326,NA,NA,"Active","19891231",NA,"haloperidol 5 mg per 1 mL solution for injection ampoule",1
TRUE,FALSE,9000327,NA,NA,"Active","19891231",NA,"hydromorphone hydrochloride 1 mg per mL oral liquid",1
TRUE,FALSE,9000328,NA,NA,"Active","19891231",NA,"hydromorphone hydrochloride 8 mg oral tablet",4
TRUE,FALSE,9000329,NA,NA,"Active","19891231",NA,"metoclopramide hydrochloride 10 mg oral tablet",2
TRUE,FALSE,9000330,NA,NA,"Active","19891231",NA,"metoclopramide hydrochloride 5 mg oral tablet",2
TRUE,FALSE,9000332,NA,NA,"Active","19891231",NA,"nifedipine 5 mg oral capsule",2
TRUE,FALSE,9010873,NA,NA,"Active","19891231",NA,"nitroglycerin 0.2 mg per hour transdermal patch",5
TRUE,FALSE,9010876,NA,NA,"Active","19891231",NA,"nitroglycerin 0.4 mg per hour transdermal patch",5
TRUE,FALSE,9000335,NA,NA,"Active","19891231",NA,"nystatin 100000 unit per mL oral suspension",5
TRUE,FALSE,9000336,NA,NA,"Active","19891231",NA,"omeprazole 20 mg gastro-resistant capsule",12
TRUE,FALSE,9000338,NA,NA,"Active","19891231",NA,"salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution 10 mL bottle",2
TRUE,FALSE,9002226,NA,NA,"Active","19891231",NA,"tamoxifen (tamoxifen citrate) 10 mg oral tablet",2
TRUE,FALSE,9002227,NA,NA,"Active","19891231",NA,"tamoxifen (tamoxifen citrate) 20 mg oral tablet",3
TRUE,FALSE,9002228,NA,NA,"Active","19891231",NA,"triazolam 0.25 mg oral tablet",1
TRUE,FALSE,9012352,NA,NA,"Active","19891231",NA,"verapamil hydrochloride 120 mg oral tablet",3
TRUE,FALSE,9012360,NA,NA,"Active","19891231",NA,"verapamil hydrochloride 80 mg oral tablet",3
TRUE,FALSE,9002235,NA,NA,"Active","19901231",NA,"acetaminophen 16 mg per mL oral solution",1
TRUE,FALSE,9002236,NA,NA,"Active","19901231",NA,"acetaminophen 32 mg per mL oral solution",2
TRUE,FALSE,9002237,NA,NA,"Active","19901231",NA,"acetaminophen 80 mg per mL oral solution",5
TRUE,FALSE,9002239,NA,NA,"Active","19901231",NA,"acetylsalicylic acid 150 mg suppository",1
TRUE,FALSE,9002240,NA,NA,"Active","19901231",NA,"acetylsalicylic acid 500 mg gastro-resistant tablet",1
TRUE,FALSE,9002241,NA,NA,"Active","19901231",NA,"acetylsalicylic acid 650 mg suppository",1
TRUE,FALSE,9002244,NA,NA,"Active","19901231",NA,"benzalkonium chloride 4 mg per mL pad",1
TRUE,FALSE,9002245,NA,NA,"Active","19901231",NA,"betamethasone (betamethasone dipropionate) 0.05 % and clotrimazole 1 % cutaneous cream",1
TRUE,FALSE,9000342,NA,NA,"Active","19901231",NA,"budesonide 100 mcg per actuation inhalation powder",1
TRUE,FALSE,9000344,NA,NA,"Active","19901231",NA,"budesonide 200 mcg per actuation inhalation powder",1
TRUE,FALSE,9008155,NA,NA,"Active","19901231",NA,"captopril 100 mg oral tablet",3
TRUE,FALSE,9008156,NA,NA,"Active","19901231",NA,"captopril 12.5 mg oral tablet",3
TRUE,FALSE,9008157,NA,NA,"Active","19901231",NA,"captopril 25 mg oral tablet",3
TRUE,FALSE,9008158,NA,NA,"Active","19901231",NA,"captopril 50 mg oral tablet",3
TRUE,FALSE,9002266,NA,NA,"Active","19901231",NA,"chloral hydrate 100 mg per mL syrup",2
TRUE,FALSE,9003552,NA,NA,"Active","19901231",NA,"chlorhexidine gluconate 2 % cutaneous solution",6
TRUE,FALSE,9000346,NA,NA,"Active","19901231",NA,"clonidine hydrochloride 0.1 mg oral tablet",4
TRUE,FALSE,9000347,NA,NA,"Active","19901231",NA,"clonidine hydrochloride 0.2 mg oral tablet",4
TRUE,FALSE,9000348,NA,NA,"Active","19901231",NA,"conjugated estrogens 0.3 mg oral tablet",3
TRUE,FALSE,9002272,NA,NA,"Active","19901231",NA,"cyproterone acetate 100 mg per mL solution for injection",1
TRUE,FALSE,9002273,NA,NA,"Active","19901231",NA,"dexamethasone 0.1 % and tobramycin 0.3 % ophthalmic drops",1
TRUE,FALSE,9002274,NA,NA,"Active","19901231",NA,"dexamethasone 0.1 % and tobramycin 0.3 % ophthalmic ointment",1
TRUE,FALSE,9006551,NA,NA,"Active","19901231",NA,"dexamethasone (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial",1
TRUE,FALSE,9000352,NA,NA,"Active","19901231",NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial",2
TRUE,FALSE,9006235,NA,NA,"Active","19901231",NA,"dexamethasone sodium phosphate 0.1 % ophthalmic/otic drops",2
TRUE,FALSE,9002298,NA,NA,"Active","19901231",NA,"docusate sodium 10 mg per mL oral drops",2
TRUE,FALSE,9002299,NA,NA,"Active","19901231",NA,"docusate sodium 200 mg oral capsule",3
TRUE,FALSE,9002300,NA,NA,"Active","19901231",NA,"docusate sodium 50 mg per mL syrup",2
TRUE,FALSE,9002301,NA,NA,"Active","19901231",NA,"enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet",2
TRUE,FALSE,9000355,NA,NA,"Active","19901231",NA,"erythromycin 333 mg gastro-resistant capsule",1
TRUE,FALSE,9002302,NA,NA,"Active","19901231",NA,"fluconazole 100 mg oral tablet",9
TRUE,FALSE,9006552,NA,NA,"Active","19901231",NA,"fluconazole 200 mg per 100 mL solution for injection bottle",2
TRUE,FALSE,9002304,NA,NA,"Active","19901231",NA,"fluconazole 50 mg oral tablet",8
TRUE,FALSE,9006567,NA,NA,"Active","19901231",NA,"folic acid (sodium folate) 50 mg per 10 mL solution for injection vial",2
TRUE,FALSE,9000357,NA,NA,"Active","19901231",NA,"gliclazide 80 mg oral tablet",7
TRUE,FALSE,9002309,NA,NA,"Active","19901231",NA,"hydralazine hydrochloride 10 mg oral tablet",2
TRUE,FALSE,9000358,NA,NA,"Active","19901231",NA,"lisinopril 10 mg oral tablet",16
TRUE,FALSE,9000359,NA,NA,"Active","19901231",NA,"lisinopril 20 mg oral tablet",16
TRUE,FALSE,9000360,NA,NA,"Active","19901231",NA,"metronidazole 1500 mg per 300 mL solution for injection bag",1
TRUE,FALSE,9000367,NA,NA,"Active","19901231",NA,"oxycodone hydrochloride 5 mg oral tablet",4
TRUE,FALSE,9000368,NA,NA,"Active","19901231",NA,"pravastatin sodium 20 mg oral tablet",15
TRUE,FALSE,9000369,NA,NA,"Active","19901231",NA,"simvastatin 10 mg oral tablet",19
TRUE,FALSE,9002327,NA,NA,"Active","19901231",NA,"terbutaline sulfate 0.5 mg per actuation inhalation powder",1
TRUE,FALSE,9000370,NA,NA,"Active","19901231",NA,"zopiclone 7.5 mg oral tablet",20
TRUE,FALSE,9000371,NA,NA,"Active","19911231",NA,"acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution",1
TRUE,FALSE,9002330,NA,NA,"Active","19911231",NA,"acetaminophen 160 mg per 5 mL oral solution",5
TRUE,FALSE,9002334,NA,NA,"Active","19911231",NA,"acetaminophen 80 mg oral tablet",6
