"ccdd","tm_code","tm_formal_name","n_dins","n_ntps","status","tm_status_effective_time","en_display","fr_display"
FALSE,NA,"glatiramer acetate",2,1,"active",2002-05-01,NA,NA
FALSE,NA,"polycarbophil (calcium polycarbophil)",2,1,"active",2002-05-01,NA,NA
FALSE,NA,"tirofiban (tirofiban hydrochloride)",1,1,"active",2002-05-01,NA,NA
FALSE,NA,"glucagon (recombinant dna origin)",1,1,"active",2002-05-27,NA,NA
FALSE,NA,"anakinra",1,1,"active",2002-05-29,NA,NA
FALSE,NA,"vitamin C (ascorbic acid)",1,1,"active",2002-05-29,NA,NA
FALSE,NA,"avobenzone and octinoxate and octisalate and oxybenzone and titanium dioxide",1,1,"active",2002-06-01,NA,NA
FALSE,NA,"dimethicone",9,5,"active",2002-06-01,NA,NA
FALSE,NA,"octinoxate and titanium dioxide",60,7,"active",2002-06-03,NA,NA
FALSE,NA,"trandolapril and verapamil",2,1,"active",2002-07-15,NA,NA
FALSE,NA,"valganciclovir (valganciclovir hydrochloride)",5,2,"active",2002-07-16,NA,NA
FALSE,NA,"fondaparinux sodium",6,1,"active",2002-07-19,NA,NA
FALSE,NA,"mefloquine (mefloquine hydrochloride)",1,1,"active",2002-07-23,NA,NA
FALSE,NA,"methazolamide",1,1,"active",2002-07-25,NA,NA
FALSE,NA,"dexamethasone (base) and framycetin and gramicidin",2,1,"active",2002-07-26,NA,NA
FALSE,NA,"flunarizine (flunarizine hydrochloride)",1,1,"active",2002-08-08,NA,NA
FALSE,NA,"thyrotropin alfa",1,1,"active",2002-08-12,NA,NA
FALSE,NA,"ganirelix (ganirelix acetate)",1,1,"active",2002-08-23,NA,NA
FALSE,NA,"avobenzone and ensulizole and octisalate and octocrylene",8,3,"active",2002-09-01,NA,NA
FALSE,NA,"fludarabine phosphate",4,3,"active",2002-09-24,NA,NA
FALSE,NA,"alteplase",1,1,"active",2002-09-26,NA,NA
FALSE,NA,"palivizumab",4,2,"active",2002-09-26,NA,NA
FALSE,NA,"latanoprost and timolol",6,1,"active",2002-10-24,NA,NA
FALSE,NA,"benzethonium chloride",7,3,"active",2002-12-01,NA,NA
FALSE,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain)",2,2,"active",2002-12-02,NA,NA
FALSE,NA,"cefuroxime (cefuroxime sodium)",6,1,"active",2002-12-05,NA,NA
FALSE,NA,"dextran 70 and glycerine and hypromellose",1,1,"active",2003-01-02,NA,NA
FALSE,NA,"acetaminophen and doxylamine and pseudoephedrine hydrochloride",4,2,"active",2003-03-07,NA,NA
FALSE,NA,"cetirizine and pseudoephedrine hydrochloride",1,1,"active",2003-03-07,NA,NA
FALSE,NA,"docusate sodium and sennosides",5,1,"active",2003-03-07,NA,NA
FALSE,NA,"octinoxate and octisalate and octocrylene and oxybenzone",13,5,"active",2003-03-14,NA,NA
FALSE,NA,"pimecrolimus",1,1,"active",2003-03-24,NA,NA
FALSE,NA,"pramoxine hydrochloride and zinc acetate",2,1,"active",2003-04-02,NA,NA
FALSE,NA,"avobenzone and ensulizole and octocrylene and terephthalylidene dicamphor sulfonic acid",1,1,"active",2003-04-09,NA,NA
FALSE,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain) and water",1,1,"active",2003-04-09,NA,NA
FALSE,NA,"recombinant cholera toxin b subunit and vibrio cholerae inaba 48 classical biotype, heat inactivated and vibrio cholerae inaba 6973 e1 tor biotype, formalin inactivated and vibrio cholerae ogawa 50 classical biotype, formalin inactivated and vibrio cholerae ogawa 50 classical biotype, heat inactivated",1,1,"active",2003-04-15,NA,NA
FALSE,NA,"anti-thymocyte globulin (rabbit)",1,1,"active",2003-05-06,NA,NA
FALSE,NA,"milrinone (milrinone lactate)",2,1,"active",2003-06-25,NA,NA
FALSE,NA,"allergenic extract non-pollen",3,1,"active",2003-06-30,NA,NA
FALSE,NA,"allergenic extracts pollens",3,1,"active",2003-06-30,NA,NA
FALSE,NA,"ibuprofen and methocarbamol",9,1,"active",2003-07-02,NA,NA
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and sodium bicarbonate and sodium chloride and sodium lactate",6,1,"active",2003-08-05,NA,NA
FALSE,NA,"cefotaxime sodium",4,1,"active",2003-08-11,NA,NA
FALSE,NA,"peginterferon alfa-2a",1,1,"active",2003-08-14,NA,NA
FALSE,NA,"enfuvirtide",1,1,"active",2003-08-18,NA,NA
FALSE,NA,"ertapenem (ertapenem sodium)",1,1,"active",2003-08-27,NA,NA
FALSE,NA,"menotropins",2,1,"active",2003-08-28,NA,NA
FALSE,NA,"disopyramide",1,1,"active",2003-09-12,NA,NA
FALSE,NA,"petrolatum and zinc oxide",2,2,"active",2003-10-10,NA,NA
FALSE,NA,"octinoxate and octocrylene and oxybenzone",4,3,"active",2003-10-25,NA,NA
FALSE,NA,"almotriptan (almotriptan malate)",9,1,"active",2003-12-08,NA,NA
FALSE,NA,"brimonidine tartrate and timolol",1,1,"active",2003-12-11,NA,NA
FALSE,NA,"gefitinib",1,1,"active",2003-12-17,NA,NA
FALSE,NA,"follitropin alfa",6,2,"active",2003-12-29,NA,NA
FALSE,NA,"avobenzone and homosalate and octinoxate and oxybenzone",10,2,"active",2004-01-05,NA,NA
FALSE,NA,"atazanavir (atazanavir sulfate)",9,1,"active",2004-01-09,NA,NA
FALSE,NA,"acetaminophen and chlorpheniramine maleate",1,1,"active",2004-01-12,NA,NA
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide",3,2,"active",2004-01-12,NA,NA
FALSE,NA,"chlorpheniramine maleate and dextromethorphan hydrobromide",4,2,"active",2004-01-12,NA,NA
FALSE,NA,"alcohol anhydrous and butanediol and propyl alcohol and propylene glycol",1,1,"active",2004-01-20,NA,NA
FALSE,NA,"amphetamine and dextroamphetamine",24,1,"active",2004-01-30,NA,NA
FALSE,NA,"gadobutrol",1,1,"active",2004-01-30,NA,NA
FALSE,NA,"guaifenesin and pseudoephedrine hydrochloride",1,1,"active",2004-02-02,NA,NA
FALSE,NA,"avobenzone and octisalate and octocrylene",47,7,"active",2004-03-01,NA,NA
FALSE,NA,"cetrorelix (cetrorelix acetate)",1,1,"active",2004-03-03,NA,NA
FALSE,NA,"octinoxate and oxybenzone and zinc oxide",3,3,"active",2004-03-12,NA,NA
FALSE,NA,"pegfilgrastim",1,1,"active",2004-03-12,NA,NA
FALSE,NA,"tenofovir disoproxil fumarate",1,1,"active",2004-03-15,NA,NA
FALSE,NA,"vardenafil (vardenafil hydrochloride)",4,2,"active",2004-03-17,NA,NA
FALSE,NA,"agalsidase alfa",1,1,"active",2004-03-18,NA,NA
FALSE,NA,"glycerine and naphazoline hydrochloride and zinc sulfate",1,1,"active",2004-03-24,NA,NA
FALSE,NA,"polyvinyl alcohol and povidone",1,1,"active",2004-03-24,NA,NA
FALSE,NA,"agalsidase beta",2,1,"active",2004-04-08,NA,NA
FALSE,NA,"polyethylene glycol 400 and propylene glycol",1,1,"active",2004-04-08,NA,NA
FALSE,NA,"flumazenil",2,1,"active",2004-04-21,NA,NA
FALSE,NA,"treprostinil (treprostinil sodium)",4,1,"active",2004-04-30,NA,NA
FALSE,NA,"octinoxate and octisalate and octocrylene and zinc oxide",5,1,"active",2004-05-10,NA,NA
FALSE,NA,"clodronate disodium",1,1,"active",2004-05-13,NA,NA
FALSE,NA,"hyprolose",1,1,"active",2004-05-25,NA,NA
FALSE,NA,"miglustat",1,1,"active",2004-05-26,NA,NA
FALSE,NA,"peginterferon alfa-2a and ribavirin",2,1,"inactive",2004-05-26,NA,NA
FALSE,NA,"aminolevulinic acid hydrochloride",1,1,"active",2004-06-03,NA,NA
FALSE,NA,"fulvestrant",1,1,"active",2004-06-14,NA,NA
FALSE,NA,"amiloride hydrochloride",1,1,"active",2004-06-18,NA,NA
FALSE,NA,"eprosartan (eprosartan mesylate) and hydrochlorothiazide",1,1,"active",2004-07-06,NA,NA
FALSE,NA,"teriparatide",1,1,"active",2004-07-15,NA,NA
FALSE,NA,"piperacillin (piperacillin sodium)",3,1,"active",2004-07-29,NA,NA
FALSE,NA,"chlorpheniramine maleate and ibuprofen and pseudoephedrine hydrochloride",7,3,"active",2004-08-02,NA,NA
FALSE,NA,"pemetrexed (pemetrexed disodium)",3,1,"active",2004-08-03,NA,NA
FALSE,NA,"laronidase",1,1,"active",2004-08-12,NA,NA
FALSE,NA,"chorionic gonadotropin",1,1,"active",2004-09-13,NA,NA
FALSE,NA,"cinacalcet (cinacalcet hydrochloride)",12,1,"active",2004-09-16,NA,NA
FALSE,NA,"peginterferon alfa-2b and ribavirin",4,1,"active",2004-09-17,NA,NA
FALSE,NA,"rasburicase",1,1,"active",2004-09-21,NA,NA
FALSE,NA,"terconazole",1,1,"active",2004-09-21,NA,NA
FALSE,NA,"octinoxate and terephthalylidene dicamphor sulfonic acid and titanium dioxide",1,1,"active",2004-09-23,NA,NA
FALSE,NA,"adalimumab",3,1,"active",2004-09-24,NA,NA
FALSE,NA,"gatifloxacin",1,1,"active",2004-09-27,NA,NA
FALSE,NA,"eletriptan (eletriptan hydrobromide)",10,1,"active",2004-10-13,NA,NA
FALSE,NA,"zoledronic acid (zoledronic acid monohydrate)",14,1,"active",2004-10-14,NA,NA
FALSE,NA,"ethacrynic acid",1,1,"active",2004-10-15,NA,NA
FALSE,NA,"imatinib (imatinib mesylate)",10,1,"active",2004-10-25,NA,NA
FALSE,NA,"gadobenate dimeglumine",1,1,"active",2004-10-28,NA,NA
FALSE,NA,"alfentanil (alfentanil hydrochloride)",1,1,"active",2004-11-01,NA,NA
FALSE,NA,"anagrelide (anagrelide hydrochloride monohydrate)",3,1,"active",2004-11-05,NA,NA
FALSE,NA,"etidronate disodium",1,1,"active",2004-11-10,NA,NA
FALSE,NA,"voriconazole",11,3,"active",2004-11-12,NA,NA
FALSE,NA,"alcohol anhydrous and benzalkonium",5,4,"active",2004-11-20,NA,NA
FALSE,NA,"citric acid and magnesium oxide and sodium picosulfate",3,1,"active",2004-11-25,NA,NA
FALSE,NA,"avobenzone and octinoxate and zinc oxide",1,1,"active",2004-11-30,NA,NA
FALSE,NA,"levofloxacin",21,3,"active",2004-11-30,NA,NA
FALSE,NA,"glycerine and propylene glycol",2,1,"active",2004-12-01,NA,NA
FALSE,NA,"antihemophilic factor (human) and von willebrand factor (human)",3,1,"active",2004-12-06,NA,NA
FALSE,NA,"memantine hydrochloride",12,1,"active",2004-12-16,NA,NA
FALSE,NA,"acetaminophen and pamabrom",1,1,"active",2004-12-20,NA,NA
FALSE,NA,"choriogonadotropin alpha",2,1,"active",2004-12-20,NA,NA
FALSE,NA,"fosamprenavir (fosamprenavir calcium)",2,2,"active",2004-12-22,NA,NA
FALSE,NA,"vinorelbine (vinorelbine tartrate)",3,1,"active",2004-12-22,NA,NA
FALSE,NA,"quinagolide (quinagolide hydrochloride)",4,1,"active",2004-12-29,NA,NA
FALSE,NA,"bortezomib (bortezomib mannitol boronic ester)",4,1,"active",2005-02-01,NA,NA
FALSE,NA,"omalizumab",2,2,"active",2005-02-03,NA,NA
FALSE,NA,"paclitaxel",6,2,"active",2005-02-07,NA,NA
FALSE,NA,"benzethonium chloride and benzocaine",1,1,"active",2005-02-09,NA,NA
FALSE,NA,"mycophenolic acid (mycophenolate sodium)",4,1,"active",2005-02-11,NA,NA
FALSE,NA,"iron (sodium ferric gluconate complex in sucrose injection)",1,1,"active",2005-03-02,NA,NA
FALSE,NA,"iodoform",1,1,"active",2005-03-03,NA,NA
FALSE,NA,"dextran 70 and polyethylene glycol 400 and povidone and tetrahydrozoline hydrochloride",3,1,"active",2005-03-08,NA,NA
FALSE,NA,"dextromethorphan hydrobromide and guaifenesin and menthol",3,2,"active",2005-03-30,NA,NA
FALSE,NA,"avobenzone and homosalate and octinoxate and octisalate and oxybenzone",9,2,"active",2005-04-01,NA,NA
FALSE,NA,"cilazapril (cilazapril monohydrate)",17,1,"active",2005-04-01,NA,NA
FALSE,NA,"octinoxate and oxybenzone and titanium dioxide and zinc oxide",1,1,"active",2005-04-01,NA,NA
FALSE,NA,"octinoxate and titanium dioxide and zinc oxide",12,4,"active",2005-04-01,NA,NA
FALSE,NA,"avobenzone and ensulizole and octocrylene and oxybenzone",3,2,"active",2005-05-04,NA,NA
FALSE,NA,"avobenzone and octocrylene and oxybenzone and titanium dioxide",3,1,"active",2005-05-04,NA,NA
FALSE,NA,"oxybenzone and padimate o",3,1,"active",2005-05-15,NA,NA
FALSE,NA,"rabies vaccine inactivated (purified chick embryo cell culture)",1,1,"active",2005-05-16,NA,NA
FALSE,NA,"bacitracin zinc and gramicidin and lidocaine and polymyxin b (polymyxin b sulfate)",1,1,"active",2005-05-24,NA,NA
FALSE,NA,"cannabidiol (cannabis sativa extract) and delta-9-tetrahydrocannabinol (cannabis sativa extract)",1,1,"active",2005-06-22,NA,NA
FALSE,NA,"lutropin alfa",1,1,"active",2005-06-28,NA,NA
FALSE,NA,"hydroquinone and octinoxate and oxybenzone",1,1,"active",2005-07-13,NA,NA
FALSE,NA,"erlotinib (erlotinib hydrochloride)",8,1,"active",2005-07-19,NA,NA
FALSE,NA,"docosanol",1,1,"active",2005-08-15,NA,NA
FALSE,NA,"lamivudine and NA",6,1,"active",2005-08-17,NA,NA
FALSE,NA,"octinoxate and octocrylene and titanium dioxide",4,3,"active",2005-09-07,NA,NA
FALSE,NA,"insulin aspart and insulin aspart protamine",1,1,"active",2005-09-12,NA,NA
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide and guaifenesin and pseudoephedrine hydrochloride",3,1,"active",2005-09-23,NA,NA
FALSE,NA,"dextromethorphan hydrobromide and guaifenesin and menthol and pseudoephedrine hydrochloride",1,1,"active",2005-09-30,NA,NA
FALSE,NA,"guaifenesin and menthol",4,3,"active",2005-09-30,NA,NA
FALSE,NA,"eflornithine hydrochloride",1,1,"active",2005-11-01,NA,NA
FALSE,NA,"bevacizumab",1,1,"active",2005-11-02,NA,NA
FALSE,NA,"hepatitis a vaccine, inactivated and salmonella typhi vi capsular polysaccharide vaccine",1,1,"active",2005-11-09,NA,NA
FALSE,NA,"nitric oxide",5,1,"active",2005-11-23,NA,NA
FALSE,NA,"tipranavir",1,1,"active",2005-12-01,NA,NA
FALSE,NA,"triptorelin (triptorelin pamoate)",3,1,"active",2005-12-15,NA,NA
FALSE,NA,"etanercept",3,1,"active",2005-12-21,NA,NA
FALSE,NA,"amlodipine and atorvastatin",28,1,"active",2005-12-23,NA,NA
FALSE,NA,"lactic acid and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2005-12-24,NA,NA
FALSE,NA,"pegvisomant",5,1,"active",2006-01-24,NA,NA
FALSE,NA,"avobenzone and octisalate and octocrylene and oxybenzone and terephthalylidene dicamphor sulfonic acid and titanium dioxide",2,1,"active",2006-02-15,NA,NA
FALSE,NA,"aluminum hydroxide and magnesium hydroxide and simethicone",1,1,"active",2006-02-16,NA,NA
FALSE,NA,"aluminum hydroxide and magnesium hydroxide (dried aluminum hydroxide gel) and simethicone",1,1,"active",2006-02-16,NA,NA
FALSE,NA,"calcium chloride and dextrose anhydrous and lactic acid and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2006-02-21,NA,NA
FALSE,NA,"insulin isophane injection pork",1,1,"active",2006-04-01,NA,NA
FALSE,NA,"insulin pork",1,1,"active",2006-04-01,NA,NA
FALSE,NA,"trospium chloride",1,1,"active",2006-04-04,NA,NA
FALSE,NA,"darifenacin (darifenacin hydrobromide)",2,1,"active",2006-04-06,NA,NA
FALSE,NA,"emtricitabine and tenofovir disoproxil fumarate",1,1,"active",2006-04-06,NA,NA
FALSE,NA,"timolol and travoprost",1,1,"active",2006-04-11,NA,NA
FALSE,NA,"adefovir dipivoxil",2,1,"active",2006-04-18,NA,NA
FALSE,NA,"ensulizole and homosalate and octinoxate and octocrylene and zinc oxide",1,1,"active",2006-06-01,NA,NA
FALSE,NA,"acetaminophen and doxylamine and phenylephrine",1,1,"active",2006-06-11,NA,NA
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and doxylamine",5,3,"active",2006-06-12,NA,NA
FALSE,NA,"midodrine hydrochloride",2,1,"active",2006-06-13,NA,NA
FALSE,NA,"acetaminophen and caffeine and pyrilamine maleate",3,1,"active",2006-06-22,NA,NA
FALSE,NA,"sunitinib (sunitinib malate)",3,1,"active",2006-06-22,NA,NA
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and phenylephrine",10,5,"active",2006-06-26,NA,NA
FALSE,NA,"dextromethorphan hydrobromide and phenylephrine",4,3,"active",2006-07-10,NA,NA
FALSE,NA,"acetaminophen and chlorpheniramine maleate and dextromethorphan hydrobromide and phenylephrine",5,1,"active",2006-07-24,NA,NA
FALSE,NA,"sorafenib (sorafenib tosylate)",1,1,"active",2006-07-31,NA,NA
FALSE,NA,"abatacept",2,2,"active",2006-08-08,NA,NA
FALSE,NA,"acetaminophen and menthol",1,1,"active",2006-08-09,NA,NA
FALSE,NA,"recombinant human papillomavirus type 11 l1 protein and recombinant human papillomavirus type 16 l1 protein and recombinant human papillomavirus type 18 l1 protein and recombinant human papillomavirus type 6 l1 protein",1,1,"active",2006-08-16,NA,NA
FALSE,NA,"cilazapril (cilazapril monohydrate) and hydrochlorothiazide",2,1,"active",2006-08-23,NA,NA
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and diphenhydramine hydrochloride",3,1,"active",2006-08-31,NA,NA
FALSE,NA,"acetaminophen and guaifenesin and phenylephrine",2,1,"inactive",2006-08-31,NA,NA
FALSE,NA,"isopropyl myristate",1,1,"active",2006-09-01,NA,NA
FALSE,NA,"trypan blue",1,1,"active",2006-09-06,NA,NA
FALSE,NA,"entecavir",4,1,"active",2006-09-12,NA,NA
FALSE,NA,"rasagiline (rasagiline mesylate)",6,1,"active",2006-09-14,NA,NA
FALSE,NA,"hydroxyethyl starch 130/0.4",2,1,"active",2006-09-18,NA,NA
FALSE,NA,"antihemophilic factor (recombinant)",20,2,"active",2006-10-06,NA,NA
FALSE,NA,"human-bovine rotavirus reassortant type g1 and human-bovine rotavirus reassortant type g2 and human-bovine rotavirus reassortant type g3 and human-bovine rotavirus reassortant type g4 and human-bovine rotavirus reassortant type p1(8)",1,1,"active",2006-10-16,NA,NA
FALSE,NA,"meningococcal polysaccharide-diphtheria toxoid conjugate, group a and meningococcal polysaccharide-diphtheria toxoid conjugate, group c and meningococcal polysaccharide-diphtheria toxoid conjugate, group w 135 and meningococcal polysaccharide-diphtheria toxoid conjugate, group y",1,1,"active",2006-10-20,NA,NA
FALSE,NA,"desmopressin (desmopressin acetate)",5,1,"active",2006-11-02,NA,NA
FALSE,NA,"deferasirox",15,2,"active",2006-11-10,NA,NA
FALSE,NA,"ensulizole and octinoxate",4,1,"active",2006-11-13,NA,NA
FALSE,NA,"natalizumab",1,1,"active",2006-11-21,NA,NA
FALSE,NA,"idarubicin hydrochloride",3,1,"active",2006-11-25,NA,NA
FALSE,NA,"avobenzone and octinoxate and octisalate and oxybenzone",14,3,"active",2006-11-28,NA,NA
FALSE,NA,"tigecycline",2,1,"active",2006-11-30,NA,NA
FALSE,NA,"alglucosidase alfa",1,1,"active",2006-12-06,NA,NA
FALSE,NA,"lanthanum (lanthanum carbonate hydrate)",4,1,"active",2006-12-06,NA,NA
FALSE,NA,"telbivudine",1,1,"active",2006-12-14,NA,NA
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone",180,9,"active",2007-01-29,NA,NA
FALSE,NA,"homosalate and octinoxate and octisalate and oxybenzone",13,5,"active",2007-02-15,NA,NA
FALSE,NA,"lanreotide (lanreotide acetate)",3,1,"active",2007-02-22,NA,NA
FALSE,NA,"ceftriaxone (ceftriaxone sodium)",19,1,"active",2007-02-23,NA,NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and terephthalylidene dicamphor sulfonic acid and titanium dioxide",8,2,"active",2007-03-01,NA,NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene and titanium dioxide",3,1,"active",2007-03-01,NA,NA
FALSE,NA,"acetaminophen and dextromethorphan hydrobromide and guaifenesin and phenylephrine",4,2,"active",2007-03-06,NA,NA
FALSE,NA,"diphenhydramine hydrochloride and zinc acetate",2,2,"active",2007-03-09,NA,NA
FALSE,NA,"inactivated poliomyelitis vaccine (v.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (v.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (v.c.o.) type 3 saukett",1,1,"active",2007-03-22,NA,NA
FALSE,NA,"hexylresorcinol and l-menthol",1,1,"active",2007-03-23,NA,NA
FALSE,NA,"avobenzone and octisalate and octocrylene and oxybenzone",13,4,"active",2007-03-27,NA,NA
FALSE,NA,"avobenzone and homosalate and octisalate and oxybenzone and titanium dioxide",4,1,"active",2007-03-30,NA,NA
FALSE,NA,"dasatinib (dasatinib monohydrate)",6,1,"active",2007-04-13,NA,NA
FALSE,NA,"coagulation factor ix (recombinant)",5,1,"active",2007-04-14,NA,NA
FALSE,NA,"octinoxate and octocrylene and oxybenzone and sulisobenzone and titanium dioxide",2,1,"active",2007-05-05,NA,NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and pertactin and pertussis toxoid and tetanus toxoid",1,1,"active",2007-05-29,NA,NA
FALSE,NA,"dyclonine hydrochloride and menthol",1,1,"active",2007-05-31,NA,NA
FALSE,NA,"posaconazole",3,3,"active",2007-06-06,NA,NA
FALSE,NA,"oxaliplatin",8,1,"active",2007-07-17,NA,NA
FALSE,NA,"ranibizumab",2,1,"active",2007-07-26,NA,NA
FALSE,NA,"acamprosate calcium",1,1,"active",2007-07-30,NA,NA
FALSE,NA,"idursulfase",1,1,"active",2007-08-01,NA,NA
FALSE,NA,"sodium oxybate",1,1,"active",2007-08-03,NA,NA
FALSE,NA,"alemtuzumab",2,1,"active",2007-09-07,NA,NA
FALSE,NA,"micafungin sodium",2,1,"active",2007-09-18,NA,NA
FALSE,NA,"aprepitant",3,2,"active",2007-09-24,NA,NA
FALSE,NA,"maraviroc",2,1,"active",2007-09-26,NA,NA
FALSE,NA,"paliperidone",3,1,"active",2007-10-02,NA,NA
FALSE,NA,"efavirenz and emtricitabine and tenofovir disoproxil fumarate",1,1,"active",2007-10-23,NA,NA
FALSE,NA,"calcium chloride and dextrose anhydrous and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2007-10-31,NA,NA
FALSE,NA,"calcium chloride and magnesium chloride and sodium bicarbonate and sodium chloride",1,1,"active",2007-10-31,NA,NA
FALSE,NA,"piperacillin (piperacillin sodium) and tazobactam (tazobactam sodium)",19,1,"active",2007-11-05,NA,NA
FALSE,NA,"gemcitabine (gemcitabine hydrochloride)",14,2,"active",2007-11-20,NA,NA
FALSE,NA,"aliskiren (aliskiren fumarate)",2,1,"active",2007-11-26,NA,NA
FALSE,NA,"raltegravir (raltegravir potassium)",3,2,"active",2007-11-28,NA,NA
FALSE,NA,"daptomycin",1,1,"active",2007-12-03,NA,NA
FALSE,NA,"chlorhexidine and lidocaine hydrochloride (lidocaine hydrochloride monohydrate)",1,1,"active",2007-12-06,NA,NA
FALSE,NA,"frovatriptan (frovatriptan succinate)",2,1,"active",2008-01-04,NA,NA
FALSE,NA,"ziprasidone (ziprasidone hydrochloride monohydrate)",4,1,"active",2008-01-04,NA,NA
FALSE,NA,"temsirolimus",1,1,"active",2008-01-11,NA,NA
FALSE,NA,"nelarabine",1,1,"active",2008-01-17,NA,NA
FALSE,NA,"desmopressin acetate (desmopressin acetate trihydrate)",2,1,"active",2008-01-23,NA,NA
FALSE,NA,"lenalidomide",6,1,"active",2008-02-19,NA,NA
FALSE,NA,"phenobarbital sodium",2,1,"active",2008-02-29,NA,NA
FALSE,NA,"polyvinyl alcohol and povidone and tetrahydrozoline hydrochloride",1,1,"active",2008-03-26,NA,NA
FALSE,NA,"etravirine",3,1,"active",2008-03-27,NA,NA
FALSE,NA,"avobenzone and homosalate and octisalate and oxybenzone",18,3,"active",2008-04-03,NA,NA
FALSE,NA,"calcium (calcium carbonate) and etidronate disodium",2,2,"active",2008-04-10,NA,NA
FALSE,NA,"ondansetron (ondansetron hydrochloride)",10,1,"active",2008-04-23,NA,NA
FALSE,NA,"carbidopa and entacapone and levodopa",5,1,"active",2008-04-28,NA,NA
FALSE,NA,"antihemophilic factor (human) and human plasma proteins and von willebrand factor (human)",2,1,"active",2008-04-29,NA,NA
FALSE,NA,"methylnaltrexone bromide",1,1,"active",2008-05-07,NA,NA
FALSE,NA,"panitumumab",2,1,"active",2008-05-27,NA,NA
FALSE,NA,"measles virus vaccine live attenuated and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and varicella-zoster virus vaccine live attenuated (oka/merck strain)",1,1,"active",2008-06-04,NA,NA
FALSE,NA,"penicillin g benzathine",1,1,"active",2008-06-11,NA,NA
FALSE,NA,"rho d immune globulin human",3,1,"active",2008-06-16,NA,NA
FALSE,NA,"ambrisentan",2,1,"active",2008-06-24,NA,NA
FALSE,NA,"estradiol and levonorgestrel",1,1,"active",2008-06-25,NA,NA
FALSE,NA,"coagulation factor ii (human) and coagulation factor ix (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s",4,2,"active",2008-07-08,NA,NA
FALSE,NA,"homosalate and meradimate and octinoxate and octisalate and oxybenzone",2,1,"active",2008-07-22,NA,NA
FALSE,NA,"octinoxate and octisalate",5,2,"active",2008-07-24,NA,NA
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene",14,4,"active",2008-08-01,NA,NA
FALSE,NA,"avobenzone and octinoxate and octisalate and octocrylene and padimate o",2,2,"active",2008-08-01,NA,NA
FALSE,NA,"avobenzone and octinoxate and octisalate and padimate o",1,1,"active",2008-08-01,NA,NA
FALSE,NA,"menthol and trolamine salicylate and NA",1,1,"active",2008-09-15,NA,NA
FALSE,NA,"insulin glulisine (recombinant dna origin)",3,1,"active",2008-09-22,NA,NA
FALSE,NA,"nilotinib (nilotinib hydrochloride monohydrate)",2,1,"active",2008-09-30,NA,NA
FALSE,NA,"drospirenone and estradiol",1,1,"active",2008-10-20,NA,NA
FALSE,NA,"cetuximab",1,1,"active",2008-10-28,NA,NA
FALSE,NA,"avobenzone and octinoxate and octocrylene",10,4,"active",2008-12-04,NA,NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and haemophilus influenzae type b-prp and hepatitis b surface antigen (recombinant) and inactivated poliovirus type i and inactivated poliovirus type ii and inactivated poliovirus type iii and pertactin and pertussis toxoid and tetanus toxoid and tetanus toxoid adsorbed",1,1,"active",2008-12-04,NA,NA
FALSE,NA,"polyethylene glycol 3350",11,2,"active",2008-12-10,NA,NA
FALSE,NA,"rotavirus vaccine (rix4414 strain), live, oral, attenuated (human)",1,1,"active",2008-12-16,NA,NA
FALSE,NA,"ustekinumab",3,1,"active",2009-01-05,NA,NA
FALSE,NA,"diphenhydramine citrate",1,1,"active",2009-01-20,NA,NA
FALSE,NA,"octinoxate and octisalate and octocrylene and oxybenzone and titanium dioxide",1,1,"active",2009-01-21,NA,NA
FALSE,NA,"bacitracin zinc and gramicidin and lidocaine and polymyxin b sulfate",1,1,"active",2009-01-23,NA,NA
FALSE,NA,"moroctocog alfa",7,2,"active",2009-01-23,NA,NA
FALSE,NA,"betamethasone (base) and calcipotriol (calcipotriol monohydrate)",2,2,"active",2009-01-28,NA,NA
FALSE,NA,"ensulizole and octinoxate and octocrylene",1,1,"active",2009-02-02,NA,NA
FALSE,NA,"antazoline phosphate and naphazoline hydrochloride",1,1,"active",2009-02-09,NA,NA
