"mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_product_name","Health_Canada_description"
"02396335","MAR-ALLOPURINOL (allopurinol 200 mg oral tablet) MARCAN PHARMACEUTICALS INC","02396335","MAR-ALLOPURINOL",""
"02396343","MAR-ALLOPURINOL (allopurinol 300 mg oral tablet) MARCAN PHARMACEUTICALS INC","02396343","MAR-ALLOPURINOL",""
"02402769","APO-ALLOPURINOL (allopurinol 100 mg oral tablet) APOTEX INC","02402769","APO-ALLOPURINOL",""
"02402777","APO-ALLOPURINOL (allopurinol 200 mg oral tablet) APOTEX INC","02402777","APO-ALLOPURINOL",""
"02402785","APO-ALLOPURINOL (allopurinol 300 mg oral tablet) APOTEX INC","02402785","APO-ALLOPURINOL",""
"02421593","JAMP-ALLOPURINOL (allopurinol 100 mg oral tablet) JAMP PHARMA CORPORATION","02421593","JAMP-ALLOPURINOL",""
"02421607","JAMP-ALLOPURINOL (allopurinol 200 mg oral tablet) JAMP PHARMA CORPORATION","02421607","JAMP-ALLOPURINOL",""
"02421615","JAMP-ALLOPURINOL (allopurinol 300 mg oral tablet) JAMP PHARMA CORPORATION","02421615","JAMP-ALLOPURINOL",""
"00294322","ALLOPURINOL (allopurinol 300 mg oral tablet) APOTEX INC","00294322","ALLOPURINOL",""
"00548359","XANAX (alprazolam 0.25 mg oral tablet) PFIZER CANADA INC","00548359","XANAX",""
"00548367","XANAX TAB 0.5MG (alprazolam 0.5 mg oral tablet) PFIZER CANADA INC","00548367","XANAX TAB 0.5MG",""
"00865397","APO-ALPRAZ (alprazolam 0.25 mg oral tablet) APOTEX INC","00865397","APO-ALPRAZ",""
"00865400","APO-ALPRAZ (alprazolam 0.5 mg oral tablet) APOTEX INC","00865400","APO-ALPRAZ",""
"01913484","TEVA-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) TEVA CANADA LIMITED","01913484","TEVA-ALPRAZOLAM",""
"01913492","TEVA-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) TEVA CANADA LIMITED","01913492","TEVA-ALPRAZOLAM",""
"01908189","ALPRAZOLAM-0.25 (alprazolam 0.25 mg oral tablet) PRO DOC LIMITEE","01908189","ALPRAZOLAM-0.25",""
"01908170","ALPRAZOLAM-0.5 (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE","01908170","ALPRAZOLAM-0.5",""
"00723770","XANAX TAB 1MG (alprazolam 1 mg oral tablet) PFIZER CANADA INC","00723770","XANAX TAB 1MG",""
"00813958","XANAX TS (alprazolam 2 mg oral tablet) PFIZER CANADA INC","00813958","XANAX TS",""
"02137534","MYLAN-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02137534","MYLAN-ALPRAZOLAM",""
"02137542","MYLAN-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02137542","MYLAN-ALPRAZOLAM",""
"02229814","MYLAN-ALPRAZOLAM (alprazolam 2 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02229814","MYLAN-ALPRAZOLAM",""
"02243611","APO-ALPRAZ (alprazolam 1 mg oral tablet) APOTEX INC","02243611","APO-ALPRAZ",""
"02243612","APO-ALPRAZ TS (alprazolam 2 mg oral tablet) APOTEX INC","02243612","APO-ALPRAZ TS",""
"02248706","ALPRAZOLAM (alprazolam 1 mg oral tablet) PRO DOC LIMITEE","02248706","ALPRAZOLAM",""
"02349191","ALPRAZOLAM (alprazolam 0.25 mg oral tablet) SANIS HEALTH INC","02349191","ALPRAZOLAM",""
"02349205","ALPRAZOLAM (alprazolam 0.5 mg oral tablet) SANIS HEALTH INC","02349205","ALPRAZOLAM",""
"02400111","JAMP-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) JAMP PHARMA CORPORATION","02400111","JAMP-ALPRAZOLAM",""
"02400138","JAMP-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) JAMP PHARMA CORPORATION","02400138","JAMP-ALPRAZOLAM",""
"02400146","JAMP-ALPRAZOLAM (alprazolam 1 mg oral tablet) JAMP PHARMA CORPORATION","02400146","JAMP-ALPRAZOLAM",""
"02400154","JAMP-ALPRAZOLAM (alprazolam 2 mg oral tablet) JAMP PHARMA CORPORATION","02400154","JAMP-ALPRAZOLAM",""
"02404877","RIVA-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) LABORATOIRE RIVA INC","02404877","RIVA-ALPRAZOLAM",""
"02404885","RIVA-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) LABORATOIRE RIVA INC","02404885","RIVA-ALPRAZOLAM",""
"02404893","RIVA-ALPRAZOLAM (alprazolam 1 mg oral tablet) LABORATOIRE RIVA INC","02404893","RIVA-ALPRAZOLAM",""
"02404907","RIVA-ALPRAZOLAM (alprazolam 2 mg oral tablet) LABORATOIRE RIVA INC","02404907","RIVA-ALPRAZOLAM",""
"02417634","NAT-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) NATCO PHARMA (CANADA) INC","02417634","NAT-ALPRAZOLAM",""
"02417642","NAT-ALPRAZOLAM (alprazolam 0.5 mg oral tablet) NATCO PHARMA (CANADA) INC","02417642","NAT-ALPRAZOLAM",""
"02417650","NAT-ALPRAZOLAM (alprazolam 1 mg oral tablet) NATCO PHARMA (CANADA) INC","02417650","NAT-ALPRAZOLAM",""
"02417669","NAT-ALPRAZOLAM (alprazolam 2 mg oral tablet) NATCO PHARMA (CANADA) INC","02417669","NAT-ALPRAZOLAM",""
"02229813","MYLAN-ALPRAZOLAM (alprazolam 1 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02229813","MYLAN-ALPRAZOLAM",""
"02239835","TEVA-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) TEVA CANADA LIMITED","02239835","TEVA-AMIODARONE",""
"02240604","MYLAN-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02240604","MYLAN-AMIODARONE",""
"700076","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) SANDOZ CANADA INCORPORATED","02242325","AMIODARONE HYDROCHLORIDE FOR INJECTION",""
"700077","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 450 mg per 9 mL solution for injection vial) SANDOZ CANADA INCORPORATED","02242325","AMIODARONE HYDROCHLORIDE FOR INJECTION",""
"700078","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 900 mg per 18 mL solution for injection vial) SANDOZ CANADA INCORPORATED","02242325","AMIODARONE HYDROCHLORIDE FOR INJECTION",""
"02242472","PMS-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) PHARMASCIENCE INC","02242472","PMS-AMIODARONE",""
"02243836","SANDOZ AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) SANDOZ CANADA INCORPORATED","02243836","SANDOZ AMIODARONE",""
"02245248","AMIODARONE HYDROCHLORIDE INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) FRESENIUS KABI CANADA LTD","02245248","AMIODARONE HYDROCHLORIDE INJECTION",""
"700088","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","02245696","AMIODARONE HYDROCHLORIDE FOR INJECTION","WITH PRESERVATIVE"
"700089","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 300 mg per 6 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","02245696","AMIODARONE HYDROCHLORIDE FOR INJECTION","WITH PRESERVATIVE"
"02246194","APO-AMIODARONE TABLETS (amiodarone hydrochloride 200 mg oral tablet) APOTEX INC","02246194","APO-AMIODARONE TABLETS",""
"02247217","RIVA-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) LABORATOIRE RIVA INC","02247217","RIVA-AMIODARONE",""
"02292173","PMS-AMIODARONE (amiodarone hydrochloride 100 mg oral tablet) PHARMASCIENCE INC","02292173","PMS-AMIODARONE",""
"02309661","PRO-AMIODARONE - 200 (amiodarone hydrochloride 200 mg oral tablet) PRO DOC LIMITEE","02309661","PRO-AMIODARONE - 200",""
"02364336","AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) SANIS HEALTH INC","02364336","AMIODARONE",""
"02374684","AMIODARONE SYRINGE (amiodarone hydrochloride 150 mg per 3 mL solution for injection syringe) SANDOZ CANADA INCORPORATED","02374684","AMIODARONE SYRINGE","SINGLE DOSE PRE-FILLED SYRINGE, 150MG/3ML"
"02385465","AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385465","AMIODARONE",""
"02246331","DOM-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) DOMINION PHARMACAL","02246331","DOM-AMIODARONE",""
"700164","AMIODARONE FOR INJECTION 50MG/ML (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) TEVA CANADA LIMITED","02246953","AMIODARONE FOR INJECTION 50MG/ML",""
"700165","AMIODARONE FOR INJECTION 50MG/ML (amiodarone hydrochloride 900 mg per 18 mL solution for injection vial) TEVA CANADA LIMITED","02246953","AMIODARONE FOR INJECTION 50MG/ML",""
"00335053","ELAVIL (amitriptyline hydrochloride 10 mg oral tablet) AA PHARMA INC","00335053","ELAVIL",""
"00335061","ELAVIL (amitriptyline hydrochloride 25 mg oral tablet) AA PHARMA INC","00335061","ELAVIL",""
"00335088","ELAVIL (amitriptyline hydrochloride 50 mg oral tablet) AA PHARMA INC","00335088","ELAVIL",""
"00371009","AMITRIPTYLINE-25 (amitriptyline hydrochloride 25 mg oral tablet) PRO DOC LIMITEE","00371009","AMITRIPTYLINE-25",""
"00370991","AMITRIPTYLINE-10 (amitriptyline hydrochloride 10 mg oral tablet) PRO DOC LIMITEE","00370991","AMITRIPTYLINE-10",""
"00456349","AMITRIPTYLINE-50 (amitriptyline hydrochloride 50 mg oral tablet) PRO DOC LIMITEE","00456349","AMITRIPTYLINE-50",""
"00754129","ELAVIL (amitriptyline hydrochloride 75 mg oral tablet) AA PHARMA INC","00754129","ELAVIL",""
"00654515","PMS-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) PHARMASCIENCE INC","00654515","PMS-AMITRIPTYLINE",""
"00654523","PMS-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) PHARMASCIENCE INC","00654523","PMS-AMITRIPTYLINE",""
"00654507","PMS-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) PHARMASCIENCE INC","00654507","PMS-AMITRIPTYLINE",""
"02326043","TEVA-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) TEVA CANADA LIMITED","02326043","TEVA-AMITRIPTYLINE",""
"02326051","TEVA-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) TEVA CANADA LIMITED","02326051","TEVA-AMITRIPTYLINE",""
"02326078","TEVA-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) TEVA CANADA LIMITED","02326078","TEVA-AMITRIPTYLINE",""
"02403137","APO-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) APOTEX INC","02403137","APO-AMITRIPTYLINE",""
"02403145","APO-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) APOTEX INC","02403145","APO-AMITRIPTYLINE",""
"02403153","APO-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) APOTEX INC","02403153","APO-AMITRIPTYLINE",""
"02403161","APO-AMITRIPTYLINE (amitriptyline hydrochloride 75 mg oral tablet) APOTEX INC","02403161","APO-AMITRIPTYLINE",""
"02429861","MAR-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) MARCAN PHARMACEUTICALS INC","02429861","MAR-AMITRIPTYLINE",""
"02429888","MAR-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) MARCAN PHARMACEUTICALS INC","02429888","MAR-AMITRIPTYLINE",""
"02429896","MAR-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) MARCAN PHARMACEUTICALS INC","02429896","MAR-AMITRIPTYLINE",""
"02429918","MAR-AMITRIPTYLINE (amitriptyline hydrochloride 75 mg oral tablet) MARCAN PHARMACEUTICALS INC","02429918","MAR-AMITRIPTYLINE",""
"02435527","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 10 mg oral tablet) JAMP PHARMA CORPORATION","02435527","JAMP-AMITRIPTYLINE TABLETS",""
"02435535","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 25 mg oral tablet) JAMP PHARMA CORPORATION","02435535","JAMP-AMITRIPTYLINE TABLETS",""
"02435543","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 50 mg oral tablet) JAMP PHARMA CORPORATION","02435543","JAMP-AMITRIPTYLINE TABLETS",""
"02435551","JAMP-AMITRIPTYLINE TABLETS (amitriptyline hydrochloride 75 mg oral tablet) JAMP PHARMA CORPORATION","02435551","JAMP-AMITRIPTYLINE TABLETS",""
"02451786","AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02451786","AMITRIPTYLINE",""
"02451794","AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02451794","AMITRIPTYLINE",""
"02451808","AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02451808","AMITRIPTYLINE",""
"00271152","LEVATE (amitriptyline hydrochloride 50 mg oral tablet) BIOMED PHARMA","00271152","LEVATE",""
"00293911","LEVATE (amitriptyline hydrochloride 10 mg oral tablet) BIOMED PHARMA","00293911","LEVATE",""
"00306320","LEVATE (amitriptyline hydrochloride 25 mg oral tablet) BIOMED PHARMA","00306320","LEVATE",""
"00405612","LEVATE (amitriptyline hydrochloride 75 mg oral tablet) BIOMED PHARMA","00405612","LEVATE",""
"00037427","NOVO-TRIPTYN TAB 50MG (amitriptyline hydrochloride 50 mg oral tablet) NOVOPHARM LIMITED","00037427","NOVO-TRIPTYN TAB 50MG",""
"00037419","NOVO-TRIPTYN TAB 25MG (amitriptyline hydrochloride 25 mg oral tablet) NOVOPHARM LIMITED","00037419","NOVO-TRIPTYN TAB 25MG",""
"00037400","NOVO-TRIPTYN TAB 10MG (amitriptyline hydrochloride 10 mg oral tablet) NOVOPHARM LIMITED","00037400","NOVO-TRIPTYN TAB 10MG",""
"02247166","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) BIOMED PHARMA","02247166","BIO-AMITRIPTYLINE",""
"02247167","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) BIOMED PHARMA","02247167","BIO-AMITRIPTYLINE",""
"02247168","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) BIOMED PHARMA","02247168","BIO-AMITRIPTYLINE",""
"00878928","NORVASC TAB 5MG (amlodipine (amlodipine besylate) 5 mg oral tablet) PFIZER CANADA INC","00878928","NORVASC TAB 5MG",""
"00878936","NORVASC TAB 10MG (amlodipine (amlodipine besylate) 10 mg oral tablet) PFIZER CANADA INC","00878936","NORVASC TAB 10MG",""
"02250497","TEVA-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) TEVA CANADA LIMITED","02250497","TEVA-AMLODIPINE",""
"02250500","TEVA-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) TEVA CANADA LIMITED","02250500","TEVA-AMLODIPINE",""
"02272113","MYLAN-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02272113","MYLAN-AMLODIPINE",""
"02272121","MYLAN-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC","02272121","MYLAN-AMLODIPINE",""
"02273373","APO-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) APOTEX INC","02273373","APO-AMLODIPINE",""
"02273381","APO-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) APOTEX INC","02273381","APO-AMLODIPINE",""
"02280132","GD-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) GENMED A DIVISION OF PFIZER CANADA INC","02280132","GD-AMLODIPINE",""
"02280140","GD-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) GENMED A DIVISION OF PFIZER CANADA INC","02280140","GD-AMLODIPINE",""
"02284065","PMS-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) PHARMASCIENCE INC","02284065","PMS-AMLODIPINE",""
"02284073","PMS-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) PHARMASCIENCE INC","02284073","PMS-AMLODIPINE",""
"02284383","SANDOZ AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) SANDOZ CANADA INCORPORATED","02284383","SANDOZ AMLODIPINE",""
"02284391","SANDOZ AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) SANDOZ CANADA INCORPORATED","02284391","SANDOZ AMLODIPINE",""
"02295148","PMS-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) PHARMASCIENCE INC","02295148","PMS-AMLODIPINE",""
"02297477","ACT AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) ACTAVIS PHARMA COMPANY","02297477","ACT AMLODIPINE",""
"02297485","ACT AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) ACTAVIS PHARMA COMPANY","02297485","ACT AMLODIPINE",""
"02297493","ACT AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) ACTAVIS PHARMA COMPANY","02297493","ACT AMLODIPINE",""
"02321858","RAN-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02321858","RAN-AMLODIPINE",""
"02321866","RAN-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02321866","RAN-AMLODIPINE",""
"02326795","AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) PRO DOC LIMITEE","02326795","AMLODIPINE",""
"02326809","AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) PRO DOC LIMITEE","02326809","AMLODIPINE",""
"02326817","AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) PRO DOC LIMITEE","02326817","AMLODIPINE",""
"02326825","DOM-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) DOMINION PHARMACAL","02326825","DOM-AMLODIPINE",""
"02326833","DOM-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) DOMINION PHARMACAL","02326833","DOM-AMLODIPINE",""
"02326841","DOM-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) DOMINION PHARMACAL","02326841","DOM-AMLODIPINE",""
"02330474","SANDOZ AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) SANDOZ CANADA INCORPORATED","02330474","SANDOZ AMLODIPINE",""
"02331284","AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) SANIS HEALTH INC","02331284","AMLODIPINE",""
"02331292","AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) SANIS HEALTH INC","02331292","AMLODIPINE",""
"02331489","RIVA-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) LABORATOIRE RIVA INC","02331489","RIVA-AMLODIPINE",""
"02331497","RIVA-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) LABORATOIRE RIVA INC","02331497","RIVA-AMLODIPINE",""
"02331500","RIVA-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) LABORATOIRE RIVA INC","02331500","RIVA-AMLODIPINE",""
"02357186","JAMP-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) JAMP PHARMA CORPORATION","02357186","JAMP-AMLODIPINE",""
"02357208","JAMP-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) JAMP PHARMA CORPORATION","02357208","JAMP-AMLODIPINE",""
"02357712","SEPTA-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) SEPTA PHARMACEUTICALS INC","02357712","SEPTA-AMLODIPINE",""
"02357720","SEPTA-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) SEPTA PHARMACEUTICALS INC","02357720","SEPTA-AMLODIPINE",""
"02362651","MINT-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) MINT PHARMACEUTICALS INC","02362651","MINT-AMLODIPINE",""
"02362678","MINT-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) MINT PHARMACEUTICALS INC","02362678","MINT-AMLODIPINE",""
"02371707","MAR-AMLODIPINE TABLETS (amlodipine (amlodipine besylate) 2.5 mg oral tablet) MARCAN PHARMACEUTICALS INC","02371707","MAR-AMLODIPINE TABLETS",""
"02371715","MAR-AMLODIPINE TABLETS (amlodipine (amlodipine besylate) 5 mg oral tablet) MARCAN PHARMACEUTICALS INC","02371715","MAR-AMLODIPINE TABLETS",""
"02371723","MAR-AMLODIPINE TABLETS (amlodipine (amlodipine besylate) 10 mg oral tablet) MARCAN PHARMACEUTICALS INC","02371723","MAR-AMLODIPINE TABLETS",""
"02385783","AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385783","AMLODIPINE",""
"02385791","AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385791","AMLODIPINE",""
"02385805","AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC","02385805","AMLODIPINE",""
"02392127","BIO-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) BIOMED PHARMA","02392127","BIO-AMLODIPINE",""
"02392135","BIO-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) BIOMED PHARMA","02392135","BIO-AMLODIPINE",""
"02392143","BIO-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) BIOMED PHARMA","02392143","BIO-AMLODIPINE",""
"02397072","AURO-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) AURO PHARMA INC","02397072","AURO-AMLODIPINE",""
"02397080","AURO-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) AURO PHARMA INC","02397080","AURO-AMLODIPINE",""
"02426986","VAN-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) VANC PHARMACEUTICALS INC","02426986","VAN-AMLODIPINE",""
"02426994","VAN-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) VANC PHARMACEUTICALS INC","02426994","VAN-AMLODIPINE",""
"02429217","AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) JAMP PHARMA CORPORATION","02429217","AMLODIPINE",""
"02429225","AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) JAMP PHARMA CORPORATION","02429225","AMLODIPINE",""
"02280124","GD-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) GENMED A DIVISION OF PFIZER CANADA INC","02280124","GD-AMLODIPINE",""
"02357704","SEPTA-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) SEPTA PHARMACEUTICALS INC","02357704","SEPTA-AMLODIPINE",""
"02369230","AG-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) ANGITA PHARMA INC.","02369230","AG-AMLODIPINE",""
"02369249","AG-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) ANGITA PHARMA INC.","02369249","AG-AMLODIPINE",""
"02398877","RAN-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02398877","RAN-AMLODIPINE",""
"02357194","JAMP-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) JAMP PHARMA CORPORATION","02357194","JAMP-AMLODIPINE",""
"01916882","CLAVULIN 125 F ORAL SUS (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL and clavulanic acid (clavulanate potassium) 31.25 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC","01916882","CLAVULIN 125 F ORAL SUS",""
"01916858","CLAVULIN 500 F TAB (amoxicillin (amoxicillin trihydrate) 500 mg and clavulanic acid (clavulanate potassium) 125 mg oral tablet) GLAXOSMITHKLINE INC","01916858","CLAVULIN 500 F TAB",""
"01916874","CLAVULIN 250 F ORAL SUS (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL and clavulanic acid (clavulanate potassium) 62.5 mg per 5 mL oral suspension) GLAXOSMITHKLINE INC","01916874","CLAVULIN 250 F ORAL SUS",""
"02238829","CLAVULIN 875 (amoxicillin (amoxicillin trihydrate) 875 mg and clavulanic acid (clavulanate potassium) 125 mg oral tablet) GLAXOSMITHKLINE INC","02238829","CLAVULIN 875",""
