"DRUG_IDENTIFICATION_NUMBER","formal_description_ntp","ntp_code","formal_description_tm","tm_code"
"02326779","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02326809","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02326833","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02331284","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02331497","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02357194","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02357712","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02362651","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02369230","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02371715","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02385791","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02392135","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02397072","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02426986","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"02429217","amlodipine (amlodipine besylate) 5 mg oral tablet",9000547,"amlodipine",9000133
"00885886","amoxicillin 250 mg oral capsule",9000577,"amoxicillin",9000140
"00628115","amoxicillin 250 mg oral capsule",9000577,"amoxicillin",9000140
"00885894","amoxicillin 500 mg oral capsule",9000581,"amoxicillin",9000140
"00628123","amoxicillin 500 mg oral capsule",9000581,"amoxicillin",9000140
"00644315","amoxicillin 500 mg oral capsule",9000581,"amoxicillin",9000140
"00885908","amoxicillin 125 mg per 5 ml oral suspension",NA,"amoxicillin",9000140
"00885916","amoxicillin 250 mg per 5 ml oral suspension",NA,"amoxicillin",9000140
"00644331","amoxicillin 250 mg per 5 ml powder for oral solution",NA,"amoxicillin",9000140
"02230879","amoxicillin 125 mg per 5 ml powder for oral suspension",NA,"amoxicillin",9000140
"00628131","amoxicillin 125 mg per 5 ml powder for oral suspension",NA,"amoxicillin",9000140
"02230880","amoxicillin 250 mg per 5 ml powder for oral suspension",NA,"amoxicillin",9000140
"00628158","amoxicillin 250 mg per 5 ml powder for oral suspension",NA,"amoxicillin",9000140
"02248808","amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule",9000586,"amphetamine and dextroamphetamine",9000142
"02439239","amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule",9000586,"amphetamine and dextroamphetamine",9000142
"02248809","amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule",9000587,"amphetamine and dextroamphetamine",9000142
"02439247","amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule",9000587,"amphetamine and dextroamphetamine",9000142
"02248810","amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule",9000588,"amphetamine and dextroamphetamine",9000142
"02439255","amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule",9000588,"amphetamine and dextroamphetamine",9000142
"02248811","amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule",9000589,"amphetamine and dextroamphetamine",9000142
"02439263","amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule",9000589,"amphetamine and dextroamphetamine",9000142
"02248812","amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule",9000590,"amphetamine and dextroamphetamine",9000142
"02439271","amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule",9000590,"amphetamine and dextroamphetamine",9000142
"02248813","amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule",9000591,"amphetamine and dextroamphetamine",9000142
"02439298","amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule",9000591,"amphetamine and dextroamphetamine",9000142
"02420864","aripiprazole 300 mg per vial kit",9000696,"aripiprazole",9000169
"02420872","aripiprazole 400 mg per vial kit",9000698,"aripiprazole",9000169
"02322390","aripiprazole 10 mg oral tablet",9000691,"aripiprazole",9000169
"02322404","aripiprazole 15 mg oral tablet",9000692,"aripiprazole",9000169
"02322374","aripiprazole 2 mg oral tablet",9000693,"aripiprazole",9000169
"02322412","aripiprazole 20 mg oral tablet",9000694,"aripiprazole",9000169
"02322455","aripiprazole 30 mg oral tablet",9000695,"aripiprazole",9000169
"02322382","aripiprazole 5 mg oral tablet",9000700,"aripiprazole",9000169
"02420864","aripiprazole 300 mg per vial powder for prolonged-release suspension for injection",9000697,"aripiprazole",9000169
"02420872","aripiprazole 400 mg per vial powder for prolonged-release suspension for injection",9000699,"aripiprazole",9000169
"02039540","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02147432","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02171805","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02229468","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02237601","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02238318","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02242093","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02255553","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02267993","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02367572","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02368048","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02368668","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02371995","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02392186","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"00773697","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"00828793","atenolol 100 mg oral tablet",9000719,"atenolol",9000180
"02246581","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02247182","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02266660","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02277379","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02303647","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02326701","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02367556","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02368013","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02368633","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02371979","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02373963","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02392194","atenolol 25 mg oral tablet",9000720,"atenolol",9000180
"02039532","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02146894","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02171791","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02229467","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02237600","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02238316","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02242094","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02255545","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02267985","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02367564","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02368021","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02368641","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02371987","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02392178","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"00773689","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"00828807","atenolol 50 mg oral tablet",9000722,"atenolol",9000180
"02262800","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000723,"atomoxetine",9000182
"02314541","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000723,"atomoxetine",9000182
"02318024","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000723,"atomoxetine",9000182
"02381028","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000723,"atomoxetine",9000182
"02386410","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000723,"atomoxetine",9000182
"02396904","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000723,"atomoxetine",9000182
"02405962","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000723,"atomoxetine",9000182
"02445883","atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",9000723,"atomoxetine",9000182
"02279355","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000724,"atomoxetine",9000182
"02318083","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000724,"atomoxetine",9000182
"02362538","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000724,"atomoxetine",9000182
"02378981","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000724,"atomoxetine",9000182
"02386488","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",9000724,"atomoxetine",9000182
"02262819","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02314568","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02318032","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02378930","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02381036","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02386429","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02396912","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02405970","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02445905","atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",9000725,"atomoxetine",9000182
"02262827","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02314576","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02318040","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02378949","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02381044","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02386437","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02390485","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02396920","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02405989","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02445913","atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",9000726,"atomoxetine",9000182
"02262835","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02314584","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02318059","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02378957","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02381052","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02386445","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02390493","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02396939","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02405997","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02445948","atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",9000727,"atomoxetine",9000182
"02262843","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02314592","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02318067","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02378965","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02381060","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02386453","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02390515","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02396947","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02406004","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02445956","atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",9000728,"atomoxetine",9000182
"02279347","atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule",9000729,"atomoxetine",9000182
"02318075","atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule",9000729,"atomoxetine",9000182
"02362511","atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule",9000729,"atomoxetine",9000182
"02378973","atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule",9000729,"atomoxetine",9000182
"02386461","atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule",9000729,"atomoxetine",9000182
"02230711","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02288346","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02310899","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02313448","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02313707","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02324946","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02350297","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02355612","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02387891","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02391058","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02392933","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02399377","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02399482","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
"02407256","atorvastatin (atorvastatin calcium) 10 mg oral tablet",9000734,"atorvastatin",9000183
