"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code","en_display","fr_display"
"hydroxyzine hydrochloride 25 mg oral capsule",TRUE,3,FALSE,1986-12-31,9000255,NA,NA
"hydroxyzine hydrochloride 50 mg oral capsule",TRUE,3,FALSE,1986-12-31,9000256,NA,NA
"meperidine hydrochloride 10 mg per mL solution for injection",TRUE,1,FALSE,1986-12-31,9000257,NA,NA
"morphine hydrochloride 10 mg per mL syrup",TRUE,1,FALSE,1986-12-31,9000258,NA,NA
"morphine hydrochloride 20 mg per mL syrup",TRUE,1,FALSE,1986-12-31,9000259,NA,NA
"morphine sulfate 150 mg per 30 mL solution for injection vial",TRUE,1,FALSE,1986-12-31,9000260,NA,NA
"morphine sulfate 25 mg per mL solution for injection",TRUE,1,FALSE,1986-12-31,9000261,NA,NA
"morphine sulfate 30 mg per 30 mL solution for injection vial",TRUE,1,FALSE,1986-12-31,9000262,NA,NA
"morphine sulfate 50 mg oral tablet",TRUE,1,FALSE,1986-12-31,9000263,NA,NA
"morphine sulfate 50 mg per mL oral drops",TRUE,1,FALSE,1986-12-31,9000264,NA,NA
"propranolol hydrochloride 20 mg oral tablet",TRUE,2,FALSE,1986-12-31,9000265,NA,NA
"acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet",TRUE,3,FALSE,1987-12-31,9000266,NA,NA
"benztropine mesylate 1 mg oral tablet",TRUE,1,FALSE,1987-12-31,9000267,NA,NA
"doxycycline (doxycycline hyclate) 100 mg oral capsule",TRUE,5,FALSE,1987-12-31,9000268,NA,NA
"enalapril sodium 16 mg oral tablet",TRUE,9,FALSE,1987-12-31,9000269,NA,NA
"enalapril sodium 4 mg oral tablet",TRUE,9,FALSE,1987-12-31,9000270,NA,NA
"enalapril sodium 8 mg oral tablet",TRUE,9,FALSE,1987-12-31,9000271,NA,NA
"epinephrine 1 mg per 10 mL solution for injection syringe",TRUE,1,FALSE,1987-12-31,9000272,NA,NA
"ethinyl estradiol 30 mcg and ethinyl estradiol 30 mcg and ethinyl estradiol 40 mcg and levonorgestrel 125 mcg and levonorgestrel 50 mcg and levonorgestrel 75 mcg oral tablet",TRUE,2,TRUE,1987-12-31,9000273,NA,NA
"hydroxyzine hydrochloride 50 mg per 1 mL solution for injection vial",TRUE,1,FALSE,1987-12-31,9000274,NA,NA
"medroxyprogesterone acetate 10 mg oral tablet",TRUE,3,FALSE,1987-12-31,9000275,NA,NA
"meperidine (meperidine hydrochloride) 50 mg per mL solution for injection",TRUE,1,FALSE,1987-12-31,9000276,NA,NA
"meperidine (meperidine hydrochloride) 75 mg per mL solution for injection",TRUE,1,FALSE,1987-12-31,9000277,NA,NA
"metoprolol tartrate 5 mg per 5 mL solution for injection ampoule",TRUE,1,FALSE,1987-12-31,9000278,NA,NA
"metronidazole 500 mg per 100 mL solution for injection bag",TRUE,2,FALSE,1987-12-31,9000279,NA,NA
"morphine sulfate 10 mg per mL syrup",TRUE,1,FALSE,1987-12-31,9000280,NA,NA
"morphine sulfate 50 mg per mL solution for injection",TRUE,2,FALSE,1987-12-31,9000281,NA,NA
"ranitidine (ranitidine hydrochloride) 150 mg oral tablet",TRUE,19,FALSE,1987-12-31,9000282,NA,NA
"ranitidine (ranitidine hydrochloride) 300 mg oral tablet",TRUE,13,FALSE,1987-12-31,9000283,NA,NA
"sulfamethoxazole 40 mg per mL and trimethoprim 8 mg per mL oral suspension",TRUE,1,FALSE,1987-12-31,9000284,NA,NA
"atenolol 100 mg oral tablet",TRUE,16,FALSE,1988-12-31,9000285,NA,NA
"atenolol 50 mg oral tablet",TRUE,16,FALSE,1988-12-31,9000286,NA,NA
"betamethasone valerate 0.1 % cutaneous ointment",TRUE,1,FALSE,1988-12-31,9000287,NA,NA
"carbamazepine 200 mg prolonged-release oral tablet",TRUE,6,FALSE,1988-12-31,9000288,NA,NA
"carbamazepine 400 mg prolonged-release oral tablet",TRUE,6,FALSE,1988-12-31,9000289,NA,NA
"clotrimazole 1 % cutaneous cream",TRUE,5,FALSE,1988-12-31,9000290,NA,NA
"diltiazem hydrochloride 30 mg oral tablet",TRUE,2,FALSE,1988-12-31,9000291,NA,NA
"diltiazem hydrochloride 60 mg oral tablet",TRUE,2,FALSE,1988-12-31,9000292,NA,NA
"epinephrine 1 mg per 1 mL endotracheopulmonary instillation ampoule",TRUE,2,FALSE,1988-12-31,9000293,NA,NA
"epinephrine 1 mg per 1 mL solution for injection ampoule",TRUE,3,FALSE,1988-12-31,9000294,NA,NA
"erythromycin (erythromycin lactobionate) 1 g per vial powder for solution for injection",TRUE,1,FALSE,1988-12-31,9000295,NA,NA
"erythromycin (erythromycin lactobionate) 500 mg per vial powder for solution for injection",TRUE,1,FALSE,1988-12-31,9000296,NA,NA
"haloperidol 20 mg oral tablet",TRUE,1,FALSE,1988-12-31,9000297,NA,NA
"meperidine (meperidine hydrochloride) 100 mg per mL solution for injection",TRUE,1,FALSE,1988-12-31,9000298,NA,NA
"morphine sulfate 10 mg per 1 mL solution for injection ampoule",TRUE,2,FALSE,1988-12-31,9000299,NA,NA
"naproxen sodium 275 mg oral tablet",TRUE,5,FALSE,1988-12-31,9000300,NA,NA
"nifedipine 10 mg oral capsule",TRUE,2,FALSE,1988-12-31,9000301,NA,NA
"nitroglycerin 50 mg per 10 mL solution for injection vial",TRUE,2,FALSE,1988-12-31,9000302,NA,NA
"phenytoin sodium 100 mg per 2 mL solution for injection ampoule",TRUE,2,FALSE,1988-12-31,9000303,NA,NA
"phenytoin sodium 250 mg per 5 mL solution for injection ampoule",TRUE,2,FALSE,1988-12-31,9000304,NA,NA
"timolol maleate 10 mg oral tablet",TRUE,2,FALSE,1988-12-31,9000305,NA,NA
"timolol maleate 20 mg oral tablet",TRUE,2,FALSE,1988-12-31,9000306,NA,NA
"timolol maleate 5 mg oral tablet",TRUE,2,FALSE,1988-12-31,9000307,NA,NA
"timolol (timolol maleate) 0.25 % ophthalmic drops",TRUE,5,FALSE,1988-12-31,9000308,NA,NA
"triamcinolone acetonide 0.1 % cutaneous ointment",TRUE,2,FALSE,1988-12-31,9000309,NA,NA
"verapamil hydrochloride 240 mg prolonged-release oral tablet",TRUE,9,FALSE,1988-12-31,9000310,NA,NA
"clotrimazole 1 % vaginal cream",TRUE,4,FALSE,1989-12-31,9000311,NA,NA
"clotrimazole 2 % vaginal cream",TRUE,3,FALSE,1989-12-31,9000312,NA,NA
"dexamethasone phosphate (dexamethasone sodium phosphate) 1 mg per mL ophthalmic drops",TRUE,1,FALSE,1989-12-31,9000313,NA,NA
"dexamethasone phosphate (dexamethasone sodium phosphate) 1 mg per mL otic drops",TRUE,1,FALSE,1989-12-31,9000314,NA,NA
"dexamethasone phosphate (dexamethasone sodium phosphate) 20 mg per 5 mL solution for injection vial",TRUE,1,FALSE,1989-12-31,9000315,NA,NA
"diclofenac sodium 25 mg gastro-resistant tablet",TRUE,3,FALSE,1989-12-31,9000316,NA,NA
"diclofenac sodium 75 mg prolonged-release oral tablet",TRUE,7,FALSE,1989-12-31,9000317,NA,NA
"doxycycline (doxycycline hyclate) 100 mg oral tablet",TRUE,6,FALSE,1989-12-31,9000318,NA,NA
"fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule",TRUE,1,FALSE,1989-12-31,9000319,NA,NA
"fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial",TRUE,2,FALSE,1989-12-31,9000320,NA,NA
"fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule",TRUE,4,FALSE,1989-12-31,9000321,NA,NA
"fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule",TRUE,1,FALSE,1989-12-31,9000322,NA,NA
"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule",TRUE,3,FALSE,1989-12-31,9000323,NA,NA
"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial",TRUE,2,FALSE,1989-12-31,9000324,NA,NA
"fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule",TRUE,23,FALSE,1989-12-31,9000325,NA,NA
"haloperidol 5 mg per 1 mL solution for injection ampoule",TRUE,1,FALSE,1989-12-31,9000326,NA,NA
"hydromorphone hydrochloride 1 mg per mL oral liquid",TRUE,1,FALSE,1989-12-31,9000327,NA,NA
"hydromorphone hydrochloride 8 mg oral tablet",TRUE,4,FALSE,1989-12-31,9000328,NA,NA
"metoclopramide hydrochloride 10 mg oral tablet",TRUE,2,FALSE,1989-12-31,9000329,NA,NA
"metoclopramide hydrochloride 5 mg oral tablet",TRUE,2,FALSE,1989-12-31,9000330,NA,NA
"morphine sulfate 2 mg per 1 mL solution for injection ampoule",TRUE,1,FALSE,1989-12-31,9000331,NA,NA
"nifedipine 5 mg oral capsule",TRUE,2,FALSE,1989-12-31,9000332,NA,NA
"nitroglycerin 25 mg per 10 sq cm transdermal patch",TRUE,1,FALSE,1989-12-31,9000333,NA,NA
"nitroglycerin 50 mg per 20 sq cm transdermal patch",TRUE,1,FALSE,1989-12-31,9000334,NA,NA
"nystatin 100000 unit per mL oral suspension",TRUE,4,FALSE,1989-12-31,9000335,NA,NA
"omeprazole 20 mg gastro-resistant capsule",TRUE,13,FALSE,1989-12-31,9000336,NA,NA
"salbutamol 100 mcg per actuation pressurised inhalation",TRUE,1,FALSE,1989-12-31,9000337,NA,NA
"salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution 10 mL bottle",TRUE,4,FALSE,1989-12-31,9000338,NA,NA
"sulfamethoxazole 40 mg per 5 mL and trimethoprim 8 mg per 5 mL oral suspension",TRUE,1,FALSE,1989-12-31,9000339,NA,NA
"verapamil hydrochloride 120 mg oral tablet",TRUE,3,FALSE,1989-12-31,9000340,NA,NA
"verapamil hydrochloride 80 mg oral tablet",TRUE,3,FALSE,1989-12-31,9000341,NA,NA
"budesonide 100 mcg per actuation inhalation powder",TRUE,2,FALSE,1990-12-31,9000342,NA,NA
"budesonide 100 mcg per actuation pressurised inhalation",TRUE,1,FALSE,1990-12-31,9000343,NA,NA
"budesonide 200 mcg per actuation inhalation powder",TRUE,1,FALSE,1990-12-31,9000344,NA,NA
"budesonide 200 mcg per actuation pressurised inhalation",TRUE,1,FALSE,1990-12-31,9000345,NA,NA
"clonidine hydrochloride 0.1 mg oral tablet",TRUE,4,FALSE,1990-12-31,9000346,NA,NA
"clonidine hydrochloride 0.2 mg oral tablet",TRUE,4,FALSE,1990-12-31,9000347,NA,NA
"conjugated estrogens 0.3 mg oral tablet",TRUE,3,FALSE,1990-12-31,9000348,NA,NA
"conjugated estrogens 0.9 mg oral tablet",TRUE,2,FALSE,1990-12-31,9000349,NA,NA
"conjugated estrogens 2.5 mg oral tablet",TRUE,1,FALSE,1990-12-31,9000350,NA,NA
"dexamethasone (dexamethasone sodium phosphate) 10 mg per mL solution for injection",TRUE,1,FALSE,1990-12-31,9000351,NA,NA
"dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial",TRUE,2,FALSE,1990-12-31,9000352,NA,NA
"dexamethasone sodium phosphate 1 mg per mL ophthalmic drops",TRUE,1,FALSE,1990-12-31,9000353,NA,NA
"dexamethasone sodium phosphate 1 mg per mL otic drops",TRUE,1,FALSE,1990-12-31,9000354,NA,NA
"erythromycin 333 mg gastro-resistant capsule",TRUE,1,FALSE,1990-12-31,9000355,NA,NA
"folic acid 50 mg per 10 mL solution for injection vial",TRUE,1,FALSE,1990-12-31,9000356,NA,NA
"gliclazide 80 mg oral tablet",TRUE,7,FALSE,1990-12-31,9000357,NA,NA
"lisinopril 10 mg oral tablet",TRUE,16,FALSE,1990-12-31,9000358,NA,NA
"lisinopril 20 mg oral tablet",TRUE,16,FALSE,1990-12-31,9000359,NA,NA
"metronidazole 1500 mg per 300 mL solution for injection bag",TRUE,1,FALSE,1990-12-31,9000360,NA,NA
"morphine sulfate 1000 mg per 20 mL solution for injection vial",TRUE,1,FALSE,1990-12-31,9000361,NA,NA
"morphine sulfate 100 mg per 4 mL solution for injection ampoule",TRUE,1,FALSE,1990-12-31,9000362,NA,NA
"morphine sulfate 2500 mg per 50 mL solution for injection vial",TRUE,1,FALSE,1990-12-31,9000363,NA,NA
"morphine sulfate 25 mg per 1 mL solution for injection ampoule",TRUE,1,FALSE,1990-12-31,9000364,NA,NA
"morphine sulfate 50 mg per 1 mL solution for injection ampoule",TRUE,1,FALSE,1990-12-31,9000365,NA,NA
"nitroglycerin 10 mg per 10 mL solution for injection vial",TRUE,1,FALSE,1990-12-31,9000366,NA,NA
"oxycodone hydrochloride 5 mg oral tablet",TRUE,4,FALSE,1990-12-31,9000367,NA,NA
"pravastatin sodium 20 mg oral tablet",TRUE,15,FALSE,1990-12-31,9000368,NA,NA
"simvastatin 10 mg oral tablet",TRUE,21,FALSE,1990-12-31,9000369,NA,NA
"zopiclone 7.5 mg oral tablet",TRUE,20,FALSE,1990-12-31,9000370,NA,NA
"acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution",TRUE,1,FALSE,1991-12-31,9000371,NA,NA
"acyclovir 200 mg per 5 mL oral suspension",TRUE,1,FALSE,1991-12-31,9000372,NA,NA
"amoxicillin 125 mg per 5 mL oral suspension",TRUE,1,FALSE,1991-12-31,9000373,NA,NA
"amoxicillin 250 mg per 5 mL oral suspension",TRUE,1,FALSE,1991-12-31,9000374,NA,NA
"belladonna 15 mg and opium 65 mg suppository",TRUE,1,FALSE,1991-12-31,9000375,NA,NA
"carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet",TRUE,3,FALSE,1991-12-31,9000376,NA,NA
"clindamycin (clindamycin phosphate) 1 % cutaneous solution",TRUE,3,FALSE,1991-12-31,9000377,NA,NA
"clozapine 100 mg oral tablet",TRUE,3,FALSE,1991-12-31,9000378,NA,NA
"clozapine 25 mg oral tablet",TRUE,3,FALSE,1991-12-31,9000379,NA,NA
"diclofenac sodium 0.1 % ophthalmic drops",TRUE,3,FALSE,1991-12-31,9000380,NA,NA
"erythromycin 5 mg per g ophthalmic ointment",TRUE,4,FALSE,1991-12-31,9000381,NA,NA
"furosemide 250 mg per 25 mL solution for injection vial",TRUE,2,FALSE,1991-12-31,9000382,NA,NA
"glyburide 2.5 mg oral tablet",TRUE,6,FALSE,1991-12-31,9000383,NA,NA
"hydromorphone hydrochloride 1 mg per mL syrup",TRUE,1,FALSE,1991-12-31,9000384,NA,NA
"hydromorphone hydrochloride 3 mg suppository",TRUE,1,FALSE,1991-12-31,9000385,NA,NA
"mometasone furoate 0.1 % cutaneous cream",TRUE,2,FALSE,1991-12-31,9000386,NA,NA
"mometasone furoate 0.1 % cutaneous ointment",TRUE,5,FALSE,1991-12-31,9000387,NA,NA
"mometasone furoate 1 mg per g lotion",TRUE,1,FALSE,1991-12-31,9000388,NA,NA
"morphine sulfate 20 mg oral tablet",TRUE,1,FALSE,1991-12-31,9000389,NA,NA
"morphine sulfate 30 mg oral tablet",TRUE,1,FALSE,1991-12-31,9000390,NA,NA
"nitroglycerin 120 mg per 30 sq cm transdermal patch",TRUE,1,FALSE,1991-12-31,9000391,NA,NA
"nitroglycerin 40 mg per 10 sq cm transdermal patch",TRUE,1,FALSE,1991-12-31,9000392,NA,NA
"nitroglycerin 80 mg per 20 sq cm transdermal patch",TRUE,1,FALSE,1991-12-31,9000393,NA,NA
"testosterone enanthate 2000 mg per 10 mL solution for injection vial",TRUE,1,FALSE,1991-12-31,9000394,NA,NA
"verapamil hydrochloride 120 mg prolonged-release oral tablet",TRUE,4,FALSE,1991-12-31,9000395,NA,NA
"acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet",TRUE,1,FALSE,1992-12-31,9000396,NA,NA
"acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet",TRUE,2,FALSE,1992-12-31,9000397,NA,NA
"amlodipine (amlodipine besylate) 10 mg oral tablet",TRUE,24,FALSE,1992-12-31,9000398,NA,NA
"amlodipine (amlodipine besylate) 5 mg oral tablet",TRUE,24,FALSE,1992-12-31,9000399,NA,NA
"amoxicillin 125 mg per 5 mL and clavulanic acid (potassium clavulanate) 31.25 mg per 5 mL powder for oral suspension",TRUE,2,FALSE,1992-12-31,9000400,NA,NA
"amoxicillin 250 mg per 5 mL and clavulanic acid (potassium clavulanate) 62.5 mg per 5 mL powder for oral suspension",TRUE,2,FALSE,1992-12-31,9000401,NA,NA
"amoxicillin 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet",TRUE,4,FALSE,1992-12-31,9000402,NA,NA
"betamethasone dipropionate 0.5 mg per g cutaneous cream",TRUE,1,FALSE,1992-12-31,9000403,NA,NA
"budesonide 0.5 mg per 2 mL nebuliser suspension unit dose vial",TRUE,1,FALSE,1992-12-31,9000404,NA,NA
"budesonide 1 mg per 2 mL nebuliser suspension unit dose vial",TRUE,1,FALSE,1992-12-31,9000405,NA,NA
"budesonide 400 mcg per actuation inhalation powder",TRUE,1,FALSE,1992-12-31,9000406,NA,NA
"budesonide 400 mcg per actuation pressurised inhalation",TRUE,1,FALSE,1992-12-31,9000407,NA,NA
"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic drops",TRUE,3,FALSE,1992-12-31,9000408,NA,NA
"clarithromycin 250 mg oral tablet",TRUE,9,FALSE,1992-12-31,9000409,NA,NA
"clobetasol propionate 0.05 % cutaneous cream",TRUE,7,FALSE,1992-12-31,9000410,NA,NA
"clobetasol propionate 0.05 % cutaneous ointment",TRUE,7,FALSE,1992-12-31,9000411,NA,NA
"clobetasol propionate 0.05 % lotion",TRUE,2,FALSE,1992-12-31,9000412,NA,NA
"dexamethasone 0.5 mg per 5 mL oral liquid",TRUE,1,FALSE,1992-12-31,9000413,NA,NA
"dextroamphetamine sulfate 10 mg prolonged-release oral capsule",TRUE,1,FALSE,1992-12-31,9000414,NA,NA
"dextroamphetamine sulfate 15 mg prolonged-release oral capsule",TRUE,1,FALSE,1992-12-31,9000415,NA,NA
"dextroamphetamine sulfate 5 mg oral tablet",TRUE,2,FALSE,1992-12-31,9000416,NA,NA
"diazepam 1 mg per mL oral solution",TRUE,1,FALSE,1992-12-31,9000417,NA,NA
"doxazosin (doxazosin mesylate) 1 mg oral tablet",TRUE,6,FALSE,1992-12-31,9000418,NA,NA
"doxazosin (doxazosin mesylate) 2 mg oral tablet",TRUE,6,FALSE,1992-12-31,9000419,NA,NA
"doxazosin (doxazosin mesylate) 4 mg oral tablet",TRUE,6,FALSE,1992-12-31,9000420,NA,NA
"ethinyl estradiol 0.035 mg and norgestimate 0.25 mg oral tablet",TRUE,2,FALSE,1992-12-31,9000421,NA,NA
"felodipine 10 mg prolonged-release oral tablet",TRUE,3,FALSE,1992-12-31,9000422,NA,NA
"felodipine 5 mg prolonged-release oral tablet",TRUE,3,FALSE,1992-12-31,9000423,NA,NA
"finasteride 5 mg oral tablet",TRUE,18,FALSE,1992-12-31,9000424,NA,NA
"hydrocodone bitartrate 1 mg per mL syrup",TRUE,2,FALSE,1992-12-31,9002467,NA,NA
"hydrocodone bitartrate 5 mg oral tablet",TRUE,1,FALSE,1992-12-31,9002468,NA,NA
"hydrocortisone acetate 25 mg per g ophthalmic ointment",TRUE,1,FALSE,1992-12-31,9000425,NA,NA
"insulin isophane human 100 unit per mL suspension for injection 3 mL cartridge",TRUE,2,FALSE,1992-12-31,9000426,NA,NA
"ketorolac tromethamine 0.5 % ophthalmic drops",TRUE,2,FALSE,1992-12-31,9000427,NA,NA
"lithium carbonate 600 mg oral capsule",TRUE,2,FALSE,1992-12-31,9000428,NA,NA
"medroxyprogesterone acetate 2.5 mg oral tablet",TRUE,4,FALSE,1992-12-31,9000429,NA,NA
"morphine sulfate 1 mg per mL solution for injection",TRUE,2,FALSE,1992-12-31,9000430,NA,NA
"morphine sulfate 2 mg per mL solution for injection",TRUE,3,FALSE,1992-12-31,9000431,NA,NA
"morphine sulfate 5 mg per 10 mL solution for injection ampoule",TRUE,2,FALSE,1992-12-31,9000432,NA,NA
"morphine sulfate 5 mg per 5 mL solution for injection ampoule",TRUE,2,FALSE,1992-12-31,9000433,NA,NA
"morphine sulfate 5 mg per mL solution for injection",TRUE,1,FALSE,1992-12-31,9000434,NA,NA
"nifedipine 30 mg prolonged-release oral tablet",TRUE,5,FALSE,1992-12-31,9000435,NA,NA
"nifedipine 60 mg prolonged-release oral tablet",TRUE,5,FALSE,1992-12-31,9000436,NA,NA
"phenytoin sodium 100 mg per 2 mL solution for injection vial",TRUE,2,FALSE,1992-12-31,9000437,NA,NA
"phenytoin sodium 250 mg per 5 mL solution for injection vial",TRUE,2,FALSE,1992-12-31,9000438,NA,NA
"prednisolone sodium phosphate 1 % ophthalmic drops",TRUE,1,FALSE,1992-12-31,9000439,NA,NA
"quinapril (quinapril hydrochloride) 10 mg oral tablet",TRUE,5,FALSE,1992-12-31,9000440,NA,NA
"quinapril (quinapril hydrochloride) 20 mg oral tablet",TRUE,5,FALSE,1992-12-31,9000441,NA,NA
"quinapril (quinapril hydrochloride) 40 mg oral tablet",TRUE,5,FALSE,1992-12-31,9000442,NA,NA
"quinapril (quinapril hydrochloride) 5 mg oral tablet",TRUE,5,FALSE,1992-12-31,9000443,NA,NA
"salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial",TRUE,4,FALSE,1992-12-31,9000444,NA,NA
"sertraline (sertraline hydrochloride) 100 mg oral capsule",TRUE,21,FALSE,1992-12-31,9000445,NA,NA
"sertraline (sertraline hydrochloride) 50 mg oral capsule",TRUE,21,FALSE,1992-12-31,9000446,NA,NA
"testosterone cypionate 200 mg per 2 mL solution for injection ampoule",TRUE,1,FALSE,1992-12-31,9000447,NA,NA
"testosterone propionate 1000 mg per 10 mL solution for injection vial",TRUE,1,FALSE,1992-12-31,9000448,NA,NA
"triamcinolone acetonide 0.1 % oromucosal paste",TRUE,1,FALSE,1992-12-31,9000449,NA,NA
"vitamin d3 10000 unit oral tablet",TRUE,1,FALSE,1992-12-31,9002500,NA,NA
"warfarin sodium 2.5 mg oral tablet",TRUE,3,FALSE,1992-12-31,9000450,NA,NA
"warfarin sodium 4 mg oral tablet",TRUE,3,FALSE,1992-12-31,9000451,NA,NA
"fluticasone propionate 50 mcg per actuation nasal spray",TRUE,4,FALSE,1993-03-12,9000452,NA,NA
"acyclovir 5 % cutaneous cream",TRUE,1,FALSE,1993-12-31,9000453,NA,NA
"alprazolam 1 mg oral tablet",TRUE,7,FALSE,1993-12-31,9000454,NA,NA
"alprazolam 2 mg oral tablet",TRUE,6,FALSE,1993-12-31,9000455,NA,NA
"amoxicillin 250 mg chewable tablet",TRUE,1,FALSE,1993-12-31,9000456,NA,NA
"budesonide 100 mcg per actuation nasal powder",TRUE,1,FALSE,1993-12-31,9000457,NA,NA
"carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet",TRUE,3,FALSE,1993-12-31,9000458,NA,NA
"clonazepam 1 mg oral tablet",TRUE,7,FALSE,1993-12-31,9000459,NA,NA
"desogestrel 0.15 mg and ethinyl estradiol 0.03 mg oral tablet",TRUE,10,FALSE,1993-12-31,9000460,NA,NA
"diclofenac potassium 50 mg oral tablet",TRUE,7,FALSE,1993-12-31,9000461,NA,NA
"diclofenac sodium 50 mg and misoprostol 200 mcg oral tablet",TRUE,2,FALSE,1993-12-31,9000462,NA,NA
"domperidone (domperidone maleate) 10 mg oral tablet",TRUE,13,FALSE,1993-12-31,9000463,NA,NA
"enalapril maleate 10 mg oral tablet",TRUE,2,FALSE,1993-12-31,9000464,NA,NA
"enalapril maleate 20 mg oral tablet",TRUE,2,FALSE,1993-12-31,9000465,NA,NA
"enalapril maleate 2.5 mg oral tablet",TRUE,2,FALSE,1993-12-31,9000466,NA,NA
"enalapril maleate 5 mg oral tablet",TRUE,2,FALSE,1993-12-31,9000467,NA,NA
"ethinyl estradiol 0.035 mg and ethinyl estradiol 0.035 mg and ethinyl estradiol 0.035 mg and norgestimate 0.18 mg and norgestimate 0.215 mg and norgestimate 0.25 mg oral tablet",TRUE,2,TRUE,1993-12-31,9000468,NA,NA
"fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule",TRUE,23,FALSE,1993-12-31,9000469,NA,NA
"indomethacin 100 mg suppository",TRUE,2,FALSE,1993-12-31,9000470,NA,NA
"insulin isophane human 100 unit per mL suspension for injection 10 mL vial",TRUE,1,FALSE,1993-12-31,9000471,NA,NA
"mesalazine 400 mg gastro-resistant tablet",TRUE,2,FALSE,1993-12-31,9000472,NA,NA
"metformin hydrochloride 500 mg oral tablet",TRUE,22,FALSE,1993-12-31,9000473,NA,NA
"morphine sulfate 100 mg prolonged-release oral capsule",TRUE,2,FALSE,1993-12-31,9000474,NA,NA
"morphine sulfate 100 mg prolonged-release oral tablet",TRUE,2,FALSE,1993-12-31,9000475,NA,NA
"morphine sulfate 10 mg prolonged-release oral capsule",TRUE,2,FALSE,1993-12-31,9000476,NA,NA
"morphine sulfate 15 mg prolonged-release oral tablet",TRUE,4,FALSE,1993-12-31,9000477,NA,NA
"morphine sulfate 200 mg prolonged-release oral tablet",TRUE,2,FALSE,1993-12-31,9000478,NA,NA
"morphine sulfate 30 mg prolonged-release oral capsule",TRUE,1,FALSE,1993-12-31,9000479,NA,NA
"morphine sulfate 30 mg prolonged-release oral tablet",TRUE,4,FALSE,1993-12-31,9000480,NA,NA
"morphine sulfate 60 mg prolonged-release oral capsule",TRUE,1,FALSE,1993-12-31,9000481,NA,NA
"morphine sulfate 60 mg prolonged-release oral tablet",TRUE,4,FALSE,1993-12-31,9000482,NA,NA
"naproxen 500 mg suppository",TRUE,1,FALSE,1993-12-31,9000483,NA,NA
"naproxen sodium 550 mg oral tablet",TRUE,5,FALSE,1993-12-31,9000484,NA,NA
"nitrofurantoin 100 mg oral capsule",TRUE,2,FALSE,1993-12-31,9000485,NA,NA
"nitroglycerin 160 mg per 40 sq cm transdermal patch",TRUE,1,FALSE,1993-12-31,9000486,NA,NA
"paroxetine (paroxetine hydrochloride) 20 mg oral tablet",TRUE,19,FALSE,1993-12-31,9000487,NA,NA
"paroxetine (paroxetine hydrochloride) 30 mg oral tablet",TRUE,19,FALSE,1993-12-31,9000488,NA,NA
