"ccdd","tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
FALSE,NA,"acetylsalicylic acid",9002241,"acetylsalicylic acid 650 mg suppository","00582867","ASA SUPPOSITORIES 650MG (acetylsalicylic acid 650 mg suppository) PHARMASCIENCE INC"
FALSE,NA,"betamethasone (base) and clotrimazole",9002245,"betamethasone (betamethasone dipropionate) 0.05 % and clotrimazole 1 % cutaneous cream","00611174","LOTRIDERM CREAM (betamethasone (betamethasone dipropionate) 0.05 % and clotrimazole 1 % cutaneous cream) MERCK CANADA INC"
FALSE,NA,"tamoxifen (tamoxifen citrate)",9002227,"tamoxifen (tamoxifen citrate) 20 mg oral tablet","00812390","APO-TAMOX TAB 20MG (tamoxifen (tamoxifen citrate) 20 mg oral tablet) APOTEX INC"
FALSE,NA,"chlorhexidine",9002179,"chlorhexidine gluconate 20 % cutaneous liquid","00658413","BAXEDIN LIQ 20% (chlorhexidine gluconate 20 % cutaneous liquid) OMEGA LABORATORIES LTD"
FALSE,NA,"calcium chloride",9001900,"calcium chloride 100 mg per mL solution for injection","00821780","CALCIJECT INJ 100MG/ML (calcium chloride 100 mg per mL solution for injection) OMEGA LABORATORIES LTD"
TRUE,8000082,"diclofenac",9000146,"diclofenac sodium 50 mg gastro-resistant tablet","00870978","DICLOFENAC ECT 50MG (diclofenac sodium 50 mg gastro-resistant tablet) PRO DOC LIMITEE"
FALSE,NA,"tamoxifen (tamoxifen citrate)",9002226,"tamoxifen (tamoxifen citrate) 10 mg oral tablet","00851965","TEVA-TAMOXIFEN (tamoxifen (tamoxifen citrate) 10 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"tamoxifen (tamoxifen citrate)",9002227,"tamoxifen (tamoxifen citrate) 20 mg oral tablet","00851973","TEVA-TAMOXIFEN (tamoxifen (tamoxifen citrate) 20 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"amiloride hydrochloride and hydrochlorothiazide",9002173,"amiloride hydrochloride 5 mg and hydrochlorothiazide 50 mg oral tablet","00870943","AMI-HYDRO TAB (amiloride hydrochloride 5 mg and hydrochlorothiazide 50 mg oral tablet) PRO DOC LIMITEE"
FALSE,NA,"acetic acid and calcium chloride and dextrose and magnesium chloride and potassium chloride and sodium chloride",9002238,"acetic acid 10.8 g per l and calcium chloride 7.49 g per l and dextrose 45 g per l and magnesium chloride 2.14 g per l and potassium chloride 10.05 g per l and sodium chloride 263 g per l solution for haemodialysis","00890197","ACID CONCENTRATE D12207 (acetic acid 10.8 g per l and calcium chloride 7.49 g per l and dextrose 45 g per l and magnesium chloride 2.14 g per l and potassium chloride 10.05 g per l and sodium chloride 263 g per l solution for haemodialysis) BAXTER CORPORATION"
FALSE,NA,"prazosin (prazosin hydrochloride)",9001991,"prazosin (prazosin hydrochloride) 1 mg oral tablet","00882801","APO-PRAZO TAB 1MG (prazosin (prazosin hydrochloride) 1 mg oral tablet) APOTEX INC"
FALSE,NA,"prazosin (prazosin hydrochloride)",9001992,"prazosin (prazosin hydrochloride) 2 mg oral tablet","00882828","APO-PRAZO TAB 2MG (prazosin (prazosin hydrochloride) 2 mg oral tablet) APOTEX INC"
FALSE,NA,"prazosin (prazosin hydrochloride)",9001993,"prazosin (prazosin hydrochloride) 5 mg oral tablet","00882836","APO-PRAZO TAB 5MG (prazosin (prazosin hydrochloride) 5 mg oral tablet) APOTEX INC"
FALSE,NA,"ketotifen (ketotifen fumarate)",9002311,"ketotifen (ketotifen fumarate) 1 mg oral tablet","00577308","ZADITEN (ketotifen (ketotifen fumarate) 1 mg oral tablet) TEVA CANADA LIMITED"
TRUE,8000115,"glyburide",9000250,"glyburide 5 mg oral tablet","00720941","EUGLUCON (glyburide 5 mg oral tablet) PHARMASCIENCE INC"
FALSE,NA,"acenocoumarol",9001552,"acenocoumarol 4 mg oral tablet","00010391","SINTROM (acenocoumarol 4 mg oral tablet) PALADIN LABS INC"
TRUE,8000005,"phenytoin (base)",9000008,"phenytoin 50 mg oral tablet","00023698","DILANTIN INFATABS (phenytoin 50 mg oral tablet) PFIZER CANADA INC"
FALSE,NA,"ketotifen (ketotifen fumarate)",9002312,"ketotifen (ketotifen fumarate) 1 mg per 5 mL syrup","00600784","ZADITEN (ketotifen (ketotifen fumarate) 1 mg per 5 mL syrup) TEVA CANADA LIMITED"
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and sodium chloride and sodium lactate",9002249,"calcium chloride 18.3 mg per 100 mL and dextrose 1.5 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis","00865095","DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM (calcium chloride 18.3 mg per 100 mL and dextrose 1.5 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis) BAXTER CORPORATION"
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and sodium chloride and sodium lactate",9002250,"calcium chloride 18.3 mg per 100 mL and dextrose 2.5 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis","00865109","DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM (calcium chloride 18.3 mg per 100 mL and dextrose 2.5 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis) BAXTER CORPORATION"
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and sodium chloride and sodium lactate",9002251,"calcium chloride 18.3 mg per 100 mL and dextrose 4.25 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis","00865117","DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM (calcium chloride 18.3 mg per 100 mL and dextrose 4.25 g per 100 mL and magnesium chloride 5.08 mg per 100 mL and sodium chloride 538 mg per 100 mL and sodium lactate 448 mg per 100 mL solution for haemodialysis) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002279,"dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and sodium chloride 900 mg per 100 mL solution for injection","00786292","(20 MMOL/L) POTASSIUM CHLORIDE IN 5% DEXTROSE AND 0.9% SODIUM CHLORIDE INJECTION USP (dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and sodium chloride 900 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002286,"dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 900 mg per 100 mL solution for injection","00786306","POTASS CHLOR 40MEQ 5% DEX AND 0.9% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 900 mg per 100 mL solution for injection) BAXTER CORPORATION"
TRUE,8000038,"metronidazole",9000279,"metronidazole 500 mg per 100 mL solution for injection bag","00870420","METRONIDAZOLE 5MG/ML INJECTION (metronidazole 500 mg per 100 mL solution for injection bag) BAXTER CORPORATION"
TRUE,8000038,"metronidazole",9000360,"metronidazole 1500 mg per 300 mL solution for injection bag","00870420","METRONIDAZOLE 5MG/ML INJECTION (metronidazole 1500 mg per 300 mL solution for injection bag) BAXTER CORPORATION"
FALSE,NA,"diphenhydramine hydrochloride",9002296,"diphenhydramine hydrochloride 25 mg oral capsule","00757683","PDP-DIPHENHYDRAMINE (diphenhydramine hydrochloride 25 mg oral capsule) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
FALSE,NA,"diphenhydramine hydrochloride",9001882,"diphenhydramine hydrochloride 50 mg oral capsule","00757691","PDP-DIPHENHYDRAMINE (diphenhydramine hydrochloride 50 mg oral capsule) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
FALSE,NA,"neostigmine methylsulfate",9002319,"neostigmine methylsulfate 0.5 mg per mL solution for injection","00868906","PMS-NEOSTIGMINE METHYLSULFATE INJ 0.5MG/ML (neostigmine methylsulfate 0.5 mg per mL solution for injection) PHARMASCIENCE INC"
FALSE,NA,"neostigmine methylsulfate",9002320,"neostigmine methylsulfate 1 mg per mL solution for injection","00868930","PMS-NEOSTIGMINE METHYLSULFATE INJ 1MG/ML (neostigmine methylsulfate 1 mg per mL solution for injection) PHARMASCIENCE INC"
FALSE,NA,"docusate sodium",9002298,"docusate sodium 10 mg per mL oral drops","00880140","PMS-DOCUSATE SODIUM DROPS 10MG/ML (docusate sodium 10 mg per mL oral drops) PHARMASCIENCE INC"
TRUE,8000021,"conjugated estrogens",9000350,"conjugated estrogens 2.5 mg oral tablet","00830208","CONGEST TAB 2.5MG (conjugated estrogens 2.5 mg oral tablet) LABORATOIRES TRIANON INC"
TRUE,8000021,"conjugated estrogens",9000183,"conjugated estrogens 1.25 mg oral tablet","00830216","CONGEST TAB 1.25MG (conjugated estrogens 1.25 mg oral tablet) LABORATOIRES TRIANON INC"
TRUE,8000021,"conjugated estrogens",9000349,"conjugated estrogens 0.9 mg oral tablet","00830224","CONGEST TAB 0.9MG (conjugated estrogens 0.9 mg oral tablet) LABORATOIRES TRIANON INC"
TRUE,8000021,"conjugated estrogens",9000030,"conjugated estrogens 0.625 mg oral tablet","00830232","CONGEST TAB 0.625MG (conjugated estrogens 0.625 mg oral tablet) LABORATOIRES TRIANON INC"
TRUE,8000021,"conjugated estrogens",9000348,"conjugated estrogens 0.3 mg oral tablet","00830240","CONGEST TAB 0.3MG (conjugated estrogens 0.3 mg oral tablet) LABORATOIRES TRIANON INC"
TRUE,8000117,"doxycycline",9000318,"doxycycline (doxycycline hyclate) 100 mg oral tablet","00887064","DOXYTAB 100MG (doxycycline (doxycycline hyclate) 100 mg oral tablet) PRO DOC LIMITEE"
FALSE,NA,"clorazepate dipotassium",9002269,"clorazepate dipotassium 15 mg oral capsule","00860697","CLORAZEPATE (clorazepate dipotassium 15 mg oral capsule) AA PHARMA INC"
FALSE,NA,"bismuth dipropylacetate",9001497,"bismuth dipropylacetate 135 mg suppository","00065927","NEO-LARYNGOBIS (bismuth dipropylacetate 135 mg suppository) TEVA CANADA LIMITED"
FALSE,NA,"captopril",9002255,"captopril 100 mg oral tablet","00893625","APO-CAPTO TAB 100MG (captopril 100 mg oral tablet) APOTEX INC"
FALSE,NA,"clorazepate dipotassium",9002270,"clorazepate dipotassium 3.75 mg oral capsule","00860689","CLORAZEPATE (clorazepate dipotassium 3.75 mg oral capsule) AA PHARMA INC"
FALSE,NA,"clorazepate dipotassium",9002271,"clorazepate dipotassium 7.5 mg oral capsule","00860700","CLORAZEPATE (clorazepate dipotassium 7.5 mg oral capsule) AA PHARMA INC"
TRUE,8000088,"alprazolam",9000161,"alprazolam 0.25 mg oral tablet","00865397","APO-ALPRAZ (alprazolam 0.25 mg oral tablet) APOTEX INC"
TRUE,8000088,"alprazolam",9000162,"alprazolam 0.5 mg oral tablet","00865400","APO-ALPRAZ (alprazolam 0.5 mg oral tablet) APOTEX INC"
FALSE,NA,"captopril",9002256,"captopril 12.5 mg oral tablet","00893595","APO-CAPTO TAB 12.5MG (captopril 12.5 mg oral tablet) APOTEX INC"
FALSE,NA,"captopril",9002257,"captopril 25 mg oral tablet","00893609","APO-CAPTO TAB 25MG (captopril 25 mg oral tablet) APOTEX INC"
FALSE,NA,"captopril",9002258,"captopril 50 mg oral tablet","00893617","APO-CAPTO TAB 50MG (captopril 50 mg oral tablet) APOTEX INC"
TRUE,8000135,"clonidine",9000346,"clonidine hydrochloride 0.1 mg oral tablet","00868949","APO-CLONIDINE TAB 0.1MG (clonidine hydrochloride 0.1 mg oral tablet) APOTEX INC"
TRUE,8000135,"clonidine",9000347,"clonidine hydrochloride 0.2 mg oral tablet","00868957","APO-CLONIDINE TAB 0.2MG (clonidine hydrochloride 0.2 mg oral tablet) APOTEX INC"
FALSE,NA,"lidocaine hydrochloride and polymyxin b sulfate",9002316,"lidocaine hydrochloride 50 mg per mL and polymyxin b sulfate 10000 unit per mL otic drops","00874949","LIDOMYXIN (lidocaine hydrochloride 50 mg per mL and polymyxin b sulfate 10000 unit per mL otic drops) SANDOZ CANADA INCORPORATED"
FALSE,NA,"enalapril and hydrochlorothiazide",9002301,"enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet","00657298","VASERETIC (enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet) MERCK CANADA INC"
TRUE,8000139,"gliclazide",9000357,"gliclazide 80 mg oral tablet","00765996","DIAMICRON (gliclazide 80 mg oral tablet) SERVIER CANADA INC"
FALSE,NA,"alcohol anhydrous and dextrose",9002242,"alcohol anhydrous 5 mL per 100 mL and dextrose 5 g per 100 mL solution for injection","00060879","ALCOHOL 5% AND DEXTROSE 5% INJ USP (alcohol anhydrous 5 mL per 100 mL and dextrose 5 g per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and sodium chloride",9002291,"dextrose 5 g per 100 mL and sodium chloride 330 mg per 100 mL solution for injection","00786179","DEXTROSE 5% AND SOD CHLORIDE 0.33% INJ USP (dextrose 5 g per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride",9002289,"dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL solution for injection","00786187","POTASS CHLORIDE 10MEQ IN 5% DEXTROSE INJ USP (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride",9002283,"dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL solution for injection","00786195","POTASS CHLORIDE 30MEQ IN 5% DEXTROSE INJ USP (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002287,"dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection","00786225","POTASS CHLOR 10MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002280,"dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection","00786233","POTAS CHLOR 30MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002284,"dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection","00503150","POTASS CHLOR 40MEQ 5% DEX AND 0.2% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 200 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002278,"dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection","00786241","POTASSIUM 20MEQ 5% DEXTROSE AND 0.33% SODIUM CHLORIDE (dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002281,"dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection","00786268","POTASS CHLOR 30MEQ 5% DEX AND 0.33% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002285,"dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection","00786276","POTASS CHLOR 40MEQ 5% DEX AND 0.33% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 330 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002282,"dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 450 mg per 100 mL solution for injection","00786284","POTASS CHLOR 30MEQ 5% DEX AND 0.45% SOD CHLOR (dextrose 5 g per 100 mL and potassium chloride 224 mg per 100 mL and sodium chloride 450 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"calcium chloride and dextrose and potassium chloride and sodium chloride and sodium lactate",9002252,"calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 179 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection","00786314","POTAS CHLOR 20MEQ 5% DEX AND LACTATE RINGER (calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 179 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"calcium chloride and dextrose and potassium chloride and sodium chloride and sodium lactate",9002253,"calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 328 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection","00786322","POTASSIUM CHLOR 40MEQ 5% DEX & LAC RING (calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 328 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"dextrose and potassium chloride and sodium chloride",9002288,"dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL and sodium chloride 450 mg per 100 mL solution for injection","00790109","POTASS CHLORIDE 5% DEXTR 0.45% SOD CHLOR INJ (dextrose 5 g per 100 mL and potassium chloride 75 mg per 100 mL and sodium chloride 450 mg per 100 mL solution for injection) BAXTER CORPORATION"
FALSE,NA,"magnesium sulfate and potassium chloride and potassium phosphate monobasic and sodium chloride and sodium phosphate dibasic",9002317,"magnesium sulfate 20 mg per 100 mL and potassium chloride 40 mg per 100 mL and potassium phosphate monobasic 6.25 mg per 100 mL and sodium chloride 800 mg per 100 mL and sodium phosphate dibasic 8.75 mg per 100 mL irrigation solution","00800007","TIS-U-SOL SOLUTION (magnesium sulfate 20 mg per 100 mL and potassium chloride 40 mg per 100 mL and potassium phosphate monobasic 6.25 mg per 100 mL and sodium chloride 800 mg per 100 mL and sodium phosphate dibasic 8.75 mg per 100 mL irrigation solution) BAXTER CORPORATION"
TRUE,8000053,"betamethasone (base)",9000091,"betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment","00849669","RATIO-TOPILENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) TEVA CANADA LIMITED"
TRUE,8000053,"betamethasone (base)",9000095,"betamethasone (betamethasone dipropionate) 0.05 % lotion","00809187","RATIO-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) TEVA CANADA LIMITED"
TRUE,8000142,"simvastatin",9000369,"simvastatin 10 mg oral tablet","00884332","ZOCOR (simvastatin 10 mg oral tablet) MERCK CANADA INC"
FALSE,NA,"pindolol",9001817,"pindolol 5 mg oral tablet","00869007","TEVA-PINDOLOL (pindolol 5 mg oral tablet) TEVA CANADA LIMITED"
