mp_code,mp_fr_description,ntp_code,ntp_fr_description,tm_code,tm_fr_description
"77700669","CARBOPLATIN INJECTION BP (carboplatine 50 mg par 5 mL solution injectable fiole) PFIZER CANADA ULC","9012933","carboplatine 50 mg par 5 mL solution injectable fiole","8001610","carboplatine"
"77700667","CARBOPLATIN INJECTION BP (carboplatine 150 mg par 15 mL solution injectable fiole) PFIZER CANADA ULC","9012931","carboplatine 150 mg par 15 mL solution injectable fiole","8001610","carboplatine"
"77700666","CARBOPLATIN INJECTION BP (carboplatine 450 mg par 45 mL solution injectable fiole) PFIZER CANADA ULC","9012932","carboplatine 450 mg par 45 mL solution injectable fiole","8001610","carboplatine"
"77700668","CARBOPLATIN INJECTION BP (carboplatine 600 mg par 60 mL solution injectable fiole) PFIZER CANADA ULC","9012934","carboplatine 600 mg par 60 mL solution injectable fiole","8001610","carboplatine"
"77700665","CARBOPLATIN INJECTION (carboplatine 50 mg par 5 mL solution injectable fiole) TEVA CANADA LIMITED","9012933","carboplatine 50 mg par 5 mL solution injectable fiole","8001610","carboplatine"
"77700662","CARBOPLATIN INJECTION (carboplatine 150 mg par 15 mL solution injectable fiole) TEVA CANADA LIMITED","9012931","carboplatine 150 mg par 15 mL solution injectable fiole","8001610","carboplatine"
"77700663","CARBOPLATIN INJECTION (carboplatine 450 mg par 45 mL solution injectable fiole) TEVA CANADA LIMITED","9012932","carboplatine 450 mg par 45 mL solution injectable fiole","8001610","carboplatine"
"77700664","CARBOPLATIN INJECTION (carboplatine 600 mg par 60 mL solution injectable fiole) TEVA CANADA LIMITED","9012934","carboplatine 600 mg par 60 mL solution injectable fiole","8001610","carboplatine"
"77700690","CARBOPLATIN INJECTION (carboplatine 50 mg par 5 mL solution injectable fiole) OMEGA LABORATORIES LTD","9012933","carboplatine 50 mg par 5 mL solution injectable fiole","8001610","carboplatine"
"77700691","CARBOPLATIN INJECTION (carboplatine 150 mg par 15 mL solution injectable fiole) OMEGA LABORATORIES LTD","9012931","carboplatine 150 mg par 15 mL solution injectable fiole","8001610","carboplatine"
"77700693","CARBOPLATIN INJECTION (carboplatine 450 mg par 45 mL solution injectable fiole) OMEGA LABORATORIES LTD","9012932","carboplatine 450 mg par 45 mL solution injectable fiole","8001610","carboplatine"
"77700692","CARBOPLATIN INJECTION (carboplatine 600 mg par 60 mL solution injectable fiole) OMEGA LABORATORIES LTD","9012934","carboplatine 600 mg par 60 mL solution injectable fiole","8001610","carboplatine"
"77700689","CARBOPLATIN INJECTION BP (carboplatine 50 mg par 5 mL solution injectable fiole) ACCORD HEALTHCARE INC","9012933","carboplatine 50 mg par 5 mL solution injectable fiole","8001610","carboplatine"
"77700688","CARBOPLATIN INJECTION BP (carboplatine 150 mg par 15 mL solution injectable fiole) ACCORD HEALTHCARE INC","9012931","carboplatine 150 mg par 15 mL solution injectable fiole","8001610","carboplatine"
"77700687","CARBOPLATIN INJECTION BP (carboplatine 450 mg par 45 mL solution injectable fiole) ACCORD HEALTHCARE INC","9012932","carboplatine 450 mg par 45 mL solution injectable fiole","8001610","carboplatine"
"02230417","HEMABATE (carboprost (trométhamine de carboprost) 250 mcg par 1 mL solution injectable ampoule) PFIZER CANADA ULC","9012935","carboprost (trométhamine de carboprost) 250 mcg par 1 mL solution injectable ampoule","8001611","carboprost"
"77700681","ERBITUX (cétuximab 100 mg par 50 mL solution injectable fiole) IMCLONE LLC","9012936","cétuximab 100 mg par 50 mL solution injectable fiole","8001614","cétuximab"
"77700682","ERBITUX (cétuximab 200 mg par 100 mL solution injectable fiole) IMCLONE LLC","9012937","cétuximab 200 mg par 100 mL solution injectable fiole","8001614","cétuximab"
"02361817","BYETTA (exénatide 10 mcg par actionnement solution injectable stylo prérempli) ASTRAZENECA CANADA INC","9013551","exénatide 10 mcg par actionnement solution injectable stylo prérempli","8001465","exénatide"
"02361809","BYETTA (exénatide 5 mcg par actionnement solution injectable stylo prérempli) ASTRAZENECA CANADA INC","9013553","exénatide 5 mcg par actionnement solution injectable stylo prérempli","8001465","exénatide"
"02474085","REKOVELLE (follitropine delta 36 mcg par 1,08 mL solution injectable cartouche) FERRING INC","9012974","follitropine delta 36 mcg par 1,08 mL solution injectable cartouche","8001477","follitropine delta"
"02474077","REKOVELLE (follitropine delta 72 mcg par 2,16 mL solution injectable cartouche) FERRING INC","9012975","follitropine delta 72 mcg par 2,16 mL solution injectable cartouche","8001477","follitropine delta"
"02474093","REKOVELLE (follitropine delta 12 mcg par 0,36 mL solution injectable cartouche) FERRING INC","9012973","follitropine delta 12 mcg par 0,36 mL solution injectable cartouche","8001477","follitropine delta"
"00030732","LINCOCIN (lincomycine (chlorhydrate de lincomycine) 600 mg par 2 mL solution injectable fiole) PFIZER CANADA ULC","9012999","lincomycine (chlorhydrate de lincomycine) 600 mg par 2 mL solution injectable fiole","8001488","lincomycine"
"02184486","PROCAINAMIDE HYDROCHLORIDE INJ. USP (chlorhydrate de procaïnamide 1000 mg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013020","chlorhydrate de procaïnamide 1000 mg par 10 mL solution injectable fiole","8001416","procaïnamide"
"02471469","OZEMPIC (sémaglutide 1 mg par actionnement solution injectable stylo prérempli) NOVO NORDISK CANADA INC","9013605","sémaglutide 1 mg par actionnement solution injectable stylo prérempli","8001525","sémaglutide"
"02471477","OZEMPIC (sémaglutide 1,34 mg par mL solution injectable 1,5 mL stylo) NOVO NORDISK CANADA INC","9013021","sémaglutide 1,34 mg par mL solution injectable 1,5 mL stylo","8001525","sémaglutide"
"02225166","SUPREFACT (buséréline (acétate de buséréline) 1 mg par mL solution injectable 5,5 mL fiole) CHEPLAPHARM ARZNEIMITTEL GMBH","9012924","buséréline (acétate de buséréline) 1 mg par mL solution injectable 5,5 mL fiole","8001602","buséréline"
"02216973","REOPRO (abciximab 10 mg par 5 mL solution injectable fiole) JANSSEN INC","9013027","abciximab 10 mg par 5 mL solution injectable fiole","8001690","abciximab"
"02245913","KINERET (anakinra 150 mg par mL solution injectable 0,67 mL seringue) SWEDISH ORPHAN BIOVITRUM AB (PUBL)","9012892","anakinra 150 mg par mL solution injectable 0,67 mL seringue","8001566","anakinra"
"02254689","FORTEO (tériparatide 20 mcg par actionnement solution injectable stylo prérempli) ELI LILLY CANADA INC","9014070","tériparatide 20 mcg par actionnement solution injectable stylo prérempli","8001688","tériparatide"
"02377438","HALAVEN (mésylate d'éribuline 1 mg par 2 mL solution injectable fiole) EISAI LIMITED","9013112","mésylate d'éribuline 1 mg par 2 mL solution injectable fiole","8001645","éribuline"
"02231590","ABELCET (amphotéricine B 100 mg par 20 mL suspension injectable fiole) LEADIANT BIOSCIENCES, INC","9013759","amphotéricine B 100 mg par 20 mL suspension injectable fiole","8002215","amphotéricine B"
"77701010","CALCIJECT INJ 100MG/ML (chlorure de calcium 5000 mg par 50 mL solution injectable fiole) OMEGA LABORATORIES LTD","9013037","chlorure de calcium 5000 mg par 50 mL solution injectable fiole","8001710","chlorure de calcium"
"02331675","CIMZIA SYRINGE (certolizumab pégol 200 mg par 1 mL solution injectable seringue) UCB CANADA INC","9013041","certolizumab pégol 200 mg par 1 mL solution injectable seringue","8001718","certolizumab pégol"
"02465574","CIMZIA AUTOINJECTOR (certolizumab pégol 200 mg par 1 mL solution injectable seringue) UCB CANADA INC","9013041","certolizumab pégol 200 mg par 1 mL solution injectable seringue","8001718","certolizumab pégol"
"02262088","OVIDREL (choriogonadotropine alfa 250 mcg par 0,5 mL solution injectable seringue) EMD SERONO, A DIVISION OF EMD INC., CANADA","9013812","choriogonadotropine alfa 250 mcg par 0,5 mL solution injectable seringue","8002227","choriogonadotropine alfa"
"02371588","OVIDREL (choriogonadotropine alfa 250 mcg par 0,5 mL solution injectable stylo) EMD SERONO, A DIVISION OF EMD INC., CANADA","9013811","choriogonadotropine alfa 250 mcg par 0,5 mL solution injectable stylo","8002227","choriogonadotropine alfa"
"00786985","MICRO CR (chrome (chlorure de chrome) 40 mcg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013050","chrome (chlorure de chrome) 40 mcg par 10 mL solution injectable fiole","8001725","chlorure de chrome"
"77700718","CISPLATIN INJECTION BP (cisplatine 50 mg par 50 mL solution injectable fiole) PFIZER CANADA ULC","9013053","cisplatine 50 mg par 50 mL solution injectable fiole","8001729","cisplatine"
"77700719","CISPLATIN INJECTION BP (cisplatine 100 mg par 100 mL solution injectable fiole) PFIZER CANADA ULC","9013052","cisplatine 100 mg par 100 mL solution injectable fiole","8001729","cisplatine"
"77700757","CISPLATIN INJECTION BP (cisplatine 10 mg par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013051","cisplatine 10 mg par 10 mL solution injectable fiole","8001729","cisplatine"
"77700755","CISPLATIN INJECTION BP (cisplatine 50 mg par 50 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013053","cisplatine 50 mg par 50 mL solution injectable fiole","8001729","cisplatine"
"77700756","CISPLATIN INJECTION BP (cisplatine 100 mg par 100 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013052","cisplatine 100 mg par 100 mL solution injectable fiole","8001729","cisplatine"
"77700776","CISPLATIN INJECTION (cisplatine 10 mg par 10 mL solution injectable fiole) TEVA CANADA LIMITED","9013051","cisplatine 10 mg par 10 mL solution injectable fiole","8001729","cisplatine"
"77700778","CISPLATIN INJECTION (cisplatine 50 mg par 50 mL solution injectable fiole) TEVA CANADA LIMITED","9013053","cisplatine 50 mg par 50 mL solution injectable fiole","8001729","cisplatine"
"77700777","CISPLATIN INJECTION (cisplatine 100 mg par 100 mL solution injectable fiole) TEVA CANADA LIMITED","9013052","cisplatine 100 mg par 100 mL solution injectable fiole","8001729","cisplatine"
"02319918","CLADRIBINE INJECTION (cladribine 10 mg par 10 mL solution injectable fiole) FRESENIUS KABI CANADA LTD","9013055","cladribine 10 mg par 10 mL solution injectable fiole","8001730","cladribine"
"02330407","CLOLAR (clofarabine 20 mg par 20 mL solution injectable fiole) SANOFI-AVENTIS CANADA INC","9013057","clofarabine 20 mg par 20 mL solution injectable fiole","8001732","clofarabine"
"77700720","CYTARABINE INJECTION (cytarabine 100 mg par 1 mL solution injectable fiole) PFIZER CANADA ULC","9013061","cytarabine 100 mg par 1 mL solution injectable fiole","8001737","cytarabine"
"77700721","CYTARABINE INJECTION (cytarabine 1000 mg par 10 mL solution injectable fiole) PFIZER CANADA ULC","9013063","cytarabine 1000 mg par 10 mL solution injectable fiole","8001737","cytarabine"
"77700722","CYTARABINE INJECTION (cytarabine 2000 mg par 20 mL solution injectable fiole) PFIZER CANADA ULC","9013064","cytarabine 2000 mg par 20 mL solution injectable fiole","8001737","cytarabine"
"77700782","PMS-CYTARABINE (cytarabine 1000 mg par 10 mL solution injectable fiole) PHARMASCIENCE INC","9013063","cytarabine 1000 mg par 10 mL solution injectable fiole","8001737","cytarabine"
"77700781","PMS-CYTARABINE (cytarabine 2000 mg par 20 mL solution injectable fiole) PHARMASCIENCE INC","9013064","cytarabine 2000 mg par 20 mL solution injectable fiole","8001737","cytarabine"
"77700779","PMS-CYTARABINE (cytarabine 100 mg par 5 mL solution injectable fiole) PHARMASCIENCE INC","9013062","cytarabine 100 mg par 5 mL solution injectable fiole","8001737","cytarabine"
"77700780","PMS-CYTARABINE (cytarabine 500 mg par 25 mL solution injectable fiole) PHARMASCIENCE INC","9013065","cytarabine 500 mg par 25 mL solution injectable fiole","8001737","cytarabine"
"02455951","DARZALEX (daratumumab 100 mg par 5 mL solution injectable fiole) JANSSEN INC","9013066","daratumumab 100 mg par 5 mL solution injectable fiole","8001739","daratumumab"
"02455978","DARZALEX (daratumumab 400 mg par 20 mL solution injectable fiole) JANSSEN INC","9013067","daratumumab 400 mg par 20 mL solution injectable fiole","8001739","daratumumab"
"77700754","DOCETAXEL INJECTION USP (docétaxel 20 mg par 2 mL solution injectable fiole) PFIZER CANADA ULC","9013080","docétaxel 20 mg par 2 mL solution injectable fiole","8001755","docétaxel"
"77700752","DOCETAXEL INJECTION USP (docétaxel 80 mg par 8 mL solution injectable fiole) PFIZER CANADA ULC","9013083","docétaxel 80 mg par 8 mL solution injectable fiole","8001755","docétaxel"
"77700753","DOCETAXEL INJECTION USP (docétaxel 160 mg par 16 mL solution injectable fiole) PFIZER CANADA ULC","9013077","docétaxel 160 mg par 16 mL solution injectable fiole","8001755","docétaxel"
"77700814","DOCETAXEL INJECTION (docétaxel 20 mg par 2 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013080","docétaxel 20 mg par 2 mL solution injectable fiole","8001755","docétaxel"
"77700815","DOCETAXEL INJECTION (docétaxel 80 mg par 8 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013083","docétaxel 80 mg par 8 mL solution injectable fiole","8001755","docétaxel"
"77700813","DOCETAXEL INJECTION (docétaxel 160 mg par 16 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","9013077","docétaxel 160 mg par 16 mL solution injectable fiole","8001755","docétaxel"
"77700812","DOCETAXEL INJECTION (docétaxel 20 mg par 1 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013079","docétaxel 20 mg par 1 mL solution injectable fiole","8001755","docétaxel"
"77700811","DOCETAXEL INJECTION (docétaxel 80 mg par 4 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013082","docétaxel 80 mg par 4 mL solution injectable fiole","8001755","docétaxel"
"77700810","DOCETAXEL INJECTION (docétaxel 160 mg par 8 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013078","docétaxel 160 mg par 8 mL solution injectable fiole","8001755","docétaxel"
"77700816","DOCETAXEL INJECTION (docétaxel 20 mg par 1 mL solution injectable fiole) BIOLYSE PHARMA CORPORATION","9013079","docétaxel 20 mg par 1 mL solution injectable fiole","8001755","docétaxel"
"77700818","DOCETAXEL INJECTION (docétaxel 80 mg par 4 mL solution injectable fiole) BIOLYSE PHARMA CORPORATION","9013082","docétaxel 80 mg par 4 mL solution injectable fiole","8001755","docétaxel"
"77700817","DOCETAXEL INJECTION (docétaxel 160 mg par 8 mL solution injectable fiole) BIOLYSE PHARMA CORPORATION","9013078","docétaxel 160 mg par 8 mL solution injectable fiole","8001755","docétaxel"
"77700772","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013084","chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole","8001757","doxorubicine"
"77700770","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 20 mg par 10 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013086","chlorhydrate de doxorubicine 20 mg par 10 mL solution injectable fiole","8001757","doxorubicine"
"77700769","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) ACCORD HEALTHCARE INC","9013088","chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole","8001757","doxorubicine"
"77700771","DOXORUBICIN INJECTION, BP (chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole) ACCORD HEALTHCARE INC","9013085","chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole","8001757","doxorubicine"
"77700785","DOXORUBICIN HYDROCHLORIDE INJECTION (chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole) TEVA CANADA LIMITED","9013084","chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole","8001757","doxorubicine"
"77700783","DOXORUBICIN HYDROCHLORIDE INJECTION (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) TEVA CANADA LIMITED","9013088","chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole","8001757","doxorubicine"
"77700784","DOXORUBICIN HYDROCHLORIDE INJECTION (chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole) TEVA CANADA LIMITED","9013085","chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole","8001757","doxorubicine"
"77700789","DOXORUBICIN (chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole) PFIZER CANADA ULC","9013084","chlorhydrate de doxorubicine 10 mg par 5 mL solution injectable fiole","8001757","doxorubicine"
"77700791","DOXORUBICIN (chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole) PFIZER CANADA ULC","9013088","chlorhydrate de doxorubicine 50 mg par 25 mL solution injectable fiole","8001757","doxorubicine"
"77700790","DOXORUBICIN (chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole) PFIZER CANADA ULC","9013085","chlorhydrate de doxorubicine 2 mg par mL solution injectable 100 mL fiole","8001757","doxorubicine"
"02238389","CAELYX (chlorhydrate de doxorubicine 20 mg par 10 mL suspension injectable fiole) JANSSEN INC","9013087","chlorhydrate de doxorubicine 20 mg par 10 mL suspension injectable fiole","8001757","doxorubicine"
