drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"41841","646","REMOVED","inactive",NA,NA,NA,"01905376"
"16725","646","REMOVED","inactive",NA,NA,NA,"02080702"
"2703","646","REMOVED","inactive",NA,NA,NA,"00385131"
"71492","646","REMOVED","inactive",NA,NA,NA,"02247250"
"6634","646","REMOVED","inactive",NA,NA,NA,"00639273"
"61141","646","REMOVED","inactive",NA,NA,NA,"02237784"
"8346","646","REMOVED","inactive",NA,NA,NA,"00742252"
"61048","646","REMOVED","inactive",NA,NA,NA,"02237706"
"17848","646","REMOVED","inactive",NA,NA,NA,"02145596"
"2419","646","REMOVED","inactive",NA,NA,NA,"00365904"
"14522","646","REMOVED","inactive",NA,NA,NA,"02031639"
"6738","646","REMOVED","inactive",NA,NA,NA,"00646814"
"65723","646","REMOVED","inactive",NA,NA,NA,"02242051"
"17944","646","REMOVED","inactive",NA,NA,NA,"01983709"
"19612","646","REMOVED","inactive",NA,NA,NA,"02139693"
"62659","646","REMOVED","inactive",NA,NA,NA,"02239202"
"18916","646","REMOVED","inactive",NA,NA,NA,"02019434"
"5913","646","REMOVED","inactive",NA,NA,NA,"00598232"
"49951","646","REMOVED","inactive",NA,NA,NA,"02230690"
"3986","646","REMOVED","inactive",NA,NA,NA,"00517232"
"4549","646","REMOVED","inactive",NA,NA,NA,"00542512"
"11108","646","REMOVED","inactive",NA,NA,NA,"00866644"
"1054","646","REMOVED","inactive",NA,NA,NA,"00064157"
"69467","646","REMOVED","inactive",NA,NA,NA,"02245415"
"63526","646","REMOVED","inactive",NA,NA,NA,"02240019"
"18253","646","REMOVED","inactive",NA,NA,NA,"00122793"
"51396","646","REMOVED","inactive",NA,NA,NA,"02231941"
"4700","646","REMOVED","inactive",NA,NA,NA,"00531731"
"15584","646","REMOVED","inactive",NA,NA,NA,"02034867"
"64932","646","REMOVED","inactive",NA,NA,NA,"02241313"
"60367","646","REMOVED","inactive",NA,NA,NA,"02237064"
"64874","646","REMOVED","inactive",NA,NA,NA,"02241264"
"51372","646","REMOVED","inactive",NA,NA,NA,"02231920"
"47494","646","REMOVED","inactive",NA,NA,NA,"02229571"
"6205","646","REMOVED","inactive",NA,NA,NA,"00636827"
"3640","646","REMOVED","inactive",NA,NA,NA,"00441953"
"51119","646","REMOVED","inactive",NA,NA,NA,"02231740"
"12552","646","REMOVED","inactive",NA,NA,NA,"01927833"
"74936","646","REMOVED","approved",NA,NA,NA,"02263947"
"14739","646","REMOVED","inactive",NA,NA,NA,"02028891"
"48908","646","REMOVED","inactive",NA,NA,NA,"02230209"
"84451","646","REMOVED","active",NA,NA,NA,"02359499"
"1361","646","REMOVED","inactive",NA,NA,NA,"00231770"
"4250","646","REMOVED","inactive",NA,NA,NA,"00518638"
"7037","646","REMOVED","inactive",NA,NA,NA,"00660124"
"10503","646","REMOVED","inactive",NA,NA,NA,"00839167"
"12643","646","REMOVED","inactive",NA,NA,NA,"00832707"
"69059","646","REMOVED","inactive",NA,NA,NA,"02245055"
"13854","646","REMOVED","inactive",NA,NA,NA,"01906496"
"52484","646","REMOVED","inactive",NA,NA,NA,"02232995"
"16814","646","REMOVED","inactive",NA,NA,NA,"02096382"
"12593","646","REMOVED","inactive",NA,NA,NA,"01911236"
"18982","646","REMOVED","inactive",NA,NA,NA,"02167379"
"62110","646","REMOVED","inactive",NA,NA,NA,"02238679"
"67441","646","REMOVED","inactive",NA,NA,NA,"02243523"
"16925","646","REMOVED","inactive",NA,NA,NA,"02005263"
"65714","646","REMOVED","inactive",NA,NA,NA,"02242043"
"9531","646","REMOVED","inactive",NA,NA,NA,"00794279"
"65519","646","REMOVED","inactive",NA,NA,NA,"02241850"
"4672","646","REMOVED","inactive",NA,NA,NA,"00548987"
"66605","646","REMOVED","inactive",NA,NA,NA,"02242782"
"9535","646","REMOVED","inactive",NA,NA,NA,"00705780"
"11714","646","REMOVED","inactive",NA,NA,NA,"01922394"
"12477","646","REMOVED","inactive",NA,NA,NA,"00849863"
"18766","646","REMOVED","inactive",NA,NA,NA,"02167581"
"61024","646","REMOVED","inactive",NA,NA,NA,"02237679"
"4592","646","REMOVED","inactive",NA,NA,NA,"00471054"
"70466","646","REMOVED","inactive",NA,NA,NA,"02246304"
"68794","646","REMOVED","inactive",NA,NA,NA,"02244804"
"64661","646","REMOVED","inactive",NA,NA,NA,"02241067"
"8201","646","REMOVED","inactive",NA,NA,NA,"00645656"
"9532","646","REMOVED","inactive",NA,NA,NA,"00643998"
"37129","646","REMOVED","inactive",NA,NA,NA,"02218062"
"11910","646","REMOVED","inactive",NA,NA,NA,"01900544"
"68019","646","REMOVED","inactive",NA,NA,NA,"02244067"
"4596","646","REMOVED","inactive",NA,NA,NA,"00414883"
"5048","646","REMOVED","inactive",NA,NA,NA,"00554413"
"67744","646","REMOVED","inactive",NA,NA,NA,"02243806"
"2452","646","REMOVED","inactive",NA,NA,NA,"00377708"
"68114","646","REMOVED","inactive",NA,NA,NA,"02244153"
"12314","646","REMOVED","inactive",NA,NA,NA,"00789348"
"50725","646","REMOVED","inactive",NA,NA,NA,"02231410"
"8519","646","REMOVED","inactive",NA,NA,NA,"00664073"
"68213","646","REMOVED","inactive",NA,NA,NA,"02244247"
"60518","646","REMOVED","inactive",NA,NA,NA,"02237199"
"62330","646","REMOVED","active",NA,NA,NA,"02238890"
"15100","646","REMOVED","inactive",NA,NA,NA,"02039818"
"19971","646","REMOVED","inactive",NA,NA,NA,"02142813"
"65737","646","REMOVED","inactive",NA,NA,NA,"02242064"
"6169","646","REMOVED","inactive",NA,NA,NA,"00630888"
"69250","646","REMOVED","inactive",NA,NA,NA,"02245235"
"34450","646","REMOVED","inactive",NA,NA,NA,"02167441"
"16812","646","REMOVED","inactive",NA,NA,NA,"02096374"
"6632","646","REMOVED","inactive",NA,NA,NA,"00663395"
"65349","646","REMOVED","inactive",NA,NA,NA,"02241689"
"19679","646","REMOVED","inactive",NA,NA,NA,"02148242"
"44813","646","REMOVED","inactive",NA,NA,NA,"00872113"
"8061","646","REMOVED","inactive",NA,NA,NA,"00661961"
"48117","646","REMOVED","inactive",NA,NA,NA,"02229792"
"28048","646","REMOVED","inactive",NA,NA,NA,"02080346"
"6337","646","REMOVED","inactive",NA,NA,NA,"00633496"
"18279","646","REMOVED","inactive",NA,NA,NA,"02131412"
"4435","646","REMOVED","inactive",NA,NA,NA,"00172006"
"37472","646","REMOVED","inactive",NA,NA,NA,"02226561"
"17802","646","REMOVED","inactive",NA,NA,NA,"00644862"
"62218","646","REMOVED","inactive",NA,NA,NA,"02238784"
"4359","646","REMOVED","inactive",NA,NA,NA,"00529907"
"16672","646","REMOVED","inactive",NA,NA,NA,"02048027"
"65287","646","REMOVED","inactive",NA,NA,NA,"02241629"
"60118","646","REMOVED","inactive",NA,NA,NA,"02236829"
"62385","646","REMOVED","inactive",NA,NA,NA,"02238942"
"62388","646","REMOVED","inactive",NA,NA,NA,"02238945"
"6762","646","REMOVED","inactive",NA,NA,NA,"00663417"
"2807","646","REMOVED","inactive",NA,NA,NA,"00415014"
"11386","646","REMOVED","inactive",NA,NA,NA,"01922718"
"70434","646","REMOVED","inactive",NA,NA,NA,"02246273"
"14990","646","REMOVED","inactive",NA,NA,NA,"02047128"
"64872","646","REMOVED","inactive",NA,NA,NA,"02241262"
"27654","646","REMOVED","inactive",NA,NA,NA,"02064022"
"14608","646","REMOVED","inactive",NA,NA,NA,"01961144"
"6635","646","REMOVED","inactive",NA,NA,NA,"00639257"
"4953","646","REMOVED","inactive",NA,NA,NA,"00531294"
"14047","646","REMOVED","inactive",NA,NA,NA,"01932616"
"12571","646","REMOVED","inactive",NA,NA,NA,"00725099"
"6083","646","REMOVED","inactive",NA,NA,NA,"00630845"
"4572","646","REMOVED","inactive",NA,NA,NA,"00494941"
"37488","646","REMOVED","inactive",NA,NA,NA,"02226960"
"4950","646","REMOVED","inactive",NA,NA,NA,"00566357"
"49630","646","REMOVED","inactive",NA,NA,NA,"02230557"
"1870","646","REMOVED","inactive",NA,NA,NA,"00286982"
"37322","646","REMOVED","inactive",NA,NA,NA,"02222833"
"5204","646","REMOVED","inactive",NA,NA,NA,"00341215"
"368","646","REMOVED","inactive",NA,NA,NA,"00177091"
"35988","646","REMOVED","inactive",NA,NA,NA,"02197197"
"31347","646","REMOVED","inactive",NA,NA,NA,"02138735"
"63536","646","REMOVED","inactive",NA,NA,NA,"02240026"
"93788","646","REMOVED","active",NA,NA,NA,"02451573"
"7398","646","REMOVED","inactive",NA,NA,NA,"00700568"
"5008","646","REMOVED","inactive",NA,NA,NA,"00568929"
"6272","646","REMOVED","inactive",NA,NA,NA,"00560235"
"1584","646","REMOVED","inactive",NA,NA,NA,"00256862"
"3391","646","REMOVED","inactive",NA,NA,NA,"00470368"
"16024","646","REMOVED","inactive",NA,NA,NA,"02039192"
"9947","646","REMOVED","inactive",NA,NA,NA,"00726133"
"22349","646","REMOVED","inactive",NA,NA,NA,"01944185"
"4695","646","REMOVED","inactive",NA,NA,NA,"00549959"
"63449","646","REMOVED","inactive",NA,NA,NA,"02239946"
"47760","646","REMOVED","inactive",NA,NA,NA,"02229687"
"64294","646","REMOVED","inactive",NA,NA,NA,"02240707"
"8032","646","REMOVED","inactive",NA,NA,NA,"00713821"
"16590","646","REMOVED","inactive",NA,NA,NA,"02122588"
"37585","646","REMOVED","inactive",NA,NA,NA,"02228734"
"6869","646","REMOVED","inactive",NA,NA,NA,"00685011"
"63945","646","REMOVED","inactive",NA,NA,NA,"02240399"
"19547","646","REMOVED","inactive",NA,NA,NA,"02121670"
"4496","646","REMOVED","inactive",NA,NA,NA,"00537519"
"6874","646","REMOVED","inactive",NA,NA,NA,"00697214"
"7156","646","REMOVED","inactive",NA,NA,NA,"00700533"
"37460","646","REMOVED","inactive",NA,NA,NA,"02226456"
"80180","646","REMOVED","inactive",NA,NA,NA,"02316293"
"3376","646","REMOVED","inactive",NA,NA,NA,"00469440"
"34485","646","REMOVED","inactive",NA,NA,NA,"02168219"
"11791","646","REMOVED","inactive",NA,NA,NA,"01932217"
"8982","646","REMOVED","inactive",NA,NA,NA,"00733989"
"16928","646","REMOVED","inactive",NA,NA,NA,"02005255"
"62381","646","REMOVED","inactive",NA,NA,NA,"02238939"
"64256","646","REMOVED","inactive",NA,NA,NA,"02240676"
"14469","646","REMOVED","inactive",NA,NA,NA,"00788570"
"63717","646","REMOVED","inactive",NA,NA,NA,"02240194"
"8191","646","REMOVED","inactive",NA,NA,NA,"00748625"
"19773","646","REMOVED","inactive",NA,NA,NA,"02080516"
"4534","646","REMOVED","inactive",NA,NA,NA,"00536830"
"11434","646","REMOVED","inactive",NA,NA,NA,"01900587"
"13746","646","REMOVED","inactive",NA,NA,NA,"01943766"
"33950","646","REMOVED","inactive",NA,NA,NA,"02155168"
"69437","646","REMOVED","inactive",NA,NA,NA,"02245393"
"26243","646","REMOVED","inactive",NA,NA,NA,"02018780"
"68465","646","REMOVED","inactive",NA,NA,NA,"02244490"
"68351","646","REMOVED","inactive",NA,NA,NA,"02244383"
"15519","646","REMOVED","inactive",NA,NA,NA,"01949241"
"61079","646","REMOVED","inactive",NA,NA,NA,"02237725"
"5122","646","REMOVED","inactive",NA,NA,NA,"00562734"
"61261","646","REMOVED","inactive",NA,NA,NA,"02237899"
"18838","646","REMOVED","inactive",NA,NA,NA,"01985337"
"49052","646","REMOVED","approved",NA,NA,NA,"02230295"
"6084","646","REMOVED","inactive",NA,NA,NA,"00630853"
"34066","646","REMOVED","inactive",NA,NA,NA,"02157314"
"60757","646","REMOVED","inactive",NA,NA,NA,"02237426"
"34565","646","REMOVED","inactive",NA,NA,NA,"02170043"
"64580","646","REMOVED","inactive",NA,NA,NA,"02240988"
"1708","646","REMOVED","inactive",NA,NA,NA,"00270830"
"10156","646","REMOVED","inactive",NA,NA,NA,"00681180"
"11331","646","REMOVED","inactive",NA,NA,NA,"00806560"
"15860","646","REMOVED","inactive",NA,NA,NA,"02047225"
"68908","646","REMOVED","inactive",NA,NA,NA,"02244910"
"48849","646","REMOVED","inactive",NA,NA,NA,"02230181"
"44670","646","REMOVED","inactive",NA,NA,NA,"00837040"
"52482","646","REMOVED","inactive",NA,NA,NA,"02232993"
"19280","646","REMOVED","inactive",NA,NA,NA,"02175126"
"253","646","REMOVED","inactive",NA,NA,NA,"00039853"
"62588","646","REMOVED","inactive",NA,NA,NA,"02239133"
"36919","646","REMOVED","inactive",NA,NA,NA,"02212862"
"5381","646","REMOVED","inactive",NA,NA,NA,"00556149"
"62394","646","REMOVED","inactive",NA,NA,NA,"02238948"
"64462","646","REMOVED","inactive",NA,NA,NA,"02240871"
"7052","646","REMOVED","inactive",NA,NA,NA,"00656879"
"13245","646","REMOVED","inactive",NA,NA,NA,"02006421"
"11721","646","REMOVED","inactive",NA,NA,NA,"00807648"
"60478","646","REMOVED","inactive",NA,NA,NA,"02237160"
"9884","646","REMOVED","inactive",NA,NA,NA,"00748242"
"4991","646","REMOVED","inactive",NA,NA,NA,"00554359"
"68342","646","REMOVED","inactive",NA,NA,NA,"02244374"
"66008","646","REMOVED","inactive",NA,NA,NA,"02242299"
"68554","646","REMOVED","inactive",NA,NA,NA,"02244569"
"49291","646","REMOVED","inactive",NA,NA,NA,"02230421"
"61377","646","REMOVED","inactive",NA,NA,NA,"02238000"
"19775","646","REMOVED","inactive",NA,NA,NA,"02197308"
"4455","646","REMOVED","inactive",NA,NA,NA,"00528072"
"4542","646","REMOVED","inactive",NA,NA,NA,"00537462"
"62377","646","REMOVED","inactive",NA,NA,NA,"02238935"
"60718","646","REMOVED","inactive",NA,NA,NA,"02237394"
"71433","646","REMOVED","inactive",NA,NA,NA,"02247191"
"66225","646","REMOVED","inactive",NA,NA,NA,"02242486"
"16173","646","REMOVED","inactive",NA,NA,NA,"02039346"
"11245","646","REMOVED","inactive",NA,NA,NA,"00864765"
"16501","646","REMOVED","inactive",NA,NA,NA,"02010119"
"11500","646","REMOVED","inactive",NA,NA,NA,"01922335"
"69511","646","REMOVED","inactive",NA,NA,NA,"02245453"
"54711","646","REMOVED","inactive",NA,NA,NA,"02234265"
"70448","646","REMOVED","inactive",NA,NA,NA,"02246287"
"12564","646","REMOVED","inactive",NA,NA,NA,"00857130"
"2477","646","REMOVED","inactive",NA,NA,NA,"00375055"
"48940","646","REMOVED","inactive",NA,NA,NA,"02230234"
"13986","646","REMOVED","inactive",NA,NA,NA,"01932683"
"14343","646","REMOVED","inactive",NA,NA,NA,"02008939"
"5914","646","REMOVED","inactive",NA,NA,NA,"00461970"
"19349","646","REMOVED","inactive",NA,NA,NA,"02165708"
"36774","646","REMOVED","inactive",NA,NA,NA,"02208989"
"13520","646","REMOVED","inactive",NA,NA,NA,"01932594"
"18897","646","REMOVED","inactive",NA,NA,NA,"01983962"
"60143","646","REMOVED","inactive",NA,NA,NA,"02236853"
"37140","646","REMOVED","inactive",NA,NA,NA,"02218089"
"4947","646","REMOVED","inactive",NA,NA,NA,"00561738"
"4945","646","REMOVED","inactive",NA,NA,NA,"00561703"
"14615","646","REMOVED","inactive",NA,NA,NA,"02051117"
"8345","646","REMOVED","inactive",NA,NA,NA,"00717924"
"16531","646","REMOVED","inactive",NA,NA,NA,"01979353"
"67522","646","REMOVED","inactive",NA,NA,NA,"02243603"
"17187","646","REMOVED","inactive",NA,NA,NA,"02125560"
"8530","646","REMOVED","inactive",NA,NA,NA,"00463108"
"64791","646","REMOVED","inactive",NA,NA,NA,"02241185"
"11251","646","REMOVED","inactive",NA,NA,NA,"01922262"
"4790","646","REMOVED","inactive",NA,NA,NA,"00505145"
"36320","646","REMOVED","inactive",NA,NA,NA,"02202050"
"68684","646","REMOVED","inactive",NA,NA,NA,"02244696"
"16927","646","REMOVED","inactive",NA,NA,NA,"02005298"
"5405","646","REMOVED","inactive",NA,NA,NA,"00588253"
"9425","646","REMOVED","inactive",NA,NA,NA,"00719064"
"69725","646","REMOVED","inactive",NA,NA,NA,"02245625"
"10484","646","REMOVED","inactive",NA,NA,NA,"00763152"
"63818","646","REMOVED","inactive",NA,NA,NA,"02240280"
"27934","646","REMOVED","inactive",NA,NA,NA,"02074230"
"64601","646","REMOVED","inactive",NA,NA,NA,"02241009"
"10527","646","REMOVED","inactive",NA,NA,NA,"00808172"
"4921","646","REMOVED","inactive",NA,NA,NA,"00562866"
"11092","646","REMOVED","inactive",NA,NA,NA,"00894400"
"10150","646","REMOVED","inactive",NA,NA,NA,"00606766"
"18360","646","REMOVED","inactive",NA,NA,NA,"02121689"
"4653","646","REMOVED","inactive",NA,NA,NA,"00532126"
"62576","646","REMOVED","dormant",NA,NA,NA,"02239121"
"50863","646","REMOVED","inactive",NA,NA,NA,"02231519"
"50550","646","REMOVED","inactive",NA,NA,NA,"02231243"
"10482","646","REMOVED","inactive",NA,NA,NA,"00792969"
"9610","646","REMOVED","inactive",NA,NA,NA,"00583960"
"12245","646","REMOVED","inactive",NA,NA,NA,"01910434"
"61034","646","REMOVED","inactive",NA,NA,NA,"02237688"
"49959","646","REMOVED","inactive",NA,NA,NA,"02230701"
"48960","646","REMOVED","inactive",NA,NA,NA,"02230233"
"71509","646","REMOVED","inactive",NA,NA,NA,"02247266"
"63093","646","REMOVED","inactive",NA,NA,NA,"02239622"
"8221","646","REMOVED","inactive",NA,NA,NA,"00650307"
"34474","646","REMOVED","inactive",NA,NA,NA,"02168081"
"52354","646","REMOVED","inactive",NA,NA,NA,"02232894"
"12141","646","REMOVED","inactive",NA,NA,NA,"01939165"
"10447","646","REMOVED","inactive",NA,NA,NA,"00870536"
"64405","646","REMOVED","inactive",NA,NA,NA,"02240814"
"48979","646","REMOVED","inactive",NA,NA,NA,"02230247"
"68403","646","REMOVED","inactive",NA,NA,NA,"02244434"
"18011","646","REMOVED","inactive",NA,NA,NA,"02148307"
"6705","646","REMOVED","inactive",NA,NA,NA,"00654280"
"89161","646","REMOVED","approved",NA,NA,NA,"02406950"
"64640","646","REMOVED","inactive",NA,NA,NA,"02241046"
"66618","646","REMOVED","inactive",NA,NA,NA,"02242795"
"63539","646","REMOVED","inactive",NA,NA,NA,"02240030"
"9909","646","REMOVED","inactive",NA,NA,NA,"00774618"
"9384","646","REMOVED","inactive",NA,NA,NA,"00782173"
"13560","646","REMOVED","inactive",NA,NA,NA,"00741620"
"15001","646","REMOVED","inactive",NA,NA,NA,"02047926"
"4663","646","REMOVED","inactive",NA,NA,NA,"00507733"
"6449","646","REMOVED","inactive",NA,NA,NA,"00571563"
"3754","646","REMOVED","inactive",NA,NA,NA,"00491241"
"7170","646","REMOVED","inactive",NA,NA,NA,"00700517"
"61369","646","REMOVED","inactive",NA,NA,NA,"02237993"
"64388","646","REMOVED","inactive",NA,NA,NA,"02240797"
"11353","646","REMOVED","inactive",NA,NA,NA,"00887471"
"34517","646","REMOVED","inactive",NA,NA,NA,"02168774"
"27911","646","REMOVED","inactive",NA,NA,NA,"02073102"
"68986","646","REMOVED","inactive",NA,NA,NA,"02244988"
"16856","646","REMOVED","inactive",NA,NA,NA,"02006480"
"13878","646","REMOVED","inactive",NA,NA,NA,"00899119"
"13643","646","REMOVED","inactive",NA,NA,NA,"01993836"
"59881","646","REMOVED","inactive",NA,NA,NA,"02236417"
"2781","646","REMOVED","inactive",NA,NA,NA,"00406740"
"1179","646","REMOVED","inactive",NA,NA,NA,"00046647"
"16683","646","REMOVED","inactive",NA,NA,NA,"02025663"
"18037","646","REMOVED","inactive",NA,NA,NA,"01984373"
"14113","646","REMOVED","dormant",NA,NA,NA,"01918451"
"72027","646","REMOVED","inactive",NA,NA,NA,"02247747"
"31530","646","REMOVED","dormant",NA,NA,NA,"02143186"
"65275","646","REMOVED","inactive",NA,NA,NA,"02241617"
"63777","646","REMOVED","inactive",NA,NA,NA,"02240245"
"67518","646","REMOVED","inactive",NA,NA,NA,"02243599"
"48586","646","REMOVED","inactive",NA,NA,NA,"02230054"
"13055","646","REMOVED","inactive",NA,NA,NA,"00874647"
"3445","646","REMOVED","inactive",NA,NA,NA,"00469939"
"27933","646","REMOVED","inactive",NA,NA,NA,"02074222"
"14712","646","REMOVED","inactive",NA,NA,NA,"02025191"
"35273","646","REMOVED","inactive",NA,NA,NA,"02185644"
"61307","646","REMOVED","inactive",NA,NA,NA,"02237940"
"6599","646","REMOVED","inactive",NA,NA,NA,"00629472"
"19067","646","REMOVED","inactive",NA,NA,NA,"02046385"
"15475","646","REMOVED","inactive",NA,NA,NA,"01995839"
"68925","646","REMOVED","inactive",NA,NA,NA,"02244927"
"1122","646","REMOVED","inactive",NA,NA,NA,"00180017"
"64651","646","REMOVED","inactive",NA,NA,NA,"02241057"
"12298","646","REMOVED","inactive",NA,NA,NA,"01901117"
"35163","646","REMOVED","inactive",NA,NA,NA,"02183390"
"5768","646","REMOVED","inactive",NA,NA,NA,"00602183"
"50245","646","REMOVED","inactive",NA,NA,NA,"02230966"
"9339","646","REMOVED","inactive",NA,NA,NA,"00719072"
"37408","646","REMOVED","inactive",NA,NA,NA,"02225522"
"9441","646","REMOVED","inactive",NA,NA,NA,"00781096"
"19362","646","REMOVED","inactive",NA,NA,NA,"00795305"
"1180","646","REMOVED","inactive",NA,NA,NA,"00046744"
"3733","646","REMOVED","inactive",NA,NA,NA,"00492930"
"60083","646","REMOVED","inactive",NA,NA,NA,"02236795"
"50430","646","REMOVED","approved",NA,NA,NA,"02231123"
"61674","646","REMOVED","inactive",NA,NA,NA,"02238277"
"2165","646","REMOVED","inactive",NA,NA,NA,"00338265"
"61525","646","REMOVED","inactive",NA,NA,NA,"02238132"
"10389","646","REMOVED","inactive",NA,NA,NA,"00806544"
"19214","646","REMOVED","inactive",NA,NA,NA,"02176807"
"65536","646","REMOVED","inactive",NA,NA,NA,"02241867"
"4737","646","REMOVED","inactive",NA,NA,NA,"00545740"
"22269","646","REMOVED","inactive",NA,NA,NA,"01941836"
"11800","646","REMOVED","inactive",NA,NA,NA,"00874833"
"67418","646","REMOVED","inactive",NA,NA,NA,"02243500"
"8337","646","REMOVED","inactive",NA,NA,NA,"00674613"
"53431","646","REMOVED","inactive",NA,NA,NA,"00826057"
"31204","646","REMOVED","inactive",NA,NA,NA,"02135795"
"61790","646","REMOVED","inactive",NA,NA,NA,"02238378"
"37520","646","REMOVED","inactive",NA,NA,NA,"02227657"
"2803","646","REMOVED","inactive",NA,NA,NA,"00414875"
"16810","646","REMOVED","inactive",NA,NA,NA,"02096412"
"6966","646","REMOVED","inactive",NA,NA,NA,"00666009"
"34322","646","REMOVED","inactive",NA,NA,NA,"02164590"
"92721","646","REMOVED","approved",NA,NA,NA,"02442795"
"63557","646","REMOVED","inactive",NA,NA,NA,"02240048"
