"mp_code"|"formal_description_mp"|"formal_description_tm"|"tm_code"
"02229813"|"MYLAN-ALPRAZOLAM [alprazolam 1 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"alprazolam"|9000113
"02229814"|"MYLAN-ALPRAZOLAM [alprazolam 2 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"alprazolam"|9000113
"02243611"|"APO-ALPRAZ [alprazolam 1 mg oral tablet] APOTEX INC"|"alprazolam"|9000113
"02243612"|"APO-ALPRAZ TS [alprazolam 2 mg oral tablet] APOTEX INC"|"alprazolam"|9000113
"02248706"|"ALPRAZOLAM-1 [alprazolam 1 mg oral tablet] PRO DOC LIMITEE"|"alprazolam"|9000113
"02349191"|"ALPRAZOLAM [alprazolam 0.25 mg oral tablet] SANIS HEALTH INC"|"alprazolam"|9000113
"02349205"|"ALPRAZOLAM [alprazolam 0.5 mg oral tablet] SANIS HEALTH INC"|"alprazolam"|9000113
"02400111"|"JAMP-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] JAMP PHARMA CORPORATION"|"alprazolam"|9000113
"02400138"|"JAMP-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] JAMP PHARMA CORPORATION"|"alprazolam"|9000113
"02400146"|"JAMP-ALPRAZOLAM [alprazolam 1 mg oral tablet] JAMP PHARMA CORPORATION"|"alprazolam"|9000113
"02400154"|"JAMP-ALPRAZOLAM [alprazolam 2 mg oral tablet] JAMP PHARMA CORPORATION"|"alprazolam"|9000113
"02404877"|"RIVA-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] LABORATOIRE RIVA INC"|"alprazolam"|9000113
"02404885"|"RIVA-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] LABORATOIRE RIVA INC"|"alprazolam"|9000113
"02404893"|"RIVA-ALPRAZOLAM [alprazolam 1 mg oral tablet] LABORATOIRE RIVA INC"|"alprazolam"|9000113
"02404907"|"RIVA-ALPRAZOLAM [alprazolam 2 mg oral tablet] LABORATOIRE RIVA INC"|"alprazolam"|9000113
"02417634"|"NAT-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] NATCO PHARMA (CANADA) INC"|"alprazolam"|9000113
"02417642"|"NAT-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] NATCO PHARMA (CANADA) INC"|"alprazolam"|9000113
"02417650"|"NAT-ALPRAZOLAM [alprazolam 1 mg oral tablet] NATCO PHARMA (CANADA) INC"|"alprazolam"|9000113
"02417669"|"NAT-ALPRAZOLAM [alprazolam 2 mg oral tablet] NATCO PHARMA (CANADA) INC"|"alprazolam"|9000113
"02239835"|"TEVA-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] TEVA CANADA LIMITED"|"amiodarone"|9000130
"02240604"|"MYLAN-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"amiodarone"|9000130
"02242472"|"PMS-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] PHARMASCIENCE INC"|"amiodarone"|9000130
"02243836"|"SANDOZ AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] SANDOZ CANADA INCORPORATED"|"amiodarone"|9000130
"02245781"|"PHL-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] PHARMEL INC"|"amiodarone"|9000130
"02246194"|"APO-AMIODARONE TABLETS [amiodarone hydrochloride 200 mg oral tablet] APOTEX INC"|"amiodarone"|9000130
"02246331"|"DOM-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] DOMINION PHARMACAL"|"amiodarone"|9000130
"02247217"|"RIVA-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] LABORATOIRE RIVA INC"|"amiodarone"|9000130
"02292173"|"PMS-AMIODARONE [amiodarone hydrochloride 100 mg oral tablet] PHARMASCIENCE INC"|"amiodarone"|9000130
"02309661"|"PRO-AMIODARONE - 200 [amiodarone hydrochloride 200 mg oral tablet] PRO DOC LIMITEE"|"amiodarone"|9000130
"02364336"|"AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] SANIS HEALTH INC"|"amiodarone"|9000130
"02385465"|"AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amiodarone"|9000130
"02242325"|"AMIODARONE HYDROCHLORIDE FOR INJECTION [amiodarone hydrochloride 50 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"amiodarone"|9000130
"02245248"|"AMIODARONE HYDROCHLORIDE INJECTION [amiodarone hydrochloride 50 mg per mL solution for injection] FRESENIUS KABI CANADA LTD"|"amiodarone"|9000130
"02245696"|"AMIODARONE HYDROCHLORIDE FOR INJECTION [amiodarone hydrochloride 50 mg per mL solution for injection] HOSPIRA HEALTHCARE CORPORATION"|"amiodarone"|9000130
"02246953"|"AMIODARONE FOR INJECTION 50MG/ML [amiodarone hydrochloride 50 mg per mL solution for injection] TEVA CANADA LIMITED"|"amiodarone"|9000130
"02374684"|"AMIODARONE SYRINGE [amiodarone hydrochloride 50 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"amiodarone"|9000130
"00037400"|"NOVO-TRIPTYN TAB 10MG [amitriptyline hydrochloride 10 mg oral tablet] NOVOPHARM LIMITED"|"amitriptyline"|9000131
"00037419"|"NOVO-TRIPTYN TAB 25MG [amitriptyline hydrochloride 25 mg oral tablet] NOVOPHARM LIMITED"|"amitriptyline"|9000131
"00037427"|"NOVO-TRIPTYN TAB 50MG [amitriptyline hydrochloride 50 mg oral tablet] NOVOPHARM LIMITED"|"amitriptyline"|9000131
"00271152"|"LEVATE [amitriptyline hydrochloride 50 mg oral tablet] BIOMED PHARMA"|"amitriptyline"|9000131
"00293911"|"LEVATE [amitriptyline hydrochloride 10 mg oral tablet] BIOMED PHARMA"|"amitriptyline"|9000131
"00306320"|"LEVATE [amitriptyline hydrochloride 25 mg oral tablet] BIOMED PHARMA"|"amitriptyline"|9000131
"00335053"|"ELAVIL [amitriptyline hydrochloride 10 mg oral tablet] AA PHARMA INC"|"amitriptyline"|9000131
"00335061"|"ELAVIL [amitriptyline hydrochloride 25 mg oral tablet] AA PHARMA INC"|"amitriptyline"|9000131
"00335088"|"ELAVIL [amitriptyline hydrochloride 50 mg oral tablet] AA PHARMA INC"|"amitriptyline"|9000131
"00370991"|"AMITRIPTYLINE-10 [amitriptyline hydrochloride 10 mg oral tablet] PRO DOC LIMITEE"|"amitriptyline"|9000131
"00371009"|"AMITRIPTYLINE-25 [amitriptyline hydrochloride 25 mg oral tablet] PRO DOC LIMITEE"|"amitriptyline"|9000131
"00405612"|"LEVATE [amitriptyline hydrochloride 75 mg oral tablet] BIOMED PHARMA"|"amitriptyline"|9000131
"00456349"|"AMITRIPTYLINE-50 [amitriptyline hydrochloride 50 mg oral tablet] PRO DOC LIMITEE"|"amitriptyline"|9000131
"00654507"|"PMS-AMITRIPTYLINE TABLETS 50MG [amitriptyline hydrochloride 50 mg oral tablet] PHARMASCIENCE INC"|"amitriptyline"|9000131
"00654515"|"PMS-AMITRIPTYLINE TABLETS 25MG [amitriptyline hydrochloride 25 mg oral tablet] PHARMASCIENCE INC"|"amitriptyline"|9000131
"00654523"|"PMS-AMITRIPTYLINE TABLETS 10MG [amitriptyline hydrochloride 10 mg oral tablet] PHARMASCIENCE INC"|"amitriptyline"|9000131
"00754129"|"ELAVIL [amitriptyline hydrochloride 75 mg oral tablet] AA PHARMA INC"|"amitriptyline"|9000131
"02247166"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] BIOMED PHARMA"|"amitriptyline"|9000131
"02247167"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] BIOMED PHARMA"|"amitriptyline"|9000131
"02247168"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] BIOMED PHARMA"|"amitriptyline"|9000131
"02326043"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] TEVA CANADA LIMITED"|"amitriptyline"|9000131
"02326051"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] TEVA CANADA LIMITED"|"amitriptyline"|9000131
"02326078"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] TEVA CANADA LIMITED"|"amitriptyline"|9000131
"02403137"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] APOTEX INC"|"amitriptyline"|9000131
"02403145"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] APOTEX INC"|"amitriptyline"|9000131
"02403153"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] APOTEX INC"|"amitriptyline"|9000131
"02403161"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 75 mg oral tablet] APOTEX INC"|"amitriptyline"|9000131
"02429861"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amitriptyline"|9000131
"02429888"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amitriptyline"|9000131
"02429896"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amitriptyline"|9000131
"02429918"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 75 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amitriptyline"|9000131
"02435527"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 10 mg oral tablet] JAMP PHARMA CORPORATION"|"amitriptyline"|9000131
"02435535"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 25 mg oral tablet] JAMP PHARMA CORPORATION"|"amitriptyline"|9000131
"02435543"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 50 mg oral tablet] JAMP PHARMA CORPORATION"|"amitriptyline"|9000131
"02435551"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 75 mg oral tablet] JAMP PHARMA CORPORATION"|"amitriptyline"|9000131
"02451786"|"AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amitriptyline"|9000131
"02451794"|"AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amitriptyline"|9000131
"02451808"|"AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amitriptyline"|9000131
"00878928"|"NORVASC TAB 5MG [amlodipine (amlodipine besylate) 5 mg oral tablet] PFIZER CANADA INC"|"amlodipine"|9000132
"00878936"|"NORVASC TAB 10MG [amlodipine (amlodipine besylate) 10 mg oral tablet] PFIZER CANADA INC"|"amlodipine"|9000132
"02250497"|"TEVA-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] TEVA CANADA LIMITED"|"amlodipine"|9000132
"02250500"|"TEVA-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] TEVA CANADA LIMITED"|"amlodipine"|9000132
"02272113"|"MYLAN-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"amlodipine"|9000132
"02272121"|"MYLAN-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"amlodipine"|9000132
"02273373"|"APO-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] APOTEX INC"|"amlodipine"|9000132
"02273381"|"APO-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] APOTEX INC"|"amlodipine"|9000132
"02280124"|"GD-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"amlodipine"|9000132
"02280132"|"GD-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"amlodipine"|9000132
"02280140"|"GD-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"amlodipine"|9000132
"02284065"|"PMS-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] PHARMASCIENCE INC"|"amlodipine"|9000132
"02284073"|"PMS-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] PHARMASCIENCE INC"|"amlodipine"|9000132
"02284383"|"SANDOZ AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"amlodipine"|9000132
"02284391"|"SANDOZ AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] SANDOZ CANADA INCORPORATED"|"amlodipine"|9000132
"02295148"|"PMS-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] PHARMASCIENCE INC"|"amlodipine"|9000132
"02297477"|"ACT AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"amlodipine"|9000132
"02297485"|"ACT AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"amlodipine"|9000132
"02297493"|"ACT AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] ACTAVIS PHARMA COMPANY"|"amlodipine"|9000132
"02321858"|"RAN-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"amlodipine"|9000132
"02321866"|"RAN-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"amlodipine"|9000132
"02326760"|"PHL-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] PHARMEL INC"|"amlodipine"|9000132
"02326779"|"PHL-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] PHARMEL INC"|"amlodipine"|9000132
"02326787"|"PHL-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] PHARMEL INC"|"amlodipine"|9000132
"02326795"|"AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] PRO DOC LIMITEE"|"amlodipine"|9000132
"02326809"|"AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] PRO DOC LIMITEE"|"amlodipine"|9000132
"02326817"|"AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] PRO DOC LIMITEE"|"amlodipine"|9000132
"02326825"|"DOM-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] DOMINION PHARMACAL"|"amlodipine"|9000132
"02326833"|"DOM-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] DOMINION PHARMACAL"|"amlodipine"|9000132
"02326841"|"DOM-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] DOMINION PHARMACAL"|"amlodipine"|9000132
"02330474"|"SANDOZ AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"amlodipine"|9000132
"02331284"|"AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] SANIS HEALTH INC"|"amlodipine"|9000132
"02331292"|"AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] SANIS HEALTH INC"|"amlodipine"|9000132
"02331489"|"RIVA-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] LABORATOIRE RIVA INC"|"amlodipine"|9000132
"02331497"|"RIVA-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] LABORATOIRE RIVA INC"|"amlodipine"|9000132
"02331500"|"RIVA-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] LABORATOIRE RIVA INC"|"amlodipine"|9000132
"02357186"|"JAMP-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] JAMP PHARMA CORPORATION"|"amlodipine"|9000132
"02357194"|"JAMP-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] JAMP PHARMA CORPORATION"|"amlodipine"|9000132
"02357208"|"JAMP-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] JAMP PHARMA CORPORATION"|"amlodipine"|9000132
"02357704"|"SEPTA-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] SEPTA PHARMACEUTICALS INC"|"amlodipine"|9000132
"02357712"|"SEPTA-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] SEPTA PHARMACEUTICALS INC"|"amlodipine"|9000132
"02357720"|"SEPTA-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] SEPTA PHARMACEUTICALS INC"|"amlodipine"|9000132
"02362651"|"MINT-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] MINT PHARMACEUTICALS INC"|"amlodipine"|9000132
"02362678"|"MINT-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] MINT PHARMACEUTICALS INC"|"amlodipine"|9000132
"02369230"|"AG-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] ANGITA PHARMA INC."|"amlodipine"|9000132
"02369249"|"AG-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] ANGITA PHARMA INC."|"amlodipine"|9000132
"02371707"|"MAR-AMLODIPINE TABLETS [amlodipine (amlodipine besylate) 2.5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amlodipine"|9000132
"02371715"|"MAR-AMLODIPINE TABLETS [amlodipine (amlodipine besylate) 5 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amlodipine"|9000132
"02371723"|"MAR-AMLODIPINE TABLETS [amlodipine (amlodipine besylate) 10 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amlodipine"|9000132
"02385783"|"AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amlodipine"|9000132
"02385791"|"AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amlodipine"|9000132
"02385805"|"AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amlodipine"|9000132
"02392127"|"BIO-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] BIOMED PHARMA"|"amlodipine"|9000132
"02392135"|"BIO-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] BIOMED PHARMA"|"amlodipine"|9000132
"02392143"|"BIO-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] BIOMED PHARMA"|"amlodipine"|9000132
"02397072"|"AURO-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] AURO PHARMA INC"|"amlodipine"|9000132
"02397080"|"AURO-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] AURO PHARMA INC"|"amlodipine"|9000132
"02398877"|"RAN-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"amlodipine"|9000132
"02426986"|"VAN-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] VANC PHARMACEUTICALS INC"|"amlodipine"|9000132
"02426994"|"VAN-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] VANC PHARMACEUTICALS INC"|"amlodipine"|9000132
"02429217"|"AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] JAMP PHARMA CORPORATION"|"amlodipine"|9000132
"02429225"|"AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] JAMP PHARMA CORPORATION"|"amlodipine"|9000132
"00628115"|"APO-AMOXI CAP 250MG [amoxicillin 250 mg oral capsule] APOTEX INC"|"amoxicillin"|9000139
"00628123"|"APO-AMOXI CAP 500MG [amoxicillin 500 mg oral capsule] APOTEX INC"|"amoxicillin"|9000139
"00644315"|"PRO AMOX-500 CAP 500MG [amoxicillin 500 mg oral capsule] PRO DOC LIMITEE"|"amoxicillin"|9000139
"00885886"|"AMOX 250 CAP 250MG [amoxicillin 250 mg oral capsule] JAAPHARM CANADA INC."|"amoxicillin"|9000139
"00885894"|"AMOX 500 CAP 500MG [amoxicillin 500 mg oral capsule] JAAPHARM CANADA INC."|"amoxicillin"|9000139
"00885908"|"AMOX S 125 SUS 125MG/5ML [amoxicillin 125 mg per 5 mL oral suspension] JAAPHARM CANADA INC."|"amoxicillin"|9000139
"00885916"|"AMOX S 250 SUS 250MG/5ML [amoxicillin 250 mg per 5 mL oral suspension] JAAPHARM CANADA INC."|"amoxicillin"|9000139
"00644331"|"PRO-AMOX-250 ORL SUS 250MG/5ML [amoxicillin 250 mg per 5 mL powder for oral solution] PRO DOC LIMITEE"|"amoxicillin"|9000139
"00628131"|"APO-AMOXI PWR FOR SUSP 125MG/5ML [amoxicillin 125 mg per 5 mL powder for oral suspension] APOTEX INC"|"amoxicillin"|9000139
"00628158"|"APO-AMOXI PWR FOR SUSP 250MG/5ML [amoxicillin 250 mg per 5 mL powder for oral suspension] APOTEX INC"|"amoxicillin"|9000139
"02230879"|"APO-AMOXI SUGAR FREE [amoxicillin 125 mg per 5 mL powder for oral suspension] APOTEX INC"|"amoxicillin"|9000139
"02230880"|"APO-AMOXI SUGAR FREE [amoxicillin 250 mg per 5 mL powder for oral suspension] APOTEX INC"|"amoxicillin"|9000139
"02248808"|"ADDERALL XR [amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule] SHIRE PHARMA CANADA ULC"|"amphetamine and dextroamphetamine"|9000141
"02248809"|"ADDERALL XR [amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule] SHIRE PHARMA CANADA ULC"|"amphetamine and dextroamphetamine"|9000141
"02248810"|"ADDERALL XR [amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule] SHIRE PHARMA CANADA ULC"|"amphetamine and dextroamphetamine"|9000141
"02248811"|"ADDERALL XR [amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule] SHIRE PHARMA CANADA ULC"|"amphetamine and dextroamphetamine"|9000141
"02248812"|"ADDERALL XR [amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule] SHIRE PHARMA CANADA ULC"|"amphetamine and dextroamphetamine"|9000141
"02248813"|"ADDERALL XR [amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule] SHIRE PHARMA CANADA ULC"|"amphetamine and dextroamphetamine"|9000141
"02439239"|"ACT AMPHETAMINE XR [amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"amphetamine and dextroamphetamine"|9000141
"02439247"|"ACT AMPHETAMINE XR [amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"amphetamine and dextroamphetamine"|9000141
"02439255"|"ACT AMPHETAMINE XR [amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"amphetamine and dextroamphetamine"|9000141
"02439263"|"ACT AMPHETAMINE XR [amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"amphetamine and dextroamphetamine"|9000141
"02439271"|"ACT AMPHETAMINE XR [amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"amphetamine and dextroamphetamine"|9000141
"02439298"|"ACT AMPHETAMINE XR [amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"amphetamine and dextroamphetamine"|9000141
"02440369"|"PMS-AMPHETAMINES XR [amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged release oral capsule] PHARMASCIENCE INC"|"amphetamine and dextroamphetamine"|9000141
