"mp_code","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
"02352761","02352761","AMOXICILLIN","SANIS HEALTH INC","AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) SANIS HEALTH INC",NA,NA,"inactive",2017-08-02
"02324156","02324156","PRO-VERAPAMIL SR","PRO DOC LIMITEE","PRO-VERAPAMIL SR (verapamil hydrochloride 120 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA,"inactive",2017-07-17
"02286564","02286564","ACYCLOVIR","SANIS HEALTH INC","ACYCLOVIR (acyclovir 400 mg oral tablet) SANIS HEALTH INC",NA,NA,"inactive",2017-08-02
"02285835","02285835","GD-GABAPENTIN","GENMED A DIVISION OF PFIZER CANADA INC","GD-GABAPENTIN (gabapentin 400 mg oral capsule) GENMED A DIVISION OF PFIZER CANADA INC",NA,NA,"inactive",2017-07-18
"02442981","02442981","ENALAPRIL","SIVEM PHARMACEUTICALS ULC","ENALAPRIL (enalapril sodium 16 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2015-08-10
"02282380","02282380","PHL-AZITHROMYCIN","PHARMEL INC","PHL-AZITHROMYCIN (azithromycin (azithromycin monohydrate hemiethanolate) 100 mg per 5 mL oral suspension) PHARMEL INC",NA,NA,"inactive",2017-09-13
"02261944","02261944","SANDOZ-DICLOFENAC SR","SANDOZ CANADA INCORPORATED","SANDOZ-DICLOFENAC SR (diclofenac sodium 100 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2006-02-02
"02430959","02430959","TARO-EPINEPHRINE AUTO-INJECTOR","TARO PHARMACEUTICALS INC","TARO-EPINEPHRINE AUTO-INJECTOR (epinephrine 0.045 mg per 0.3 mL solution for injection syringe) TARO PHARMACEUTICALS INC",NA,NA,"active",2016-10-31
"02197502","02197502","SELECT 1/35 (21-DAY)","PFIZER CANADA INC","SELECT 1/35 (21-DAY) (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1997-05-08
"02251280","02251280","DOM-CIPROFLOXACIN","DOMINION PHARMACAL","DOM-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) DOMINION PHARMACAL",NA,NA,"active",2004-03-26
"02262894","02262894","PHL-AMOXICILLIN","PHARMEL INC","PHL-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) PHARMEL INC",NA,NA,"inactive",2017-09-13
"02262401","02262401","MYLAN-FOSINOPRIL","MYLAN PHARMACEUTICALS ULC","MYLAN-FOSINOPRIL (fosinopril sodium 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-14
"02260778","02260778","PHL-OXYBUTYNIN","PHARMEL INC","PHL-OXYBUTYNIN (oxybutynin chloride 5 mg per 5 mL syrup) PHARMEL INC",NA,NA,"inactive",2017-09-13
"02260298","02260298","PHL-DEXAMETHASONE","PHARMEL INC","PHL-DEXAMETHASONE (dexamethasone 0.5 mg per 5 mL oral solution) PHARMEL INC",NA,NA,"inactive",2017-09-14
"00812358","00812358","NOVO-VERAMIL","TEVA CANADA LIMITED","NOVO-VERAMIL (verapamil hydrochloride 120 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"inactive",2017-09-01
"00401633","00401633","FUROSEMIDE SPECIAL","SANDOZ CANADA INCORPORATED","FUROSEMIDE SPECIAL (furosemide 6250 mg per 25 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1991-12-31
"02248526","02248526","CLINDAMYCINE-300","PRO DOC LIMITEE","CLINDAMYCINE-300 (clindamycin (clindamycin hydrochloride) 300 mg oral capsule) PRO DOC LIMITEE",NA,NA,"active",2003-12-10
"02257114","02257114","MYLAN-PRAVASTATIN","MYLAN PHARMACEUTICALS ULC","MYLAN-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"02251329","02251329","PHL-CIPROFLOXACIN","PHARMEL INC","PHL-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) PHARMEL INC",NA,NA,"inactive",2017-09-12
"02248857","02248857","MYLAN-CLARITHROMYCIN","MYLAN PHARMACEUTICALS ULC","MYLAN-CLARITHROMYCIN (clarithromycin 500 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"700020","02042479","MARVELON 28","MERCK CANADA INC","MARVELON 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet) MERCK CANADA INC",NA,NA,"active",1993-12-31
"02248856","02248856","MYLAN-CLARITHROMYCIN","MYLAN PHARMACEUTICALS ULC","MYLAN-CLARITHROMYCIN (clarithromycin 250 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"00868426","00868426","JAA PREDNISONE TAB 1MG USP","JAAPHARM CANADA INC.","JAA PREDNISONE TAB 1MG USP (prednisone 1 mg oral tablet) JAAPHARM CANADA INC.",NA,NA,"inactive",2017-08-31
"02240210","02240210","MYLAN-FENOFIBRATE MICRO","MYLAN PHARMACEUTICALS ULC","MYLAN-FENOFIBRATE MICRO (fenofibrate 200 mg oral capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"02237046","02237046","PHL-DEXAMETHASONE","PHARMEL INC","PHL-DEXAMETHASONE (dexamethasone 4 mg oral tablet) PHARMEL INC",NA,NA,"inactive",2017-09-14
"02213672","02213672","FLONASE - AEM-SUS NAS  50MCG/MD","GLAXOSMITHKLINE INC","FLONASE - AEM-SUS NAS  50MCG/MD (fluticasone propionate 50 mcg per actuation nasal spray) GLAXOSMITHKLINE INC",NA,NA,"inactive",2017-08-09
"700165","02246953","AMIODARONE FOR INJECTION 50MG/ML","TEVA CANADA LIMITED","AMIODARONE FOR INJECTION 50MG/ML (amiodarone hydrochloride 900 mg per 18 mL solution for injection vial) TEVA CANADA LIMITED",NA,NA,"inactive",2017-09-01
"02043424","02043424","PREMARIN","PFIZER CANADA INC","PREMARIN (conjugated estrogens 1.25 mg oral tablet) PFIZER CANADA INC",NA,NA,"inactive",2017-08-16
"01916475","01916475","PERCOCET","BRISTOL-MYERS SQUIBB CANADA","PERCOCET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"inactive",2017-08-24
"02043394","02043394","PREMARIN","PFIZER CANADA INC","PREMARIN (conjugated estrogens 0.3 mg oral tablet) PFIZER CANADA INC",NA,NA,"inactive",2017-08-16
"01916580","01916580","HYCODAN SYRUP","BRISTOL-MYERS SQUIBB CANADA","HYCODAN SYRUP (hydrocodone bitartrate 1 mg per mL syrup) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"inactive",2017-08-14
"01916599","01916599","HYCODAN TABLETS","BRISTOL-MYERS SQUIBB CANADA","HYCODAN TABLETS (hydrocodone bitartrate 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"inactive",2017-08-21
"02338580","02338580","VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","VOLTAREN EMULGEL JOINT PAIN REGULAR STRENGTH (diclofenac diethylamine 1.16 % cutaneous gel) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.",NA,NA,"active",2010-06-21
"01916963","01916963","TUSSIONEX","SANOFI-AVENTIS CANADA INC","TUSSIONEX (hydrocodone 5 mg and phenyltoloxamine 10 mg prolonged-release oral tablet) SANOFI-AVENTIS CANADA INC",NA,NA,"inactive",2017-08-24
"00885886","00885886","AMOX 250 CAP 250MG","JAAPHARM CANADA INC.","AMOX 250 CAP 250MG (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) JAAPHARM CANADA INC.",NA,NA,"inactive",2017-08-31
"00885894","00885894","AMOX 500 CAP 500MG","JAAPHARM CANADA INC.","AMOX 500 CAP 500MG (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) JAAPHARM CANADA INC.",NA,NA,"inactive",2017-08-31
"02239753","02239753","PMS-DICLOFENAC K","PHARMASCIENCE INC","PMS-DICLOFENAC K (diclofenac potassium 50 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1999-03-04
"02245669","02245669","APO-SALVENT CFC FREE","APOTEX INC","APO-SALVENT CFC FREE (salbutamol (salbutamol sulfate) 100 mcg per actuation pressurised inhalation) APOTEX INC",NA,NA,"active",2002-08-22
"02327139","02327139","SANDOZ FENTANYL PATCH","SANDOZ CANADA INCORPORATED","SANDOZ FENTANYL PATCH (fentanyl 37 mcg per hour transdermal patch) SANDOZ CANADA INCORPORATED",NA,NA,"active",2010-11-01
"02407477","02407477","MYLAN-NITRO PATCH 0.8","MYLAN PHARMACEUTICALS ULC","MYLAN-NITRO PATCH 0.8 (nitroglycerin 82.9 mg per 29.6 sq cm transdermal patch) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2013-06-04
"00850314","00850314","MORPHINE SULFATE INJECTION 2MG/ML USP","HOSPIRA HEALTHCARE CORPORATION","MORPHINE SULFATE INJECTION 2MG/ML USP (morphine sulfate 2 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"700127","02460610","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10","STERIMAX INC","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule) STERIMAX INC",NA,NA,"active",2017-02-06
"02457857","02457857","HEMANGIOL","PIERRE FABRE DERMO-COSMETIQUE CANADA INC","HEMANGIOL (propranolol (propranolol hydrochloride) 3.75 mg per mL oral solution) PIERRE FABRE DERMO-COSMETIQUE CANADA INC",NA,NA,"active",2017-03-23
"02454874","02454874","METOJECT SUBCUTANEOUS","MEDEXUS INC","METOJECT SUBCUTANEOUS (methotrexate (methotrexate sodium) 25 mg per 0.5 mL solution for injection 0.5 mL syringe) MEDEXUS INC",NA,NA,"active",2016-12-02
"02445832","02445832","INDAPAMIDE","SANIS HEALTH INC","INDAPAMIDE (indapamide 2.5 mg oral tablet) SANIS HEALTH INC",NA,NA,"inactive",2017-08-02
"02454866","02454866","METOJECT SUBCUTANEOUS","MEDEXUS INC","METOJECT SUBCUTANEOUS (methotrexate (methotrexate sodium) 20 mg per 0.4 mL solution for injection 0.4 mL syringe) MEDEXUS INC",NA,NA,"active",2016-12-02
"02318822","02318822","SANDOZ SILDENAFIL","SANDOZ CANADA INCORPORATED","SANDOZ SILDENAFIL (sildenafil (sildenafil citrate) 100 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
"02453703","02453703","WAMPOLE-ACETAMINOPHEN/CODEINE/CAFFEINE","JAMP PHARMA CORPORATION","WAMPOLE-ACETAMINOPHEN/CODEINE/CAFFEINE (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active",2016-12-23
"02424835","02424835","DIVIGEL","TEVA CANADA LIMITED","DIVIGEL (estradiol 0.1 % transdermal gel) TEVA CANADA LIMITED",NA,NA,"active",2015-04-13
"02280248","02280248","TESTIM 1%","PALADIN LABS INC","TESTIM 1% (testosterone 1 % cutaneous gel) PALADIN LABS INC",NA,NA,"active",2007-04-17
"00850322","00850322","MORPHINE SULFATE INJECTION 10MG/ML USP","HOSPIRA HEALTHCARE CORPORATION","MORPHINE SULFATE INJECTION 10MG/ML USP (morphine sulfate 10 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"02238817","02238817","DOM-VALPROIC ACID SYRUP","DOMINION PHARMACAL","DOM-VALPROIC ACID SYRUP (valproic acid (sodium valproate) 250 mg per 5 mL syrup) DOMINION PHARMACAL",NA,NA,"inactive",2017-08-21
"02450496","02450496","MYLAN-VERAPAMIL SR","MYLAN PHARMACEUTICALS ULC","MYLAN-VERAPAMIL SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2016-09-01
"02248008","02248008","SANDOZ GLYBURIDE","SANDOZ CANADA INCORPORATED","SANDOZ GLYBURIDE (glyburide 2.5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
"02449048","02449048","LUPIN-ESTRADIOL","LUPIN PHARMA CANADA LIMITED","LUPIN-ESTRADIOL (estradiol (estradiol hemihydrate) 0.5 mg oral tablet) LUPIN PHARMA CANADA LIMITED",NA,NA,"active",2016-02-29
"00726540","00726540","TEVA-TRIMEL","TEVA CANADA LIMITED","TEVA-TRIMEL (sulfamethoxazole 40 mg per mL and trimethoprim 8 mg per mL oral suspension) TEVA CANADA LIMITED",NA,NA,"active",1987-12-31
"00842826","00842826","APO-METOCLOP TAB 5MG","APOTEX INC","APO-METOCLOP TAB 5MG (metoclopramide hydrochloride 5 mg oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
"00510645","00510645","TEVA-TRIMEL DS","TEVA CANADA LIMITED","TEVA-TRIMEL DS (sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1981-12-31
"02282941","02282941","TEVA-FENTANYL","TEVA CANADA LIMITED","TEVA-FENTANYL (fentanyl 25 mcg per hour transdermal patch) TEVA CANADA LIMITED",NA,NA,"active",2006-07-04
"02303183","02303183","PMS-OLANZAPINE","PHARMASCIENCE INC","PMS-OLANZAPINE (olanzapine 15 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2008-04-02
"02230880","02230880","APO-AMOXI SUGAR FREE","APOTEX INC","APO-AMOXI SUGAR FREE (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) APOTEX INC",NA,NA,"active",1997-04-15
"700079","02243563","METOCLOPRAMIDE OMEGA","OMEGA LABORATORIES LTD","METOCLOPRAMIDE OMEGA (metoclopramide hydrochloride 10 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",2001-04-30
"700002","00155357","ADRENALIN CHLORIDE SOL 1:1000 AMP","ERFA CANADA 2012 INC","ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 30 mg per 30 mL solution for injection ampoule) ERFA CANADA 2012 INC",NA,NA,"active",1951-12-31
"02247493","02247493","PMS-FUROSEMIDE","PHARMASCIENCE INC","PMS-FUROSEMIDE (furosemide 20 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2003-12-10
"02166739","02166739","VERAPAMIL HYDROCHLORIDE INJECTION USP","SANDOZ CANADA INCORPORATED","VERAPAMIL HYDROCHLORIDE INJECTION USP (verapamil hydrochloride 5 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1995-12-31
"02112787","02112787","SALOFALK","APTALIS PHARMA CANADA ULC","SALOFALK (mesalazine 500 mg gastro-resistant tablet) APTALIS PHARMA CANADA ULC",NA,NA,"active",1995-12-31
"00839183","00839183","APO-DICLO","APOTEX INC","APO-DICLO (diclofenac sodium 50 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active",1989-12-31
"02400537","02400537","CLINDAMYCIN","SANIS HEALTH INC","CLINDAMYCIN (clindamycin (clindamycin hydrochloride) 300 mg oral capsule) SANIS HEALTH INC",NA,NA,"inactive",2017-08-02
"02419114","02419114","ACH-TELMISARTAN HCTZ","ACCORD HEALTHCARE INC","ACH-TELMISARTAN HCTZ (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) ACCORD HEALTHCARE INC",NA,NA,"active",2014-05-27
"700164","02246953","AMIODARONE FOR INJECTION 50MG/ML","TEVA CANADA LIMITED","AMIODARONE FOR INJECTION 50MG/ML (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) TEVA CANADA LIMITED",NA,NA,"inactive",2017-09-01
"02177749","02177749","M-ESLON","ETHYPHARM INC","M-ESLON (morphine sulfate 15 mg prolonged-release oral capsule) ETHYPHARM INC",NA,NA,"active",1995-12-31
"02436973","02436973","MINT-OLANZAPINE ODT","MINT PHARMACEUTICALS INC","MINT-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) MINT PHARMACEUTICALS INC",NA,NA,"active",2015-03-18
"02436965","02436965","MINT-OLANZAPINE ODT","MINT PHARMACEUTICALS INC","MINT-OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) MINT PHARMACEUTICALS INC",NA,NA,"active",2015-03-18
"02436914","02436914","AURO-CLINDAMYCIN","AURO PHARMA INC","AURO-CLINDAMYCIN (clindamycin hydrochloride 300 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2015-03-02
"02436906","02436906","AURO-CLINDAMYCIN","AURO PHARMA INC","AURO-CLINDAMYCIN (clindamycin hydrochloride 150 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2015-03-02
"02436736","02436736","CLÉO -35","ALTIUS HEALTHCARE INC","CLÉO-35 (cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet) ASPRI PHARMA CANADA INC",NA,NA,"active",2015-10-30
"02236932","02236932","PHL-SALBUTAMOL RESPIRATOR SOLUTION","PHARMEL INC","PHL-SALBUTAMOL RESPIRATOR SOLUTION (salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial) PHARMEL INC",NA,NA,"inactive",2017-09-14
"02091194","02091194","APO-DICLO SR","APOTEX INC","APO-DICLO SR (diclofenac sodium 100 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"active",1994-12-31
"02435810","02435810","EPINEPHRINE INJECTION","TELIGENT OU","EPINEPHRINE INJECTION (epinephrine 1 mg per 1 mL solution for injection ampoule) TELIGENT OU",NA,NA,"active",2015-07-20
"02306018","02306018","NOVO-RIVASTIGMINE","NOVOPHARM LIMITED","NOVO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) NOVOPHARM LIMITED",NA,NA,"inactive",2017-08-25
"02341395","02341395","PMS-FENTANYL MTX","PHARMASCIENCE INC","PMS-FENTANYL MTX (fentanyl 50 mcg per hour transdermal patch) PHARMASCIENCE INC",NA,NA,"active",2010-03-18
"02433222","02433222","TELMISARTAN-HCTZ","PHARMASCIENCE INC","TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2015-03-18
"02238276","02238276","PHL-VERAPAMIL SR","PHARMEL INC","PHL-VERAPAMIL SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) PHARMEL INC",NA,NA,"inactive",2017-09-14
"02433214","02433214","TELMISARTAN-HCTZ","PHARMASCIENCE INC","TELMISARTAN-HCTZ (hydrochlorothiazide 12.5 mg and telmisartan 80 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2015-03-18
"02433060","02433060","JAMP-AMOXICILLIN","JAMP PHARMA CORPORATION","JAMP-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active",2015-12-07
"02240343","02240343","DIVALPROEX-500","PRO DOC LIMITEE","DIVALPROEX-500 (valproic acid (divalproex sodium) 500 mg gastro-resistant tablet) PRO DOC LIMITEE",NA,NA,"inactive",2017-07-17
"02310392","02310392","SANDOZ OLANZAPINE","SANDOZ CANADA INCORPORATED","SANDOZ OLANZAPINE (olanzapine 15 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2009-06-12
"700125","02431378","PHENYTOIN SODIUM INJECTION, USP","STERIMAX INC","PHENYTOIN SODIUM INJECTION, USP (phenytoin sodium 100 mg per 2 mL solution for injection vial) STERIMAX INC",NA,NA,"active",2015-03-12
"02430940","02430940","TARO-EPINEPHRINE AUTO-INJECTOR","TARO PHARMACEUTICALS INC","TARO-EPINEPHRINE AUTO-INJECTOR (epinephrine 0.3 mg per 0.3 mL solution for injection syringe) TARO PHARMACEUTICALS INC",NA,NA,"active",2016-10-31
"02385872","02385872","OLANZAPINE","SIVEM PHARMACEUTICALS ULC","OLANZAPINE (olanzapine 5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"02019949","02019949","M-ESLON","ETHYPHARM INC","M-ESLON (morphine sulfate 30 mg prolonged-release oral capsule) ETHYPHARM INC",NA,NA,"active",1993-12-31
"00628123","00628123","APO-AMOXI CAP 500MG","APOTEX INC","APO-AMOXI CAP 500MG (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) APOTEX INC",NA,NA,"active",1984-12-31
"02246825","02246825","RATIO-CIPROFLOXACIN","TEVA CANADA LIMITED","RATIO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"inactive",2017-09-01
"02314665","02314665","APO-FENTANYL MATRIX","APOTEX INC","APO-FENTANYL MATRIX (fentanyl 100 mcg per hour transdermal patch) APOTEX INC",NA,NA,"active",2009-05-13
"02262851","02262851","PHL-AMOXICILLIN","PHARMEL INC","PHL-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) PHARMEL INC",NA,NA,"inactive",2017-09-13
"02237044","02237044","PHL-DEXAMETHASONE","PHARMEL INC","PHL-DEXAMETHASONE (dexamethasone 0.5 mg oral tablet) PHARMEL INC",NA,NA,"inactive",2017-09-14
"00426849","00426849","APO FOLIC ACID TAB 5MG","APOTEX INC","APO FOLIC ACID TAB 5MG (folic acid 5 mg oral tablet) APOTEX INC",NA,NA,"active",1978-12-31
"02428040","02428040","VAN-OLANZAPINE","VANC PHARMACEUTICALS INC","VAN-OLANZAPINE (olanzapine 15 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active",2015-07-10
"02428016","02428016","VAN-OLANZAPINE","VANC PHARMACEUTICALS INC","VAN-OLANZAPINE (olanzapine 5 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active",2015-07-10
"02427583","02427583","AURO-RIVASTIGMINE","AURO PHARMA INC","AURO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2016-04-12
"02384914","02384914","AURO-PIOGLITAZONE","AURO PHARMA INC","AURO-PIOGLITAZONE (pioglitazone (pioglitazone hydrochloride) 30 mg oral tablet) AURO PHARMA INC",NA,NA,"inactive",2017-08-11
"02427575","02427575","AURO-RIVASTIGMINE","AURO PHARMA INC","AURO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2016-04-12
"02427567","02427567","AURO-RIVASTIGMINE","AURO PHARMA INC","AURO-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) AURO PHARMA INC",NA,NA,"active",2016-04-12
"00498777","00498777","FOLIC ACID TAB 5MG","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","FOLIC ACID TAB 5MG (folic acid 5 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"inactive",2017-08-21
"02241285","02241285","DOM-OXYBUTYNIN 5 MG TABLETS","DOMINION PHARMACAL","DOM-OXYBUTYNIN 5 MG TABLETS (oxybutynin chloride 5 mg oral tablet) DOMINION PHARMACAL",NA,NA,"inactive",2017-08-21
"02266938","02266938","TARO-CLINDAMYCIN","TARO PHARMACEUTICALS INC","TARO-CLINDAMYCIN (clindamycin (clindamycin phosphate) 1 % cutaneous solution) TARO PHARMACEUTICALS INC",NA,NA,"active",2005-10-03
"00584223","00584223","TRANSDERM-NITRO 0.2","NOVARTIS PHARMACEUTICALS CANADA INC","TRANSDERM-NITRO 0.2 (nitroglycerin 25 mg per 10 sq cm transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1989-12-31
"02184435","02184435","KADIAN","BGP PHARMA ULC","KADIAN (morphine sulfate 20 mg prolonged-release oral capsule) BGP PHARMA ULC",NA,NA,"active",1996-10-25
"02339846","02339846","RIVA-OLANZAPINE ODT","LABORATOIRE RIVA INC","RIVA-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) LABORATOIRE RIVA INC",NA,NA,"active",2010-02-17
"01996541","01996541","ACETAMINOPHENE CODEINE ET CAFEINE CAPLETS","LABORATOIRE RIVA INC","ACETAMINOPHENE CODEINE ET CAFEINE CAPLETS (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"inactive",2017-07-07
"02014238","02014238","MS.IR","PURDUE PHARMA","MS.IR (morphine sulfate 20 mg oral tablet) PURDUE PHARMA",NA,NA,"active",1991-12-31
"02260751","02260751","PHL-OXYBUTYNIN","PHARMEL INC","PHL-OXYBUTYNIN (oxybutynin chloride 2.5 mg oral tablet) PHARMEL INC",NA,NA,"inactive",2017-09-13
"02423944","02423944","PMS-OLANZAPINE ODT","PHARMASCIENCE INC","PMS-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) PHARMASCIENCE INC",NA,NA,"active",2014-07-29
"02423863","02423863","ACT ESOMEPRAZOLE","TEVA CANADA LIMITED","ACT ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium dihydrate) 40 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active",2015-11-09
