"uuid","status","_name","_approvalIDDisplay","substance"
"abd8c6bf-1c2f-4336-8927-9a85143f019e","approved","RABEPRAZOLE SODIUM","3L36P16U4R","rabeprazole sodium"
"6fd3604d-63ed-4a26-9f4a-86560358d0f6","approved","BISMUTH SUBGALLATE","YIW503MI7V","bismuth subgallate"
NA,NA,NA,NA,"rabies vaccine inactivated"
"cbeebe7b-86f5-44e6-9b35-ba8e76a728c5","approved","DIGOXIN","73K4184T59","digoxin"
"00354bd5-6f8c-4655-8d30-403ea1fa739f","approved","TRIPROLIDINE HYDROCHLORIDE ANHYDROUS","NG7A104R3J","triprolidine hydrochloride"
"4a1879a9-0412-4458-9d07-7eaaf30f7e71","approved","TRIPROLIDINE HYDROCHLORIDE","YAN7R5L890","triprolidine hydrochloride"
"b7ac3cce-0266-4539-912c-33f6853b8f3c","approved","MOMETASONE FUROATE","04201GDN4R","mometasone furoate"
"297c8972-022e-49a6-8608-9a929763a291","approved","SULFINPYRAZONE","V6OFU47K3W","sulfinpyrazone"
"254186f3-2b8b-4a00-84bd-d98415df8974","approved","TERBUTALINE SULFATE","576PU70Y8E","terbutaline sulfate"
NA,NA,NA,NA,"haemophilus influenzae type b-prp"
"34aa9004-4817-4842-8a5e-788a7091a05c","approved","PALIPERIDONE","838F01T721","paliperidone"
"6396fa11-2155-438d-b6a0-5c2764f7a6c8","approved","CIMETIDINE","80061L1WGD","cimetidine"
"1a199490-46db-40a7-a55e-8044d5b1a1bc","approved","INDOMETHACIN","XXE1CET956","indomethacin"
NA,NA,NA,NA,"inactivated poliomyelitis vaccine (d.c.o.) type 3 saukett"
"0d32f7e3-0887-49e7-96c1-be29a5f0230d","approved","POLYETHYLENE GLYCOL 3350","G2M7P15E5P","polyethylene glycol 3350"
"66e82f7f-513f-4aee-90ce-b694d1fd65fa","approved","ZINC CHLORIDE","86Q357L16B","zinc chloride"
"14d12342-f488-45d8-8a1f-ec700cf34f3d","approved","TESTOSTERONE CYPIONATE","M0XW1UBI14","testosterone cypionate"
"9e7b4c0a-411f-400a-9b19-0da971d822be","approved","BETAMETHASONE ACETATE","TI05AO53L7","betamethasone acetate"
"b7d19f67-e1af-4022-a43d-c2a30b9ecb61","approved","LEVOCABASTINE","H68BP06S81","levocabastine"
"0fa0f4db-673d-476e-9eba-306e46f8a6cf","approved","PARITAPREVIR","OU2YM37K86","paritaprevir"
"eafeb3dc-9600-430e-8ee5-64f09262de55","approved","COAL TAR","R533ESO2EC","coal tar"
"f07ecf0c-e53c-4dc3-8792-157dca0aebf7","approved","CYPROHEPTADINE HYDROCHLORIDE ANHYDROUS","0S9323MCT0","cyproheptadine hydrochloride"
"35051bbd-8a16-4899-abac-da7c45bf8799","approved","CYPROHEPTADINE HYDROCHLORIDE","NJ82J0F8QC","cyproheptadine hydrochloride"
"b425e894-3dec-42b6-bf5a-7639fb8e782a","non-approved","ALLERGENIC EXTRACT- WHITE FACED HORNET VENOM PROTEIN","J8DAZ3T66L","white faced hornet venom protein"
"f392e219-fffb-420c-85f9-fa516f62656c","approved","DOLICHOVESPULA MACULATA VENOM PROTEIN","J8DAZ3T66L","white faced hornet venom protein"
"686c764c-efb8-4bfb-a0a7-071774db0d6d","approved","ROPIVACAINE HYDROCHLORIDE ANHYDROUS","35504LBE2T","ropivacaine hydrochloride"
"92d8f771-275f-48a2-b87a-a5b4bf9c7bf4","approved","ROPIVACAINE HYDROCHLORIDE","V910P86109","ropivacaine hydrochloride"
"803678fe-c073-4913-b839-68704a13fdc2","approved","ZINC OXIDE","SOI2LOH54Z","zinc oxide"
"2119b0ae-c4ad-47fa-a853-9eadac3979f8","approved","AIR","K21NZZ5Y0B","air"
"499b8f1c-a4a4-4e2b-911a-d3246544d631","approved","BIMATOPROST","QXS94885MZ","bimatoprost"
"f00e1a92-b029-4f35-8827-794b413d350c","non-approved","GLUCAGON","76LA80IG2G","glucagon"
NA,NA,NA,NA,"lymphocyte immune globulin anti-thymocyte globulin"
"b81fc5ee-b880-40fd-9792-390164bc6c07","approved","IFOSFAMIDE","UM20QQM95Y","ifosfamide"
"2412330b-c1bd-435f-8fd5-e853e39046a7","approved","ARGININE HYDROCHLORIDE","F7LTH1E20Y","arginine hydrochloride"
"4fea8c63-60e0-4865-bd53-0611d764bcf9","approved","POLYVINYL ALCOHOL, UNSPECIFIED","532B59J990","polyvinyl alcohol"
"b2d40c02-6366-457e-b7b0-1b8ff7361011","approved","OXYBUTYNIN","K9P6MC7092","oxybutynin"
NA,NA,NA,NA,"corynebacterium diphtheriae crm-197 protein"
"4c16aa1b-224d-4fb8-8c29-0a09d965c975","non-approved","HEPATITIS B IMMUNE GLOBULIN (HUMAN)","XII270YC6M","hepatitis b immune globulin human"
"01142ece-6a45-4e5f-960a-d49cad2ef9e2","approved","DAPTOMYCIN","NWQ5N31VKK","daptomycin"
"f06e0b1a-83b6-459b-b963-6048323e0d55","approved","DEFERASIROX","V8G4MOF2V9","deferasirox"
"5758734d-87c5-47cb-9275-e3d04aa3fe26","approved","HALOPERIDOL","J6292F8L3D","haloperidol"
"a2a3ba7d-50a5-4a37-9cb7-eb6d7e7f9c49","approved","MAGNESIUM CHLORIDE ANHYDROUS","59XN63C8VM","magnesium chloride"
"c1c653e0-22c6-4301-81a1-9344132f45e7","approved","MAGNESIUM CHLORIDE","02F3473H9O","magnesium chloride"
"b5dff38d-cd85-473e-b0eb-abbb6280d1f7","approved","ENALAPRILAT ANHYDROUS","Q508Q118JM","enalaprilat"
"56d45166-5b95-4dde-9214-3c98cf04c266","approved","ENALAPRILAT","GV0O7ES0R3","enalaprilat"
"975fce76-8552-4288-a509-f648f209ea4e","approved","MAGNESIUM","I38ZP9992A","magnesium"
"5a0676f8-838b-4536-8535-4d9918a00afc","approved","METOCLOPRAMIDE HYDROCHLORIDE","W1792A2RVD","metoclopramide hydrochloride"
"8e5f6d4b-9897-4283-93c5-7eaf9bc2d277","approved","INDACATEROL","8OR09251MQ","indacaterol"
"c3968fb7-a280-4e85-9ce7-0800261827c2","approved","BRINZOLAMIDE","9451Z89515","brinzolamide"
"1b8d7857-2e1d-4bc8-a301-4373ddb5eaff","approved","COBICISTAT","LW2E03M5PG","cobicistat"
NA,NA,NA,NA,"methyl heptyl colamino formylmethyl pyridinium chl"
"f3f95375-a64d-4030-b452-2d70cca06ffc","approved","CLONAZEPAM","5PE9FDE8GB","clonazepam"
"626c3f0f-b590-4c9d-b6bb-1b1f20778e43","approved","FAMOTIDINE","5QZO15J2Z8","famotidine"
"b4874f87-9ec8-43a6-a867-60b1e9e57f4b","approved","ETHAMBUTOL HYDROCHLORIDE","QE4VW5FO07","ethambutol hydrochloride"
"af0aa685-04c8-47f9-b742-eb767e9d54e5","non-approved","PROPYLENE GLYCOL-HYDROXYETHYLCELLULOSE CAPRYLDIMONIUM CHLORIDE","QR5785AJ21","hydroxyethylcellulose"
"0eaec722-4398-4315-8664-dfb053c19899","non-approved","PROPYLENE GLYCOL-HYDROXYETHYLCELLULOSE MYRISTYLDIMONIUM CHLORIDE","0XD1T2S323","hydroxyethylcellulose"
"9672d88d-d20a-433b-9182-ac69b107206e","non-approved","PROPYLENE GLYCOL-HYDROXYETHYLCELLULOSE CETYLDIMONIUM CHLORIDE","08LM0V049N","hydroxyethylcellulose"
"d2e993f9-cc1d-49b6-9062-a2b2edae2c19","non-approved","PROPYLENE GLYCOL-HYDROXYETHYLCELLULOSE STEARYLDIMONIUM CHLORIDE","3479326GXB","hydroxyethylcellulose"
"849f0124-c85e-461b-b92b-c91e7f376062","non-approved","PROPYLENE GLYCOL-HYDROXYETHYLCELLULOSE LAURYLDIMONIUM CHLORIDE","9T17V05Y7F","hydroxyethylcellulose"
"689680d9-fe20-43fe-9d0a-f0397eeddc10","non-approved","PROPYLENE GLYCOL-HYDROXYETHYLCELLULOSE COCODIMONIUM CHLORIDE","0CTJ7595Q4","hydroxyethylcellulose"
"4e1527a6-e0cd-4d6c-b1cf-f9062fb085e0","non-approved","CETYL HYDROXYETHYLCELLULOSE (550000 MW)","2MIM45ZIL3","hydroxyethylcellulose"
"bc259f6b-bca6-4f8f-9c0c-269de3876930","non-approved","CETYL HYDROXYETHYLCELLULOSE (350000 MW)","T7SWE4S2TT","hydroxyethylcellulose"
"f68ea14b-1bd4-46cb-9d12-fd06e2819731","approved","HYDROXYETHYL ETHYLCELLULOSE","ZDN57Z154K","hydroxyethylcellulose"
"0680ea8e-e97e-4c3e-bad6-558abebe2c76","non-approved","HYDROXYETHYL CELLULOSE (6500 MPA.S AT 2%)","2Q40985DRM","hydroxyethylcellulose"
"0f2d77bb-a26b-4362-9547-52616e8db969","approved","CORTISONE ACETATE","883WKN7W8X","cortisone acetate"
"1ea51729-637f-4630-be8b-3f8fa799e12f","approved","METHOXSALEN","U4VJ29L7BQ","methoxsalen"
"c4c47fcf-a6ab-41b4-9d63-599de2248f6e","approved","LOTEPREDNOL ETABONATE","YEH1EZ96K6","loteprednol etabonate"
"74ba6e74-530d-4397-a438-1bb990886e15","approved","BACLOFEN","H789N3FKE8","baclofen"
"c44b9551-7a24-4238-ba4d-b80ab051a435","approved","DARIFENACIN","APG9819VLM","darifenacin"
"ab16f50c-d389-4334-b766-eeabc80b169a","approved","ALENDRONIC ACID","X1J18R4W8P","alendronic acid"
"bd4f6c07-30cc-4cf8-9cde-ec018899a97c","approved","DABRAFENIB","QGP4HA4G1B","dabrafenib"
"8e0ba411-bddd-46f5-aacd-99d441e8dc5c","approved","TRANDOLAPRIL","1T0N3G9CRC","trandolapril"
"5883f0a1-0198-4f3a-8d55-a4febbded5e0","approved","GALSULFASE","59UA429E5G","galsulfase"
"c4112b93-05cd-4071-9a9a-42a5ee9b7858","approved","RIFABUTIN","1W306TDA6S","rifabutin"
"87eb3abc-9ef6-4e25-9a29-edc4853ecb81","approved","THALIDOMIDE","4Z8R6ORS6L","thalidomide"
"b5f1a2ca-2382-4729-881f-2b1535fb1d81","approved","FROVATRIPTAN","H82Q2D5WA7","frovatriptan"
"29e469b4-337b-4f6a-af58-f94d4732f6ab","approved","DIAZEPAM","Q3JTX2Q7TU","diazepam"
"6253b52a-74df-4e9c-bfc5-a5ffc7f87df0","approved","DEXTROMETHORPHAN HYDROBROMIDE","9D2RTI9KYH","diazepam"
"4c1c46ec-cdc1-4f9a-a6f8-5036012fd485","approved","HUMAN PAPILLOMAVIRUS TYPE 16 L1 CAPSID PROTEIN ANTIGEN","6LTE2DNX63","recombinant human papillomavirus type 16 l1 protein"
"64394c52-7bf5-4029-a6fa-6fb0133461c2","approved","OXYMETAZOLINE HYDROCHLORIDE","K89MJ0S5VY","oxymetazoline hydrochloride"
"c8c3297b-8dec-4b38-92ae-38005fbd4f1c","approved","AGALSIDASE ALFA","2HLC17MX9G","agalsidase alfa"
"022f9fbb-1f60-48a8-bef0-9d51c47d2b4d","approved","GONADORELIN ACETATE","2RG1XQ1NYJ","gonadorelin acetate"
"560287ff-3403-4c55-a7b4-9da2ae0d5568","approved","DICHLOROBENZENE (MIXED ISOMERS)","F56X88UAJQ","dichlorobenzene"
"6a90f129-5bda-422f-8d47-6d40a0e66b62","approved","THREONINE","2ZD004190S","l-threonine"
"304bced7-8627-483c-b6bf-41e3cd4267ee","approved","PENTAMIDINE ISETHIONATE","V2P3K60DA2","pentamidine isetionate"
"730d332c-5926-42d6-b284-0c6fc7ff0c0b","approved","RISEDRONATE SODIUM","OFG5EXG60L","risedronate sodium"
"10b90929-7187-4a8a-83a1-5ffbe0134b81","approved","CLINDAMYCIN","3U02EL437C","clindamycin"
"d889462b-9372-4191-afa6-b927873fe7da","approved","CIPROFLOXACIN","5E8K9I0O4U","ciprofloxacin"
"27f75320-def6-4148-96cc-85a2b56e3c0b","approved","DIMENHYDRINATE","JB937PER5C","dimenhydrinate"
"0c959e3a-8df6-4926-904d-f98cb054f74b","approved","INTERFERON ALFA-2B","43K1W2T1M6","interferon alfa-2b"
"72a80500-4c60-4f8a-8679-8ea750ac262c","approved","ALBINTERFERON ALFA-2B","4DVS4AG4DF","interferon alfa-2b"
"7d5cc251-d0f3-4be1-9feb-5f378518d9d6","approved","BUSPIRONE HYDROCHLORIDE","207LT9J9OC","buspirone hydrochloride"
"b73e4abd-fb6b-4c67-8bcb-cc12f20adb21","approved","TOLBUTAMIDE","982XCM1FOI","tolbutamide"
"ac323afb-2a78-4a5c-8e19-872178a6bde9","approved","EXEMESTANE","NY22HMQ4BX","exemestane"
"9fd73e97-69e2-4cc5-b49c-6037c4fed697","approved","DIMETHYL SULFOXIDE","YOW8V9698H","dimethyl sulfoxide"
NA,NA,NA,NA,"recombinant human papillomavirus type 33 l1 protein"
"e530523a-c8ee-4dde-aa38-f6b3b0953292","non-approved","TYPHOID VACCINE","760T5R8B3O","typhoid vaccine"
"b458fa22-4353-4fcb-91da-397645859e99","approved","METHYLPREDNISOLONE","X4W7ZR7023","methylprednisolone"
"7c8ab44b-d6ec-4ea1-8992-0c0187df06bd","approved","ZINC","J41CSQ7QDS","zinc"
"a1ab60b2-4f7a-4436-a4fa-e8538d5869e4","approved","ROFLUMILAST","0P6C6ZOP5U","roflumilast"
NA,NA,NA,NA,"human-bovine rotavirus reassortant type g4"
"dc99b985-1c73-4b7d-a3c8-a769d4f4941f","approved","LETROZOLE","7LKK855W8I","letrozole"
"80f380c7-6879-4c73-911c-b36592fc78f9","approved","REPAGLINIDE","668Z8C33LU","repaglinide"
NA,NA,NA,NA,"human plasma proteins"
"b0977e14-1030-4bfa-be38-a3fd360a8666","approved","TRIMETHOPRIM","AN164J8Y0X","trimethoprim"
"e6f23399-424f-4c98-9ae5-5ecb4f51718a","approved","CARBIDOPA ANHYDROUS","KR87B45RGH","carbidopa"
"9145c7ce-7210-4b3f-88f7-cef3170a9976","approved","CARBAMAZEPINE","33CM23913M","carbidopa"
"1e2e7497-f234-42f6-b54b-f85180ce0f7f","approved","CARBIDOPA","MNX7R8C5VO","carbidopa"
"6b4629da-9b55-42bd-82e3-96f6a23e9ecf","approved","BACILLUS CALMETTE-GUERIN SUBSTRAIN TICE LIVE ANTIGEN","2XQ558L16Z","bacillus calmette-guerin (bcg) strain tice"
"5bc53ebd-d2a4-41b1-ab10-333f3b6c818b","approved","SOYBEAN OIL","241ATL177A","soybean oil"
"85d90dfd-0420-4456-98b9-0e7dbfe5bce2","approved","PAMIDRONATE DISODIUM","8742T8ZQZA","pamidronate disodium"
"b0d36b4f-2aa0-444d-91a4-95b88ee23592","approved","TROSPIUM CHLORIDE","1E6682427E","trospium chloride"
"4c9a99e4-9e0f-4d66-8d20-a52cbce66b7a","approved","DINOPROSTONE","K7Q1JQR04M","dinoprostone"
"c56f950b-3f35-42b3-a7ed-dc15a938dd17","approved","IRBESARTAN","J0E2756Z7N","irbesartan"
"3489169b-093b-4f27-892d-590b2663c935","approved","BECLOMETHASONE DIPROPIONATE","5B307S63B2","beclomethasone dipropionate"
"1c794c9c-49bc-43b2-8390-9fe192e5ffd8","approved","PROPYLENE GLYCOL","6DC9Q167V3","propylene glycol"
"27b92962-7780-4e4e-9e2b-a0346d39571c","approved","METHYLENE BLUE","T42P99266K","methylene blue"
"139d0893-2a50-46d5-be24-4152a9240a6f","approved","METHYLENE BLUE ANHYDROUS","8NAP7826UB","methylene blue"
NA,NA,NA,NA,"daclizumab beta"
"cb1b292d-78a6-46b5-8c54-5dd4f7dcae7e","approved","CALCITRIOL","FXC9231JVH","calcitriol"
NA,NA,NA,NA,"pneumococcal polysaccharide serotype 6a"
"2652eed2-1833-4226-b3df-d6569d1f0002","approved","CLOPIDOGREL","A74586SNO7","clopidogrel"
"b64992e2-2c9d-47cf-9630-dd66e00baf34","approved","GLYBURIDE","SX6K58TVWC","glyburide"
NA,NA,NA,NA,"meningococcal group w-135 oligosaccharide"
"13ee3a85-64c7-454f-8054-0c331d894fd5","approved","OLANZAPINE","N7U69T4SZR","olanzapine"
"63595a04-0740-4450-bec9-4e2b89b6a58f","non-approved","CERTOLIZUMAB PEGOL","UMD07X179E","certolizumab pegol"
"fbdc1b40-70a9-48fc-9441-6eb49507484d","non-approved","CYANOCOBALAMIN","P6YC3EG204","vitamin b12"
"df3c9c40-9724-4450-af0d-ce9e4b04b058","approved","MELOXICAM","VG2QF83CGL","meloxicam"
"e3fc6a59-bf71-4e92-9d3d-e110fd9ca3bb","approved","PHENIRAMINE MALEATE","NYW905655B","pheniramine maleate"
"6cab0d8c-890f-4df4-9af5-f46e237da098","approved","BICALUTAMIDE","A0Z3NAU9DP","bicalutamide"
"9bdb8b55-4539-42e5-bf45-1a4b7a173236","approved","DESIPRAMINE HYDROCHLORIDE","1Y58DO4MY1","desipramine hydrochloride"
"0752f90d-1f02-444b-8020-b2e383f86782","approved","DEFERIPRONE","2BTY8KH53L","deferiprone"
"7691d3ea-5dae-4776-b396-40523dfd0d79","non-approved","STREPTOCOCCUS PNEUMONIAE TYPE 9V CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN","5Q768OY0GI","pneumococcal polysaccharide serotype 9v"
"2c9f8029-bca6-4458-b917-4737cfb78012","approved","MANGANESE CHLORIDE ANHYDROUS","6YB4901Y90","manganese chloride"
"f4ea5b7b-ac88-45b3-9712-9f874bca1aed","approved","MANGANESE CHLORIDE","QQE170PANO","manganese chloride"
"e387de00-dc5b-47eb-9006-2a40e33163ac","approved","PRUCALOPRIDE","0A09IUW5TP","prucalopride"
"590961c1-a69a-4afc-9ebd-8af3fbf273e8","approved","LOLIUM PERENNE POLLEN","4T81LB52R0","standardized perennial rye grass pollen"
"e832169d-40db-433f-aa3c-d2b3552f4e5d","approved","INSULIN ASPART","D933668QVX","insulin aspart protamine"
"61a4337e-0f09-4eec-ace5-eccbdaed1b6b","non-approved","ALCOHOL, DEHYDRATED","3K9958V90M","alcohol anhydrous"
"311fdf27-52c1-4fbf-9ae0-3a5a36620347","non-approved","VITAMIN E","H4N855PNZ1","vitamin a"
"e2a6aa95-ead4-4c91-b6bc-262d23421704","approved","ACETOMENAPHTHONE","DWG8UZD9HT","vitamin a"
"a1ce0d14-fada-4985-92dd-6c072f496bc1","approved","VITAMIN D","9VU1KI44GP","vitamin a"
"7807a54f-a2c4-4f90-8303-be8462b7b5f9","approved","VITAMIN A","81G40H8B0T","vitamin a"
"21811e95-f0b3-47be-b170-7c104aabd666","approved","PHYTONADIONE, (E)-","S5Z3U87QHF","vitamin a"
"5f1ddfc1-03b4-46c3-8e7d-4cc75f5ddd50","approved","PYRIDOXINE","KV2JZ1BI6Z","vitamin a"
"69d7f95b-0304-4910-8fe2-5b5923c0da08","approved","CHOLINE","N91BDP6H0X","vitamin a"
"4ba16a08-66e5-427f-9234-68d55c0fcdae","approved","VITAMIN K5","KKP97T7O0X","vitamin a"
"85a2c985-e94e-4d75-be5b-1deecb5d8e9f","approved","MENADIONE","723JX6CXY5","vitamin a"
"c1b15e86-0686-487c-adf3-e5b58c3f1532","approved","PANGAMIC ACID","MPQ53A9F5C","vitamin a"
NA,NA,NA,NA,"nonacog gamma"
"561063e1-ad8f-4d8e-ae03-9e4ce0a103ec","approved","CHLOROXYLENOL","0F32U78V2Q","chloroxylenol"
"f8dc7435-9dca-4f91-84d0-be5adfcae267","approved","MIFEPRISTONE","320T6RNW1F","mifepristone"
"c6fef9a3-b182-4381-bdbd-966d4ab01a46","approved","TETRACYCLINE HYDROCHLORIDE","P6R62377KV","tetracycline hydrochloride"
"ba7384fa-bb2b-4686-8867-9316b3bc925e","approved","COBIMETINIB","ER29L26N1X","cobimetinib"
"28c97224-35c2-4bcd-a8d7-c9ea7af17d88","approved","CHLORPROPAMIDE","WTM2C3IL2X","chlorpropamide"
"ac42a92e-abbb-4c4e-8350-58dfa6ed8e21","approved","BENZOIN, (+/-)-","L7J6A1NE81","benzoin"
"5502f515-8cac-42c0-a8aa-fede8bb2495c","approved","MELPHALAN","Q41OR9510P","melphalan"
"e7c32ac2-6f4e-47a8-91ad-8a26a74dd12e","approved","NOREPINEPHRINE","X4W3ENH1CV","norepinephrine"
"8cb8bc8f-5069-4243-b05e-ed283755a1f1","approved","EPINEPHRINE","YKH834O4BH","epinephrine"
"b62315ba-46a1-461a-b6f1-177c548d2f3d","approved","NEOSTIGMINE BROMIDE","005SYP50G5","neostigmine bromide"
"65c7fe7d-1341-4d6b-981a-677f069a0270","approved","DANAPAROID SODIUM","5004UU3156","danaparoid sodium"
"6fdc9eb7-ab91-4c6b-a928-467fef8d990a","approved","ATAZANAVIR","QZU4H47A3S","atazanavir"
"5fb96e07-0c07-4a51-8109-e56d61a929cc","approved","OXYTOCIN","1JQS135EYN","oxytocin"
"8eb22c84-ff65-436a-9cdf-8d7e3bbf2595","approved","AZTREONAM","G2B4VE5GH8","aztreonam"
"42b76151-c51b-4a7d-8ad6-21df125ba4b8","approved","PERMETHRIN","509F88P9SZ","permethrin"
"48f365f7-cb55-4b42-9022-5a506989dc13","approved","NORFLOXACIN","N0F8P22L1P","norfloxacin"
"64095224-6e2f-43bf-bcae-136bce837cc9","approved","CANDESARTAN CILEXETIL","R85M2X0D68","candesartan cilexetil"
"77fd3431-756e-47df-bb9b-2e927a443f86","approved","TRIMEPRAZINE","76H78MJJ52","trimeprazine"
"d04d6c22-b369-49d1-aa86-5e63eb7673a7","approved","TROPICAMIDE","N0A3Z5XTC6","tropicamide"
"f793b3f5-3883-4854-a068-f37b8221af78","approved","FLUOROURACIL","U3P01618RT","fluorouracil"
"2e1cd705-b106-4827-b7ad-1aed0b368cba","approved","CYCLOBENZAPRINE HYDROCHLORIDE","0VE05JYS2P","cyclobenzaprine hydrochloride"
"0f13baa2-9ebd-4cc4-95be-8becbf47aa05","approved","HEPATITIS B VIRUS HBSAG SURFACE PROTEIN ANTIGEN","IFJ010MNE4","hepatitis b surface antigen"
"e3e566bf-22ac-46d9-bca2-979b35022bdf","approved","FLUOXETINE","01K63SUP8D","fluoxetine"
"a930b980-6ab8-4ef7-b780-40af32e7a09f","approved","SULFAMETHOXAZOLE","JE42381TNV","sulfamethoxazole"
"032bfc0f-6f9b-4beb-a38f-35e17c0d6b18","approved","BETAMETHASONE","9842X06Q6M","betamethasone"
"45e78e76-a04f-427f-9010-b2b57fae6192","approved","LEVOFLOXACIN ANHYDROUS","RIX4E89Y14","levofloxacin"
"d2c9869d-a5fc-4b3d-a898-e047d92361a5","approved","LEVOFLOXACIN","6GNT3Y5LMF","levofloxacin"
"58638761-916f-42f3-b52f-fb0e40fd9b01","approved","SPIRONOLACTONE","27O7W4T232","spironolactone"
"28645c0a-f496-46b6-a5d2-a75bcbd4b0e9","approved","BENZETHONIUM CHLORIDE","PH41D05744","benzethonium chloride"
"5f1ddfc1-03b4-46c3-8e7d-4cc75f5ddd50","approved","PYRIDOXINE","KV2JZ1BI6Z","vitamin b6"
"1f89ce19-38ca-4e16-b233-86f4bc5771b4","non-approved","TRIPTORELIN","9081Y98W2V","triptorelin"
"edd58257-4efa-4bc9-b67d-4d918ed852a1","non-approved","CALCIUM POLYSTYRENE SULFONATE","HUI2S00793","calcium polystyrene sulfonate"
"3c9822b1-9a2f-4321-a5ea-1a13f5dc568f","approved","ALPROSTADIL","F5TD010360","alprostadil"
"d871d983-099b-4e37-81fb-e95e440dc348","approved","IDARUBICIN HYDROCHLORIDE","5VV3MDU5IE","idarubicin hydrochloride"
"d1ab30b8-25d3-497a-b37b-7546ce63d56a","approved","NORTRIPTYLINE","BL03SY4LXB","nortriptyline"
"8748ad30-7035-4e9f-ba82-6e382fa89b71","approved","ALISKIREN","502FWN4Q32","aliskiren"
"c4fd4a52-f238-426a-b13d-ec1dab3a14dd","approved","PROMETHAZINE","FF28EJQ494","promethazine"
"63baa7d4-fb7e-4e4c-8081-ec6e4fb14d3b","approved","MEROPENEM ANHYDROUS","YOP6PX0BAO","meropenem"
"2b712d82-58ad-49b5-aaba-4d9cb8e4c28b","approved","MEROPENEM","FV9J3JU8B1","meropenem"
"0ddace7d-a46d-4efe-9a52-d86d42649c75","approved","CARFILZOMIB","72X6E3J5AR","carfilzomib"
"334cf18f-a049-4171-a3ee-6e42c8014d0e","approved","FENTANYL","UF599785JZ","fentanyl"
"d995491e-7946-488c-91a1-b6421d112aba","approved","PROLINE","9DLQ4CIU6V","l-proline"
"7f36c5e9-fa48-4a94-92ff-01b894263f6a","approved","DIMETHICONE 410","TYU5GP6XGE","simethicone"
"da0696f8-a54e-4737-aeb4-8dcdefd627e9","approved","SILICON DIOXIDE","ETJ7Z6XBU4","simethicone"
"533104db-994d-475a-b77c-9c57a4cfdc73","approved","DIMETHICONE","92RU3N3Y1O","simethicone"
"f65b8b8c-50f0-4a0e-9e7e-f0407e15804f","approved","DIMETHICONE 350","2Y53S6ATLU","simethicone"
"d1eac2eb-08ca-46f1-991c-6b5d9dbb970b","approved","GLYCEROL PHENYLBUTYRATE","ZH6F1VCV7B","glycerol phenylbutyrate"
"b442b57c-04f5-4a4c-b640-fa8f236e14c1","approved","ENTECAVIR ANHYDROUS","NNU2O4609D","entecavir"
"489b30a5-5d72-4d6a-9088-0ad4d1395f38","approved","ENTECAVIR","5968Y6H45M","entecavir"
"80054bdb-5ee8-4fbd-b837-dd18be7a4304","approved","SULINDAC","184SNS8VUH","sulindac"
"ccca16a5-d112-409d-aec6-dbcb50d3ba70","approved","FLUOROMETHOLONE","SV0CSG527L","fluorometholone"
NA,NA,NA,NA,"menotropins"
"4c50f228-dc85-4bc3-85be-3573a82da2f7","approved","PROGUANIL HYDROCHLORIDE","R71Y86M0WT","proguanil hydrochloride"
"4d88c36c-befd-462f-98b6-40de3eb0661a","approved","METHOTREXATE","YL5FZ2Y5U1","methotrexate"
"10445545-a08a-4f7f-af7e-c28a8e4ff859","approved","GANIRELIX","IX503L9WN0","ganirelix"
"55320b09-9d27-4a71-b456-725635dafb85","approved","ISOLEUCINE","04Y7590D77","l-isoleucine"
"d6c85b7c-862d-4f9a-a64a-45077e823875","non-approved","COAGULATION FACTOR IX HUMAN","6U90Y1795T","coagulation factor ix"
"d8a9ef73-9192-482f-83c2-0a462908a869","non-approved","ALBUTREPENONACOG ALFA","A57KX1VL5P","coagulation factor ix"
"ec7088a2-603a-49ed-8374-0a2a45ccdf03","non-approved","COAGULATION FACTOR IX (HUMAN)","6U90Y1795T","coagulation factor ix"
"f594f9c1-34a3-48f0-912a-fd22d3335448","approved","EFTRENONACOG ALFA","02E00T2QDE","coagulation factor ix"
"216fab7f-b180-4a3e-83ba-e36afffef06b","non-approved","COAGULATION FACTOR IX RECOMBINANT HUMAN","382L14738L","coagulation factor ix"
"f420f577-eb8c-4511-8596-d74a818192e1","non-approved","EMICIZUMAB","7NL2E3F6K3","coagulation factor ix"
"7b387c30-2aac-49d0-a49e-5dd02830a184","approved","TRENONACOG ALFA","OMD1OJM5L7","coagulation factor ix"
"d99c0d70-9a55-497c-9a3f-2fa50891d340","approved","FACTOR IX COMPLEX","FW411QXD5M","coagulation factor ix"
"c749963d-8b02-4246-bee8-e008877d477d","approved","BRENTUXIMAB VEDOTIN","7XL5ISS668","brentuximab vedotin"
"6c56f4cc-ff5a-4c6d-a9d9-759d5f4f5483","non-approved","ALLERGENIC EXTRACT- FESCUE, MEADOW FESTUCA ELATIOR","A0WFQ8P6N1","standardized meadow fescue grass pollen"
"f573b9f0-e5e0-4875-a509-63f37d2e0a35","approved","IPRATROPIUM BROMIDE ANHYDROUS","VJV4X1P2Z1","ipratropium bromide"
"ea497c23-97f6-4da8-811b-3bc241e809a4","approved","IPRATROPIUM BROMIDE","J697UZ2A9J","ipratropium bromide"
"2cf171e5-c95c-476f-a346-6f8001828911","approved","RIBOFLAVIN","TLM2976OFR","vitamin b2"
