"ntp_code","ntp_en_description","ntp_fr_description","ntp_formal_name","ntp_status","ntp_type","ntp_status_effective_time"
"9001225","NA","NA","citalopram (citalopram hydrobromide) 30 mg oral tablet","Active","NA","20071031"
"9001226","NA","NA","buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg sublingual tablet","Active","NA","20071126"
"9001227","NA","NA","buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride) 2 mg sublingual tablet","Active","NA","20071126"
"9007056","NA","NA","aliskiren (aliskiren fumarate) 150 mg oral tablet","Active","NA","20071126"
"9007059","NA","NA","aliskiren (aliskiren fumarate) 300 mg oral tablet","Active","NA","20071129"
"9011710","NA","NA","rivastigmine 4.6 mg per 24 hour transdermal patch","Active","NA","20071212"
"9011711","NA","NA","rivastigmine 9.5 mg per 24 hour transdermal patch","Active","NA","20071212"
"9006600","NA","NA","clobetasol propionate 0.05 % cutaneous spray","Active","NA","20071219"
"9001230","NA","NA","metronidazole 1 % cutaneous gel","Active","NA","20071220"
"9001232","NA","NA","sitagliptin (sitagliptin phosphate) 100 mg oral tablet","Active","NA","20080102"
"9001231","NA","NA","esomeprazole (esomeprazole magnesium) 10 mg per pck gastro-resistant granules for oral suspension","Active","NA","20080102"
"9001233","NA","NA","metformin hydrochloride 1000 mg prolonged-release oral tablet","Active","NA","20080108"
"9001234","NA","NA","duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule","Active","NA","20080118"
"9001236","NA","NA","tadalafil 2.5 mg oral tablet","Active","NA","20080118"
"9001235","NA","NA","duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule","Active","NA","20080118"
"9001237","NA","NA","tadalafil 5 mg oral tablet","Active","NA","20080118"
"9001238","NA","NA","clozapine 200 mg oral tablet","Active","NA","20080205"
"9001239","NA","NA","clozapine 50 mg oral tablet","Active","NA","20080205"
"9001243","NA","NA","tacrolimus 5 mg prolonged-release oral capsule","Active","NA","20080409"
"9001242","NA","NA","tacrolimus 1 mg prolonged-release oral capsule","Active","NA","20080409"
"9001241","NA","NA","tacrolimus 0.5 mg prolonged-release oral capsule","Active","NA","20080409"
"9001244","NA","NA","ciclesonide 50 mcg per actuation nasal spray","Active","NA","20080410"
"9001246","NA","NA","hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet","Active","NA","20080512"
"9001245","NA","NA","hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet","Active","NA","20080512"
"9001248","NA","NA","topiramate 50 mg oral tablet","Active","NA","20080617"
"9007109","NA","NA","ambrisentan 5 mg oral tablet","Active","NA","20080624"
"9007108","NA","NA","ambrisentan 10 mg oral tablet","Active","NA","20080624"
"9006601","NA","NA","estradiol 45 mcg per 24 hour and levonorgestrel 15 mcg per 24 hour transdermal patch","Active","NA","20080625"
"9001249","NA","NA","fentanyl 12 mcg per hour transdermal patch","Active","NA","20080627"
"9001251","NA","NA","dabigatran etexilate (dabigatran etexilate mesilate) 75 mg oral capsule","Active","NA","20080703"
"9001250","NA","NA","dabigatran etexilate (dabigatran etexilate mesilate) 110 mg oral capsule","Active","NA","20080703"
"9001252","NA","NA","pramipexole dihydrochloride 0.125 mg oral tablet","Active","NA","20080709"
"9001253","NA","NA","candesartan cilexetil 32 mg oral tablet","Active","NA","20080717"
"9001254","NA","NA","minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder","Active","NA","20080727"
"9001255","NA","NA","diclofenac diethylamine 1.16 % cutaneous gel","Active","NA","20080902"
"9001256","NA","NA","quetiapine (quetiapine fumarate) 150 mg oral tablet","Active","NA","20080904"
"9004457","NA","NA","nabilone 0.25 mg oral capsule","Active","NA","20080912"
"9009340","NA","NA","esmolol hydrochloride 10 mg per mL solution for injection 250 mL bag","Active","NA","20080912"
"9001257","NA","NA","rivaroxaban 10 mg oral tablet","Active","NA","20080916"
"9006487","NA","NA","alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 5600 unit oral tablet","Active","NA","20080917"
"9004467","NA","NA","drospirenone 1 mg and estradiol 1 mg oral tablet","Active","NA","20081020"
"9001258","NA","NA","carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel","Active","NA","20081110"
"9001259","NA","NA","travoprost 0.004 % ophthalmic drops","Active","NA","20081110"
"9001260","NA","NA","risedronate sodium 150 mg oral tablet","Active","NA","20081201"
"9001265","NA","NA","olmesartan medoxomil 20 mg oral tablet","Active","NA","20081222"
"9001263","NA","NA","hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet","Active","NA","20081222"
"9001266","NA","NA","olmesartan medoxomil 40 mg oral tablet","Active","NA","20081222"
"9001264","NA","NA","hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet","Active","NA","20081222"
"9001262","NA","NA","hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet","Active","NA","20081222"
"9006572","NA","NA","drospirenone 3 mg and ethinyl estradiol 20 mcg oral tablet with lactose oral tablet","Active","NA","20090106"
"9012496","NA","NA","granisetron (granisetron hydrochloride) 4 mg per 4 mL solution for injection vial","Active","NA","20090220"
"9004515","NA","NA","granisetron (granisetron hydrochloride) 1 mg oral tablet","Active","NA","20090220"
"9012494","NA","NA","granisetron (granisetron hydrochloride) 1 mg per 1 mL solution for injection vial","Active","NA","20090220"
"9001271","NA","NA","desvenlafaxine (desvenlafaxine succinate) 50 mg prolonged-release oral tablet","Active","NA","20090305"
"9001272","NA","NA","desvenlafaxine (desvenlafaxine succinate) 100 mg prolonged-release oral tablet","Active","NA","20090306"
"9001273","NA","NA","quetiapine (quetiapine fumarate) 150 mg prolonged-release oral tablet","Active","NA","20090414"
"9009288","NA","NA","eplerenone 50 mg oral tablet","Active","NA","20090505"
"9001274","NA","NA","indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet","Active","NA","20090507"
"9009287","NA","NA","eplerenone 25 mg oral tablet","Active","NA","20090508"
"9001275","NA","NA","naproxen sodium 220 mg oral tablet","Active","NA","20090615"
"9001276","NA","NA","bimatoprost 0.01 % ophthalmic drops","Active","NA","20090616"
"9001277","NA","NA","amlodipine (amlodipine besylate) 2.5 mg oral tablet","Active","NA","20090715"
"9001279","NA","NA","lisdexamfetamine dimesylate 50 mg oral capsule","Active","NA","20090804"
"9001278","NA","NA","lisdexamfetamine dimesylate 30 mg oral capsule","Active","NA","20090804"
"9012375","NA","NA","brinzolamide 1 % and timolol (timolol maleate) 0.5 % ophthalmic drops","Active","NA","20090825"
"9001282","NA","NA","candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet","Active","NA","20090928"
"9001283","NA","NA","candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet","Active","NA","20090928"
"9001287","NA","NA","aripiprazole 2 mg oral tablet","Active","NA","20090930"
"9001290","NA","NA","clopidogrel (clopidogrel bisulfate) 300 mg oral tablet","Active","NA","20090930"
"9001286","NA","NA","aripiprazole 20 mg oral tablet","Active","NA","20090930"
"9001284","NA","NA","aripiprazole 10 mg oral tablet","Active","NA","20090930"
"9001288","NA","NA","aripiprazole 30 mg oral tablet","Active","NA","20090930"
"9001289","NA","NA","aripiprazole 5 mg oral tablet","Active","NA","20090930"
"9001285","NA","NA","aripiprazole 15 mg oral tablet","Active","NA","20090930"
"9001293","NA","NA","metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet","Active","NA","20091008"
"9001292","NA","NA","metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet","Active","NA","20091008"
"9001291","NA","NA","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet","Active","NA","20091008"
"9001296","NA","NA","saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet","Active","NA","20091029"
"9001297","NA","NA","pregabalin 225 mg oral capsule","Active","NA","20091118"
"9004603","NA","NA","aliskiren (aliskiren fumarate) 300 mg and hydrochlorothiazide 12.5 mg oral tablet","Active","NA","20091124"
"9004604","NA","NA","aliskiren (aliskiren fumarate) 300 mg and hydrochlorothiazide 25 mg oral tablet","Active","NA","20091124"
"9004602","NA","NA","aliskiren (aliskiren fumarate) 150 mg and hydrochlorothiazide 25 mg oral tablet","Active","NA","20091124"
"9004601","NA","NA","aliskiren (aliskiren fumarate) 150 mg and hydrochlorothiazide 12.5 mg oral tablet","Active","NA","20091124"
"9001300","NA","NA","progesterone 100 mg effervescent vaginal tablet","Active","NA","20091130"
"9001302","NA","NA","atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule","Active","NA","20091216"
"9001303","NA","NA","atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule","Active","NA","20100108"
"9012485","NA","NA","dexmedetomidine (dexmedetomidine hydrochloride) 200 mcg per 2 mL solution for injection vial","Active","NA","20100224"
"9001308","NA","NA","tacrolimus 3 mg prolonged-release oral capsule","Active","NA","20100405"
"9001309","NA","NA","calcitriol 3 mcg per g cutaneous ointment","Active","NA","20100409"
"9001310","NA","NA","lisdexamfetamine dimesylate 20 mg oral capsule","Active","NA","20100413"
"9001311","NA","NA","lisdexamfetamine dimesylate 40 mg oral capsule","Active","NA","20100414"
"9001312","NA","NA","lisdexamfetamine dimesylate 60 mg oral capsule","Active","NA","20100414"
"9009355","NA","NA","estradiol 10 mcg vaginal tablet","Active","NA","20100428"
"9001315","NA","NA","buprenorphine 10 mcg per hour transdermal patch","Active","NA","20100526"
"9001317","NA","NA","buprenorphine 5 mcg per hour transdermal patch","Active","NA","20100526"
"9001316","NA","NA","buprenorphine 20 mcg per hour transdermal patch","Active","NA","20100526"
"9001318","NA","NA","tramadol hydrochloride 50 mg oral tablet","Active","NA","20100628"
"9001319","NA","NA","dexlansoprazole 30 mg gastro-resistant capsule","Active","NA","20100805"
"9001320","NA","NA","dexlansoprazole 60 mg gastro-resistant capsule","Active","NA","20100805"
"9001321","NA","NA","sildenafil (sildenafil citrate) 10 mg per 12.5 mL solution for injection vial","Active","NA","20100831"
"9001324","NA","NA","naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet","Active","NA","20101005"
"9001322","NA","NA","naloxone hydrochloride 10 mg and oxycodone hydrochloride 20 mg prolonged-release oral tablet","Active","NA","20101005"
"9001323","NA","NA","naloxone hydrochloride 20 mg and oxycodone hydrochloride 40 mg prolonged-release oral tablet","Active","NA","20101005"
"9001326","NA","NA","fentanyl 37 mcg per hour transdermal patch","Active","NA","20101101"
"9001325","NA","NA","bimatoprost 0.03 % cutaneous solution","Active","NA","20101101"
"9001327","NA","NA","dabigatran etexilate (dabigatran etexilate mesilate) 150 mg oral capsule","Active","NA","20101103"
"9001329","NA","NA","galantamine (galantamine hydrobromide) 24 mg prolonged-release oral capsule","Active","NA","20101112"
"9001331","NA","NA","gliclazide 60 mg prolonged-release oral tablet","Active","NA","20101209"
"9001332","NA","NA","betahistine hydrochloride 8 mg oral tablet","Active","NA","20101213"
"9012538","NA","NA","roflumilast 500 mcg oral tablet","Active","NA","20101230"
"9004809","NA","NA","acetylsalicylic acid 325 mg and caffeine 32 mg oral tablet","Active","NA","20110105"
"9001333","NA","NA","quetiapine (quetiapine fumarate) 50 mg oral tablet","Active","NA","20110121"
"9001334","NA","NA","esomeprazole (esomeprazole magnesium) 20 mg and naproxen 375 mg modified-release oral tablet","Active","NA","20110204"
"9001335","NA","NA","esomeprazole (esomeprazole magnesium) 20 mg and naproxen 500 mg modified-release oral tablet","Active","NA","20110204"
"9001336","NA","NA","tramadol hydrochloride 75 mg prolonged-release oral tablet","Active","NA","20110302"
"9012380","NA","NA","formoterol fumarate 5 mcg per actuation and mometasone furoate 100 mcg per actuation pressurised inhalation","Active","NA","20110310"
"9001342","NA","NA","olopatadine (olopatadine hydrochloride) 0.2 % ophthalmic drops","Active","NA","20110414"
"9009384","NA","NA","ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol 100 mcg oral tablet","Active","Comb","20110418"
"9001346","NA","NA","fentanyl (fentanyl citrate) 300 mcg sublingual tablet","Active","NA","20110418"
"9001344","NA","NA","fentanyl (fentanyl citrate) 100 mcg sublingual tablet","Active","NA","20110418"
"9001345","NA","NA","fentanyl (fentanyl citrate) 200 mcg sublingual tablet","Active","NA","20110418"
"9001347","NA","NA","fentanyl (fentanyl citrate) 400 mcg sublingual tablet","Active","NA","20110418"
"9001349","NA","NA","fentanyl (fentanyl citrate) 800 mcg sublingual tablet","Active","NA","20110603"
"9009623","NA","NA","furosemide 40 mg per 4 mL solution for injection vial","Active","NA","20110608"
"9009617","NA","NA","furosemide 20 mg per 2 mL solution for injection vial","Active","NA","20110608"
"9001352","NA","NA","fentanyl (fentanyl citrate) 600 mcg sublingual tablet","Active","NA","20110614"
"9004883","NA","NA","acetylsalicylic acid 500 mg and caffeine 32 mg oral tablet","Active","NA","20110616"
"9012381","NA","NA","formoterol fumarate 5 mcg per actuation and mometasone furoate 200 mcg per actuation pressurised inhalation","Active","NA","20110617"
"9006491","NA","NA","vitamin D3 (cholecalciferol) 50000 unit oral capsule","Active","NA","20110809"
"9001353","NA","NA","risedronate sodium 35 mg gastro-resistant tablet","Active","NA","20110810"
"9001354","NA","NA","naproxen sodium 220 mg oral capsule","Active","NA","20110912"
"9001361","NA","NA","oxycodone hydrochloride 80 mg prolonged-release oral tablet","Active","NA","20110913"
"9001358","NA","NA","oxycodone hydrochloride 30 mg prolonged-release oral tablet","Active","NA","20110913"
"9001359","NA","NA","oxycodone hydrochloride 40 mg prolonged-release oral tablet","Active","NA","20110913"
"9001356","NA","NA","oxycodone hydrochloride 15 mg prolonged-release oral tablet","Active","NA","20110913"
"9001360","NA","NA","oxycodone hydrochloride 60 mg prolonged-release oral tablet","Active","NA","20110913"
"9001357","NA","NA","oxycodone hydrochloride 20 mg prolonged-release oral tablet","Active","NA","20110913"
"9001355","NA","NA","oxycodone hydrochloride 10 mg prolonged-release oral tablet","Active","NA","20110913"
"9001362","NA","NA","haloperidol 5 mg per 1 mL solution for injection vial","Active","NA","20110919"
"9012161","NA","NA","tolvaptan 30 mg oral tablet","Active","NA","20110922"
"9012159","NA","NA","tolvaptan 15 mg oral tablet","Active","NA","20110922"
"9012394","NA","NA","silodosin 4 mg oral capsule","Active","NA","20111026"
"9012395","NA","NA","silodosin 8 mg oral capsule","Active","NA","20111026"
"9006289","NA","NA","oxybutynin chloride 10 % cutaneous gel","Active","NA","20111027"
"9004951","NA","NA","dutasteride 0.5 mg and tamsulosin hydrochloride 0.4 mg modified-release oral capsule","Active","NA","20111117"
"9004952","NA","NA","zolpidem tartrate 10 mg orodispersible tablet","Active","NA","20111129"
"9001369","NA","NA","risperidone 4 mg orodispersible tablet","Active","NA","20111216"
"9001368","NA","NA","risperidone 3 mg orodispersible tablet","Active","NA","20111216"
"9001371","NA","NA","mometasone furoate 400 mcg per actuation inhalation powder","Active","NA","20111221"
"9001370","NA","NA","mometasone furoate 200 mcg per actuation inhalation powder","Active","NA","20111221"
"9001372","NA","NA","saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet","Active","NA","20111223"
"9001373","NA","NA","ketorolac tromethamine 0.45 % ophthalmic drops","Active","NA","20120110"
"9001374","NA","NA","rivaroxaban 15 mg oral tablet","Active","NA","20120117"
"9001375","NA","NA","rivaroxaban 20 mg oral tablet","Active","NA","20120117"
"9004980","NA","NA","apixaban 2.5 mg oral tablet","Active","NA","20120201"
"9001377","NA","NA","betamethasone valerate 0.12 % cutaneous foam","Active","NA","20120210"
"9012397","NA","NA","vandetanib 300 mg oral tablet","Active","NA","20120223"
"9012396","NA","NA","vandetanib 100 mg oral tablet","Active","NA","20120223"
"9004995","NA","NA","indacaterol (indacaterol maleate) 75 mcg inhalation powder capsule","Active","NA","20120305"
"9001380","NA","NA","tramadol hydrochloride 200 mg prolonged-release oral capsule","Active","NA","20120319"
"9001381","NA","NA","tramadol hydrochloride 300 mg prolonged-release oral capsule","Active","NA","20120319"
"9001379","NA","NA","tramadol hydrochloride 100 mg prolonged-release oral capsule","Active","NA","20120319"
"9005008","NA","NA","tapentadol (tapentadol hydrochloride) 50 mg oral tablet","Active","NA","20120320"
"9005009","NA","NA","tapentadol (tapentadol hydrochloride) 75 mg oral tablet","Active","NA","20120320"
"9005007","NA","NA","tapentadol (tapentadol hydrochloride) 100 mg oral tablet","Active","NA","20120320"
"9001382","NA","NA","rizatriptan (rizatriptan benzoate) 5 mg oral tablet","Active","NA","20120326"
"9001383","NA","NA","cetirizine hydrochloride 10 mg oral capsule","Active","NA","20120401"
"9005023","NA","NA","fesoterodine fumarate 8 mg prolonged-release oral tablet","Active","NA","20120419"
"9005022","NA","NA","fesoterodine fumarate 4 mg prolonged-release oral tablet","Active","NA","20120419"
"9001385","NA","NA","diclofenac potassium 50 mg per pck powder for oral solution","Active","NA","20120602"
"9010188","NA","NA","labetalol hydrochloride 200 mg per 40 mL solution for injection vial","Active","NA","20120829"
"9001387","NA","NA","sitagliptin (sitagliptin phosphate) 25 mg oral tablet","Active","NA","20120917"
"9001388","NA","NA","sitagliptin (sitagliptin phosphate) 50 mg oral tablet","Active","NA","20120917"
"9001389","NA","NA","escitalopram 10 mg orodispersible tablet","Active","NA","20121004"
"9001390","NA","NA","escitalopram 20 mg orodispersible tablet","Active","NA","20121004"
"9001391","NA","NA","naloxone hydrochloride 2.5 mg and oxycodone hydrochloride 5 mg prolonged-release oral tablet","Active","NA","20121016"
"9001392","NA","NA","morphine sulfate 50 mg per 5 mL solution for injection ampoule","Active","NA","20121018"
"9005127","NA","NA","azilsartan medoxomil (azilsartan medoxomil potassium) 80 mg oral tablet","Active","NA","20121108"
"9005126","NA","NA","azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg oral tablet","Active","NA","20121108"
"9010666","NA","NA","minoxidil 5 % cutaneous foam","Active","NA","20121119"
"9001393","NA","NA","oxycodone hydrochloride 5 mg prolonged-release oral tablet","Active","NA","20121126"
"9001394","NA","NA","doxycycline 40 mg modified-release oral capsule","Active","NA","20121129"
"9012493","NA","NA","granisetron (granisetron hydrochloride) 1 mg per 1 mL solution for injection ampoule","Active","NA","20121219"
"9012495","NA","NA","granisetron (granisetron hydrochloride) 3 mg per 3 mL solution for injection ampoule","Active","NA","20121219"
"9005143","NA","NA","apixaban 5 mg oral tablet","Active","NA","20121221"
"9005156","NA","NA","glycopyrronium (glycopyrronium bromide) 50 mcg inhalation powder capsule","Active","NA","20130114"
"9005166","NA","NA","zolpidem tartrate 5 mg orodispersible tablet","Active","NA","20130128"
"9001396","NA","NA","clobetasol propionate 0.05 % cutaneous foam","Active","NA","20130204"
"9010492","NA","NA","mesalazine 1 g prolonged-release oral tablet","Active","NA","20130312"
"9005204","NA","NA","azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg and chlorthalidone 25 mg oral tablet","Active","NA","20130321"
"9005203","NA","NA","azilsartan medoxomil (azilsartan medoxomil potassium) 40 mg and chlorthalidone 12.5 mg oral tablet","Active","NA","20130321"
"9005209","NA","NA","mirabegron 25 mg prolonged-release oral tablet","Active","NA","20130328"
"9005210","NA","NA","mirabegron 50 mg prolonged-release oral tablet","Active","NA","20130328"
"9010820","NA","NA","nebivolol (nebivolol hydrochloride) 2.5 mg oral tablet","Active","NA","20130402"
"9010819","NA","NA","nebivolol (nebivolol hydrochloride) 10 mg oral tablet","Active","NA","20130402"
"9010822","NA","NA","nebivolol (nebivolol hydrochloride) 5 mg oral tablet","Active","NA","20130402"
"9010821","NA","NA","nebivolol (nebivolol hydrochloride) 20 mg oral tablet","Active","NA","20130402"
"9005229","NA","NA","metformin hydrochloride 850 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet","Active","NA","20130426"
"9005228","NA","NA","metformin hydrochloride 500 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet","Active","NA","20130426"
"9005227","NA","NA","metformin hydrochloride 1000 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet","Active","NA","20130426"
"9005293","NA","NA","acyclovir 5 % and hydrocortisone 1 % cutaneous cream","Active","NA","20130726"
"9001406","NA","NA","insulin lispro 100 unit per mL solution for injection 3 mL pen","Active","NA","20130814"
"9005309","NA","NA","benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel","Active","NA","20130820"
"9005324","NA","NA","aclidinium bromide 400 mcg per actuation inhalation powder","Active","NA","20130913"
"9001407","NA","NA","insulin isophane human 100 unit per mL suspension for injection 3 mL pen","Active","NA","20130913"
"9001408","NA","NA","insulin detemir 100 unit per mL solution for injection 3 mL pen","Active","NA","20131125"
"9012398","NA","NA","fluticasone furoate 100 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder","Active","NA","20131129"
"9005390","NA","NA","sofosbuvir 400 mg oral tablet","Active","NA","20140106"
"9001411","NA","NA","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet","Active","NA","20140115"
"9005460","NA","NA","glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg inhalation powder capsule","Active","NA","20140305"
"9012546","NA","NA","umeclidinium (umeclidinium bromide) 62.5 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder","Active","NA","20140314"
"9001412","NA","NA","cetirizine hydrochloride 10 mg orodispersible tablet","Active","NA","20140321"
"9005477","NA","NA","brimonidine (brimonidine tartrate) 0.33 % cutaneous gel","Active","NA","20140324"
"9009374","NA","NA","ethinyl estradiol 10 mcg and norethindrone acetate 1 mg oral tablet with ethinyl estradiol 10 mcg oral tablet with lactose oral tablet","Active","Comb","20140324"
"9006494","NA","NA","aripiprazole 400 mg per vial powder for prolonged-release suspension for injection with diluent solution","Active","NA","20140327"
"9006493","NA","NA","aripiprazole 300 mg per vial powder for prolonged-release suspension for injection with diluent solution","Active","NA","20140327"
"9005492","NA","NA","tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet","Active","NA","20140416"
"9005494","NA","NA","tapentadol (tapentadol hydrochloride) 200 mg prolonged-release oral tablet","Active","NA","20140416"
"9005496","NA","NA","tapentadol (tapentadol hydrochloride) 50 mg prolonged-release oral tablet","Active","NA","20140416"
"9005493","NA","NA","tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet","Active","NA","20140416"
"9005495","NA","NA","tapentadol (tapentadol hydrochloride) 250 mg prolonged-release oral tablet","Active","NA","20140416"
"9005503","NA","NA","linaclotide 145 mcg oral capsule","Active","NA","20140429"
"9005507","NA","NA","alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 850 mg oral tablet","Active","NA","20140430"
"9005506","NA","NA","alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 500 mg oral tablet","Active","NA","20140430"
"9005505","NA","NA","alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 1000 mg oral tablet","Active","NA","20140430"
"9005508","NA","NA","alogliptin (alogliptin benzoate) 12.5 mg oral tablet","Active","NA","20140430"
"9005509","NA","NA","alogliptin (alogliptin benzoate) 6.25 mg oral tablet","Active","NA","20140430"
"9005521","NA","NA","alogliptin (alogliptin benzoate) 25 mg oral tablet","Active","NA","20140513"
"9001425","NA","NA","fentanyl (fentanyl citrate) 200 mcg buccal tablet","Active","NA","20140514"
"9001426","NA","NA","fentanyl (fentanyl citrate) 400 mcg buccal tablet","Active","NA","20140514"
"9001427","NA","NA","fentanyl (fentanyl citrate) 600 mcg buccal tablet","Active","NA","20140514"
"9001428","NA","NA","fentanyl (fentanyl citrate) 800 mcg buccal tablet","Active","NA","20140514"
"9001424","NA","NA","fentanyl (fentanyl citrate) 100 mcg buccal tablet","Active","NA","20140514"
"9005527","NA","NA","canagliflozin 300 mg oral tablet","Active","NA","20140528"
"9005536","NA","NA","canagliflozin 100 mg oral tablet","Active","NA","20140603"
"9001429","NA","NA","esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant capsule","Active","NA","20140612"
"9005556","NA","NA","bisacodyl 5 mg suppository","Active","NA","20140722"
"9001431","NA","NA","conjugated estrogens 0.3 mg prolonged-release oral tablet","Active","NA","20141003"
"9001433","NA","NA","conjugated estrogens 1.25 mg prolonged-release oral tablet","Active","NA","20141003"
"9001432","NA","NA","conjugated estrogens 0.625 mg prolonged-release oral tablet","Active","NA","20141003"
"9001434","NA","NA","diclofenac diethylamine 2.32 % cutaneous gel","Active","NA","20141006"
"9001435","NA","NA","haloperidol 50 mg per 10 mL solution for injection vial","Active","NA","20141020"
"9005625","NA","NA","linaclotide 290 mcg oral capsule","Active","NA","20141217"
"9001436","NA","NA","tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution","Active","NA","20141219"
"9001437","NA","NA","metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 100 mg prolonged-release oral tablet","Active","NA","20150113"
"9001438","NA","NA","metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet","Active","NA","20150113"
"9012401","NA","NA","brimonidine tartrate 0.2 % and brinzolamide 1 % ophthalmic drops","Active","NA","20150217"
"9001441","NA","NA","mometasone furoate 100 mcg per actuation inhalation powder","Active","NA","20150408"
"9009350","NA","NA","estradiol 0.1 % transdermal gel","Active","NA","20150413"
"9001443","NA","NA","calcitriol 4 mcg per 2 mL solution for injection ampoule","Active","NA","20150416"
"9011709","NA","NA","rivastigmine 13.3 mg per 24 hour transdermal patch","Active","NA","20150417"
"9012402","NA","NA","umeclidinium (umeclidinium bromide) 62.5 mcg per actuation inhalation powder","Active","NA","20150427"
"9005723","NA","NA","olodaterol (olodaterol hydrochloride) 2.5 mcg per actuation and tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution","Active","NA","20150529"
"9012163","NA","NA","tolvaptan 30 mg oral tablet with tolvaptan 90 mg oral tablet","Active","Comb","20150601"
"9012162","NA","NA","tolvaptan 30 mg oral tablet with tolvaptan 60 mg oral tablet","Active","Comb","20150601"
"9012160","NA","NA","tolvaptan 15 mg oral tablet with tolvaptan 45 mg oral tablet","Active","Comb","20150601"
"9006495","NA","NA","naproxen (naproxen sodium, naproxen) 200 mg oral capsule","Active","NA","20150619"
"9001446","NA","NA","lisdexamfetamine dimesylate 10 mg oral capsule","Active","NA","20150626"
"9005740","NA","NA","aclidinium bromide 400 mcg per actuation and formoterol fumarate 12 mcg per actuation inhalation powder","Active","NA","20150709"
"9001447","NA","NA","insulin glargine 300 unit per mL solution for injection 1.5 mL pen","Active","NA","20150715"
"9006496","NA","NA","vitamin D3 (cholecalciferol) 2000 unit oral capsule","Active","NA","20150731"
"9001448","NA","NA","amiodarone hydrochloride 150 mg per 3 mL solution for injection syringe","Active","NA","20150812"
"9001449","NA","NA","insulin lispro 200 unit per mL solution for injection 3 mL pen","Active","NA","20150914"
"9012403","NA","NA","fluticasone furoate 200 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder","Active","NA","20151002"
"9006499","NA","NA","rivaroxaban 15 mg oral tablet with rivaroxaban 20 mg oral tablet","Active","Comb","20151102"
"9001451","NA","NA","lorazepam 2 mg per 1 mL solution for injection vial","Active","NA","20151112"
"9001452","NA","NA","fluticasone furoate 200 mcg per actuation inhalation powder","Active","NA","20151214"
"9001454","NA","NA","fluticasone furoate 100 mcg per actuation inhalation powder","Active","NA","20160126"
"9012511","NA","NA","mepolizumab 100 mg per vial powder for solution for injection","Active","NA","20160314"
"9012513","NA","NA","metformin hydrochloride 1000 mg and rosiglitazone (rosiglitazone maleate) 4 mg oral tablet","Inactive","NA","20160324"
