"ntp_code"|"formal_description_ntp"|"en_display"|"fr_display"|"status"|"ntp_status_effective_time"
9006163|"triamcinolone acetonide 55 mcg per act nasal spray"|NA|NA|"active"|"20151030"
9006164|"triamcinolone acetonide 55 mcg per dose nasal spray"|NA|NA|"active"|"20150223"
9006157|"triamcinolone acetonide 0.1 % per % oromucosal paste"|NA|NA|"active"|"20050810"
9006265|"valacyclovir (valacyclovir hydrochloride monohydrate) 500 mg oral tablet"|NA|NA|"active"|"20151026"
9006266|"valacyclovir (valacyclovir hydrochloride) 1 g oral tablet"|NA|NA|"active"|"20060816"
9006267|"valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet"|NA|NA|"active"|"20101217"
9006268|"valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet"|NA|NA|"active"|"20100819"
9006283|"valsartan 160 mg oral capsule"|NA|NA|"active"|"20090812"
9006287|"valsartan 80 mg oral capsule"|NA|NA|"active"|"20090812"
9006284|"valsartan 160 mg oral tablet"|NA|NA|"active"|"20090812"
9006285|"valsartan 320 mg oral tablet"|NA|NA|"active"|"20090812"
9006286|"valsartan 40 mg oral tablet"|NA|NA|"active"|"20090812"
9006288|"valsartan 80 mg oral tablet"|NA|NA|"active"|"20090812"
9006303|"varenicline (varenicline tartrate) 0.5 mg and varenicline (varenicline tartrate) 1 mg kit"|NA|NA|"active"|"20080704"
9006304|"varenicline (varenicline tartrate) 0.5 mg and varenicline (varenicline tartrate) 1 mg oral tablet"|NA|NA|"active"|"20080704"
9006305|"varenicline (varenicline tartrate) 0.5 mg oral tablet"|NA|NA|"active"|"20150505"
9006306|"varenicline (varenicline tartrate) 1 mg oral tablet"|NA|NA|"active"|"20150505"
9006323|"venlafaxine (venlafaxine hydrochloride) 150 mg prolonged release oral capsule"|NA|NA|"active"|"20080509"
9006324|"venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged release oral capsule"|NA|NA|"active"|"20080509"
9006325|"venlafaxine (venlafaxine hydrochloride) 75 mg prolonged release oral capsule"|NA|NA|"active"|"20080509"
9006326|"verapamil hydrochloride 120 mg oral tablet"|NA|NA|"active"|"20080206"
9006334|"verapamil hydrochloride 80 mg oral tablet"|NA|NA|"active"|"20080206"
9006327|"verapamil hydrochloride 120 mg prolonged release oral capsule"|NA|NA|"active"|"20150605"
9006329|"verapamil hydrochloride 180 mg prolonged release oral capsule"|NA|NA|"active"|"20150605"
9006332|"verapamil hydrochloride 240 mg prolonged release oral capsule"|NA|NA|"active"|"20150605"
9006328|"verapamil hydrochloride 120 mg prolonged release oral tablet"|NA|NA|"active"|"20060222"
9006330|"verapamil hydrochloride 180 mg prolonged release oral tablet"|NA|NA|"active"|"20060222"
9006333|"verapamil hydrochloride 240 mg prolonged release oral tablet"|NA|NA|"active"|"20030323"
9006381|"warfarin sodium 1 mg oral tablet"|NA|NA|"active"|"20050512"
9006382|"warfarin sodium 10 mg oral tablet"|NA|NA|"active"|"20050810"
9006383|"warfarin sodium 2 mg oral tablet"|NA|NA|"active"|"20050512"
9006384|"warfarin sodium 2.5 mg oral tablet"|NA|NA|"active"|"20050512"
9006385|"warfarin sodium 3 mg oral tablet"|NA|NA|"active"|"20050512"
9006386|"warfarin sodium 4 mg oral tablet"|NA|NA|"active"|"20050810"
9006387|"warfarin sodium 5 mg oral tablet"|NA|NA|"active"|"20050512"
9006388|"warfarin sodium 6 mg oral tablet"|NA|NA|"active"|"20050512"
9006389|"warfarin sodium 7.5 mg oral tablet"|NA|NA|"active"|"20050512"
9006458|"zopiclone 3.75 mg oral tablet"|NA|NA|"active"|"20150505"
9006459|"zopiclone 5 mg oral tablet"|NA|NA|"active"|"20060309"
9006460|"zopiclone 7.5 mg oral tablet"|NA|NA|"active"|"20060309"
