"mp_code","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time","mp_type","Health_Canada_identifier","Health_Canada_description"
"00497762","OXAZEPAM 15 TAB 15MG (oxazepam 15 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19801231","DIN","00497762",""
"00497770","OXAZEPAM 30 TAB 30MG (oxazepam 30 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19801231","DIN","00497770",""
"00504335","APO PROPRANOLOL TAB 120MG (propranolol hydrochloride 120 mg oral tablet) APOTEX INC",NA,NA,"inactive","20170804","DIN","00504335",""
"00504742","MAZEPINE (carbamazepine 200 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","00504742",""
"00506052","APO IBUPROFEN TAB 400MG (ibuprofen 400 mg oral tablet) APOTEX INC",NA,NA,"active","19831231","DIN","00506052",""
"00507407","DALMACOL (alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup) LABORATOIRE ATLAS INC",NA,NA,"active","19831231","DIN","00507407",""
"00513997","SINEMET 100/25 (carbidopa 25 mg and levodopa 100 mg oral tablet) MERCK CANADA INC",NA,NA,"active","19801231","DIN","00513997",""
"00514012","VOLTAREN TAB 50MG (diclofenac sodium 50 mg gastro-resistant tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19801231","DIN","00514012",""
"00514497","LONITEN 2.5MG (minoxidil 2.5 mg oral tablet) PFIZER CANADA INC",NA,NA,"active","19801231","DIN","00514497",""
"00514500","LONITEN 10MG (minoxidil 10 mg oral tablet) PFIZER CANADA INC",NA,NA,"active","19801231","DIN","00514500",""
"00518123","LECTOPAM TAB 3MG (bromazepam 3 mg oral tablet) HOFFMANN-LA ROCHE LIMITED",NA,NA,"active","19811231","DIN","00518123",""
"00518131","LECTOPAM TAB 6MG (bromazepam 6 mg oral tablet) HOFFMANN-LA ROCHE LIMITED",NA,NA,"active","19811231","DIN","00518131",""
"00521698","FLURAZEPAM (flurazepam hydrochloride 15 mg oral capsule) AA PHARMA INC",NA,NA,"active","19821231","DIN","00521698",""
"00521701","FLURAZEPAM (flurazepam hydrochloride 30 mg oral capsule) AA PHARMA INC",NA,NA,"active","19821231","DIN","00521701",""
"00522651","APO-NAPROXEN (naproxen 250 mg oral tablet) APOTEX INC",NA,NA,"active","19821231","DIN","00522651",""
"00522678","APO NAPROXEN TAB 125MG (naproxen 125 mg oral tablet) APOTEX INC",NA,NA,"active","19821231","DIN","00522678",""
"00532657","TEVA-TRIAMTERENE/HCTZ (hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19811231","DIN","00532657",""
"00534560","LOPRESOR SR 200 MG (metoprolol tartrate 200 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19831231","DIN","00534560",""
"00544884","CODEINE PHOSPHATE INJECTION USP (codeine phosphate 30 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active","19781231","DIN","00544884",""
"00545066","METRONIDAZOLE (metronidazole 250 mg oral tablet) AA PHARMA INC",NA,NA,"active","19821231","DIN","00545066","TABLET 250MG"
"00545678","ERYTHRO-S (erythromycin (erythromycin stearate) 250 mg oral tablet) AA PHARMA INC",NA,NA,"active","19811231","DIN","00545678",""
"00548359","XANAX (alprazolam 0.25 mg oral tablet) PFIZER CANADA INC",NA,NA,"active","19811231","DIN","00548359",""
"00548367","XANAX TAB 0.5MG (alprazolam 0.5 mg oral tablet) PFIZER CANADA INC",NA,NA,"active","19811231","DIN","00548367",""
"00550957","APO PREDNISONE TAB 50MG (prednisone 50 mg oral tablet) APOTEX INC",NA,NA,"active","19821231","DIN","00550957",""
"00555681","ALLOPURINOL-100 (allopurinol 100 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19821231","DIN","00555681",""
"00555703","ALLOPURINOL-300 (allopurinol 300 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19821231","DIN","00555703",""
"00560952","MINIPRESS (prazosin (prazosin hydrochloride) 1 mg oral tablet) ASPRI PHARMA CANADA INC",NA,NA,"inactive","20170720","DIN","00560952",""
"00560960","MINIPRESS (prazosin (prazosin hydrochloride) 2 mg oral tablet) ASPRI PHARMA CANADA INC",NA,NA,"inactive","20170720","DIN","00560960",""
"00560979","MINIPRESS (prazosin (prazosin hydrochloride) 5 mg oral tablet) ASPRI PHARMA CANADA INC",NA,NA,"inactive","20170720","DIN","00560979",""
"00564966","LOZIDE (indapamide 2.5 mg oral tablet) SERVIER CANADA INC",NA,NA,"active","19821231","DIN","00564966",""
"00565350","TEVA-NAPROXEN (naproxen 250 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19821231","DIN","00565350",""
"00568392","RIVA OXAZEPAM (oxazepam 10 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","19831231","DIN","00568392",""
"00568406","RIVA OXAZEPAM (oxazepam 15 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","19831231","DIN","00568406",""
"00568414","RIVA OXAZEPAM (oxazepam 30 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","19831231","DIN","00568414",""
"00568627","VISKAZIDE 10/25TAB (hydrochlorothiazide 25 mg and pindolol 10 mg oral tablet) TRIBUTE PHARMACEUTICALS CANADA INC",NA,NA,"active","19831231","DIN","00568627",""
"00568635","VISKAZIDE 10/50TAB (hydrochlorothiazide 50 mg and pindolol 10 mg oral tablet) TRIBUTE PHARMACEUTICALS CANADA INC",NA,NA,"active","19831231","DIN","00568635",""
"00569771","ZOVIRAX (acyclovir 5 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active","19821231","DIN","00569771",""
"00572349","COLCHICINE TAB 0.6MG (colchicine 0.6 mg oral tablet) ODAN LABORATORIES LTD",NA,NA,"active","19821231","DIN","00572349",""
"00578479","FLURAZEPAM 15 (flurazepam hydrochloride 15 mg oral capsule) PRO DOC LIMITEE",NA,NA,"active","19821231","DIN","00578479",""
"00578487","FLURAZEPAM 30 (flurazepam hydrochloride 30 mg oral capsule) PRO DOC LIMITEE",NA,NA,"active","19821231","DIN","00578487",""
"00579335","CORTIFOAM (hydrocortisone acetate 10 % rectal foam) PALADIN LABS INC",NA,NA,"active","19831231","DIN","00579335",""
"00582255","PMS-PROPRANOLOL TABLETS 10MG (propranolol hydrochloride 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170803","DIN","00582255",""
"00582263","PMS-PROPRANOLOL TABLETS 40MG (propranolol hydrochloride 40 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170803","DIN","00582263",""
"00582271","PMS-PROPRANOLOL TABLETS 80MG (propranolol hydrochloride 80 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170803","DIN","00582271",""
"00582298","PMS-PROPRANOLOL TABLETS 120MG (propranolol hydrochloride 120 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170803","DIN","00582298",""
"00583413","TEVA-CEPHALEXIN (cephalexin (cephalexin monohydrate) 250 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19831231","DIN","00583413",""
"00583421","TEVA-CEPHALEXIN (cephalexin (cephalexin monohydrate) 500 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19831231","DIN","00583421",""
"00584223","TRANSDERM-NITRO 0.2 (nitroglycerin 0.2 mg per hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19891231","DIN","00584223",""
"00584339","PMS-METRONIDAZOLE 250MG/TAB (metronidazole 250 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170825","DIN","00584339",""
"00584991","PMS-METHYLPHENIDATE (methylphenidate hydrochloride 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","19901231","DIN","00584991",""
"00585009","PMS-METHYLPHENIDATE (methylphenidate hydrochloride 20 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","19901231","DIN","00585009",""
"00585092","DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML (medroxyprogesterone acetate 150 mg per 1 mL suspension for injection vial) PFIZER CANADA INC",NA,NA,"active","19951231","DIN","00585092",""
"00585114","APO IBUPROFEN TAB 600MG (ibuprofen 600 mg oral tablet) APOTEX INC",NA,NA,"active","19841231","DIN","00585114",""
"00586668","FUCIDIN CREAM 2% (fusidic acid 2 % cutaneous cream) LEO PHARMA INC",NA,NA,"active","19841231","DIN","00586668",""
"00586676","FUCIDIN OINTMENT 2% (fusidate sodium 2 % cutaneous ointment) LEO PHARMA INC",NA,NA,"active","19841231","DIN","00586676",""
"00587265","PMS-BENZTROPINE 2MG/TAB (benztropine mesylate 2 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170803","DIN","00587265",""
"00587281","PMS-CONJUGATED ESTROGENS C.S.D. (conjugated estrogens 0.625 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170930","DIN","00587281",""
"00587303","PMS-CONJUGATED ESTROGENS C.S.D. (conjugated estrogens 1.25 mg oral tablet) PHARMASCIENCE INC",NA,NA,"inactive","20170930","DIN","00587303",""
"00587354","PDP-PROCYCLIDINE (procyclidine hydrochloride 5 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active","19851231","DIN","00587354",""
"00587362","PDP-PROCYCLIDINE (procyclidine hydrochloride 2.5 mg per 5 mL oral solution) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active","19841231","DIN","00587362",""
"00587702","APO HALOPERIDOL LIQ 2MG/ML (haloperidol 2 mg per mL oral solution) APOTEX INC",NA,NA,"inactive","20170804","DIN","00587702",""
"00589861","TEVA-NAPROXEN (naproxen 500 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19831231","DIN","00589861",""
"00590762","NAPROXEN 250 (naproxen 250 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19831231","DIN","00590762",""
"00590819","LOPRESOR INJ 1.0MG/ML (metoprolol tartrate 5 mg per 5 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19871231","DIN","00590819",""
"00590827","VOLTAREN SR TAB 100MG (diclofenac sodium 100 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19851231","DIN","00590827",""
"00592277","APO-NAPROXEN (naproxen 500 mg oral tablet) APOTEX INC",NA,NA,"active","19831231","DIN","00592277",""
"00593435","TEVA-CODEINE (codeine phosphate 15 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19831231","DIN","00593435",""
"00593451","TEVA-CODEINE (codeine phosphate 30 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19831231","DIN","00593451",""
"00594377","ALDACTAZIDE 50 (hydrochlorothiazide 50 mg and spironolactone 50 mg oral tablet) PFIZER CANADA INC",NA,NA,"active","19831231","DIN","00594377",""
"00595799","EMO CORT CREAM 2.5% (hydrocortisone 2.5 % cutaneous cream) GLAXOSMITHKLINE INC",NA,NA,"active","20170914","DIN","00595799",""
"00596418","EPIVAL (valproic acid (divalproex sodium) 125 mg gastro-resistant tablet) BGP PHARMA ULC",NA,NA,"active","19841231","DIN","00596418",""
"00596426","EPIVAL (valproic acid (divalproex sodium) 250 mg gastro-resistant tablet) BGP PHARMA ULC",NA,NA,"active","19841231","DIN","00596426",""
"00596434","EPIVAL (valproic acid (divalproex sodium) 500 mg gastro-resistant tablet) BGP PHARMA ULC",NA,NA,"active","19841231","DIN","00596434",""
"00598194","APO PREDNISONE TAB 1MG USP (prednisone 1 mg oral tablet) APOTEX INC",NA,NA,"inactive","20170804","DIN","00598194",""
"00600806","APO-NAPROXEN (naproxen 375 mg oral tablet) APOTEX INC",NA,NA,"active","19831231","DIN","00600806",""
"00602957","ORTHO 7/7/7 TABLETS (21 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablett) JANSSEN INC",NA,NA,"active","20170929","DIN","00602957",""
"00602965","ORTHO 7/7/7 TABLETS (28 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone  0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet) JANSSEN INC",NA,NA,"active","20170901","DIN","00602965",""
"00604453","RESTORIL (temazepam 15 mg oral capsule) AA PHARMA INC",NA,NA,"active","19801231","DIN","00604453",""
"00604461","RESTORIL (temazepam 30 mg oral capsule) AA PHARMA INC",NA,NA,"active","19801231","DIN","00604461",""
"00607142","ERYC DELAYED-RELEASE CAPSULES (erythromycin 250 mg gastro-resistant capsule) PFIZER CANADA INC",NA,NA,"active","19831231","DIN","00607142",""
"00608157","TEVA-OXYCODAN (acetylsalicylic acid 325 mg and oxycodone hydrochloride 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19841231","DIN","00608157",""
"00608165","TEVA-OXYCOCET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19841231","DIN","00608165",""
"00608882","TEVA-EMTEC-30 (acetaminophen 300 mg and codeine phosphate 30 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19841231","DIN","00608882",""
"00611158","APO INDOMETHACIN CAP 25MG (indomethacin 25 mg oral capsule) APOTEX INC",NA,NA,"inactive","20170804","DIN","00611158",""
"00611166","APO INDOMETHACIN CAP 50MG (indomethacin 50 mg oral capsule) APOTEX INC",NA,NA,"inactive","20170804","DIN","00611166",""
"00613215","TEVA-SPIRONOLACTONE (spironolactone 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19841231","DIN","00613215",""
"00613223","TEVA-SPIRONOLACTONE (spironolactone 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19841231","DIN","00613223",""
"00613231","TEVA-SPIRONOLACTONE/HCTZ (hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19841231","DIN","00613231",""
"00614262","NITROJECT INJ 1MG/ML (nitroglycerin 100 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"inactive","20170804","DIN","00614262",""
"00618632","APO METOPROLOL TAB 50MG (metoprolol tartrate 50 mg oral tablet) APOTEX INC",NA,NA,"active","19841231","DIN","00618632",""
"00618640","APO METOPROLOL TAB 100MG (metoprolol tartrate 100 mg oral tablet) APOTEX INC",NA,NA,"active","19841231","DIN","00618640",""
"00618721","NAPROXEN 500 (naproxen 500 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19841231","DIN","00618721",""
"00621463","RATIO-LENOLTEC NO 4 (acetaminophen 300 mg and codeine phosphate 60 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19861231","DIN","00621463",""
"00627097","TEVA-NAPROXEN (naproxen 375 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19841231","DIN","00627097",""
"00628115","APO-AMOXI CAP 250MG (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) APOTEX INC",NA,NA,"active","19841231","DIN","00628115",""
"00628123","APO-AMOXI CAP 500MG (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) APOTEX INC",NA,NA,"active","19841231","DIN","00628123",""
"00628131","APO-AMOXI PWR FOR SUSP 125MG/5ML (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL oral suspension) APOTEX INC",NA,NA,"active","19841231","DIN","00628131",""
"00628158","APO-AMOXI PWR FOR SUSP 250MG/5ML (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) APOTEX INC",NA,NA,"active","19841231","DIN","00628158",""
"00629324","NOVO-PROFEN (ibuprofen 200 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19851231","DIN","00629324",""
"00629332","NOVO-PROFEN (ibuprofen 300 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19851231","DIN","00629332",""
"00629340","NOVO-PROFEN (ibuprofen 400 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19851231","DIN","00629340",""
"00629359","TEVA-PROFEN (ibuprofen 600 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19851231","DIN","00629359",""
"00629367","DIPROLENE (betamethasone (betamethasone dipropionate) 0.05 % cutaneous ointment) MERCK CANADA INC",NA,NA,"active","19851231","DIN","00629367",""
"00632724","VOLTAREN SUP 50MG (diclofenac sodium 50 mg suppository) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19851231","DIN","00632724",""
"00632732","VOLTAREN SUP 100MG (diclofenac sodium 100 mg suppository) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19851231","DIN","00632732",""
"00632775","RITALIN-SR TAB 20MG (methylphenidate hydrochloride 20 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19841231","DIN","00632775",""
"00636576","LIORESAL D.S. TAB 20MG (baclofen 20 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","19851231","DIN","00636576",""
"00636622","PROZAC CAPSULES 20MG (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) ELI LILLY CANADA INC",NA,NA,"active","19891231","DIN","00636622",""
"00637416","ERYTHRO-ES (erythromycin (erythromycin ethylsuccinate) 600 mg oral tablet) AA PHARMA INC",NA,NA,"inactive","20170728","DIN","00637416",""
"00637742","TEVA-LORAZEPAM (lorazepam 1 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19851231","DIN","00637742",""
"00637750","TEVA-LORAZEPAM (lorazepam 2 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19851231","DIN","00637750",""
"00640409","MEPERIDINE HYDROCHLORIDE INJECTION USP (meperidine hydrochloride 10 mg per mL solution for injection 30 mL vial) ICU MEDICAL CANADA INC",NA,NA,"active","19861231","DIN","00640409","SINGLE USE"
"00641324","ODAN-ERYTHROMYCIN (erythromycin 5 mg per g ophthalmic ointment) ODAN LABORATORIES LTD",NA,NA,"active","19921231","DIN","00641324",""
"00642215","PEN-VK (penicillin v potassium 300 mg oral tablet) AA PHARMA INC",NA,NA,"active","19851231","DIN","00642215",""
"00642223","APO PEN VK (penicillin v potassium 125 mg per 5 mL powder for oral solution) APOTEX INC",NA,NA,"inactive","20170804","DIN","00642223",""
"00642231","APO PEN VK (penicillin v potassium 300 mg per 5 mL powder for oral solution) APOTEX INC",NA,NA,"inactive","20170804","DIN","00642231",""
"00644315","PRO AMOX-500 CAP 500MG (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) PRO DOC LIMITEE",NA,NA,"active","19851231","DIN","00644315",""
"00644331","PRO-AMOX-250 ORL SUS 250MG/5ML (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) PRO DOC LIMITEE",NA,NA,"active","19851231","DIN","00644331",""
"00644552","APO HYDRO TAB 100MG (hydrochlorothiazide 100 mg oral tablet) APOTEX INC",NA,NA,"inactive","20170804","DIN","00644552",""
"00646016","APO HYDROXYZINE CAP 50MG (hydroxyzine hydrochloride 50 mg oral capsule) APOTEX INC",NA,NA,"active","19861231","DIN","00646016",""
"00646024","APO HYDROXYZINE CAP 25MG (hydroxyzine hydrochloride 25 mg oral capsule) APOTEX INC",NA,NA,"active","19861231","DIN","00646024",""
"00646059","APO HYDROXYZINE CAP 10MG (hydroxyzine hydrochloride 10 mg oral capsule) APOTEX INC",NA,NA,"active","19861231","DIN","00646059",""
"00648019","METOPROLOL-50 TAB 50MG (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19851231","DIN","00648019",""
"00648027","METOPROLOL-100 TAB 100MG (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19851231","DIN","00648027",""
"00648035","TEVA-METOPROLOL FILM COATED (metoprolol tartrate 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19861231","DIN","00648035","FILM COATED"
"00648043","TEVA-METOPROLOL FILM COATED (metoprolol tartrate 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19861231","DIN","00648043","FILM COATED"
"00649074","METRONIDAZOLE INJECTION USP (metronidazole 500 mg per 100 mL solution for injection bag) PFIZER CANADA INC",NA,NA,"active","19871231","DIN","00649074","FOR I.V. INFUSION ONLY. 100ML SINGLE-USE BAG CONTAINER"
"00649392","PDP-PROCYCLIDINE (procyclidine hydrochloride 2.5 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active","19851231","DIN","00649392",""
"00653233","RATIO-LENOLTEC NO 1 (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19861231","DIN","00653233",""
"00653241","RATIO-LENOLTEC NO 2 (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19861231","DIN","00653241",""
"00653276","RATIO-LENOLTEC NO 3 (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","19851231","DIN","00653276",""
"00654507","PMS-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","19881231","DIN","00654507",""
"00654515","PMS-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","19881231","DIN","00654515",""
"00654523","PMS-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","19881231","DIN","00654523",""
"00655643","PRO-LORAZEPAM (lorazepam 0.5 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19861231","DIN","00655643",""
"00655651","PRO-LORAZEPAM TAB 1.0MG (lorazepam 1 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","19861231","DIN","00655651",""
