"mp_code"|"formal_description_mp"|"formal_description_ntp"|"ntp_code"
"02403633"|"TEVA-ALENDRONATE/CHOLECALCIFEROL [alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet] TEVA CANADA LIMITED"|"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet"|9000426
"02403641"|"TEVA-ALENDRONATE/CHOLECALCIFEROL [alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet] TEVA CANADA LIMITED"|"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet"|9000427
"02454467"|"APO-ALENDRONATE/VITAMIN D3 [alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet] APOTEX INC"|"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet"|9000426
"02454475"|"APO-ALENDRONATE/VITAMIN D3 [alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet] APOTEX INC"|"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet"|9000427
"02245565"|"XATRAL [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SANOFI-AVENTIS CANADA INC"|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000434
"02304678"|"SANDOZ ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000434
"02314282"|"TEVA-ALFUZOSIN PR [alfuzosin hydrochloride 10 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000434
"02315866"|"APO-ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] APOTEX INC"|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000434
"02414759"|"ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] PRO DOC LIMITEE"|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000434
"02443201"|"AURO-ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] AURO PHARMA INC"|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000434
"02447576"|"ALFUZOSIN [alfuzosin hydrochloride 10 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"alfuzosin hydrochloride 10 mg prolonged release oral tablet"|9000434
"00294322"|"ALLOPURINOL [allopurinol 300 mg oral tablet] APOTEX INC"|"allopurinol 300 mg oral tablet"|9000457
"00402796"|"ZYLOPRIM [allopurinol 300 mg oral tablet] AA PHARMA INC"|"allopurinol 300 mg oral tablet"|9000457
"00402818"|"ZYLOPRIM [allopurinol 100 mg oral tablet] AA PHARMA INC"|"allopurinol 100 mg oral tablet"|9000455
"00479799"|"ZYLOPRIM [allopurinol 200 mg oral tablet] AA PHARMA INC"|"allopurinol 200 mg oral tablet"|9000456
"00555681"|"ALLOPURINOL-100 [allopurinol 100 mg oral tablet] PRO DOC LIMITEE"|"allopurinol 100 mg oral tablet"|9000455
"00555703"|"ALLOPURINOL-300 [allopurinol 300 mg oral tablet] PRO DOC LIMITEE"|"allopurinol 300 mg oral tablet"|9000457
"02130157"|"ALLOPURINOL-200 [allopurinol 200 mg oral tablet] PRO DOC LIMITEE"|"allopurinol 200 mg oral tablet"|9000456
"02396327"|"MAR-ALLOPURINOL [allopurinol 100 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"allopurinol 100 mg oral tablet"|9000455
"02396335"|"MAR-ALLOPURINOL [allopurinol 200 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"allopurinol 200 mg oral tablet"|9000456
"02396343"|"MAR-ALLOPURINOL [allopurinol 300 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"allopurinol 300 mg oral tablet"|9000457
"02402769"|"APO-ALLOPURINOL [allopurinol 100 mg oral tablet] APOTEX INC"|"allopurinol 100 mg oral tablet"|9000455
"02402777"|"APO-ALLOPURINOL [allopurinol 200 mg oral tablet] APOTEX INC"|"allopurinol 200 mg oral tablet"|9000456
"02402785"|"APO-ALLOPURINOL [allopurinol 300 mg oral tablet] APOTEX INC"|"allopurinol 300 mg oral tablet"|9000457
"02421593"|"JAMP-ALLOPURINOL [allopurinol 100 mg oral tablet] JAMP PHARMA CORPORATION"|"allopurinol 100 mg oral tablet"|9000455
"02421607"|"JAMP-ALLOPURINOL [allopurinol 200 mg oral tablet] JAMP PHARMA CORPORATION"|"allopurinol 200 mg oral tablet"|9000456
"02421615"|"JAMP-ALLOPURINOL [allopurinol 300 mg oral tablet] JAMP PHARMA CORPORATION"|"allopurinol 300 mg oral tablet"|9000457
"00548359"|"XANAX TAB 0.25MG [alprazolam 0.25 mg oral tablet] PFIZER CANADA INC"|"alprazolam 0.25 mg oral tablet"|9000468
"00548367"|"XANAX TAB 0.5MG [alprazolam 0.5 mg oral tablet] PFIZER CANADA INC"|"alprazolam 0.5 mg oral tablet"|9000469
"00723770"|"XANAX TAB 1MG [alprazolam 1 mg oral tablet] PFIZER CANADA INC"|"alprazolam 1 mg oral tablet"|9000470
"00813958"|"XANAX TS TAB 2MG [alprazolam 2 mg oral tablet] PFIZER CANADA INC"|"alprazolam 2 mg oral tablet"|9000471
"00865397"|"APO-ALPRAZ TAB 0.25MG [alprazolam 0.25 mg oral tablet] APOTEX INC"|"alprazolam 0.25 mg oral tablet"|9000468
"00865400"|"APO-ALPRAZ TAB 0.5MG [alprazolam 0.5 mg oral tablet] APOTEX INC"|"alprazolam 0.5 mg oral tablet"|9000469
"01908170"|"ALPRAZOLAM-0.5 TAB 0.5MG [alprazolam 0.5 mg oral tablet] PRO DOC LIMITEE"|"alprazolam 0.5 mg oral tablet"|9000469
"01908189"|"ALPRAZOLAM-0.25 TAB 0.25MG [alprazolam 0.25 mg oral tablet] PRO DOC LIMITEE"|"alprazolam 0.25 mg oral tablet"|9000468
"01913484"|"TEVA-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] TEVA CANADA LIMITED"|"alprazolam 0.25 mg oral tablet"|9000468
"01913492"|"TEVA-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] TEVA CANADA LIMITED"|"alprazolam 0.5 mg oral tablet"|9000469
"02137534"|"MYLAN-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"alprazolam 0.25 mg oral tablet"|9000468
"02137542"|"MYLAN-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"alprazolam 0.5 mg oral tablet"|9000469
"02229813"|"MYLAN-ALPRAZOLAM [alprazolam 1 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"alprazolam 1 mg oral tablet"|9000470
"02229814"|"MYLAN-ALPRAZOLAM [alprazolam 2 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"alprazolam 2 mg oral tablet"|9000471
"02243611"|"APO-ALPRAZ [alprazolam 1 mg oral tablet] APOTEX INC"|"alprazolam 1 mg oral tablet"|9000470
"02243612"|"APO-ALPRAZ TS [alprazolam 2 mg oral tablet] APOTEX INC"|"alprazolam 2 mg oral tablet"|9000471
"02248706"|"ALPRAZOLAM-1 [alprazolam 1 mg oral tablet] PRO DOC LIMITEE"|"alprazolam 1 mg oral tablet"|9000470
"02349191"|"ALPRAZOLAM [alprazolam 0.25 mg oral tablet] SANIS HEALTH INC"|"alprazolam 0.25 mg oral tablet"|9000468
"02349205"|"ALPRAZOLAM [alprazolam 0.5 mg oral tablet] SANIS HEALTH INC"|"alprazolam 0.5 mg oral tablet"|9000469
"02400111"|"JAMP-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] JAMP PHARMA CORPORATION"|"alprazolam 0.25 mg oral tablet"|9000468
"02400138"|"JAMP-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] JAMP PHARMA CORPORATION"|"alprazolam 0.5 mg oral tablet"|9000469
"02400146"|"JAMP-ALPRAZOLAM [alprazolam 1 mg oral tablet] JAMP PHARMA CORPORATION"|"alprazolam 1 mg oral tablet"|9000470
"02400154"|"JAMP-ALPRAZOLAM [alprazolam 2 mg oral tablet] JAMP PHARMA CORPORATION"|"alprazolam 2 mg oral tablet"|9000471
"02404877"|"RIVA-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] LABORATOIRE RIVA INC"|"alprazolam 0.25 mg oral tablet"|9000468
"02404885"|"RIVA-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] LABORATOIRE RIVA INC"|"alprazolam 0.5 mg oral tablet"|9000469
"02404893"|"RIVA-ALPRAZOLAM [alprazolam 1 mg oral tablet] LABORATOIRE RIVA INC"|"alprazolam 1 mg oral tablet"|9000470
"02404907"|"RIVA-ALPRAZOLAM [alprazolam 2 mg oral tablet] LABORATOIRE RIVA INC"|"alprazolam 2 mg oral tablet"|9000471
"02417634"|"NAT-ALPRAZOLAM [alprazolam 0.25 mg oral tablet] NATCO PHARMA (CANADA) INC"|"alprazolam 0.25 mg oral tablet"|9000468
"02417642"|"NAT-ALPRAZOLAM [alprazolam 0.5 mg oral tablet] NATCO PHARMA (CANADA) INC"|"alprazolam 0.5 mg oral tablet"|9000469
"02417650"|"NAT-ALPRAZOLAM [alprazolam 1 mg oral tablet] NATCO PHARMA (CANADA) INC"|"alprazolam 1 mg oral tablet"|9000470
"02417669"|"NAT-ALPRAZOLAM [alprazolam 2 mg oral tablet] NATCO PHARMA (CANADA) INC"|"alprazolam 2 mg oral tablet"|9000471
"02239835"|"TEVA-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] TEVA CANADA LIMITED"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02240604"|"MYLAN-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02242472"|"PMS-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] PHARMASCIENCE INC"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02243836"|"SANDOZ AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] SANDOZ CANADA INCORPORATED"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02245781"|"PHL-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] PHARMEL INC"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02246194"|"APO-AMIODARONE TABLETS [amiodarone hydrochloride 200 mg oral tablet] APOTEX INC"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02246331"|"DOM-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] DOMINION PHARMACAL"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02247217"|"RIVA-AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] LABORATOIRE RIVA INC"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02292173"|"PMS-AMIODARONE [amiodarone hydrochloride 100 mg oral tablet] PHARMASCIENCE INC"|"amiodarone hydrochloride 100 mg oral tablet"|9000509
"02309661"|"PRO-AMIODARONE - 200 [amiodarone hydrochloride 200 mg oral tablet] PRO DOC LIMITEE"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02364336"|"AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] SANIS HEALTH INC"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02385465"|"AMIODARONE [amiodarone hydrochloride 200 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amiodarone hydrochloride 200 mg oral tablet"|9000510
"02242325"|"AMIODARONE HYDROCHLORIDE FOR INJECTION [amiodarone hydrochloride 50 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"amiodarone hydrochloride 50 mg per ml solution for injection"|NA
"02245248"|"AMIODARONE HYDROCHLORIDE INJECTION [amiodarone hydrochloride 50 mg per mL solution for injection] FRESENIUS KABI CANADA LTD"|"amiodarone hydrochloride 50 mg per ml solution for injection"|NA
"02245696"|"AMIODARONE HYDROCHLORIDE FOR INJECTION [amiodarone hydrochloride 50 mg per mL solution for injection] HOSPIRA HEALTHCARE CORPORATION"|"amiodarone hydrochloride 50 mg per ml solution for injection"|NA
"02246953"|"AMIODARONE FOR INJECTION 50MG/ML [amiodarone hydrochloride 50 mg per mL solution for injection] TEVA CANADA LIMITED"|"amiodarone hydrochloride 50 mg per ml solution for injection"|NA
"02374684"|"AMIODARONE SYRINGE [amiodarone hydrochloride 50 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"amiodarone hydrochloride 50 mg per ml solution for injection"|NA
"00037400"|"NOVO-TRIPTYN TAB 10MG [amitriptyline hydrochloride 10 mg oral tablet] NOVOPHARM LIMITED"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"00037419"|"NOVO-TRIPTYN TAB 25MG [amitriptyline hydrochloride 25 mg oral tablet] NOVOPHARM LIMITED"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"00037427"|"NOVO-TRIPTYN TAB 50MG [amitriptyline hydrochloride 50 mg oral tablet] NOVOPHARM LIMITED"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"00271152"|"LEVATE [amitriptyline hydrochloride 50 mg oral tablet] BIOMED PHARMA"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"00293911"|"LEVATE [amitriptyline hydrochloride 10 mg oral tablet] BIOMED PHARMA"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"00306320"|"LEVATE [amitriptyline hydrochloride 25 mg oral tablet] BIOMED PHARMA"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"00335053"|"ELAVIL [amitriptyline hydrochloride 10 mg oral tablet] AA PHARMA INC"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"00335061"|"ELAVIL [amitriptyline hydrochloride 25 mg oral tablet] AA PHARMA INC"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"00335088"|"ELAVIL [amitriptyline hydrochloride 50 mg oral tablet] AA PHARMA INC"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"00370991"|"AMITRIPTYLINE-10 [amitriptyline hydrochloride 10 mg oral tablet] PRO DOC LIMITEE"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"00371009"|"AMITRIPTYLINE-25 [amitriptyline hydrochloride 25 mg oral tablet] PRO DOC LIMITEE"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"00405612"|"LEVATE [amitriptyline hydrochloride 75 mg oral tablet] BIOMED PHARMA"|"amitriptyline hydrochloride 75 mg oral tablet"|9000515
"00456349"|"AMITRIPTYLINE-50 [amitriptyline hydrochloride 50 mg oral tablet] PRO DOC LIMITEE"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"00654507"|"PMS-AMITRIPTYLINE TABLETS 50MG [amitriptyline hydrochloride 50 mg oral tablet] PHARMASCIENCE INC"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"00654515"|"PMS-AMITRIPTYLINE TABLETS 25MG [amitriptyline hydrochloride 25 mg oral tablet] PHARMASCIENCE INC"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"00654523"|"PMS-AMITRIPTYLINE TABLETS 10MG [amitriptyline hydrochloride 10 mg oral tablet] PHARMASCIENCE INC"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"00754129"|"ELAVIL [amitriptyline hydrochloride 75 mg oral tablet] AA PHARMA INC"|"amitriptyline hydrochloride 75 mg oral tablet"|9000515
"02247166"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] BIOMED PHARMA"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"02247167"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] BIOMED PHARMA"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"02247168"|"BIO-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] BIOMED PHARMA"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"02326043"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] TEVA CANADA LIMITED"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"02326051"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] TEVA CANADA LIMITED"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"02326078"|"TEVA-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] TEVA CANADA LIMITED"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"02403137"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] APOTEX INC"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"02403145"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] APOTEX INC"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"02403153"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] APOTEX INC"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"02403161"|"APO-AMITRIPTYLINE [amitriptyline hydrochloride 75 mg oral tablet] APOTEX INC"|"amitriptyline hydrochloride 75 mg oral tablet"|9000515
"02429861"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"02429888"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"02429896"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"02429918"|"MAR-AMITRIPTYLINE [amitriptyline hydrochloride 75 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"amitriptyline hydrochloride 75 mg oral tablet"|9000515
"02435527"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 10 mg oral tablet] JAMP PHARMA CORPORATION"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"02435535"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 25 mg oral tablet] JAMP PHARMA CORPORATION"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"02435543"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 50 mg oral tablet] JAMP PHARMA CORPORATION"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"02435551"|"JAMP-AMITRIPTYLINE TABLETS [amitriptyline hydrochloride 75 mg oral tablet] JAMP PHARMA CORPORATION"|"amitriptyline hydrochloride 75 mg oral tablet"|9000515
"02451786"|"AMITRIPTYLINE [amitriptyline hydrochloride 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amitriptyline hydrochloride 10 mg oral tablet"|9000512
"02451794"|"AMITRIPTYLINE [amitriptyline hydrochloride 25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amitriptyline hydrochloride 25 mg oral tablet"|9000513
"02451808"|"AMITRIPTYLINE [amitriptyline hydrochloride 50 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"amitriptyline hydrochloride 50 mg oral tablet"|9000514
"00878928"|"NORVASC TAB 5MG [amlodipine (amlodipine besylate) 5 mg oral tablet] PFIZER CANADA INC"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"00878936"|"NORVASC TAB 10MG [amlodipine (amlodipine besylate) 10 mg oral tablet] PFIZER CANADA INC"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02250497"|"TEVA-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] TEVA CANADA LIMITED"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02250500"|"TEVA-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] TEVA CANADA LIMITED"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02272113"|"MYLAN-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02272121"|"MYLAN-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02273373"|"APO-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] APOTEX INC"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02273381"|"APO-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] APOTEX INC"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02280124"|"GD-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"amlodipine (amlodipine besylate) 2.5 mg oral tablet"|9000529
"02280132"|"GD-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02280140"|"GD-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02284065"|"PMS-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] PHARMASCIENCE INC"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02284073"|"PMS-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] PHARMASCIENCE INC"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02284383"|"SANDOZ AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02284391"|"SANDOZ AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] SANDOZ CANADA INCORPORATED"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02295148"|"PMS-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] PHARMASCIENCE INC"|"amlodipine (amlodipine besylate) 2.5 mg oral tablet"|9000529
"02297477"|"ACT AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"amlodipine (amlodipine besylate) 2.5 mg oral tablet"|9000529
"02297485"|"ACT AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02297493"|"ACT AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] ACTAVIS PHARMA COMPANY"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02321858"|"RAN-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02321866"|"RAN-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02326760"|"PHL-AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] PHARMEL INC"|"amlodipine (amlodipine besylate) 2.5 mg oral tablet"|9000529
"02326779"|"PHL-AMLODIPINE [amlodipine (amlodipine besylate) 5 mg oral tablet] PHARMEL INC"|"amlodipine (amlodipine besylate) 5 mg oral tablet"|9000541
"02326787"|"PHL-AMLODIPINE [amlodipine (amlodipine besylate) 10 mg oral tablet] PHARMEL INC"|"amlodipine (amlodipine besylate) 10 mg oral tablet"|9000527
"02326795"|"AMLODIPINE [amlodipine (amlodipine besylate) 2.5 mg oral tablet] PRO DOC LIMITEE"|"amlodipine (amlodipine besylate) 2.5 mg oral tablet"|9000529
