"ccdd","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp","greater_than_5_AIs"
TRUE,9000250,NA,NA,"active",1986-12-31,NA,"glyburide 5 mg oral tablet",11,FALSE
TRUE,9000251,NA,NA,"active",1986-12-31,NA,"haloperidol 10 mg oral tablet",2,FALSE
TRUE,9000252,NA,NA,"active",1986-12-31,NA,"haloperidol 2 mg oral tablet",2,FALSE
TRUE,9000253,NA,NA,"active",1986-12-31,NA,"hydromorphone hydrochloride 1 mg oral tablet",4,FALSE
TRUE,9000254,NA,NA,"active",1986-12-31,NA,"hydroxyzine hydrochloride 10 mg oral capsule",3,FALSE
TRUE,9000255,NA,NA,"active",1986-12-31,NA,"hydroxyzine hydrochloride 25 mg oral capsule",3,FALSE
TRUE,9000256,NA,NA,"active",1986-12-31,NA,"hydroxyzine hydrochloride 50 mg oral capsule",3,FALSE
TRUE,9006208,NA,NA,"active",1986-12-31,NA,"meperidine hydrochloride 10 mg per mL solution for injection 30 mL vial",1,FALSE
TRUE,9000258,NA,NA,"active",1986-12-31,NA,"morphine hydrochloride 10 mg per mL syrup",1,FALSE
TRUE,9000259,NA,NA,"active",1986-12-31,NA,"morphine hydrochloride 20 mg per mL syrup",1,FALSE
TRUE,9000260,NA,NA,"active",1986-12-31,NA,"morphine sulfate 150 mg per 30 mL solution for injection vial",1,FALSE
TRUE,9000262,NA,NA,"active",1986-12-31,NA,"morphine sulfate 30 mg per 30 mL solution for injection vial",1,FALSE
TRUE,9000263,NA,NA,"active",1986-12-31,NA,"morphine sulfate 50 mg oral tablet",1,FALSE
TRUE,9000264,NA,NA,"active",1986-12-31,NA,"morphine sulfate 50 mg per mL oral drops",1,FALSE
TRUE,9000265,NA,NA,"active",1986-12-31,NA,"propranolol hydrochloride 20 mg oral tablet",2,FALSE
TRUE,9000266,NA,NA,"active",1987-12-31,NA,"acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet",3,FALSE
TRUE,9000267,NA,NA,"active",1987-12-31,NA,"benztropine mesylate 1 mg oral tablet",1,FALSE
TRUE,9000268,NA,NA,"active",1987-12-31,NA,"doxycycline (doxycycline hyclate) 100 mg oral capsule",5,FALSE
TRUE,9000269,NA,NA,"active",1987-12-31,NA,"enalapril sodium 16 mg oral tablet",9,FALSE
TRUE,9000270,NA,NA,"active",1987-12-31,NA,"enalapril sodium 4 mg oral tablet",10,FALSE
TRUE,9000271,NA,NA,"active",1987-12-31,NA,"enalapril sodium 8 mg oral tablet",9,FALSE
TRUE,9000272,NA,NA,"active",1987-12-31,NA,"epinephrine 1 mg per 10 mL solution for injection syringe",1,FALSE
TRUE,9000274,NA,NA,"active",1987-12-31,NA,"hydroxyzine hydrochloride 50 mg per 1 mL solution for injection vial",1,FALSE
TRUE,9000275,NA,NA,"active",1987-12-31,NA,"medroxyprogesterone acetate 10 mg oral tablet",3,FALSE
TRUE,9000276,NA,NA,"active",1987-12-31,NA,"meperidine (meperidine hydrochloride) 50 mg per mL solution for injection",1,FALSE
TRUE,9000278,NA,NA,"active",1987-12-31,NA,"metoprolol tartrate 5 mg per 5 mL solution for injection ampoule",1,FALSE
TRUE,9000279,NA,NA,"active",1987-12-31,NA,"metronidazole 500 mg per 100 mL solution for injection bag",2,FALSE
TRUE,9000280,NA,NA,"active",1987-12-31,NA,"morphine sulfate 10 mg per mL syrup",1,FALSE
TRUE,9006211,NA,NA,"active",1987-12-31,NA,"morphine sulfate 250 mg per 5 mL solution for injection vial",1,FALSE
TRUE,9006212,NA,NA,"active",1987-12-31,NA,"morphine sulfate 500 mg per 10 mL solution for injection vial",1,FALSE
TRUE,9006213,NA,NA,"active",1987-12-31,NA,"morphine sulfate 50 mg per 1 mL solution for injection vial",1,FALSE
TRUE,9006214,NA,NA,"active",1987-12-31,NA,"morphine sulfate 50 mg per mL solution for injection 50 mL vial",3,FALSE
TRUE,9000282,NA,NA,"active",1987-12-31,NA,"ranitidine (ranitidine hydrochloride) 150 mg oral tablet",19,FALSE
TRUE,9000283,NA,NA,"active",1987-12-31,NA,"ranitidine (ranitidine hydrochloride) 300 mg oral tablet",13,FALSE
TRUE,9000284,NA,NA,"active",1987-12-31,NA,"sulfamethoxazole 40 mg per mL and trimethoprim 8 mg per mL oral suspension",1,FALSE
TRUE,9000285,NA,NA,"active",1988-12-31,NA,"atenolol 100 mg oral tablet",16,FALSE
TRUE,9000286,NA,NA,"active",1988-12-31,NA,"atenolol 50 mg oral tablet",16,FALSE
TRUE,9001366,NA,NA,"active",1988-12-31,NA,"betamethasone (betamethasone valerate) 0.1 % cutaneous ointment",2,FALSE
TRUE,9000288,NA,NA,"active",1988-12-31,NA,"carbamazepine 200 mg prolonged-release oral tablet",6,FALSE
TRUE,9000289,NA,NA,"active",1988-12-31,NA,"carbamazepine 400 mg prolonged-release oral tablet",6,FALSE
TRUE,9000290,NA,NA,"active",1988-12-31,NA,"clotrimazole 1 % cutaneous cream",4,FALSE
TRUE,9000291,NA,NA,"active",1988-12-31,NA,"diltiazem hydrochloride 30 mg oral tablet",2,FALSE
TRUE,9000292,NA,NA,"active",1988-12-31,NA,"diltiazem hydrochloride 60 mg oral tablet",2,FALSE
TRUE,9000294,NA,NA,"active",1988-12-31,NA,"epinephrine 1 mg per 1 mL solution for injection ampoule",3,FALSE
TRUE,9000295,NA,NA,"active",1988-12-31,NA,"erythromycin (erythromycin lactobionate) 1 g per vial powder for solution for injection",1,FALSE
TRUE,9000296,NA,NA,"active",1988-12-31,NA,"erythromycin (erythromycin lactobionate) 500 mg per vial powder for solution for injection",1,FALSE
TRUE,9000297,NA,NA,"active",1988-12-31,NA,"haloperidol 20 mg oral tablet",1,FALSE
TRUE,9000300,NA,NA,"active",1988-12-31,NA,"naproxen sodium 275 mg oral tablet",5,FALSE
TRUE,9000301,NA,NA,"active",1988-12-31,NA,"nifedipine 10 mg oral capsule",2,FALSE
TRUE,9006215,NA,NA,"active",1988-12-31,NA,"nitroglycerin 500 mg per 10 mL solution for injection vial",2,FALSE
TRUE,9000303,NA,NA,"active",1988-12-31,NA,"phenytoin sodium 100 mg per 2 mL solution for injection ampoule",2,FALSE
TRUE,9000304,NA,NA,"active",1988-12-31,NA,"phenytoin sodium 250 mg per 5 mL solution for injection ampoule",2,FALSE
TRUE,9000305,NA,NA,"active",1988-12-31,NA,"timolol maleate 10 mg oral tablet",2,FALSE
TRUE,9000306,NA,NA,"active",1988-12-31,NA,"timolol maleate 20 mg oral tablet",2,FALSE
TRUE,9000307,NA,NA,"active",1988-12-31,NA,"timolol maleate 5 mg oral tablet",2,FALSE
TRUE,9000308,NA,NA,"active",1988-12-31,NA,"timolol (timolol maleate) 0.25 % ophthalmic drops",5,FALSE
TRUE,9000309,NA,NA,"active",1988-12-31,NA,"triamcinolone acetonide 0.1 % cutaneous ointment",2,FALSE
TRUE,9000310,NA,NA,"active",1988-12-31,NA,"verapamil hydrochloride 240 mg prolonged-release oral tablet",9,FALSE
TRUE,9000662,NA,NA,"active",1989-12-31,NA,"ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet",21,FALSE
TRUE,9000311,NA,NA,"active",1989-12-31,NA,"clotrimazole 1 % vaginal cream",4,FALSE
TRUE,9000312,NA,NA,"active",1989-12-31,NA,"clotrimazole 2 % vaginal cream",3,FALSE
TRUE,9000316,NA,NA,"active",1989-12-31,NA,"diclofenac sodium 25 mg gastro-resistant tablet",5,FALSE
TRUE,9000317,NA,NA,"active",1989-12-31,NA,"diclofenac sodium 75 mg prolonged-release oral tablet",7,FALSE
TRUE,9000318,NA,NA,"active",1989-12-31,NA,"doxycycline (doxycycline hyclate) 100 mg oral tablet",6,FALSE
TRUE,9000320,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial",2,FALSE
TRUE,9000321,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule",4,FALSE
TRUE,9000323,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule",3,FALSE
TRUE,9000324,NA,NA,"active",1989-12-31,NA,"fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial",2,FALSE
TRUE,9000325,NA,NA,"active",1989-12-31,NA,"fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule",23,FALSE
TRUE,9000326,NA,NA,"active",1989-12-31,NA,"haloperidol 5 mg per 1 mL solution for injection ampoule",1,FALSE
TRUE,9000327,NA,NA,"active",1989-12-31,NA,"hydromorphone hydrochloride 1 mg per mL oral liquid",1,FALSE
TRUE,9000328,NA,NA,"active",1989-12-31,NA,"hydromorphone hydrochloride 8 mg oral tablet",4,FALSE
TRUE,9000329,NA,NA,"active",1989-12-31,NA,"metoclopramide hydrochloride 10 mg oral tablet",2,FALSE
TRUE,9000330,NA,NA,"active",1989-12-31,NA,"metoclopramide hydrochloride 5 mg oral tablet",2,FALSE
TRUE,9000332,NA,NA,"active",1989-12-31,NA,"nifedipine 5 mg oral capsule",2,FALSE
TRUE,9000333,NA,NA,"active",1989-12-31,NA,"nitroglycerin 25 mg per 10 sq cm transdermal patch",1,FALSE
TRUE,9000334,NA,NA,"active",1989-12-31,NA,"nitroglycerin 50 mg per 20 sq cm transdermal patch",1,FALSE
TRUE,9000335,NA,NA,"active",1989-12-31,NA,"nystatin 100000 unit per mL oral suspension",5,FALSE
TRUE,9000336,NA,NA,"active",1989-12-31,NA,"omeprazole 20 mg gastro-resistant capsule",13,FALSE
TRUE,9000338,NA,NA,"active",1989-12-31,NA,"salbutamol (salbutamol sulfate) 5 mg per mL inhalation solution 10 mL bottle",2,FALSE
TRUE,9000340,NA,NA,"active",1989-12-31,NA,"verapamil hydrochloride 120 mg oral tablet",3,FALSE
TRUE,9000341,NA,NA,"active",1989-12-31,NA,"verapamil hydrochloride 80 mg oral tablet",3,FALSE
TRUE,9000342,NA,NA,"active",1990-12-31,NA,"budesonide 100 mcg per actuation inhalation powder",1,FALSE
TRUE,9000344,NA,NA,"active",1990-12-31,NA,"budesonide 200 mcg per actuation inhalation powder",1,FALSE
TRUE,9000346,NA,NA,"active",1990-12-31,NA,"clonidine hydrochloride 0.1 mg oral tablet",4,FALSE
TRUE,9000347,NA,NA,"active",1990-12-31,NA,"clonidine hydrochloride 0.2 mg oral tablet",4,FALSE
TRUE,9000352,NA,NA,"active",1990-12-31,NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial",3,FALSE
TRUE,9000355,NA,NA,"active",1990-12-31,NA,"erythromycin 333 mg gastro-resistant capsule",1,FALSE
TRUE,9006218,NA,NA,"active",1990-12-31,NA,"folic acid 50 mg per 10 mL and folic acid 50 mg per 10 mL solution for injection vial",1,FALSE
TRUE,9000357,NA,NA,"active",1990-12-31,NA,"gliclazide 80 mg oral tablet",7,FALSE
TRUE,9000358,NA,NA,"active",1990-12-31,NA,"lisinopril 10 mg oral tablet",16,FALSE
TRUE,9000359,NA,NA,"active",1990-12-31,NA,"lisinopril 20 mg oral tablet",16,FALSE
TRUE,9000360,NA,NA,"active",1990-12-31,NA,"metronidazole 1500 mg per 300 mL solution for injection bag",1,FALSE
TRUE,9000367,NA,NA,"active",1990-12-31,NA,"oxycodone hydrochloride 5 mg oral tablet",4,FALSE
TRUE,9000368,NA,NA,"active",1990-12-31,NA,"pravastatin sodium 20 mg oral tablet",15,FALSE
TRUE,9000369,NA,NA,"active",1990-12-31,NA,"simvastatin 10 mg oral tablet",21,FALSE
TRUE,9000370,NA,NA,"active",1990-12-31,NA,"zopiclone 7.5 mg oral tablet",20,FALSE
TRUE,9000371,NA,NA,"active",1991-12-31,NA,"acetaminophen 160 mg per 5 mL and codeine phosphate 8 mg per 5 mL oral solution",1,FALSE
TRUE,9000372,NA,NA,"active",1991-12-31,NA,"acyclovir 200 mg per 5 mL oral suspension",1,FALSE
TRUE,9000375,NA,NA,"active",1991-12-31,NA,"belladonna 15 mg and opium 65 mg suppository",1,FALSE
TRUE,9000376,NA,NA,"active",1991-12-31,NA,"carbidopa 50 mg and levodopa 200 mg prolonged-release oral tablet",3,FALSE
TRUE,9000377,NA,NA,"active",1991-12-31,NA,"clindamycin (clindamycin phosphate) 1 % cutaneous solution",3,FALSE
TRUE,9000378,NA,NA,"active",1991-12-31,NA,"clozapine 100 mg oral tablet",3,FALSE
TRUE,9000379,NA,NA,"active",1991-12-31,NA,"clozapine 25 mg oral tablet",3,FALSE
TRUE,9000380,NA,NA,"active",1991-12-31,NA,"diclofenac sodium 0.1 % ophthalmic drops",3,FALSE
TRUE,9000381,NA,NA,"active",1991-12-31,NA,"erythromycin 5 mg per g ophthalmic ointment",4,FALSE
TRUE,9006221,NA,NA,"active",1991-12-31,NA,"furosemide 6250 mg per 25 mL solution for injection vial",2,FALSE
TRUE,9000383,NA,NA,"active",1991-12-31,NA,"glyburide 2.5 mg oral tablet",6,FALSE
TRUE,9000384,NA,NA,"active",1991-12-31,NA,"hydromorphone hydrochloride 1 mg per mL syrup",1,FALSE
TRUE,9000385,NA,NA,"active",1991-12-31,NA,"hydromorphone hydrochloride 3 mg suppository",1,FALSE
TRUE,9000386,NA,NA,"active",1991-12-31,NA,"mometasone furoate 0.1 % cutaneous cream",2,FALSE
TRUE,9000387,NA,NA,"active",1991-12-31,NA,"mometasone furoate 0.1 % cutaneous ointment",5,FALSE
TRUE,9006222,NA,NA,"active",1991-12-31,NA,"mometasone furoate 0.1 % lotion",2,FALSE
TRUE,9000389,NA,NA,"active",1991-12-31,NA,"morphine sulfate 20 mg oral tablet",1,FALSE
TRUE,9000390,NA,NA,"active",1991-12-31,NA,"morphine sulfate 30 mg oral tablet",1,FALSE
TRUE,9000391,NA,NA,"active",1991-12-31,NA,"nitroglycerin 120 mg per 30 sq cm transdermal patch",1,FALSE
TRUE,9000392,NA,NA,"active",1991-12-31,NA,"nitroglycerin 40 mg per 10 sq cm transdermal patch",1,FALSE
TRUE,9000393,NA,NA,"active",1991-12-31,NA,"nitroglycerin 80 mg per 20 sq cm transdermal patch",1,FALSE
TRUE,9000395,NA,NA,"active",1991-12-31,NA,"verapamil hydrochloride 120 mg prolonged-release oral tablet",4,FALSE
TRUE,9000396,NA,NA,"active",1992-12-31,NA,"acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet",1,FALSE
TRUE,9000398,NA,NA,"active",1992-12-31,NA,"amlodipine (amlodipine besylate) 10 mg oral tablet",24,FALSE
TRUE,9000399,NA,NA,"active",1992-12-31,NA,"amlodipine (amlodipine besylate) 5 mg oral tablet",24,FALSE
TRUE,9000991,NA,NA,"active",1992-12-31,NA,"amoxicillin 125 mg per 5 mL and clavulanic acid (potassium clavulanate) 31.25 mg per 5 mL oral suspension",3,FALSE
TRUE,9000992,NA,NA,"active",1992-12-31,NA,"amoxicillin 250 mg per 5 mL and clavulanic acid (potassium clavulanate) 62.5 mg per 5 mL oral suspension",3,FALSE
TRUE,9000402,NA,NA,"active",1992-12-31,NA,"amoxicillin 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet",4,FALSE
TRUE,9000404,NA,NA,"active",1992-12-31,NA,"budesonide 0.5 mg per 2 mL nebuliser suspension unit dose vial",1,FALSE
TRUE,9000405,NA,NA,"active",1992-12-31,NA,"budesonide 1 mg per 2 mL nebuliser suspension unit dose vial",1,FALSE
TRUE,9000406,NA,NA,"active",1992-12-31,NA,"budesonide 400 mcg per actuation inhalation powder",1,FALSE
TRUE,9000408,NA,NA,"active",1992-12-31,NA,"ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic drops",3,FALSE
TRUE,9000409,NA,NA,"active",1992-12-31,NA,"clarithromycin 250 mg oral tablet",9,FALSE
TRUE,9000410,NA,NA,"active",1992-12-31,NA,"clobetasol propionate 0.05 % cutaneous cream",7,FALSE
TRUE,9000411,NA,NA,"active",1992-12-31,NA,"clobetasol propionate 0.05 % cutaneous ointment",7,FALSE
TRUE,9000412,NA,NA,"active",1992-12-31,NA,"clobetasol propionate 0.05 % lotion",2,FALSE
TRUE,9000413,NA,NA,"active",1992-12-31,NA,"dexamethasone 0.5 mg per 5 mL oral liquid",1,FALSE
TRUE,9000414,NA,NA,"active",1992-12-31,NA,"dextroamphetamine sulfate 10 mg prolonged-release oral capsule",1,FALSE
TRUE,9000415,NA,NA,"active",1992-12-31,NA,"dextroamphetamine sulfate 15 mg prolonged-release oral capsule",1,FALSE
TRUE,9000416,NA,NA,"active",1992-12-31,NA,"dextroamphetamine sulfate 5 mg oral tablet",2,FALSE
TRUE,9000417,NA,NA,"active",1992-12-31,NA,"diazepam 1 mg per mL oral solution",1,FALSE
TRUE,9000418,NA,NA,"active",1992-12-31,NA,"doxazosin (doxazosin mesylate) 1 mg oral tablet",6,FALSE
TRUE,9000419,NA,NA,"active",1992-12-31,NA,"doxazosin (doxazosin mesylate) 2 mg oral tablet",6,FALSE
TRUE,9000420,NA,NA,"active",1992-12-31,NA,"doxazosin (doxazosin mesylate) 4 mg oral tablet",6,FALSE
TRUE,9000422,NA,NA,"active",1992-12-31,NA,"felodipine 10 mg prolonged-release oral tablet",3,FALSE
TRUE,9000423,NA,NA,"active",1992-12-31,NA,"felodipine 5 mg prolonged-release oral tablet",3,FALSE
TRUE,9000424,NA,NA,"active",1992-12-31,NA,"finasteride 5 mg oral tablet",18,FALSE
TRUE,9002467,NA,NA,"active",1992-12-31,NA,"hydrocodone bitartrate 1 mg per mL syrup",2,FALSE
TRUE,9000426,NA,NA,"active",1992-12-31,NA,"insulin isophane human 100 unit per mL suspension for injection 3 mL cartridge",2,FALSE
TRUE,9000427,NA,NA,"active",1992-12-31,NA,"ketorolac tromethamine 0.5 % ophthalmic drops",2,FALSE
TRUE,9000428,NA,NA,"active",1992-12-31,NA,"lithium carbonate 600 mg oral capsule",2,FALSE
TRUE,9000429,NA,NA,"active",1992-12-31,NA,"medroxyprogesterone acetate 2.5 mg oral tablet",4,FALSE
TRUE,9006227,NA,NA,"active",1992-12-31,NA,"morphine sulfate 2 mg per 1 mL solution for injection vial",2,FALSE
TRUE,9000432,NA,NA,"active",1992-12-31,NA,"morphine sulfate 5 mg per 10 mL solution for injection ampoule",2,FALSE
TRUE,9000433,NA,NA,"active",1992-12-31,NA,"morphine sulfate 5 mg per 5 mL solution for injection ampoule",2,FALSE
TRUE,9000435,NA,NA,"active",1992-12-31,NA,"nifedipine 30 mg prolonged-release oral tablet",5,FALSE
TRUE,9000436,NA,NA,"active",1992-12-31,NA,"nifedipine 60 mg prolonged-release oral tablet",5,FALSE
TRUE,9000437,NA,NA,"active",1992-12-31,NA,"phenytoin sodium 100 mg per 2 mL solution for injection vial",2,FALSE
TRUE,9000438,NA,NA,"active",1992-12-31,NA,"phenytoin sodium 250 mg per 5 mL solution for injection vial",2,FALSE
TRUE,9000440,NA,NA,"active",1992-12-31,NA,"quinapril (quinapril hydrochloride) 10 mg oral tablet",5,FALSE
TRUE,9000441,NA,NA,"active",1992-12-31,NA,"quinapril (quinapril hydrochloride) 20 mg oral tablet",5,FALSE
TRUE,9000442,NA,NA,"active",1992-12-31,NA,"quinapril (quinapril hydrochloride) 40 mg oral tablet",5,FALSE
TRUE,9000443,NA,NA,"active",1992-12-31,NA,"quinapril (quinapril hydrochloride) 5 mg oral tablet",5,FALSE
TRUE,9000444,NA,NA,"active",1992-12-31,NA,"salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial",4,FALSE
TRUE,9000445,NA,NA,"active",1992-12-31,NA,"sertraline (sertraline hydrochloride) 100 mg oral capsule",21,FALSE
TRUE,9000446,NA,NA,"active",1992-12-31,NA,"sertraline (sertraline hydrochloride) 50 mg oral capsule",21,FALSE
TRUE,9000449,NA,NA,"active",1992-12-31,NA,"triamcinolone acetonide 0.1 % oromucosal paste",1,FALSE
TRUE,9006461,NA,NA,"active",1992-12-31,NA,"vitamin D3 (cholecalciferol) 10000 unit oral tablet",4,FALSE
TRUE,9000450,NA,NA,"active",1992-12-31,NA,"warfarin sodium 2.5 mg oral tablet",3,FALSE
TRUE,9000451,NA,NA,"active",1992-12-31,NA,"warfarin sodium 4 mg oral tablet",3,FALSE
TRUE,9000452,NA,NA,"active",1993-03-12,NA,"fluticasone propionate 50 mcg per actuation nasal spray",4,FALSE
TRUE,9000453,NA,NA,"active",1993-12-31,NA,"acyclovir 5 % cutaneous cream",1,FALSE
TRUE,9000454,NA,NA,"active",1993-12-31,NA,"alprazolam 1 mg oral tablet",7,FALSE
TRUE,9000455,NA,NA,"active",1993-12-31,NA,"alprazolam 2 mg oral tablet",6,FALSE
TRUE,9000456,NA,NA,"active",1993-12-31,NA,"amoxicillin 250 mg chewable tablet",1,FALSE
TRUE,9000457,NA,NA,"active",1993-12-31,NA,"budesonide 100 mcg per actuation nasal powder",1,FALSE
TRUE,9000458,NA,NA,"active",1993-12-31,NA,"carbidopa 25 mg and levodopa 100 mg prolonged-release oral tablet",3,FALSE
TRUE,9000459,NA,NA,"active",1993-12-31,NA,"clonazepam 1 mg oral tablet",7,FALSE
TRUE,9000460,NA,NA,"active",1993-12-31,NA,"desogestrel 0.15 mg and ethinyl estradiol 0.03 mg oral tablet",5,FALSE
TRUE,9000461,NA,NA,"active",1993-12-31,NA,"diclofenac potassium 50 mg oral tablet",7,FALSE
TRUE,9001399,NA,NA,"active",1993-12-31,NA,"diclofenac sodium 50 mg and misoprostol 200 mcg gastro-resistant tablet",3,FALSE
TRUE,9000463,NA,NA,"active",1993-12-31,NA,"domperidone (domperidone maleate) 10 mg oral tablet",13,FALSE
TRUE,9000464,NA,NA,"active",1993-12-31,NA,"enalapril maleate 10 mg oral tablet",2,FALSE
TRUE,9000465,NA,NA,"active",1993-12-31,NA,"enalapril maleate 20 mg oral tablet",2,FALSE
TRUE,9000466,NA,NA,"active",1993-12-31,NA,"enalapril maleate 2.5 mg oral tablet",2,FALSE
TRUE,9000467,NA,NA,"active",1993-12-31,NA,"enalapril maleate 5 mg oral tablet",2,FALSE
TRUE,9000469,NA,NA,"active",1993-12-31,NA,"fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule",23,FALSE
TRUE,9000470,NA,NA,"active",1993-12-31,NA,"indomethacin 100 mg suppository",2,FALSE
TRUE,9000471,NA,NA,"active",1993-12-31,NA,"insulin isophane human 100 unit per mL suspension for injection 10 mL vial",1,FALSE
TRUE,9000472,NA,NA,"active",1993-12-31,NA,"mesalazine 400 mg gastro-resistant tablet",2,FALSE
TRUE,9000473,NA,NA,"active",1993-12-31,NA,"metformin hydrochloride 500 mg oral tablet",23,FALSE
TRUE,9000474,NA,NA,"active",1993-12-31,NA,"morphine sulfate 100 mg prolonged-release oral capsule",2,FALSE
TRUE,9000475,NA,NA,"active",1993-12-31,NA,"morphine sulfate 100 mg prolonged-release oral tablet",2,FALSE
TRUE,9000476,NA,NA,"active",1993-12-31,NA,"morphine sulfate 10 mg prolonged-release oral capsule",2,FALSE
TRUE,9000477,NA,NA,"active",1993-12-31,NA,"morphine sulfate 15 mg prolonged-release oral tablet",4,FALSE
TRUE,9000478,NA,NA,"active",1993-12-31,NA,"morphine sulfate 200 mg prolonged-release oral tablet",2,FALSE
TRUE,9000479,NA,NA,"active",1993-12-31,NA,"morphine sulfate 30 mg prolonged-release oral capsule",1,FALSE
TRUE,9000480,NA,NA,"active",1993-12-31,NA,"morphine sulfate 30 mg prolonged-release oral tablet",4,FALSE
TRUE,9000481,NA,NA,"active",1993-12-31,NA,"morphine sulfate 60 mg prolonged-release oral capsule",1,FALSE
TRUE,9000482,NA,NA,"active",1993-12-31,NA,"morphine sulfate 60 mg prolonged-release oral tablet",4,FALSE
TRUE,9000483,NA,NA,"active",1993-12-31,NA,"naproxen 500 mg suppository",1,FALSE
TRUE,9000484,NA,NA,"active",1993-12-31,NA,"naproxen sodium 550 mg oral tablet",5,FALSE
TRUE,9000485,NA,NA,"active",1993-12-31,NA,"nitrofurantoin 100 mg oral capsule",2,FALSE
TRUE,9000486,NA,NA,"active",1993-12-31,NA,"nitroglycerin 160 mg per 40 sq cm transdermal patch",1,FALSE
TRUE,9000487,NA,NA,"active",1993-12-31,NA,"paroxetine (paroxetine hydrochloride) 20 mg oral tablet",19,FALSE
TRUE,9000488,NA,NA,"active",1993-12-31,NA,"paroxetine (paroxetine hydrochloride) 30 mg oral tablet",19,FALSE
TRUE,9000489,NA,NA,"active",1993-12-31,NA,"risperidone 1 mg oral tablet",16,FALSE
TRUE,9000490,NA,NA,"active",1993-12-31,NA,"risperidone 2 mg oral tablet",16,FALSE
TRUE,9000491,NA,NA,"active",1993-12-31,NA,"risperidone 3 mg oral tablet",16,FALSE
TRUE,9000492,NA,NA,"active",1993-12-31,NA,"risperidone 4 mg oral tablet",16,FALSE
TRUE,9000493,NA,NA,"active",1993-12-31,NA,"salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution 10 mL bottle",1,FALSE
TRUE,9000494,NA,NA,"active",1993-12-31,NA,"terbinafine hydrochloride 1 % cutaneous cream",1,FALSE
TRUE,9000495,NA,NA,"active",1993-12-31,NA,"terbinafine (terbinafine hydrochloride) 250 mg oral tablet",13,FALSE
TRUE,9000496,NA,NA,"active",1993-12-31,NA,"trazodone hydrochloride 100 mg oral tablet",8,FALSE
TRUE,9000497,NA,NA,"active",1993-12-31,NA,"trazodone hydrochloride 50 mg oral tablet",8,FALSE
TRUE,9000498,NA,NA,"active",1993-12-31,NA,"warfarin sodium 2 mg oral tablet",3,FALSE
