"ccdd","mp_code","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
TRUE,"00232378","00232378","TEVA-PREDNISONE","TEVA CANADA LIMITED","TEVA-PREDNISONE (prednisone 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1972-12-31
FALSE,"00232807","00232807","TEVA-CHLORPROMAZINE","TEVA CANADA LIMITED","TEVA-CHLORPROMAZINE (chlorpromazine (chlorpromazine hydrochloride) 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1967-12-31
FALSE,"00232823","00232823","TEVA-CHLORPROMAZINE","TEVA CANADA LIMITED","TEVA-CHLORPROMAZINE (chlorpromazine (chlorpromazine hydrochloride) 25 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1967-12-31
FALSE,"00232831","00232831","TEVA-CHLORPROMAZINE","TEVA CANADA LIMITED","TEVA-CHLORPROMAZINE (chlorpromazine (chlorpromazine hydrochloride) 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1967-12-31
TRUE,"00236683","00236683","CARBOLITH CAP 300MG","VALEANT CANADA LP/VALEANT CANADA S.E.C.","CARBOLITH CAP 300MG (lithium carbonate 300 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1971-12-31
FALSE,"00195057","00195057","NEO-MEDROL ACNE LOTION","PFIZER CANADA INC","NEO-MEDROL ACNE LOTION (aluminum chlorohydrate 100 mg per mL and methylprednisolone acetate 2.5 mg per mL and neomycin sulfate 2.5 mg per mL and sulfur 50 mg per mL lotion) PFIZER CANADA INC",NA,NA,"active",1965-12-31
FALSE,"00030988","00030988","MEDROL 4 MG","PFIZER CANADA INC","MEDROL 4 MG (methylprednisolone 4 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1960-12-31
FALSE,"00013609","00013609","GRAVOL COMFORT SHAPED SUPPOSITORIES","CHURCH & DWIGHT CANADA CORP","GRAVOL COMFORT SHAPED SUPPOSITORIES (dimenhydrinate 100 mg suppository) CHURCH & DWIGHT CANADA CORP",NA,NA,"active",1951-12-31
FALSE,"00013579","00013579","GRAVOL IM","CHURCH & DWIGHT CANADA CORP","GRAVOL IM (dimenhydrinate 50 mg per mL solution for injection) CHURCH & DWIGHT CANADA CORP",NA,NA,"active",1953-12-31
FALSE,"00000981","00000981","MYDRIACYL","NOVARTIS PHARMACEUTICALS CANADA INC","MYDRIACYL (tropicamide 0.5 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1951-12-31
FALSE,"00178799","00178799","PHENOBARB","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PHENOBARB (phenobarbital 15 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active",1957-12-31
FALSE,"00178802","00178802","PHENOBARB","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PHENOBARB (phenobarbital 30 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active",1957-12-31
FALSE,"00178810","00178810","PHENOBARB","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PHENOBARB (phenobarbital 60 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active",1957-12-31
FALSE,"00178829","00178829","PHENOBARB","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PHENOBARB (phenobarbital 100 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active",1957-12-31
FALSE,"00115630","00115630","LIBRAX","VALEANT CANADA LP/VALEANT CANADA S.E.C.","LIBRAX (chlordiazepoxide hydrochloride 5 mg and clidinium bromide 2.5 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1961-12-31
FALSE,"00030767","00030767","DEPO-MEDROL 80 MG/ML","PFIZER CANADA INC","DEPO-MEDROL 80 MG/ML (methylprednisolone acetate 80 mg per mL NA) PFIZER CANADA INC",NA,NA,"active",1969-12-31
FALSE,"00030759","00030759","DEPO-MEDROL 40 MG/ML","PFIZER CANADA INC","DEPO-MEDROL 40 MG/ML (methylprednisolone acetate 40 mg per mL NA) PFIZER CANADA INC",NA,NA,"active",1960-12-31
TRUE,"00021482","00021482","TEVA-HYDROCHLOROTHIAZIDE","TEVA CANADA LIMITED","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1968-12-31
TRUE,"00030570","00030570","DALACIN C 150 MG","PFIZER CANADA INC","DALACIN C 150 MG (clindamycin (clindamycin hydrochloride) 150 mg oral capsule) PFIZER CANADA INC",NA,NA,"active",1970-12-31
TRUE,"00225851","00225851","DALACIN C FLAVOURED GRANULES","PFIZER CANADA INC","DALACIN C FLAVOURED GRANULES (clindamycin (clindamycin 2-palmitate hydrochloride) 75 mg per 5 mL powder for oral solution) PFIZER CANADA INC",NA,NA,"active",1972-12-31
FALSE,"00036129","00036129","MEDROL 16 MG","PFIZER CANADA INC","MEDROL 16 MG (methylprednisolone 16 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1968-12-31
FALSE,"00012750","00012750","MATULANE","LEADIANT BIOSCIENCES, INC","MATULANE (procarbazine (procarbazine hydrochloride) 50 mg oral capsule) LEADIANT BIOSCIENCES, INC",NA,NA,"active",1970-12-31
TRUE,"00050024","00050024","CODEINE PHOSPHATE SYRUP","LABORATOIRE ATLAS INC","CODEINE PHOSPHATE SYRUP (codeine phosphate 25 mg per 5 mL syrup) LABORATOIRE ATLAS INC",NA,NA,"active",1986-12-18
FALSE,"00068594","00068594","COACTIFED","GLAXOSMITHKLINE INC","COACTIFED (codeine phosphate 10 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL and triprolidine hydrochloride 2 mg per 5 mL syrup) GLAXOSMITHKLINE INC",NA,NA,"active",1960-12-31
FALSE,"00004723","00004723","PURINETHOL","TEVA CANADA LIMITED","PURINETHOL (mercaptopurine 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1954-12-31
FALSE,"00070254","00070254","CORA CAINE","CORALITE DENTAL PRODUCTS","CORA CAINE (benzocaine 23 % and methyl heptyl colamino formylmethyl pyridinium chl 0.1 % oromucosal paste) CORALITE DENTAL PRODUCTS",NA,NA,"active",1980-11-04
FALSE,"00226882","00226882","SARAPIN","HIGH CHEMICAL COMPANY","SARAPIN (pitcher plant 100 % solution for injection) HIGH CHEMICAL COMPANY",NA,NA,"active",1942-12-31
FALSE,"00230197","00230197","GRAVOL KIDS LIQUID","CHURCH & DWIGHT CANADA CORP","GRAVOL KIDS LIQUID (dimenhydrinate 15 mg per 5 mL syrup) CHURCH & DWIGHT CANADA CORP",NA,NA,"active",1951-12-31
TRUE,"00037605","00037605","MICRONOR TABLETS 28-DAY","JANSSEN INC","MICRONOR TABLETS 28-DAY (norethindrone 0.35 mg oral tablet) JANSSEN INC",NA,NA,"active",1972-12-31
TRUE,"00030783","00030783","DEPO-TESTOSTERONE INJ 100MG/ML","PFIZER CANADA INC","DEPO-TESTOSTERONE INJ 100MG/ML (testosterone cypionate 1000 mg per 10 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",1953-12-31
TRUE,"00023760","00023760","NORLUTATE","ERFA CANADA 2012 INC","NORLUTATE (norethindrone acetate 5 mg oral tablet) ERFA CANADA 2012 INC",NA,NA,"active",1961-12-31
TRUE,"00028606","00028606","ALDACTONE 25 MG","PFIZER CANADA INC","ALDACTONE 25 MG (spironolactone 25 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1959-12-31
FALSE,"00180408","00180408","ALDACTAZIDE 25","PFIZER CANADA INC","ALDACTAZIDE 25 (hydrochlorothiazide 25 mg and spironolactone 25 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1960-12-31
FALSE,"00245097","00245097","HIBITANE SKIN CLEANSER","ZOETIS CANADA INC","HIBITANE SKIN CLEANSER (chlorhexidine gluconate 4 % cutaneous solution) ZOETIS CANADA INC",NA,NA,"active",1972-12-31
FALSE,"00247855","00247855","FML 0.1%","ALLERGAN INC","FML 0.1% (fluorometholone 0.1 % ophthalmic drops) ALLERGAN INC",NA,NA,"active",1972-12-31
FALSE,"00247960","00247960","ETIBI TAB 100MG","VALEANT CANADA LP/VALEANT CANADA S.E.C.","ETIBI TAB 100MG (ethambutol hydrochloride 100 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1972-12-31
FALSE,"00247979","00247979","ETIBI TAB 400MG","VALEANT CANADA LP/VALEANT CANADA S.E.C.","ETIBI TAB 400MG (ethambutol hydrochloride 400 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1972-12-31
TRUE,"00155365","00155365","ADRENALIN CHLORIDE SOL 1:1000","ERFA CANADA 2012 INC","ADRENALIN CHLORIDE SOL 1:1000 (epinephrine (epinephrine hydrochloride) 1 mg per mL nasal spray) ERFA CANADA 2012 INC",NA,NA,"active",1951-12-31
FALSE,"00252506","00252506","CYCLOGYL","NOVARTIS PHARMACEUTICALS CANADA INC","CYCLOGYL (cyclopentolate hydrochloride 1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1972-12-31
FALSE,"00254142","00254142","DULCOLAX","SANOFI-AVENTIS CANADA INC","DULCOLAX (bisacodyl 5 mg gastro-resistant tablet) SANOFI-AVENTIS CANADA INC",NA,NA,"active",1958-12-31
FALSE,"00003875","00003875","DULCOLAX","SANOFI-AVENTIS CANADA INC","DULCOLAX (bisacodyl 10 mg suppository) SANOFI-AVENTIS CANADA INC",NA,NA,"active",1958-12-31
FALSE,"00260428","00260428","DEPO-MEDROL WITH LIDOCAINE","PFIZER CANADA INC","DEPO-MEDROL WITH LIDOCAINE (lidocaine hydrochloride 10 mg per mL and methylprednisolone acetate 40 mg per mL solution for injection) PFIZER CANADA INC",NA,NA,"active",1973-12-31
TRUE,"700003","00260436","DALACIN C PHOSPHATE","PFIZER CANADA INC","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",1973-12-31
TRUE,"700004","00260436","DALACIN C PHOSPHATE","PFIZER CANADA INC","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",1973-12-31
TRUE,"700005","00260436","DALACIN C PHOSPHATE","PFIZER CANADA INC","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",1973-12-31
TRUE,"700006","00260436","DALACIN C PHOSPHATE","PFIZER CANADA INC","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 9000 mg per 60 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",1973-12-31
FALSE,"00260576","00260576","PLASMALYTE 148 IN WATER","BAXTER CORPORATION","PLASMALYTE 148 IN WATER (magnesium chloride 30 mg per 100 mL and potassium chloride 37 mg per 100 mL and sodium acetate 368 mg per 100 mL and sodium chloride 526 mg per 100 mL and sodium gluconate 502 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"active",1968-12-31
FALSE,"00266493","00266493","TARDAN SHP","ODAN LABORATORIES LTD","TARDAN SHP (coal tar 5 % and salicylic acid 2 % and triclosan 0.3 % shampoo) ODAN LABORATORIES LTD",NA,NA,"active",1973-12-31
FALSE,"00266507","00266507","ADASEPT LIQ 0.5%","ODAN LABORATORIES LTD","ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD",NA,NA,"active",1973-12-31
FALSE,"00061131","00061131","LACTATED RINGERS INJ W 5% DEXTROSE","BAXTER CORPORATION","LACTATED RINGERS INJ W 5% DEXTROSE (calcium chloride 20 mg per 100 mL and dextrose 5 g per 100 mL and potassium chloride 30 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"active",1973-12-31
FALSE,"00244287","00244287","THAM SOLUTION 36MG/ML","HOSPIRA HEALTHCARE CORPORATION","THAM SOLUTION 36MG/ML (trometamol 36 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1972-12-31
FALSE,"00038245","00038245","WATER FOR INJECTION STERILE USP","HOSPIRA HEALTHCARE CORPORATION","WATER FOR INJECTION STERILE USP (water 100 % solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1951-12-31
FALSE,"00037850","00037850","SODIUM CHLORIDE INJECTION 5%","HOSPIRA HEALTHCARE CORPORATION","SODIUM CHLORIDE INJECTION 5% (sodium chloride 50 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1951-12-31
FALSE,"00037788","00037788","SODIUM CHLORIDE INJECTION 0.45%","HOSPIRA HEALTHCARE CORPORATION","SODIUM CHLORIDE INJECTION 0.45% (sodium chloride 4.5 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1960-12-31
FALSE,"00039500","00039500","NORMOSOL R","HOSPIRA HEALTHCARE CORPORATION","NORMOSOL R (magnesium chloride 0.14 mg per mL and potassium chloride 0.37 mg per mL and sodium acetate 2.22 mg per mL and sodium chloride 5.26 mg per mL and sodium gluconate 5.02 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1965-12-31
FALSE,"00038016","00038016","MANNITOL 20%","HOSPIRA HEALTHCARE CORPORATION","MANNITOL 20% (mannitol 200 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1963-12-31
FALSE,"00224227","00224227","LMD 10% IN 0.9% SODIUM CHLORIDE","PFIZER CANADA INC","LMD 10% IN 0.9% SODIUM CHLORIDE (dextran 10 % and sodium chloride 0.9 % solution for injection) PFIZER CANADA INC",NA,NA,"active",1968-12-31
FALSE,"00224235","00224235","LMD 10% IN DEXTROSE 5%","PFIZER CANADA INC","LMD 10% IN DEXTROSE 5% (dextran 10 % and dextrose 5 % solution for injection) PFIZER CANADA INC",NA,NA,"active",1968-12-31
FALSE,"00039470","00039470","LACTATED RINGER'S INJECTION","HOSPIRA HEALTHCARE CORPORATION","LACTATED RINGER'S INJECTION (calcium chloride 0.2 mg per mL and potassium chloride 0.3 mg per mL and sodium chloride 6 mg per mL and sodium lactate 3.1 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1951-12-31
FALSE,"00037974","00037974","50% DEXTROSE INJECTION USP","HOSPIRA HEALTHCARE CORPORATION","50% DEXTROSE INJECTION USP (dextrose 500 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1951-12-31
FALSE,"00038946","00038946","DEXTROSE 5% IN 0.9% SODIUM CHLORIDE","HOSPIRA HEALTHCARE CORPORATION","DEXTROSE 5% IN 0.9% SODIUM CHLORIDE (dextrose 50 mg per mL and sodium chloride 9 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1951-12-31
FALSE,"00037958","00037958","DEXTROSE 10% INJECTION USP","HOSPIRA HEALTHCARE CORPORATION","DEXTROSE 10% INJECTION USP (dextrose 100 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1951-12-31
FALSE,"00039551","00039551","DEXTROSE 5% IN LACTATED RINGERS","HOSPIRA HEALTHCARE CORPORATION","DEXTROSE 5% IN LACTATED RINGERS (calcium chloride 0.2 mg per mL and dextrose 50 mg per mL and potassium chloride 0.3 mg per mL and sodium chloride 6 mg per mL and sodium lactate 3.1 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1951-12-31
FALSE,"00038903","00038903","DEXTROSE 5% IN 0.45% SODIUM CHLORIDE","HOSPIRA HEALTHCARE CORPORATION","DEXTROSE 5% IN 0.45% SODIUM CHLORIDE (dextrose 50 mg per mL and sodium chloride 4.5 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1951-12-31
FALSE,"00038873","00038873","DEXTROSE 5% IN 0.225% SODIUM CHLORIDE","HOSPIRA HEALTHCARE CORPORATION","DEXTROSE 5% IN 0.225% SODIUM CHLORIDE (dextrose 50 mg per mL and sodium chloride 2.25 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1955-12-31
FALSE,"00280437","00280437","CORTISONE ACETATE TAB 25MG","VALEANT CANADA LP/VALEANT CANADA S.E.C.","CORTISONE ACETATE TAB 25MG (cortisone acetate 25 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1973-12-31
FALSE,"00282081","00282081","LANVIS","ASPEN PHARMACARE CANADA INC.","LANVIS (NA oral tablet) ASPEN PHARMACARE CANADA INC.",NA,NA,"active",1974-12-31
FALSE,"00284106","00284106","XYLOCAINE 2% W EPINEPHRINE 1:200000","ASPEN PHARMACARE CANADA INC.","XYLOCAINE 2% W EPINEPHRINE 1:200000 (epinephrine (epinephrine bitartrate) 5 mcg per mL and lidocaine hydrochloride 20 mg per mL solution for injection) ASPEN PHARMACARE CANADA INC.",NA,NA,"active",1965-12-31
FALSE,"00262005","00262005","SODIUM CHLORIDE INJECTION USP","PFIZER CANADA INC","SODIUM CHLORIDE INJECTION USP (sodium chloride 146 mg per mL solution for injection) PFIZER CANADA INC",NA,NA,"active",1951-12-31
FALSE,"00285528","00285528","TRAVASOL E","BAXTER CORPORATION","TRAVASOL E (alanine 2.08 g per 100 mL and arginine 1.04 g per 100 mL and glycine 2.08 g per 100 mL and histidine 440 mg per 100 mL and isoleucine 480 mg per 100 mL and leucine 620 mg per 100 mL and l-lysine (l-lysine hydrochloride) 580 mg per 100 mL and magnesium chloride 102 mg per 100 mL and methionine 580 mg per 100 mL and phenylalanine 620 mg per 100 mL and potassium phosphate dibasic 522 mg per 100 mL and proline 420 mg per 100 mL and sodium acetate 680 mg per 100 mL and sodium chloride 117 mg per 100 mL and threonine 420 mg per 100 mL and tryptophan 180 mg per 100 mL and tyrosine 40 mg per 100 mL and valine 460 mg per 100 mL solution for injection) BAXTER CORPORATION",NA,NA,"active",1974-12-31
FALSE,"00292990","00292990","OVOL FOR GAS 80 MG TABLET","CHURCH & DWIGHT CANADA CORP","OVOL FOR GAS 80 MG TABLET (simethicone 80 mg oral tablet) CHURCH & DWIGHT CANADA CORP",NA,NA,"active",1974-12-31
FALSE,"00261998","00261998","SODIUM BICARBONATE INJECTION USP","PFIZER CANADA INC","SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA INC",NA,NA,"active",1974-12-31
FALSE,"00298409","00298409","PHENOL SALINE INJ","ALK-ABELLO INC","PHENOL SALINE INJ (phenol 0.4 % and sodium chloride 0.9 % solution for injection) ALK-ABELLO INC",NA,NA,"active",1963-12-31
FALSE,"00298417","00298417","GLYCERINATED PHENOL SALINE","ALK-ABELLO INC","GLYCERINATED PHENOL SALINE (glycerine 50 % and phenol 0.4 % and sodium chloride 0.9 % solution for injection) ALK-ABELLO INC",NA,NA,"active",1963-12-31
FALSE,"00299979","00299979","ALLERGENIC EXTRACT NON POLLENS","ALK-ABELLO INC","ALLERGENIC EXTRACT NON POLLENS (non pollen 100000 unit per mL solution for injection) ALK-ABELLO INC",NA,NA,"active",1963-12-31
FALSE,"00299987","00299987","ALLERGENIC EXTRACT POLLENS","ALK-ABELLO INC","ALLERGENIC EXTRACT POLLENS (pollen 100000 unit per mL solution for injection) ALK-ABELLO INC",NA,NA,"active",1963-12-31
TRUE,"00297143","00297143","LOESTRIN 1.5/30","WARNER CHILCOTT CANADA CO","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet) WARNER CHILCOTT CANADA CO",NA,NA,"active",1974-12-31
TRUE,"00287873","00287873","COLCHICINE","SANDOZ CANADA INCORPORATED","COLCHICINE (colchicine 0.6 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",1974-12-31
TRUE,"00299405","00299405","PRED MILD 0.12%","ALLERGAN INC","PRED MILD 0.12% (prednisolone acetate 0.12 % ophthalmic drops) ALLERGAN INC",NA,NA,"active",1974-12-31
TRUE,"00301175","00301175","PRED FORTE","ALLERGAN INC","PRED FORTE (prednisolone acetate 1 % ophthalmic drops) ALLERGAN INC",NA,NA,"active",1974-12-31
FALSE,"00022381","00022381","CORTROSYN INJ 0.25MG","AMPHASTAR PHARMACEUTICALS, INC.","CORTROSYN INJ 0.25MG (tetracosactide 0.25 mg per vial powder for solution for injection) AMPHASTAR PHARMACEUTICALS, INC.",NA,NA,"active",1974-12-31
FALSE,"00307246","00307246","BLEPHAMIDE OPH ONT","ALLERGAN INC","BLEPHAMIDE OPH ONT (prednisolone acetate 0.2 % and sulfacetamide sodium 10 % ophthalmic ointment) ALLERGAN INC",NA,NA,"active",1974-12-31
TRUE,"00323071","00323071","DIPROSONE CREAM","MERCK CANADA INC","DIPROSONE CREAM (betamethasone (betamethasone dipropionate) 0.05 % cutaneous cream) MERCK CANADA INC",NA,NA,"active",1975-12-31
FALSE,"00317268","00317268","TUBERSOL","SANOFI PASTEUR LIMITED","TUBERSOL (purified protein derivative of tuberculin 5 tub per 0.1 mL solution for injection) SANOFI PASTEUR LIMITED",NA,NA,"active",1975-12-31
FALSE,"00312711","00312711","APO CHLORPROPAMIDE TAB 250MG","APOTEX INC","APO CHLORPROPAMIDE TAB 250MG (chlorpropamide 250 mg oral tablet) APOTEX INC",NA,NA,"active",1974-12-31
FALSE,"00312762","00312762","TOLBUTAMIDE","AA PHARMA INC","TOLBUTAMIDE (tolbutamide 500 mg oral tablet) AA PHARMA INC",NA,NA,"active",1975-12-31
TRUE,"00312738","00312738","NITROFURANTOIN","AA PHARMA INC","NITROFURANTOIN (nitrofurantoin 100 mg oral tablet) AA PHARMA INC",NA,NA,"active",1974-12-31
TRUE,"00319511","00319511","NITROFURANTOIN","AA PHARMA INC","NITROFURANTOIN (nitrofurantoin 50 mg oral tablet) AA PHARMA INC",NA,NA,"active",1974-12-31
FALSE,"00039373","00039373","UROLOGIC G FOR IRRIGATION","HOSPIRA HEALTHCARE CORPORATION","UROLOGIC G FOR IRRIGATION (citric acid 32.4 mg per mL and magnesium oxide 3.8 mg per mL and sodium carbonate (anhydrous) 4.3 mg per mL irrigation solution) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1971-12-31
FALSE,"00026123","00026123","SENOKOT S","PURDUE PHARMA","SENOKOT S (docusate sodium 50 mg and sennosides (senna) 8.6 mg oral tablet) PURDUE PHARMA",NA,NA,"active",1975-12-31
FALSE,"00330582","00330582","EFUDEX CRM 5%","VALEANT CANADA LP/VALEANT CANADA S.E.C.","EFUDEX CRM 5% (fluorouracil 5 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1975-12-31
TRUE,"00328219","00328219","SINEMET 250/25","MERCK CANADA INC","SINEMET 250/25 (carbidopa 25 mg and levodopa 250 mg oral tablet) MERCK CANADA INC",NA,NA,"active",1975-12-31
TRUE,"00285455","00285455","ALDACTONE 100 MG","PFIZER CANADA INC","ALDACTONE 100 MG (spironolactone 100 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1975-12-31
FALSE,"00323098","00323098","FLAMAZINE CRM 1%","SMITH & NEPHEW INC","FLAMAZINE CRM 1% (silver sulfadiazine 1 % cutaneous cream) SMITH & NEPHEW INC",NA,NA,"active",1974-12-31
FALSE,"00299561","00299561","CREO-RECTAL ADULTE","SANDOZ CANADA INCORPORATED","CREO-RECTAL ADULTE (camphor 5 mg and diphenylpyraline hydrochloride 1.5 mg and guaiacol carbonate 600 mg suppository) SANDOZ CANADA INCORPORATED",NA,NA,"active",1951-12-31
FALSE,"00297763","00297763","BICNU","MARCAN PHARMACEUTICALS INC","BICNU (carmustine 100 mg per vial powder for solution for injection) MARCAN PHARMACEUTICALS INC",NA,NA,"active",1975-12-31
FALSE,"00319589","00319589","STING STOP 0.1%","CANADIAN CUSTOM PACKAGING COMPANY","STING STOP 0.1% (benzalkonium chloride 0.1 % cutaneous liquid) CANADIAN CUSTOM PACKAGING COMPANY",NA,NA,"active",1980-11-04
FALSE,"00155225","00155225","PONSTAN","AA PHARMA INC","PONSTAN (mefenamic acid 250 mg oral capsule) AA PHARMA INC",NA,NA,"active",1966-12-31
FALSE,"00324019","00324019","ANAFRANIL","AA PHARMA INC","ANAFRANIL (clomipramine hydrochloride 25 mg oral tablet) AA PHARMA INC",NA,NA,"active",1973-12-31
FALSE,"00330566","00330566","ANAFRANIL","AA PHARMA INC","ANAFRANIL (clomipramine hydrochloride 10 mg oral tablet) AA PHARMA INC",NA,NA,"active",1975-12-31
