ccdd,mp_code,mp_formal_name,changes
"TRUE","01911481","INHIBACE TAB 5MG (cilazapril 5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","mp_formal_name: ""INHIBACE TAB 5MG (cilazapril 5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED"" -> ""INHIBACE (cilazapril (cilazapril monohydrate) 5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED"""
"TRUE","02433087","MOXIFLOXACIN INJECTION (moxifloxacin (moxifloxacin hydrochloride) 400 mg per 250 mL solution for injection 250 mL bag) FRESENIUS KABI CANADA LTD","ADDED"
"TRUE","02243005","MIRENA (levonorgestrel 52 mg intrauterine delivery system) BAYER INC","ADDED"
"TRUE","02243026","RATIO-BRIMONIDINE (brimonidine tartrate 0.2 % ophthalmic drops) TEVA CANADA LIMITED","ADDED"
"TRUE","02440520","STUBBORN ACNE DAILY LEAVE-ON MASK (benzoyl peroxide 2.5 % cutaneous gel) JOHNSON & JOHNSON INC","ADDED"
"TRUE","02312247","RAN-ONDANSETRON (ondansetron (ondansetron hydrochloride) 4 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","ADDED"
"TRUE","02437899","SAXENDA (liraglutide 6 mg per mL solution for injection) NOVO NORDISK CANADA INC","ADDED"
"TRUE","02398427","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02243989","APO-KETOROLAC INJECTABLE (ketorolac tromethamine 30 mg per mL solution for injection) APOTEX INC","mp_formal_name: ""APO-KETOROLAC INJECTABLE (ketorolac tromethamine 30 mg per mL solution for injection) APOTEX INC"" -> ""APO-KETOROLAC INJECTABLE (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) APOTEX INC"""
"TRUE","02241755","SANDOZ TOBRAMYCIN 0.3% (tobramycin 0.3 % ophthalmic drops) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02463849","ACCEL-CANDESARTAN/HCTZ (candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet) ACCEL PHARMA INC","ADDED"
"TRUE","02393581","ACT NABILONE (nabilone 0.5 mg oral capsule) ACTAVIS PHARMA COMPANY","ADDED"
"TRUE","02274426","ONDANSETRON INJECTION USP     -(PRESERVATIVE FREE) (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION","ADDED"
"TRUE","02462842","CHLORHEXIDINE (chlorhexidine gluconate 0.12 % mouthwash) EURO-PHARM INTERNATIONAL CANADA INC","ADDED"
"TRUE","02403471","PURELL SANITIZING WIPES (benzalkonium chloride 0.13 % wipe) GOJO CANADA INC","ADDED"
"TRUE","02252309","RATIO-CARVEDILOL (carvedilol 3.125 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""RATIO-CARVEDILOL (carvedilol 3.125 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-CARVEDILOL (carvedilol 3.125 mg oral tablet) TEVA CANADA LIMITED"""
"TRUE","00622133","DILAUDID HP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PURDUE PHARMA","ADDED"
"TRUE","00178829","PHENOBARB (phenobarbital 100 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","ADDED"
"TRUE","02351412","METOPROLOL SR (metoprolol tartrate 200 mg prolonged-release oral tablet) PRO DOC LIMITEE","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20170714"" -> ""20170728"""
NA,"700350","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02240754","NOVO-MISOPROSTOL TABLETS (misoprostol 100 mcg oral tablet) NOVOPHARM LIMITED","ADDED"
"TRUE","02142783","ROBITUSSIN MUCUS & PHLEGM EXTRA STRENGTH (guaifenesin 200 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","ADDED"
"TRUE","02332450","ANACIN (acetylsalicylic acid 325 mg and caffeine 32 mg oral tablet) PALADIN LABS INC","ADDED"
"TRUE","02242904","MIDAZOLAM INJECTION (midazolam 1 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","ADDED"
NA,"00445282","APO SULFATRIM DS TAB (sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet) APOTEX INC","DELETED"
"TRUE","02468409","PMS-AMITRIPTYLINE (amitriptyline hydrochloride 100 mg oral tablet) PHARMASCIENCE INC","ADDED"
"TRUE","02229519","MYLAN-GLICLAZIDE (gliclazide 80 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""19980813"" -> ""20171212"""
"TRUE","00509558","EPIPEN (epinephrine 0.09 mg per 0.3 mL solution for injection syringe) MYLAN SPECIALTY LP","mp_formal_name: ""EPIPEN (epinephrine 0.09 mg per 0.3 mL solution for injection syringe) MYLAN SPECIALTY LP"" -> ""EPIPEN (epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe) MYLAN SPECIALTY LP"""
"TRUE","02344408","OLUX-E (clobetasol propionate 0.05 % cutaneous foam) GLAXOSMITHKLINE INC","mp_formal_name: ""OLUX-E (clobetasol propionate 0.05 % cutaneous foam) GLAXOSMITHKLINE INC"" -> ""OLUX-E (clobetasol propionate 0.05 % cutaneous foam) MAYNE PHARMA INC"""
"TRUE","00786535","DILAUDID (hydromorphone hydrochloride 1 mg per mL oral liquid) PURDUE PHARMA","mp_status_effective_time: ""19891231"" -> ""20180123"""
"TRUE","02216221","TEVA-IPRATROPIUM STERINEBS (ipratropium bromide 0.05 % per 2 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","ADDED"
NA,"700260","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","DELETED"
"TRUE","00391603","NOVO-PEN VK SYR 500000/5ML (penicillin v potassium 300 mg per 5 mL powder for oral solution) NOVOPHARM LIMITED","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20170801"" -> ""20180124"""
"TRUE","02382105","TEVA-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02242329","APO-CHLORHEXIDINE ORAL RINSE (chlorhexidine gluconate 0.12 % oral liquid) APOTEX INC","ADDED"
"TRUE","00851973","TEVA-TAMOXIFEN (tamoxifen (tamoxifen citrate) 20 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02243045","ZOMIG RAPIMELT (zolmitriptan 2.5 mg orodispersible tablet) ASTRAZENECA CANADA INC","ADDED"
"TRUE","02290901","ACETAMINOPHEN HEADACHE ULTRA RELIEF (acetaminophen 500 mg and caffeine 65 mg oral tablet) APOTEX INC","ADDED"
"TRUE","00260436","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) PFIZER CANADA INC","ADDED"
"TRUE","02230466","HEMORRHOIDAL RELIEF OINTMENT (phenylephrine hydrochloride 0.25 % cutaneous ointment) PERRIGO INTERNATIONAL","ADDED"
"TRUE","02332744","RASILEZ HCT (aliskiren (aliskiren fumarate) 300 mg and hydrochlorothiazide 12.5 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","mp_formal_name: ""RASILEZ HCT (aliskiren (aliskiren fumarate) 300 mg and hydrochlorothiazide 12.5 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""RASILEZ HCT (aliskiren (aliskiren fumarate) 300 mg and hydrochlorothiazide 12.5 mg oral tablet) NODEN PHARMA DAC"""
"TRUE","02278413","DOM-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) DOMINION PHARMACAL","ADDED"
"TRUE","02385716","CLINDAMYCIN INJECTION SDZ (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02239131","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle) MYLAN PHARMACEUTICALS ULC","ADDED"
"TRUE","02331624","AZARGA (brinzolamide 1 % and timolol (timolol maleate) 0.5 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"TRUE","02258218","IRINOTECAN HYDROCHLORIDE INJECTION (irinotecan hydrochloride 20 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION","ADDED"
"TRUE","02236606","ACCOLATE TAB 20 MG (zafirlukast 20 mg oral tablet) ASTRAZENECA CANADA INC","mp_status_effective_time: ""19971117"" -> ""20180102"""
"TRUE","02360446","FUROSEMIDE SPECIAL INJECTION (furosemide 250 mg per 25 mL solution for injection 25 mL vial) OMEGA LABORATORIES LTD","mp_formal_name: ""FUROSEMIDE SPECIAL INJECTION (furosemide 250 mg per 25 mL solution for injection 25 mL vial) OMEGA LABORATORIES LTD"" -> ""FUROSEMIDE SPECIAL INJECTION (furosemide 250 mg per 25 mL solution for injection vial) OMEGA LABORATORIES LTD"""
"TRUE","02248261","MYLAN-GABAPENTIN (gabapentin 400 mg oral capsule) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""20031103"" -> ""20171212"""
"TRUE","02313391","ANTISEPTIC SKIN CLEANSER (chlorhexidine gluconate 2 % cutaneous liquid) CANADIAN CUSTOM PACKAGING COMPANY","ADDED"
"TRUE","00617288","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02444453","PRIVA-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) PHARMAPAR INC","ADDED"
"TRUE","02261472","FLUCONAZOLE  IN SODIUM CHLORIDE INJECTION USP (fluconazole 400 mg per 200 mL solution for injection bag) BAXTER CORPORATION","ADDED"
NA,"700261","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","DELETED"
"TRUE","02322765","GRANISETRON HYDROCHLORIDE INJECTION (granisetron (granisetron hydrochloride) 1 mg per mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02371731","MAR-ONDANSETRON (ondansetron (ondansetron hydrochloride) 4 mg oral tablet) MARCAN PHARMACEUTICALS INC","ADDED"
"TRUE","02384124","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02466333","TOPICAL HAPTEN GEL (haptens 100 % cutaneous gel) DORMER LABORATORIES INC.","ADDED"
"TRUE","02382482","NALOXONE HYDROCHLORIDE INJECTION USP (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) TELIGENT OU","ADDED"
"TRUE","700094","AMIODARONE FOR INJECTION 50MG/ML (amiodarone hydrochloride 150 mg per 3 mL solution for injection vial) TEVA CANADA LIMITED","mp_status_effective_time: ""20170901"" -> ""20180223"""
"TRUE","02372282","RAN-LETROZOLE (letrozole 2.5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","ADDED"
"TRUE","02459205","RIVA-LATANOPROST/TIMOLOL (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) LABORATOIRE RIVA INC","ADDED"
"TRUE","00617288","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
NA,"700355","MORPHINE SULFATE INJ 2MG/ML USP (morphine sulfate 2 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02267144","HYGIENIPAK 2% CHG FOAMING SKIN CLEANSER (chlorhexidine gluconate 2 % cutaneous liquid) DEB CANADA","ADDED"
"TRUE","02332728","RASILEZ HCT (aliskiren (aliskiren fumarate) 150 mg and hydrochlorothiazide 12.5 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","mp_formal_name: ""RASILEZ HCT (aliskiren (aliskiren fumarate) 150 mg and hydrochlorothiazide 12.5 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""RASILEZ HCT (aliskiren (aliskiren fumarate) 150 mg and hydrochlorothiazide 12.5 mg oral tablet) NODEN PHARMA DAC"""
"TRUE","02242527","SANDOZ PROCTOMYXIN HC (dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment) SANDOZ CANADA INCORPORATED","ADDED"
NA,"700328","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","00851965","TEVA-TAMOXIFEN (tamoxifen (tamoxifen citrate) 10 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02420287","JAMP-TOBRAMYCIN (tobramycin 40 mg per mL solution for injection) JAMP PHARMA CORPORATION","ADDED"
"TRUE","02460610","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule) STERIMAX INC","ADDED"
NA,"700244","DEXAMETHASONE-OMEGA (dexamethasone phosphate (dexamethasone sodium phosphate) 4 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","DELETED"
"TRUE","02273217","ENABLEX (darifenacin (darifenacin hydrobromide) 7.5 mg prolonged-release oral tablet) MERUS LABS LUXCO S. A R.L.","ADDED"
"TRUE","02361671","RAPAFLO (silodosin 8 mg oral capsule) ALLERGAN PHARMA CO.","ADDED"
"TRUE","02145936","HYDROMORPHONE HP 20 (hydromorphone hydrochloride 1000 mg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02442302","QUINSAIR (levofloxacin (levofloxacin hemihydrate) 240 mg per 2.4 mL inhalation solution) HORIZON PHARMA IRELAND LTD","ADDED"
"TRUE","00873381","ANTISEPTIC SWABS 4MG/ML (benzalkonium chloride 4 mg per mL pad) ZEE MEDICAL","ADDED"
"TRUE","02332469","ANACIN EXTRA STRENGTH (acetylsalicylic acid 500 mg and caffeine 32 mg oral tablet) PALADIN LABS INC","ADDED"
NA,"700271","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02213567","ZOFRAN (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"TRUE","02453258","S.O.S. NALOXONE HYDROCHLORIDE INJECTION (naloxone hydrochloride 0.4 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02241835","ESTALIS 140/50 MCG (estradiol 50 mcg per 24 hour and norethindrone acetate 140 mcg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"TRUE","02245230","APO-NITRAZEPAM TABLETS BP (nitrazepam 5 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02428458","OIL-FREE ACNE CLEANSER (benzoyl peroxide 2.5 % lotion) ACNEFREE CANADA","ADDED"
"TRUE","02121999","BRONCHOPHAN EXPECTORANT (SANS SUCROSE) (guaifenesin 100 mg per 5 mL syrup) LABORATOIRE ATLAS INC","ADDED"
"TRUE","01931032","ROBITUSSIN MUCUS & PHLEGM (guaifenesin 100 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","ADDED"
"TRUE","02146126","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02421208","ONRELTEA (brimonidine (brimonidine tartrate) 0.33 % cutaneous gel) GALDERMA CANADA INC","ADDED"
"TRUE","02271419","PROACTIV SOLUTION ADVANCED BLEMISH TREATMENT (benzoyl peroxide 5 % cutaneous cream) THE PROACTIV COMPANY LLC","ADDED"
NA,"700325","METHOTREXATE INJECTION, USP (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC","DELETED"
"TRUE","02430940","TARO-EPINEPHRINE AUTO-INJECTOR (epinephrine 0.3 mg per 0.3 mL solution for injection syringe) TARO PHARMACEUTICALS INC","mp_formal_name: ""TARO-EPINEPHRINE AUTO-INJECTOR (epinephrine 0.3 mg per 0.3 mL solution for injection syringe) TARO PHARMACEUTICALS INC"" -> ""TARO-EPINEPHRINE AUTO-INJECTOR (epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe) TARO PHARMACEUTICALS INC""
mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20161031"" -> ""20180124"""
"TRUE","02303299","AC&C TABLETS (acetylsalicylic acid 375 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) PHARMASCIENCE INC","ADDED"
"TRUE","02247322","PROCTOL OINTMENT (dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment) ODAN LABORATORIES LTD","ADDED"
"TRUE","02463792","TARO-TESTOSTERONE GEL (testosterone 1 % cutaneous gel) TARO PHARMACEUTICALS INC","ADDED"
"TRUE","02430592","AURO-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) AURO PHARMA INC","ADDED"
"TRUE","01964909","NOVO MEPRAZINE TAB 5MG (methotrimeprazine (methotrimeprazine maleate) 5 mg oral tablet) NOVOPHARM LIMITED","ADDED"
"TRUE","02379104","MED-ANASTROZOLE (anastrozole 1 mg oral tablet) GENERIC MEDICAL PARTNERS INC","ADDED"
NA,"700296","HYDROMORPHONE HP 20 (hydromorphone hydrochloride 20 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02240286","MIDAZOLAM INJECTION (midazolam 5 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02443244","KLEENEX ANTIMICROBIAL FOAM SKIN CLEANSER (benzalkonium chloride 0.1 % cutaneous solution) KIMBERLY-CLARK GLOBAL SALES LLC","ADDED"
"TRUE","02463865","ACCEL-CANDESARTAN/HCTZ (candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet) ACCEL PHARMA INC","ADDED"
"TRUE","02239373","ZOFRAN ODT (ondansetron 8 mg orodispersible tablet) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"TRUE","02292750","ANTISEPTIC HAND WIPES (benzalkonium chloride 0.13 % wipe) AMAKRIS PRODUCTS, INC.","ADDED"
"TRUE","02315440","ACT LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 750 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02371189","OPTION 2 (levonorgestrel 0.75 mg oral tablet) PERRIGO INTERNATIONAL","ADDED"
"TRUE","02455447","INVOKAMET (canagliflozin 150 mg and metformin hydrochloride 850 mg oral tablet) JANSSEN INC","ADDED"
NA,"700346","MORPHINE HP 25 - 25MG/ML (morphine sulfate 25 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","01988840","SOFRA-TULLE DRESSING 1% (framycetin sulfate 1 % dressing) ERFA CANADA 2012 INC","ADDED"
"TRUE","02237245","FLOVENT DISKUS (fluticasone propionate 100 mcg inhalation powder) GLAXOSMITHKLINE INC","mp_formal_name: ""FLOVENT DISKUS (fluticasone propionate 100 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""FLOVENT DISKUS (fluticasone propionate 100 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC"""
"TRUE","02290561","CLINIQUE ACNE SOLUTIONS ALL-OVER CLEARING TREATMENT (benzoyl peroxide 2.5 % lotion) CLINIQUE LABORATORIES DIST","ADDED"
"TRUE","02046113","PMS-SODIUM CROMOGLYCATE (cromolyn sodium 1 % nebuliser solution) PHARMASCIENCE INC","mp_formal_name: ""PMS-SODIUM CROMOGLYCATE (cromolyn sodium 1 % nebuliser solution) PHARMASCIENCE INC"" -> ""PMS-SODIUM CROMOGLYCATE (cromolyn sodium 1 % nebuliser solution 2 mL unit dose vial) PHARMASCIENCE INC"""
"TRUE","02252317","RATIO-CARVEDILOL (carvedilol 6.25 mg oral tablet) TEVA CANADA LIMITED","mp_formal_name: ""RATIO-CARVEDILOL (carvedilol 6.25 mg oral tablet) TEVA CANADA LIMITED"" -> ""TEVA-CARVEDILOL (carvedilol 6.25 mg oral tablet) TEVA CANADA LIMITED"""
"TRUE","02320258","HANDS FRESH ALCOHOL-FREE FOAM SANITIZER (benzalkonium chloride 0.1 % cutaneous liquid) KRUGER PRODUCTS L.P.","ADDED"
"TRUE","02207796","PERIOGARD (chlorhexidine gluconate 0.12 % NA) COLGATE-PALMOLIVE CANADA INC","ADDED"
"TRUE","02467879","TRESIBA (insulin degludec 100 unit per mL solution for injection) NOVO NORDISK CANADA INC","ADDED"
"TRUE","00627410","ELIXIR DE THEOPHYLLINE (theophylline 80 mg per 15 mL oral solution) LABORATOIRE ATLAS INC","ADDED"
"TRUE","02373009","JAMP-LETROZOLE (letrozole 2.5 mg oral tablet) JAMP PHARMA CORPORATION","ADDED"
"TRUE","02137232","MORPHINE SULPHATE INJECTION 1MG/ML (morphine sulfate 5 mg per 5 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION","ADDED"
"TRUE","02344815","SANDOZ LETROZOLE (letrozole 2.5 mg oral tablet) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02230087","TEVA-THEOPHYLLINE SR (theophylline 300 mg prolonged-release oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02238578","FUCIDIN H (fusidic acid 2 % and hydrocortisone acetate 1 % cutaneous cream) LEO PHARMA INC","ADDED"
NA,"700232","CLINDAMYCIN INJECTION SDZ (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02238400","PHENYLEPHRINE HYDROCHLORIDE INJECTION USP, 1% (phenylephrine hydrochloride 10 mg per 1 mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02275708","REGULAR STRENGTH TYLENOL SINUS DAYTIME (acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","ADDED"
"TRUE","00180041","A.C. & C 8MG TAB (acetylsalicylic acid 375 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) VITA HEALTH PRODUCTS INC","ADDED"
"TRUE","02411245","RODAN & FIELDS PROACTIV + PORE TARGETING SOLUTION (benzoyl peroxide 2.5 % cutaneous gel) THE PROACTIV COMPANY LLC","ADDED"
"TRUE","02376091","SEPTA-ONDANSETRON (ondansetron (ondansetron hydrochloride) 4 mg oral tablet) SEPTA PHARMACEUTICALS INC","ADDED"
"TRUE","02231622","CAMPTOSAR INJECTION (irinotecan hydrochloride 20 mg per mL solution for injection) PFIZER CANADA INC","ADDED"
"TRUE","02358093","RAN-NABILONE (nabilone 1 mg oral capsule) RANBAXY PHARMACEUTICALS CANADA INC.","ADDED"
"TRUE","02264870","ULTRA HEADACHE RELIEF (acetaminophen 500 mg and caffeine 65 mg oral tablet) VITA HEALTH PRODUCTS INC","ADDED"
"TRUE","02414155","APO-LATANOPROST-TIMOP (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) APOTEX INC","ADDED"
"TRUE","00692700","APO-THEO-LA SRT 300MG (theophylline 300 mg prolonged-release oral tablet) APOTEX INC","ADDED"
"TRUE","02357585","IRINOTECAN HYDROCHLORIDE TRIHYDRATE FOR INJECTION (irinotecan hydrochloride (irinotecan hydrochloride trihydrate) 20 mg per mL solution for injection) ACCORD HEALTHCARE INC","ADDED"
"TRUE","02137534","MYLAN-ALPRAZOLAM (alprazolam 0.25 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""19941231"" -> ""20171212"""
"TRUE","02312263","CESAMET (nabilone 0.25 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
NA,"02230769","DALMACOL (alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup) LABORATOIRE RIVA INC","DELETED"
"TRUE","02282240","MYLAN-RISPERIDONE (risperidone 0.25 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""20060705"" -> ""20180207"""
"TRUE","02236396","CLEAN & CLEAR PERSA-GEL 5 (benzoyl peroxide 5 % lotion) JOHNSON & JOHNSON INC","ADDED"
"TRUE","02458802","CCP-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","ADDED"
"TRUE","02308894","APO-GRANISETRON (granisetron (granisetron hydrochloride) 1 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02405865","MUCUS & PHLEGM RELIEF EXTRA STRENGTH (guaifenesin 200 mg per 5 mL syrup) TRILLIUM HEALTH CARE PRODUCTS INC","ADDED"
"TRUE","02421585","NAT-LETROZOLE (letrozole 2.5 mg oral tablet) NATCO PHARMA (CANADA) INC","ADDED"
"TRUE","02467828","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule) SANIS HEALTH INC","ADDED"
"TRUE","02384094","FUROSEMIDE INJECTION USP (furosemide 40 mg per 2 mL solution for injection ampoule) TELIGENT OU","mp_formal_name: ""FUROSEMIDE INJECTION USP (furosemide 40 mg per 2 mL solution for injection ampoule) TELIGENT OU"" -> ""FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection ampoule) TELIGENT OU"""
"TRUE","02238405","METHOPRAZINE (methotrimeprazine (methotrimeprazine maleate) 25 mg oral tablet) AA PHARMA INC","ADDED"
"TRUE","02351935","SANI HANDS FOAM - AF (benzalkonium chloride 0.1 % cutaneous solution) OSTREM CHEMICAL CO LTD.","ADDED"
"TRUE","02248811","ADDERALL XR (amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule) SHIRE PHARMA CANADA ULC","ADDED"
"TRUE","00260436","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) PFIZER CANADA INC","ADDED"
"TRUE","02171880","TIMOPTIC-XE (timolol (timolol maleate) 0.25 % prolonged-release eye drops) PURDUE PHARMA","mp_formal_name: ""TIMOPTIC-XE (timolol (timolol maleate) 0.25 % prolonged-release eye drops) PURDUE PHARMA"" -> ""TIMOPTIC-XE (timolol (timolol maleate) 0.25 % NA) PURDUE PHARMA"""
"TRUE","01980696","MORPHINE SULFATE INJ 1MG/ML USP (morphine sulfate 10 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02245698","APO-TOBRAMYCIN (tobramycin 0.3 % ophthalmic drops) APOTEX INC","ADDED"
"TRUE","02462680","TEPADINA (thiotepa 15 mg per vial powder for solution for injection) ADIENNE SA","ADDED"
